UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924965257, 10.6, -2, 18.55, 0.233, 0.135, 0.0416
1722924965273, 10.9, -1.55, 19.05, 0.296, 0.094, 0.0384
1722924965289, 11.5, -1.8, 19.4, 0.275, 0.065, 0.0096
1722924965304, 11.45, -2.2, 19.65, 0.284, 0.08, 0.0312
1722924965320, 11.05, -1.95, 19.25, 0.274, 0.107, 0.0192
1722924965335, 11.3, -1.55, 19.4, 0.325, 0.094, 0.0336
1722924965351, 10.95, -1.95, 19.05, 0.26, 0.111, 0.0272
1722924965382, 11.3, -2.1, 19.2, 0.251, 0.086, 0.0096
1722924965398, 11.2, -1.65, 19.35, 0.299, 0.091, 0.032
1722924965414, 11.35, -1.8, 19.4, 0.282, 0.076, 0.016
1722924965429, 11.35, -2.1, 19.4, 0.273, 0.088, 0.0312
1722924965460, 11.35, -1.85, 19.15, 0.277, 0.096, 0.0296
1722924965492, 10.95, -1.75, 19.25, 0.285, 0.114, 0.0384
1722924965507, 11.15, -2, 19.35, 0.288, 0.1, 0.028
1722924965539, 11.15, -1.65, 19.4, 0.305, 0.097, 0.0344
1722924965570, 11.35, -2, 19.35, 0.272, 0.087, 0.0184
1722924965617, 11.2, -1.9, 19.3, 0.279, 0.088, 0.02
1722924965664, 11.15, -1.65, 19.35, 0.284, 0.096, 0.0312
1722924965695, 11.4, -1.95, 19.4, 0.278, 0.091, 0.0192
1722924965726, 11.1, -1.7, 19.4, 0.3, 0.088, 0.0168
1722924965757, 11.3, -1.9, 19.2, 0.257, 0.098, 0.0448
1722924965789, 11.2, -1.85, 19.55, 0.311, 0.091, 0.0304
1722924965820, 11.2, -2, 19.4, 0.253, 0.102, 0.052
1722924965851, 10.95, -1.95, 19.1, 0.264, 0.115, 0.0224
1722924965882, 10.85, -1.8, 19, 0.302, 0.118, 0.0296
1722924965914, 11.1, -2.2, 19.4, 0.235, 0.102, 0.048
1722924965945, 11.05, -1.6, 19.25, 0.307, 0.094, 0.0648
1722924965976, 11.35, -1.45, 19.55, 0.344, 0.115, 0.0496
1722924966007, 12.15, -1.2, 20.25, 0.376, 0.065, -0.0032
1722924966039, 12.3, -1.75, 20.2, 0.376, 0.029, 0.0088
1722924966070, 11.7, -1.95, 19.25, 0.294, 0.06, 0.0624
1722924966101, 11.15, -1.55, 19.1, 0.303, 0.098, 0.0768
1722924966132, 11.5, -2.1, 20.15, 0.317, 0.08, -0.008
1722924966164, 10.95, -2.5, 19, 0.174, 0.092, 0.0088
