UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924184394, -5.8, 17.1, 0.9, -0.132, -0.013, -0.0288
1722924184409, -5.7, 17, 0.9, -0.141, -0.012, -0.0296
1722924184440, -5.8, 17.15, 0.9, -0.134, -0.012, -0.0272
1722924184472, -5.65, 17, 0.85, -0.132, -0.013, -0.0264
1722924184503, -5.65, 16.95, 0.9, -0.139, -0.012, -0.028
1722924184534, -5.7, 16.9, 0.85, -0.133, -0.012, -0.0264
1722924184565, -5.75, 17.1, 0.85, -0.135, -0.013, -0.0256
1722924184597, -5.75, 17, 0.9, -0.139, -0.013, -0.0296
1722924184628, -5.7, 16.9, 0.85, -0.136, -0.012, -0.0232
1722924184659, -5.7, 16.9, 0.9, -0.137, -0.013, -0.0256
1722924184690, -5.75, 17.1, 0.9, -0.136, -0.011, -0.0272
1722924184722, -5.75, 16.95, 0.9, -0.136, -0.013, -0.028
1722924184753, -5.8, 17.1, 0.95, -0.137, -0.013, -0.0296
1722924184784, -5.7, 16.95, 0.9, -0.136, -0.013, -0.0264
1722924184815, -5.85, 16.8, 0.9, -0.138, -0.011, -0.0264
1722924184847, -5.85, 17.15, 0.95, -0.137, -0.012, -0.0272
1722924184878, -5.7, 16.7, 0.9, -0.135, -0.012, -0.0264
1722924184909, -5.8, 17.05, 0.9, -0.137, -0.013, -0.0264
1722924184940, -5.7, 17.1, 0.95, -0.137, -0.012, -0.0248
1722924184972, -5.75, 16.9, 0.85, -0.134, -0.013, -0.028
1722924185003, -5.65, 17.2, 1, -0.139, -0.012, -0.0272
1722924185050, -5.8, 16.85, 0.95, -0.133, -0.012, -0.0288
1722924185081, -5.65, 16.95, 0.9, -0.138, -0.013, -0.0264
1722924185112, -5.7, 17.05, 0.9, -0.138, -0.013, -0.0296
1722924185144, -5.8, 17, 0.95, -0.132, -0.012, -0.028
1722924185190, -5.75, 17.1, 1, -0.14, -0.013, -0.0296
1722924185237, -5.7, 17.1, 0.9, -0.132, -0.011, -0.0272
1722924185284, -5.85, 17, 0.95, -0.14, -0.013, -0.0272
1722924185315, -5.7, 17.15, 0.95, -0.132, -0.012, -0.0256
1722924185362, -5.65, 16.85, 0.95, -0.138, -0.013, -0.0256
1722924185394, -5.8, 17.1, 0.9, -0.132, -0.014, -0.0272
1722924185425, -5.75, 17.1, 0.9, -0.133, -0.011, -0.0304
1722924185456, -5.7, 17, 0.85, -0.139, -0.012, -0.028
1722924185487, -5.7, 17, 0.9, -0.134, -0.013, -0.0288
1722924185519, -5.8, 17.05, 0.85, -0.135, -0.012, -0.0312
1722924185550, -5.7, 17, 0.9, -0.138, -0.012, -0.0264
1722924185581, -5.75, 17.1, 0.85, -0.131, -0.013, -0.0288
1722924185612, -5.75, 16.9, 0.95, -0.137, -0.013, -0.0384
1722924185644, -5.5, 17, 0.85, -0.13, -0.013, 0.0576
1722924185675, -6.55, 17.4, 0.6, -0.11, -0.021, -0.2112
1722924185706, -6, 16.9, 1.15, -0.176, -0.018, -0.0808
1722924185737, -5, 17.15, 0.85, -0.125, -0.004, 0.1848
1722924185769, -6.1, 16.5, 0.75, -0.116, -0.023, -0.0384
1722924185800, -6.1, 16.8, 1, -0.107, -0.011, -0.1888
1722924185831, -6, 16.75, 0.75, -0.164, -0.016, -0.1392
1722924185862, -5.35, 17, 1.05, -0.121, -0.011, 0.1008
1722924185894, -5.75, 17.1, 0.8, -0.119, -0.011, -0.0384
1722924185940, -5.65, 16.85, 0.9, -0.133, -0.012, 0.0048
1722924185987, -5.6, 17, 0.9, -0.136, -0.01, 0.0328
1722924186019, -6, 17.2, 0.9, -0.117, -0.014, -0.128
1722924186050, -5.7, 16.95, 1.1, -0.143, -0.015, 0.0352
1722924186081, -5.85, 17.1, 0.9, -0.144, -0.015, -0.0648
1722924186112, -5.65, 17.1, 0.7, -0.101, -0.012, -0.0216
1722924186144, -5.7, 16.95, 0.95, -0.179, -0.012, -0.0272
1722924186175, -5.75, 16.9, 1.05, -0.126, -0.014, -0.0072
1722924186206, -5.95, 17.1, 0.75, -0.138, -0.013, -0.0608
1722924186237, -5.8, 17, 0.9, -0.191, -0.014, -0.0256
1722924186269, -5.9, 17, 0.9, -0.121, -0.014, -0.0712
1722924186300, -5.75, 17, 0.9, -0.133, -0.013, -0.032
1722924186331, -5.7, 17.05, 1.15, -0.169, -0.011, -0.0584
1722924186362, -5.75, 17.1, 0.8, -0.094, -0.012, 0
1722924186394, -5.7, 16.9, 0.85, -0.125, -0.013, -0.072
1722924186425, -5.5, 17.15, 1.05, -0.173, -0.009, 0.0432
1722924186456, -5.6, 16.95, 0.85, -0.103, -0.011, 0.0248
1722924186487, -5.7, 17.15, 0.9, -0.171, -0.013, -0.0008
1722924186519, -5.65, 17.05, 0.85, -0.14, -0.015, -0.0416
1722924186534, -5.75, 17, 0.85, -0.1, -0.013, -0.0136
1722924186565, -5.9, 16.95, 0.85, -0.114, -0.014, -0.0808
1722924186597, -5.7, 16.95, 1, -0.16, -0.011, -0.036
1722924186612, -5.8, 16.9, 0.75, -0.125, -0.015, -0.024
1722924186644, -5.95, 16.8, 0.8, -0.114, -0.013, -0.0688
1722924186675, -5.5, 17.15, 1.1, -0.159, -0.014, 0.008
1722924186706, -5.7, 16.9, 0.95, -0.143, -0.012, -0.0056
1722924186737, -5.55, 17.05, 0.65, -0.099, -0.016, -0.0104
1722924186769, -5.55, 17.1, 1.1, -0.193, -0.011, 0.0208
1722924186800, -6.1, 17, 0.95, -0.121, -0.014, -0.0944
1722924186831, -5.45, 16.9, 0.9, -0.1, -0.01, 0.0232
1722924186862, -5.9, 17.15, 1.05, -0.188, -0.014, -0.048
1722924186894, -5.65, 17.05, 0.85, -0.116, -0.013, -0.0152
1722924186925, -5.65, 17.1, 0.95, -0.139, -0.013, 0.0008
1722924186956, -5.75, 17, 1.1, -0.182, -0.01, -0.048
1722924186987, -5.75, 17.1, 0.8, -0.1, -0.012, -0.0288
1722924187019, -5.85, 17.1, 0.8, -0.122, -0.013, -0.04
1722924187050, -5.8, 17.3, 1, -0.17, -0.011, -0.0472
1722924187081, -5.8, 16.95, 0.8, -0.101, -0.012, -0.044
1722924187112, -5.65, 16.85, 0.95, -0.149, -0.013, -0.048
1722924187144, -5.65, 17.2, 0.95, -0.159, -0.012, -0.0048
1722924187175, -5.65, 16.95, 0.9, -0.097, -0.013, -0.0408
1722924187206, -5.65, 17.1, 1.05, -0.173, -0.01, -0.0144
1722924187237, -5.8, 17.1, 0.95, -0.141, -0.012, -0.0264
1722924187269, -5.7, 17, 0.85, -0.112, -0.014, -0.032
1722924187300, -5.7, 16.9, 1, -0.175, -0.013, -0.0192
1722924187331, -5.75, 17.1, 0.9, -0.146, -0.01, -0.0328
1722924187362, -5.75, 16.55, 0.8, -0.114, -0.013, -0.0288
1722924187394, -5.7, 16.95, 1, -0.178, -0.012, -0.024
