UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720524844941, 16.75, -10, 11.75, -0.157, 0.079, -0.0424
1720524844972, 16.5, -10.05, 11.85, -0.21, 0.08, -0.0384
1720524845004, 16.5, -9.9, 11.65, -0.172, 0.094, -0.0432
1720524845019, 16.45, -9.95, 11.85, -0.21, 0.1, -0.0424
1720524845035, 16.55, -10, 11.95, -0.172, 0.08, -0.0448
1720524845066, 16.75, -9.85, 11.9, -0.167, 0.075, -0.0288
1720524845082, 16.45, -9.95, 12, -0.173, 0.079, -0.0416
1720524845129, 16.6, -10.05, 11.7, -0.184, 0.096, -0.0336
1720524845160, 16.65, -9.95, 11.75, -0.179, 0.091, -0.0272
1720524845191, 16.7, -9.9, 11.9, -0.207, 0.087, -0.0456
1720524845222, 16.6, -9.95, 11.75, -0.181, 0.093, -0.0424
1720524845254, 16.6, -9.9, 11.8, -0.18, 0.088, -0.04
1720524845285, 16.6, -9.95, 11.85, -0.179, 0.074, -0.0456
1720524845316, 16.2, -9.6, 12, -0.118, 0.099, -0.0288
1720524845347, 16.5, -8.95, 11.3, -0.09, 0.106, -0.052
1720524845379, 17.3, -8.35, 13.75, -0.071, 0.021, -0.0168
1720524845410, 18.3, -8.1, 12.1, -0.069, -0.072, -0.0176
1720524845425, 15.45, -6.2, 9.5, 0.215, 0.211, -0.0208
1720524845457, 15.4, -6.65, 10.2, 0.142, 0.298, -0.1048
1720524845472, 17.9, -6.6, 12.85, 0.102, -0.132, -0.0264
1720524845504, 15.45, -5.3, 8.95, 0.13, 0.152, -0.0752
1720524845535, 16.15, -5.4, 10.9, 0.224, 0.228, 0.0544
1720524845566, 17.4, -7.05, 13, 0.158, -0.036, -0.0944
1720524845597, 17.5, -7.7, 11.95, 0.014, -0.001, -0.1
1720524845629, 16.7, -8, 13.25, -0.146, 0.035, -0.1304
1720524845660, 17, -10.95, 11.35, -0.1, 0.161, -0.028
1720524845691, 17.6, -11.3, 15, -0.399, -0.05, -0.1032
1720524845722, 16.5, -13.3, 10.65, -0.356, 0.197, -0.0424
1720524845754, 18.05, -16.65, 13.45, -0.877, -0.1, -0.0224
1720524845816, 17.4, -11.8, 11.45, -0.31, 0.057, -0.004
1720524845863, 18.15, -10.55, 12.85, -0.22, -0.034, 0.0024
1720524845910, 16.9, -8.65, 12.4, -0.062, 0.061, -0.052
1720524845957, 17.65, -9, 11.55, -0.089, 0.009, -0.0488
1720524846004, 17.5, -8.95, 12.1, -0.082, 0.022, -0.0408
1720524846050, 17.65, -9, 12.05, -0.096, -0.005, -0.04
1720524846082, 17.35, -8.85, 11.85, -0.089, 0.021, -0.0472
1720524846129, 24.4, -11.85, 6.25, -0.477, -0.715, 0.0112
1720524846160, 18.6, -7.7, 11.9, -0.153, -0.084, -0.0168
1720524846175, 12.25, -5.4, 11.9, 0.204, 0.505, -0.0376
1720524846207, 14.75, -12.65, 14.25, -0.504, 0.212, 0.0616
1720524846238, 17.3, -10.85, 11.1, -0.3, 0.049, -0.0744
1720524846269, 18.2, -9.45, 11.1, -0.147, -0.039, -0.0096
1720524846300, 16.6, -7.75, 9.35, 0.041, 0.099, -0.064
1720524846332, 16.9, -10.25, 11.8, -0.256, 0.064, 0.0056
1720524846363, 17.1, -7.5, 13.35, 0.122, 0.086, 0.0096
1720524846394, 17.3, -7.15, 14.2, 0.083, 0.054, -0.0312
1720524846425, 16.25, -4.4, 10.6, 0.769, 0.217, -0.0656
1720524846457, 17.25, -7.6, 9.65, 0.166, 0.203, -0.1832
1720524846488, 17.35, -12.4, 15.4, -0.506, 0.017, -0.2304
1720524846519, 16.15, -11.7, 12.55, -0.637, 0.202, -0.1416
1720524846550, 16.05, -12.55, 8.4, -0.615, 0.28, -0.3296
1720524846582, 15.9, -13.8, 9.1, -0.901, 0.397, -0.2504
1720524846613, 15.35, -14.7, 9.6, -1.153, 0.319, -0.22
1720524846644, 16.45, -15.75, 10.25, -1.224, 0.233, -0.2608
1720524846675, 16.55, -16.05, 11.6, -1.274, 0.139, -0.1928
1720524846769, 18.05, -20.9, 14.5, -1.813, 0.068, -0.1408
1720524846816, 16.9, -22.3, 12.05, -1.936, 0.173, -0.0496
1720524846847, 14.75, -16.35, 6.7, -1.176, 0.53, -0.1024
1720524846879, 17, -10.7, 8.4, -0.696, 0.189, -0.0392
1720524846910, 16.85, -12.65, 9.95, -0.66, 0.156, -0.0472
1720524846941, 17.6, -13.8, 10.95, -0.858, 0.053, 0.0168
1720524846972, 15.85, -9.2, 10.2, -0.458, 0.291, -0.0272
1720524846988, 17.3, -11.45, 11.95, -0.618, 0.201, -0.0144
1720524847019, 15.8, -12, 8.3, -0.672, 0.356, 0
1720524847050, 15.65, -14.35, 9, -0.877, 0.248, 0.036
1720524847082, 15, -15.6, 6.85, -1.122, 0.494, -0.0344
1720524847113, 15, -11.6, 4.35, -0.736, 0.576, 0.0216
1720524847144, 14.05, -9.25, 7.1, -0.393, 0.672, -0.0472
1720524847175, 14.4, -10.2, 7.55, -0.587, 0.581, 0.0152
1720524847207, 14.1, -16.55, 4.1, -1.22, 0.64, 0.0584
1720524847238, 12.7, -12.25, 7.1, -0.879, 0.825, 0.1752
1720524847269, 13.3, -12, 9.4, -0.967, 0.83, 0.1776
1720524847300, 12.3, -13.3, 8.5, -1.076, 0.816, 0.1488
1720524847332, 13.3, -10.5, 9.1, -0.79, 0.81, 0.1648
1720524847363, 14.4, -9.15, 12.25, -0.642, 0.591, 0.1584
1720524847394, 18.9, -8.35, 16.55, -0.453, 0.048, 0.012
1720524847425, 18.4, -3.65, 17.4, 0.278, 0.076, -0.1592
1720524847457, 18.95, -2.8, 15.95, 0.555, -0.107, -0.2712
1720524847488, 17.9, -7.1, 14.75, -0.03, 0.078, -0.1048
1720524847519, 17.35, -8, 11.75, 0.128, 0.057, -0.076
1720524847550, 19.25, -10.7, 9, -0.245, -0.013, -0.0632
1720524847582, 17.75, -14.5, 4.85, -0.491, 0.348, 0.0056
1720524847613, 17.9, -14.35, 6.8, -0.722, -0.18, 0.036
1720524847644, 17.85, -12.15, 4.2, -0.359, -0.102, 0.0504
1720524847660, 16.35, -10.9, 5.85, -0.299, 0.067, 0.0296
1720524847691, 18.1, -11.95, 9.3, -0.308, -0.137, 0.008
1720524847738, 20.45, -9.55, 10.35, -0.122, -0.453, -0.0288
1720524847769, 19.65, -8.55, 15.4, -0.041, -0.334, -0.0312
1720524847800, 20.65, -17.55, 20, -0.789, -0.854, -0.0296
1720524847816, 15.85, -10.05, 8.05, -0.113, -0.147, -0.076
1720524847847, 26.85, -7.15, 12.05, -0.008, -1.04, -0.0832
1720524847879, 17.35, -11.8, 16.3, -0.321, -0.079, -0.0544
1720524847910, 15.3, -16.95, 9.6, -0.927, 0.02, 0.0056
1720524847941, 22.45, -2, 12.75, 0.567, -0.449, 0.0344
1720524847972, 28.15, 0.05, 12, 0.784, -1.001, 0.0176
1720524848004, 25.2, -4.8, 10, 0.246, -0.725, -0.0256
1720524848035, 23.55, -6.95, 15.4, 0.2, -0.725, -0.132
1720524848066, 19.85, -8.6, 10.6, -0.016, -0.379, -0.0416
1720524848097, 5.6, -19.8, 9.45, -0.951, 1.009, 0.0072
1720524848129, 7.65, -15.35, 12.6, -0.588, 0.761, -0.012
1720524848160, 18.75, -14.65, 11.75, -0.565, -0.297, -0.0048
1720524848191, 19.9, -14.75, 9.85, -0.596, -0.368, -0.0016
1720524848222, 16.6, -12.75, 10.5, -0.397, -0.057, -0.0752
1720524848254, 17.8, -4.7, 15, 0.158, -0.374, -0.0384
1720524848285, 18.15, -2, 11, 0.661, -0.243, -0.1672
1720524848316, 18.55, -10.55, 10.6, -0.232, -0.324, -0.2128
1720524848347, 19.75, -11.75, 13.4, -0.454, -0.389, -0.1176
1720524848379, 21.1, -11.2, 13.45, -0.706, -0.564, -0.3296
1720524848410, 20.9, -10.5, 10.55, -0.681, -0.677, -0.2952
1720524848441, 19.45, -6.2, 12.3, 0.103, -0.525, -0.1392
1720524848472, 20.7, -9.2, 10.3, -0.222, -0.573, -0.1128
1720524848504, 21.25, -10.55, 7.4, -0.296, -0.591, -0.056
1720524848535, 20.3, -7.85, 6.5, 0.18, -0.42, -0.112
1720524848582, 21.05, -10.5, 6.35, -0.258, -0.519, -0.0472
1720524848613, 21.65, -8.9, 9.45, 0.013, -0.59, 0
1720524848644, 20.95, -10.15, 13.9, -0.489, -0.55, 0.0504
1720524848675, 19.6, -9.5, 14.05, -0.243, -0.382, -0.06
1720524848707, 19.5, -8.1, 16.2, -0.163, -0.246, -0.0272
1720524848738, 17.25, -9.65, 14.45, -0.206, -0.063, -0.0552
1720524848769, 17.3, -9.05, 15.25, -0.177, -0.048, -0.0272
1720524848800, 19.8, -9.2, 13.05, -0.177, -0.206, -0.0616
1720524848832, 22.8, -9.6, 10.9, -0.151, -0.579, -0.0248
1720524848879, 19.65, -8.9, 12.45, -0.05, -0.207, -0.0664
1720524848910, 16.5, -8.85, 13.2, -0.119, -0.145, -0.016
1720524848941, 15.4, -7.15, 12.2, 0.114, -0.108, -0.0344
1720524848972, 17.5, -10, 15, -0.214, -0.252, -0.0504
1720524849004, 20.5, -10.4, 15.95, -0.207, -0.792, -0.06
1720524849035, 19.4, -9.7, 14.75, -0.086, -0.735, -0.0744
1720524849097, 23.8, -10.05, 16.55, -0.097, -1.324, -0.0064
1720524849160, 24.4, -9.5, 15.95, -0.008, -1.318, 0.0032
1720524849207, 21.75, -12.8, 17, -0.611, -1.132, -0.2072
1720524849238, 23.6, -11.75, 17.4, -0.518, -1.284, -0.2384
1720524849269, 23.25, -10.7, 17.2, -0.458, -1.152, -0.2528
1720524849300, 21.95, -10.25, 16.4, -0.291, -1.127, -0.152
1720524849332, 23, -9.35, 16.6, -0.147, -1.14, -0.0992
1720524849363, 22.35, -9, 16.45, -0.032, -1.124, -0.0472
1720524849410, 22.3, -9.25, 16.95, -0.008, -1.109, 0.0128
1720524849441, 23.25, -8.7, 16.55, 0.016, -1.187, 0.0104
1720524849472, 22.05, -8.7, 16.75, 0.004, -1.075, -0.0144
1720524849504, 22.35, -8.45, 16.3, 0.035, -1.119, -0.0352
1720524849535, 23, -8.5, 16.6, 0.015, -1.144, -0.0232
1720524849566, 21.95, -8.75, 16.75, -0.01, -1.087, -0.04
1720524849644, 21.3, -7.35, 16.05, 0.176, -1.026, -0.004
1720524849675, 20.45, -7.6, 15.55, 0.214, -0.979, 0.1224
1720524849722, 21.25, -6.95, 16.55, 0.296, -0.925, 0.1064
1720524849769, 23.15, -8.2, 16.15, 0.208, -1.078, 0.06
1720524849816, 24.15, -7.8, 17, 0.233, -1.17, 0.0736
1720524849847, 24, -7.1, 16.75, 0.308, -1.203, 0.0768
1720524849894, 23.3, -8.1, 18.1, 0.163, -1.193, 0.0408
1720524849925, 19.8, -9.2, 17.1, 0.044, -0.873, -0.0448
1720524849972, 21.95, -5.95, 13.75, 0.232, -0.786, -0.048
1720524850019, 22.75, -10, 12.95, -0.282, -0.837, -0.0976
1720524850050, 19.65, -7.95, 13.8, -0.005, -0.45, -0.1056
1720524850082, 20.9, -9.4, 12.65, -0.135, -0.536, -0.0856
1720524850113, 20.6, -9.3, 13.25, -0.169, -0.491, -0.0816
1720524850144, 19.7, -9.5, 14, -0.175, -0.426, -0.1016
1720524850175, 20.6, -9.5, 13.35, -0.159, -0.481, -0.0792
1720524850207, 20.2, -9.15, 13.6, -0.166, -0.445, -0.0808
1720524850238, 22.55, -9.05, 13.3, -0.108, -0.665, -0.0848
1720524850269, 22.7, -8.35, 13.3, -0.026, -0.753, -0.0808
1720524850300, 21.1, -9.35, 15.25, -0.117, -0.814, -0.076
1720524850347, 22.1, -9.4, 14.3, -0.068, -0.971, 0.0008
1720524850425, 24.5, -9, 12.25, -0.037, -1.089, -0.008
1720524850457, 23.45, -9.15, 11.6, -0.084, -0.855, -0.0584
1720524850488, 21.75, -9.6, 12.25, -0.1, -0.8, 0.0064
1720524850535, 25.85, -8.6, 9.9, 0.019, -1.251, 0.0208
1720524850566, 29.6, -8.9, 9.65, 0.003, -1.674, 0.0136
1720524850597, 29.7, -10.3, 9.35, -0.231, -1.738, -0.0544
1720524850629, 32.25, -10.45, 9.15, -0.415, -2.069, -0.2288
1720524850660, 34.7, -11.15, 9.15, -0.465, -2.483, -0.2856
1720524850691, 34.7, -12.35, 9.35, -0.739, -2.658, -0.4112
1720524850722, 37.2, -11.5, 8.3, -0.589, -3.098, -0.4224
1720524850754, 35.7, -12.6, 10.55, -0.806, -2.818, -0.5688
1720524850785, 32.85, -12.45, 11.95, -0.735, -2.435, -0.5944
1720524850816, 30.6, -11.6, 12.3, -0.525, -2.12, -0.496
1720524850863, 27.95, -7.65, 12.05, 0.195, -1.67, -0.0056
1720524850910, 26.3, -7.9, 11.9, 0.146, -1.461, 0.2208
1720524850941, 26.25, -7.6, 11.65, 0.184, -1.405, 0.26
1720524850972, 25.3, -7.4, 12.35, 0.21, -1.349, 0.2776
1720524851019, 25.5, -7.8, 12.1, 0.119, -1.347, 0.2296
1720524851066, 24.9, -8.4, 12.7, 0.079, -1.269, 0.2232
1720524851113, 27.3, -13.2, 12.3, -0.758, -1.566, -0.1912
1720524851160, 33.25, -12.8, 11.1, -0.755, -2.555, -0.3728
1720524851207, 38.45, -14.25, 10.15, -0.94, -3.41, -0.4944
1720524851254, 37.2, -12.05, 11, -0.722, -3.223, -0.4752
1720524851285, 38.2, -12.1, 11.15, -0.672, -3.322, -0.4448
1720524851332, 37.9, -12, 11.4, -0.646, -3.245, -0.436
1720524851363, 37.75, -12, 11.25, -0.643, -3.281, -0.44
1720524851394, 38.25, -11.85, 11.25, -0.624, -3.3, -0.404
1720524851441, 37.9, -11.75, 11.35, -0.622, -3.276, -0.4104
1720524851488, 38.1, -11.75, 11.4, -0.618, -3.296, -0.3968
1720524851519, 37.45, -11.9, 11.4, -0.614, -3.235, -0.3744
1720524851550, 38.05, -11.65, 11.1, -0.594, -3.284, -0.4104
1720524851613, 37.7, -11.75, 11.5, -0.619, -3.269, -0.3992
1720524851691, 37.55, -11.75, 11.6, -0.613, -3.242, -0.4328
1720524851722, 36.9, -11.55, 11.45, -0.561, -3.224, -0.3976
1720524851754, 24.45, -12.3, 13.4, -0.645, -1.709, -0.3512
1720524851785, 8.95, -8.3, 13.05, 0.04, 0.518, -0.1032
1720524851816, 5.65, -11.1, 15.6, -0.402, 1.292, -0.1112
1720524851863, 25.35, -13.1, 14.25, -0.473, -0.805, 0.0472
1720524851910, 6.4, -10.65, 11.35, 0.001, 1.068, -0.012
1720524851957, 31.15, -10.6, 12, -0.462, -1.272, 0.0408
1720524852004, 17.25, -6.95, 10.3, 0.109, 0.049, -0.1184
1720524852066, 22.25, -7.6, 11.4, -0.038, -0.477, -0.0856
1720524852144, 12.25, -10.75, 13.9, -0.309, 0.39, -0.0488
1720524852207, 7.4, -6.9, 10.35, 0.217, 0.857, -0.0256
1720524852285, 12.1, -7.65, 12.95, 0.093, 0.593, -0.0896
1720524852332, 12.45, -10.25, 9.9, -0.2, 0.377, -0.1424
1720524852379, 12.1, -7.15, 9.55, 0.3, 0.605, -0.2216
1720524852410, 10.5, -9.65, 5.65, -0.02, 0.629, -0.0112
1720524852441, 18.45, -13.2, 14.1, -0.825, -0.126, -0.2176
1720524852472, 17.1, -12, 12.45, -0.223, 0.07, 0.052
1720524852504, 12.6, -12, 11.65, -0.394, 0.39, -0.0104
1720524852535, 15.1, -11.2, 10.75, -0.292, 0.173, -0.0328
1720524852566, 15.65, -12.35, 13.4, -0.307, 0.093, -0.0456
1720524852597, 11.3, -9.65, 11.05, -0.046, 0.485, -0.0648
1720524852629, 10.4, -8.7, 10.5, -0.07, 0.582, -0.028
