UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720600582192, 12.2, -2.2, 20.35, 0.372, 0.029, 0.02
1720600582208, 11.3, -3.15, 18.95, 0.199, 0.092, 0.0416
1720600582224, 11.55, -2.25, 19.6, 0.309, 0.073, 0.0352
1720600582239, 11.55, -1.85, 19.9, 0.35, 0.093, 0.0464
1720600582255, 11.75, -3.4, 19.3, 0.182, 0.067, 0.012
1720600582270, 11.8, -2.55, 19.6, 0.274, 0.076, 0.0416
1720600582286, 11.35, -2.05, 19.75, 0.325, 0.102, 0.0528
1720600582302, 11.7, -2.45, 19.8, 0.284, 0.064, 0.0192
1720600582317, 11.8, -3.05, 19.6, 0.269, 0.064, 0.0472
1720600582333, 11.5, -2.7, 19.75, 0.296, 0.078, 0.0416
1720600582349, 11.6, -2.25, 19.7, 0.302, 0.08, 0.0296
1720600582380, 11.5, -2.8, 19.65, 0.267, 0.086, 0.0504
1720600582411, 11.5, -2.2, 19.7, 0.296, 0.088, 0.0288
1720600582442, 11.7, -2.7, 19.5, 0.268, 0.068, 0.0256
1720600582458, 11.5, -2.35, 19.75, 0.303, 0.089, 0.0496
1720600582474, 11.8, -2.6, 19.7, 0.266, 0.066, 0.0312
1720600582520, 11.4, -2.35, 19.55, 0.293, 0.096, 0.0488
1720600582552, 11.65, -2.6, 19.6, 0.285, 0.081, 0.0424
1720600582583, 11.45, -2.5, 19.7, 0.284, 0.08, 0.0344
1720600582614, 11.7, -2.35, 19.85, 0.287, 0.082, 0.0448
1720600582645, 11.45, -2.85, 19.4, 0.235, 0.099, 0.0488
1720600582677, 11.65, -2.45, 19.5, 0.286, 0.093, 0.044
1720600582708, 11.7, -2.6, 19.5, 0.284, 0.065, 0.016
1720600582739, 11.7, -2.1, 19.9, 0.326, 0.084, 0.0512
1720600582770, 12.15, -2.5, 19.95, 0.305, 0.064, 0.0328
1720600582802, 12.65, -1.9, 20.6, 0.4, 0.031, 0.0352
1720600582833, 10.85, -2.85, 18.85, 0.239, 0.086, 0.036
1720600582864, 12.45, -2.2, 20.6, 0.381, 0.004, 0.024
1720600582895, 11.35, -3.5, 19.4, 0.193, 0.143, 0.0744
1720600582927, 12.05, -2, 19.9, 0.352, 0.06, 0.024
1720600582958, 11.4, -2.45, 19.15, 0.223, 0.082, 0.0136
1720600582989, 11.6, -2.65, 19.65, 0.289, 0.103, 0.048
1720600583020, 11.05, -2.5, 19.6, 0.271, 0.111, 0.0712
1720600583052, 12.7, -1.9, 20.65, 0.399, 0.006, 0.0232
1720600583083, 12.35, -2.45, 19.9, 0.33, 0.06, 0.048
1720600583114, 12.35, -2.25, 20.85, 0.382, 0.114, 0.06
1720600583145, 10.8, -3, 19.45, 0.232, 0.133, 0.084
1720600583177, 11.2, -2.7, 19.25, 0.272, 0.091, 0.0528
1720600583239, 11.5, -2.6, 19.9, 0.279, 0.084, 0.0208
1720600583302, 11.35, -2.3, 19.55, 0.311, 0.101, 0.0584
1720600583333, 11.55, -2.7, 19.5, 0.27, 0.098, 0.0376
1720600583380, 11.9, -2.6, 19.65, 0.281, 0.075, 0.0328
1720600583427, 11.7, -2.55, 19.6, 0.272, 0.078, 0.0328
1720600583474, 11.9, -1.9, 20.1, 0.373, 0.076, 0.048
1720600583505, 10.95, -2.85, 19, 0.236, 0.136, 0.0496
1720600583536, 10.75, -3.35, 19, 0.152, 0.144, 0.0976
1720600583583, 12.55, -2, 20.6, 0.39, -0.003, 0.0408
1720600583630, 10.7, -2.85, 19.4, 0.236, 0.158, 0.0952
1720600583661, 11.85, -2.5, 19.6, 0.279, 0.055, 0.0296
1720600583692, 12.15, -2.9, 19.65, 0.246, 0.048, -0.0168
1720600583708, 12.05, -2.4, 20.4, 0.336, 0.029, 0.0432
1720600583739, 11.2, -1.95, 19.4, 0.324, 0.117, 0.0752
1720600583770, 12.05, -2.25, 19.55, 0.288, 0.019, -0.044
1720600583802, 11.75, -2.75, 19.95, 0.273, 0.045, 0.0248
1720600583833, 11.35, -2.6, 19.8, 0.268, 0.087, 0.02
1720600583864, 11.65, -2.6, 19.1, 0.271, 0.079, 0.0656
1720600583895, 11.5, -2.7, 19.7, 0.269, 0.093, 0.0376
1720600583927, 11.8, -2.7, 20.35, 0.272, 0.07, 0.0072
1720600583958, 11.7, -3.45, 19.7, 0.211, 0.064, 0.0168
1720600583989, 11.65, -1.65, 19.95, 0.33, 0.057, -0.0048
1720600584020, 11.5, -2.8, 19.4, 0.265, 0.088, 0.0448
1720600584052, 11.25, -2.15, 19.9, 0.319, 0.116, 0.0632
1720600584083, 11.6, -2.95, 19.7, 0.267, 0.079, 0.0464
1720600584130, 11.55, -2.95, 19.65, 0.246, 0.094, 0.0472
1720600584192, 12, -2.2, 19.65, 0.321, 0.048, 0.0328
1720600584239, 11.4, -2.9, 19.1, 0.267, 0.083, 0.0432
1720600584270, 12.05, -3.2, 19.5, 0.256, 0.051, 0.0504
1720600584302, 11.35, -2.05, 20.55, 0.358, 0.09, -0.0008
1720600584317, 11.45, -3.25, 19.2, 0.189, 0.083, 0
1720600584349, 11.3, -3.4, 19.15, 0.177, 0.112, 0.0296
1720600584380, 11.6, -2.15, 20.05, 0.337, 0.095, 0.0192
1720600584411, 11.95, -2.95, 20, 0.238, 0.05, 0.04
1720600584442, 11.25, -2.65, 19.25, 0.243, 0.115, 0.0336
1720600584474, 11.85, -1.95, 19.4, 0.34, 0.079, 0.0536
1720600584505, 12.1, -3.45, 19.6, 0.189, 0.036, -0.0056
1720600584536, 11.2, -2, 20.35, 0.348, 0.093, 0.0312
1720600584567, 12.6, -2.4, 19.4, 0.271, 0.008, 0.0176
1720600584599, 11.45, -1.25, 19.4, 0.372, 0.114, 0.0584
1720600584645, 11.6, -2, 19.75, 0.35, 0.094, 0.0624
1720600584677, 11.05, -2.75, 19.3, 0.274, 0.127, 0.06
1720600584692, 11.15, -2.1, 19.7, 0.332, 0.134, 0.0784
1720600584724, 10.6, -3.25, 18.45, 0.18, 0.158, 0.0768
