UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722589274692, 15.85, -9.4, 11.9, -0.167, 0.107, -0.0712
1722589274707, 16, -9.8, 12, -0.197, 0.087, -0.0768
1722589274723, 16.1, -9.9, 11.95, -0.206, 0.082, -0.0752
1722589274754, 16.05, -9.4, 11.8, -0.161, 0.094, -0.0768
1722589274770, 16.4, -9.75, 11.85, -0.201, 0.081, -0.0664
1722589274785, 15.85, -9.9, 11.9, -0.228, 0.101, -0.076
1722589274801, 15.75, -9.45, 11.9, -0.183, 0.098, -0.0536
1722589274832, 16.25, -9.45, 11.85, -0.173, 0.091, -0.0584
1722589274879, 16, -9.65, 11.9, -0.182, 0.103, -0.068
1722589274910, 15.95, -9.55, 11.75, -0.183, 0.092, -0.068
1722589274942, 15.9, -9.7, 11.8, -0.189, 0.107, -0.0824
1722589274973, 16.25, -9.4, 11.95, -0.188, 0.08, -0.0656
1722589275020, 15.7, -9.35, 11.95, -0.182, 0.111, -0.0568
1722589275051, 16.4, -8.5, 11.8, -0.1, 0.088, -0.0992
1722589275082, 15.65, -7.75, 11.4, -0.066, 0.118, -0.088
1722589275113, 14.3, -5.55, 10.3, 0.253, 0.254, -0.0608
1722589275145, 16.4, -5.9, 12.35, 0.03, -0.011, -0.1328
1722589275176, 15.5, -6.25, 11.3, 0.115, 0.169, -0.1296
1722589275207, 19.05, -8.2, 14.65, -0.141, -0.233, -0.0848
1722589275238, 14.55, -4.85, 11.5, 0.082, 0.288, -0.0624
1722589275270, 16.4, -6.65, 13.25, 0.262, -0.002, -0.1224
1722589275301, 17.1, -7.35, 12.45, 0.04, -0.019, -0.1168
1722589275332, 15.45, -7.3, 10.4, 0.066, 0.228, -0.1488
1722589275363, 16.1, -9.95, 10.7, -0.266, 0.154, -0.0576
1722589275395, 16.95, -11, 13, -0.321, -0.074, -0.0968
1722589275426, 16.8, -13, 11.7, -0.387, 0.141, -0.0408
1722589275457, 16.8, -15.15, 14.35, -0.729, 0.005, 0.0232
1722589275488, 16.9, -12.4, 10.95, -0.386, 0.037, -0.0192
1722589275535, 18.1, -11.75, 14, -0.37, -0.074, -0.0304
1722589275567, 17.7, -9.95, 12.55, -0.229, -0.044, -0.0608
1722589275598, 17.5, -8.75, 12.65, -0.091, -0.003, -0.044
1722589275645, 16.75, -8.55, 11.9, -0.076, 0.026, -0.0792
1722589275676, 17.35, -8.55, 12.25, -0.103, -0.017, -0.0664
1722589275707, 17.15, -8.5, 12.35, -0.096, 0, -0.0608
1722589275738, 16.8, -8.55, 12, -0.098, 0.023, -0.0672
1722589275785, 15.2, -4.6, 8.25, 0.321, 0.175, -0.0736
1722589275832, 21.95, -9.75, 8.55, -0.233, -0.462, -0.068
1722589275879, 13.55, -8.75, 15, -0.146, 0.306, -0.1192
1722589275926, 15.6, -9.45, 13, -0.306, 0.129, 0.008
1722589275957, 17.4, -7.4, 10.4, 0.063, -0.069, -0.0616
1722589276004, 16.55, -9.65, 8.45, -0.112, 0.08, -0.0752
1722589276035, 18.3, -8.35, 12.45, -0.1, -0.096, -0.072
1722589276067, 16.35, -6.9, 12.6, 0.074, 0.082, -0.0952
1722589276098, 16.6, -8.8, 15.8, -0.113, 0.012, -0.0512
1722589276129, 17.25, -8.05, 15.4, -0.069, 0.094, -0.1032
1722589276160, 15.55, -6.95, 8.65, 0.328, 0.295, -0.1256
1722589276192, 16.45, -10.75, 11.9, -0.294, 0.15, -0.1768
1722589276223, 16.5, -14.55, 14.5, -1.067, 0.06, -0.0768
1722589276254, 16.15, -14.75, 13.4, -1.168, 0.176, -0.132
1722589276285, 14.1, -14.25, 6.65, -1.112, 0.443, -0.1136
1722589276317, 14.7, -15.45, 9.75, -1.429, 0.371, -0.128
