UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924348230, 11.25, -2.65, 19.15, 0.209, 0.122, 0.0432
1722924348246, 11.85, -1.95, 19.75, 0.285, 0.037, -0.0064
1722924348261, 10.85, -1.35, 19.3, 0.319, 0.137, 0.0528
1722924348277, 11.2, -2, 19.05, 0.257, 0.097, 0.0296
1722924348293, 11.85, -2.05, 19.5, 0.283, 0.064, 0.0264
1722924348308, 11.25, -1.75, 19.2, 0.266, 0.105, 0.0192
1722924348324, 10.9, -0.95, 19.3, 0.349, 0.126, 0.0408
1722924348340, 11.15, -2, 19.1, 0.251, 0.099, 0.0256
1722924348355, 11.45, -2.2, 19.25, 0.24, 0.071, 0.0072
1722924348386, 10.9, -1.3, 19.5, 0.339, 0.096, 0.0208
1722924348402, 11.45, -2.1, 19.15, 0.245, 0.076, 0.008
1722924348418, 11.15, -1.65, 19.4, 0.298, 0.093, 0.036
1722924348433, 11.15, -1.55, 19.4, 0.306, 0.098, 0.0232
1722924348449, 11.45, -1.95, 19.2, 0.251, 0.08, 0.0208
1722924348465, 11.35, -1.75, 19.25, 0.286, 0.092, 0.024
1722924348480, 11.1, -1.75, 19.55, 0.294, 0.095, 0.0232
1722924348496, 11.15, -1.75, 19.35, 0.29, 0.081, 0.0272
1722924348511, 11.35, -2, 19.35, 0.268, 0.074, 0.0192
1722924348527, 11.15, -1.5, 19.45, 0.303, 0.099, 0.0216
1722924348558, 11.2, -1.85, 19.4, 0.275, 0.086, 0.0144
1722924348590, 11.05, -1.55, 19.4, 0.328, 0.109, 0.0368
1722924348621, 11.25, -1.7, 19.35, 0.28, 0.091, 0.0184
1722924348652, 11.2, -1.6, 19.35, 0.284, 0.098, 0.028
1722924348683, 11.2, -2, 19.3, 0.279, 0.093, 0.0216
1722924348715, 11.25, -1.6, 19.45, 0.294, 0.095, 0.0248
1722924348746, 11.4, -1.85, 19.15, 0.268, 0.091, 0.0272
1722924348777, 10.75, -1.55, 19.15, 0.293, 0.122, 0.02
1722924348808, 11.7, -1.8, 19.95, 0.334, 0.06, -0.0024
1722924348840, 11.3, -1.75, 19.4, 0.314, 0.113, 0.0328
1722924348871, 10.95, -2.15, 19.15, 0.231, 0.126, 0.016
1722924348902, 11.3, -1.95, 19.5, 0.291, 0.098, 0.0424
1722924348933, 10.15, -2.3, 18.6, 0.205, 0.186, 0.06
1722924348965, 11.45, -1.7, 19.8, 0.325, 0.087, 0.0696
