UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720601062337, 11, -1.7, 19.65, 0.306, 0.092, 0.0488
1720601062352, 11.35, -2.35, 19.95, 0.313, 0.061, 0.052
1720601062368, 11.55, -2.85, 19.35, 0.229, 0.064, 0.0136
1720601062383, 11.05, -2.25, 19.6, 0.3, 0.109, 0.0408
1720601062399, 10.8, -1.9, 19.4, 0.323, 0.125, 0.0608
1720601062415, 11.45, -2.7, 19.4, 0.243, 0.083, 0.0296
1720601062430, 11.4, -2.6, 19.55, 0.252, 0.085, 0.0456
1720601062446, 11.35, -1.9, 19.65, 0.322, 0.093, 0.068
1720601062462, 11.4, -2.2, 19.7, 0.276, 0.068, 0.032
1720601062477, 11.45, -2.65, 19.6, 0.257, 0.063, 0.0352
1720601062508, 11.15, -2.15, 19.7, 0.303, 0.105, 0.0344
1720601062524, 11.4, -2.4, 19.35, 0.27, 0.075, 0.04
1720601062540, 11.2, -2.3, 19.45, 0.275, 0.099, 0.0536
1720601062571, 11.3, -2.2, 19.65, 0.301, 0.083, 0.0432
1720601062587, 11.25, -2.4, 19.6, 0.275, 0.078, 0.0408
1720601062602, 11.2, -2.2, 19.7, 0.286, 0.083, 0.0352
1720601062618, 11.05, -2.2, 19.6, 0.31, 0.094, 0.048
1720601062665, 11.2, -2.3, 19.5, 0.289, 0.082, 0.0392
1720601062696, 11.3, -2.35, 19.4, 0.279, 0.08, 0.0456
1720601062727, 11.2, -2.05, 19.85, 0.301, 0.088, 0.0408
1720601062758, 11.25, -2.8, 19.75, 0.247, 0.067, 0.0376
1720601062790, 10.9, -2.3, 19.6, 0.283, 0.101, 0.0608
1720601062821, 11.1, -2.4, 19.55, 0.27, 0.097, 0.0424
1720601062852, 11.1, -2.4, 19.6, 0.264, 0.096, 0.0592
1720601062883, 10.85, -2.55, 19.5, 0.262, 0.098, 0.0416
1720601062915, 11.3, -2.3, 19.75, 0.311, 0.086, 0.0536
1720601062946, 10.7, -2.6, 19.2, 0.219, 0.111, 0.0656
1720601062977, 11.4, -2.5, 19.75, 0.292, 0.065, 0.064
1720601063008, 11.7, -1.9, 19.95, 0.317, 0.073, 0.0088
1720601063040, 11.8, -2.1, 20.35, 0.329, 0.065, -0.0104
1720601063071, 11.95, -2.2, 20, 0.329, 0.071, 0.0432
1720601063102, 11.2, -2.95, 19.5, 0.27, 0.056, -0.0168
1720601063133, 11.15, -2.05, 19.6, 0.307, 0.052, 0.0688
1720601063165, 11.2, -2.65, 19, 0.245, 0.162, 0.0464
1720601063196, 10.85, -2.65, 19.35, 0.214, 0.089, 0.0432
1720601063227, 10.85, -2.55, 19, 0.251, 0.061, 0.0032
1720601063258, 11.35, -1.5, 20, 0.396, 0.091, 0.0256
1720601063290, 11.35, -1.6, 19.7, 0.355, 0.041, 0.0584
1720601063321, 11.05, -2, 19.2, 0.3, 0.064, 0.0656
1720601063368, 12.3, -2.6, 20.3, 0.301, 0.006, 0.004
1720601063399, 11.5, -1.75, 19.95, 0.357, 0.069, 0.064
1720601063430, 11.7, -2.25, 19.75, 0.319, 0.025, 0.0232
1720601063462, 10.95, -2.2, 19.5, 0.282, 0.113, 0.0488
1720601063493, 11.25, -2.65, 19.65, 0.265, 0.096, 0.0384
1720601063540, 11.55, -2.35, 19.8, 0.285, 0.056, 0.0112
