UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720601346922, 16.25, -9.9, 11.95, -0.178, 0.087, -0.0592
1720601346937, 16.5, -10, 11.7, -0.203, 0.091, -0.0472
1720601346968, 16.15, -9.7, 11.9, -0.161, 0.093, -0.0416
1720601346984, 16.4, -10.05, 12.05, -0.199, 0.063, -0.0424
1720601347000, 16.3, -10.1, 11.9, -0.18, 0.085, -0.0536
1720601347015, 16.2, -9.8, 11.9, -0.172, 0.093, -0.0528
1720601347031, 16.45, -9.85, 11.9, -0.188, 0.072, -0.048
1720601347062, 16.3, -9.95, 11.75, -0.194, 0.094, -0.0456
1720601347109, 16.45, -9.95, 11.85, -0.177, 0.076, -0.0496
1720601347140, 16.25, -9.95, 11.85, -0.181, 0.095, -0.0472
1720601347172, 16.35, -9.85, 11.7, -0.198, 0.106, -0.0456
1720601347203, 16.35, -9.65, 11.8, -0.195, 0.087, -0.0408
1720601347234, 16.5, -9.95, 11.9, -0.189, 0.083, -0.0472
1720601347265, 16.25, -9.7, 11.85, -0.164, 0.086, -0.0368
1720601347297, 16, -8.75, 11.65, -0.109, 0.099, -0.0544
1720601347312, 15.6, -8.3, 11.15, -0.1, 0.132, -0.0336
1720601347359, 15.85, -7.35, 11.6, 0.032, 0.123, -0.0688
1720601347390, 16.1, -5.9, 11.65, 0.141, 0.037, -0.0064
1720601347406, 14.7, -6.4, 12.7, 0.143, 0.255, -0.1144
1720601347422, 14.9, -4.95, 11.05, 0.266, 0.135, -0.0528
1720601347453, 18.8, -7.6, 15.15, -0.071, -0.155, -0.0704
1720601347484, 16.8, -5.35, 9.1, 0.144, 0.124, -0.0328
1720601347515, 15.95, -6.15, 12.2, 0.265, 0.205, -0.0536
1720601347547, 16.15, -6.95, 10.05, 0.061, 0.118, 0.0208
1720601347578, 16.45, -8.25, 12, -0.084, 0.093, -0.1608
1720601347609, 18.55, -11.9, 13.05, -0.319, -0.088, 0.0384
1720601347640, 16.9, -11.35, 13.45, -0.262, -0.008, -0.0584
1720601347672, 16.5, -13.5, 13.5, -0.678, 0.074, 0.0592
1720601347703, 16.35, -14.85, 11, -0.387, 0.236, -0.0024
1720601347750, 16.6, -12.15, 14.3, -0.348, 0.072, 0.016
1720601347797, 16.85, -10.8, 11.3, -0.26, 0.053, -0.0592
1720601347843, 17.45, -9.45, 12.55, -0.149, -0.035, -0.036
1720601347890, 17.3, -8.85, 11.65, -0.108, 0.003, -0.044
1720601347937, 17.35, -9, 12.05, -0.091, -0.007, -0.056
1720601347968, 17.15, -9, 12.1, -0.097, 0.014, -0.0512
1720601348015, 18.65, -7.9, 6.55, -0.021, -0.099, -0.0464
1720601348047, 21.9, -9.55, 9.15, -0.218, -0.498, -0.0432
1720601348078, 16.65, -7.2, 14, 0.087, 0.085, -0.0792
1720601348125, 13.3, -9, 13.3, 0.146, 0.399, 0.0072
1720601348156, 17.7, -8.3, 12.05, -0.095, -0.073, -0.0776
1720601348187, 15.4, -7.45, 8.35, 0.063, 0.23, -0.1112
1720601348218, 16.4, -9.7, 7.55, -0.19, 0.115, 0.008
1720601348250, 17.05, -7.3, 9.05, -0.08, -0.033, -0.0392
1720601348281, 16.75, -6.95, 12.65, 0.114, 0.072, -0.0184
1720601348297, 16.1, -8.3, 13.5, -0.061, 0.145, -0.0176
1720601348328, 17.35, -8.95, 15.6, -0.102, -0.03, -0.056
1720601348359, 16.75, -7, 13.95, 0.115, 0.069, -0.108
1720601348390, 15.9, -5.2, 9.6, 0.522, 0.242, -0.0856
1720601348422, 15.5, -4.75, 5.25, 0.662, 0.34, -0.0864
1720601348453, 18, -9.2, 10.2, 0.07, -0.039, -0.12
1720601348484, 18.25, -12.35, 17.35, -0.632, -0.124, -0.1696
1720601348515, 15, -11.35, 11.15, -0.517, 0.302, -0.1336
1720601348547, 14.85, -11.95, 8.6, -0.677, 0.375, -0.2352
1720601348578, 14.55, -13.1, 9.15, -0.861, 0.446, -0.2056
1720601348609, 15.2, -14.05, 10.9, -1.007, 0.43, -0.216
1720601348640, 15.45, -14.35, 11.4, -1.073, 0.31, -0.2648
1720601348687, 15.6, -14.8, 11.1, -1.081, 0.243, -0.2296
1720601348750, 17.3, -19.25, 13.95, -1.682, 0.105, -0.112
1720601348797, 17, -20.6, 14.55, -1.702, 0.044, 0.0088
1720601348828, 15.65, -13.05, 9, -0.756, 0.324, -0.0776
1720601348859, 15.8, -8.55, 10.6, -0.584, 0.166, 0.0416
1720601348890, 17.15, -10.4, 10.1, -0.33, 0.201, -0.032
1720601348922, 17.25, -13.9, 10.65, -0.955, 0.024, 0.0056
1720601348953, 15.9, -9.6, 11.95, -0.409, 0.269, 0.0392
1720601348984, 15.05, -9.3, 8.85, -0.509, 0.372, -0.0256
1720601349031, 15.45, -13.55, 9.25, -0.759, 0.398, 0.0424
1720601349062, 14.1, -15.55, 7.3, -1.157, 0.556, 0.0384
1720601349093, 14.55, -10.75, 7.5, -0.536, 0.564, 0.0144
1720601349125, 14.3, -9.85, 9.6, -0.488, 0.643, -0.0608
1720601349156, 12.4, -10.6, 7.55, -0.534, 0.768, 0.0832
1720601349187, 13.1, -16.8, 5.25, -1.275, 0.845, 0.0648
1720601349218, 12.25, -14.6, 6.2, -1.043, 0.992, 0.1128
1720601349250, 10.7, -10.6, 8.75, -0.655, 1.102, 0.1592
