UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924834739, 15.4, -8.75, 12.4, -0.187, 0.099, -0.0736
1722924834754, 16.05, -8.5, 12.25, -0.175, 0.061, -0.0592
1722924834770, 15.6, -8.45, 12.75, -0.147, 0.083, -0.0808
1722924834786, 15.5, -8.65, 12.7, -0.19, 0.109, -0.076
1722924834801, 15.6, -9.05, 12.25, -0.227, 0.128, -0.0736
1722924834817, 15.75, -8.85, 12.5, -0.209, 0.102, -0.0808
1722924834832, 15.9, -8.55, 12.45, -0.158, 0.1, -0.0792
1722924834848, 15.8, -8.4, 12.55, -0.152, 0.1, -0.0856
1722924834879, 15.45, -9.05, 12.5, -0.207, 0.112, -0.052
1722924834942, 15.75, -8.65, 12.5, -0.174, 0.085, -0.0832
1722924834973, 15.6, -8.75, 12.35, -0.197, 0.12, -0.0808
1722924835004, 15.85, -8.55, 12.4, -0.175, 0.087, -0.0696
1722924835036, 15.65, -8.9, 12.65, -0.177, 0.104, -0.0768
1722924835067, 15.85, -8.7, 12.3, -0.186, 0.089, -0.0752
1722924835098, 15.55, -7.95, 12.25, -0.135, 0.108, -0.0648
1722924835129, 15.1, -7.15, 11.55, -0.069, 0.138, -0.096
1722924835161, 15, -6.05, 12.55, 0.053, 0.19, -0.1456
1722924835192, 15.5, -5.45, 10.9, 0.075, 0.117, -0.1616
1722924835223, 15.2, -5.3, 12.55, 0.112, 0.139, -0.0704
1722924835254, 14, -3.95, 11.6, 0.327, 0.314, -0.0968
1722924835286, 14.4, -3.25, 12.75, 0.194, 0.135, -0.0576
1722924835317, 15.15, -5.15, 13.3, 0.045, 0.063, -0.052
1722924835348, 17.1, -7.2, 12.5, -0.159, -0.076, -0.1576
1722924835379, 16.05, -5.95, 14.55, 0.061, 0.142, 0.016
1722924835411, 14.9, -7.7, 10.5, -0.026, 0.281, -0.1384
1722924835442, 16.4, -9.95, 11.7, -0.328, 0.126, -0.0736
1722924835473, 17.3, -11.55, 14.35, -0.324, -0.006, -0.136
1722924835504, 17.65, -13.6, 15.45, -0.816, -0.166, 0
1722924835536, 16.15, -13.05, 11, -0.444, 0.18, -0.1216
1722924835567, 16.7, -11.5, 11.35, -0.372, 0.075, -0.0144
1722924835598, 16.1, -10.45, 12.55, -0.387, 0.05, 0.004
1722924835645, 16.3, -7.9, 11.95, -0.139, 0.068, -0.1032
1722924835676, 16.95, -8.1, 12.55, -0.155, 0.007, -0.0792
1722924835723, 16.15, -7.55, 12.6, -0.084, 0.073, -0.0648
1722924835754, 16.95, -7.55, 12.8, -0.085, 0.019, -0.0736
1722924835801, 15.4, -3.65, 7.2, 0.239, 0.108, -0.104
1722924835833, 23.85, -11.35, 6.95, -0.568, -0.699, -0.0528
1722924835895, 12.4, -5.15, 14.4, 0.235, 0.526, -0.1104
1722924835926, 14.8, -9.2, 12.2, -0.212, 0.252, -0.0216
1722924835973, 18.2, -7.9, 10.85, -0.114, -0.11, -0.128
1722924836004, 16.1, -8, 11.2, -0.049, 0.08, -0.116
1722924836051, 16.7, -6.7, 12.95, 0.048, 0.09, -0.076
1722924836083, 17.1, -6.5, 17.5, 0.026, -0.069, -0.0624
1722924836098, 16.65, -6.25, 17.05, -0.042, 0.017, -0.0928
1722924836129, 16.2, -6.95, 10.55, 0.098, 0.161, -0.1248
1722924836161, 14.2, -4.1, 4.45, 0.57, 0.45, -0.092
1722924836192, 13.85, -3.4, -1.35, 0.729, 0.574, -0.1056
1722924836223, 16.5, -7.55, 1.65, 0.134, 0.233, -0.1696
1722924836254, 17.15, -10.85, 13.75, -0.688, -0.095, -0.1648
1722924836286, 16.5, -14.1, 13.4, -1.093, 0.035, -0.0088
1722924836317, 15.1, -13.6, 9.55, -1.15, 0.253, -0.1064
1722924836348, 15.6, -14.75, 8.1, -1.29, 0.178, -0.1224
1722924836379, 16.25, -14.75, 11.4, -1.351, 0.174, -0.1184
1722924836411, 15.6, -14.7, 10.25, -1.305, 0.167, -0.1464
1722924836442, 15.7, -14.9, 11.4, -1.316, 0.148, -0.1256
1722924836473, 15.9, -14.8, 11.1, -1.322, 0.216, -0.1168
1722924836504, 15.75, -14.65, 11.5, -1.303, 0.158, -0.128
1722924836536, 17.15, -18, 13.7, -1.754, -0.011, -0.0888
1722924836598, 17.65, -22.85, 15.15, -2.269, -0.178, -0.004
1722924836629, 14.45, -14.75, 5.05, -1.002, 0.52, -0.0792
1722924836661, 17.65, -11.4, 13, -1.044, -0.003, -0.0144
1722924836692, 17.95, -9.9, 10.3, -0.452, -0.026, -0.0696
1722924836723, 16.3, -11.9, 7.6, -0.698, 0.124, -0.0032
1722924836754, 15.15, -8.45, 10.95, -0.473, 0.256, -0.1192
1722924836786, 15.45, -9.95, 9.55, -0.72, 0.354, -0.1448
1722924836817, 14.6, -11.7, 8.4, -0.838, 0.363, 0
1722924836848, 13.95, -14.45, 8.6, -1.022, 0.439, 0.0432
1722924836879, 14.15, -13.75, 6.8, -1.109, 0.512, -0.0584
1722924836911, 12.85, -8.05, 6.9, -0.347, 0.747, -0.0352
1722924836942, 12.6, -7.65, 7.65, -0.516, 0.752, -0.0616
1722924836973, 12.4, -12.9, 7.35, -0.905, 0.834, 0.028
1722924837004, 11.8, -14.5, 4.15, -1.065, 0.933, 0.0608
1722924837036, 9.8, -7.9, 8.3, -0.402, 1.166, 0.0192
1722924837067, 11.65, -11.35, 10.15, -1.009, 0.927, 0.1624
1722924837114, 11.35, -10.7, 10.2, -0.941, 0.947, 0.1704
1722924837145, 12.55, -6.1, 12.3, -0.364, 0.847, 0.048
1722924837176, 16.5, -6.45, 14.35, -0.327, 0.223, -0.0728
1722924837208, 17.05, -3.45, 17.7, 0.078, 0.047, -0.1584
1722924837239, 19.05, -2.85, 19, 0.188, -0.221, -0.216
1722924837270, 17.5, -6, 17.15, -0.255, -0.097, -0.1008
1722924837301, 14.85, -5.1, 13.9, 0.107, 0.219, -0.1376
1722924837333, 20.15, -10.25, 10.8, -0.227, -0.304, -0.1216
1722924837364, 16.45, -11.35, 10.2, -0.499, -0.084, 0.1152
1722924837411, 16.05, -12.05, 4.65, -0.466, 0.071, -0.0192
1722924837458, 16.65, -10.25, 6.65, -0.308, -0.143, -0.044
1722924837489, 17.5, -9.65, 8.5, -0.241, -0.206, -0.0344
1722924837520, 20.25, -7.45, 15.4, -0.092, -0.462, -0.0912
1722924837551, 15.2, -17.85, 19.15, -1.005, 0.136, 0.2336
1722924837583, 13.85, -8.05, 7.8, -0.025, 0.072, -0.1272
1722924837598, 25.85, -5.9, 13.45, 0.039, -0.908, -0.1176
1722924837629, 17.15, -7.75, 17.95, -0.012, -0.235, -0.1296
1722924837645, 11.15, -8.9, 8.65, -0.159, 0.59, -0.1632
1722924837676, 16.55, -13.65, 10.35, -0.786, 0.068, -0.1152
