UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720524621047, 11.35, -2.4, 19.7, 0.285, 0.063, 0.0432
1720524621063, 11.65, -2.1, 20.2, 0.35, 0.087, 0.0456
1720524621078, 11.45, -3.3, 19.25, 0.21, 0.074, 0.0248
1720524621094, 11.8, -2.75, 19.85, 0.277, 0.062, 0.0336
1720524621110, 11.3, -2.2, 19.75, 0.325, 0.12, 0.0552
1720524621125, 11.65, -2.85, 19.5, 0.26, 0.08, 0.0296
1720524621141, 11.7, -3.1, 19.8, 0.263, 0.076, 0.0296
1720524621157, 11.25, -2.55, 19.65, 0.299, 0.091, 0.06
1720524621172, 11.7, -2.35, 19.85, 0.291, 0.064, 0.0312
1720524621203, 11.65, -3.05, 19.6, 0.246, 0.084, 0.0208
1720524621235, 11.4, -2.55, 19.85, 0.289, 0.082, 0.0496
1720524621250, 11.5, -2.75, 19.65, 0.278, 0.089, 0.0408
1720524621266, 11.5, -2.75, 19.8, 0.275, 0.091, 0.0392
1720524621282, 11.85, -2.6, 19.65, 0.288, 0.086, 0.0448
1720524621297, 11.6, -2.7, 19.55, 0.271, 0.073, 0.04
1720524621313, 11.6, -2.6, 19.7, 0.284, 0.084, 0.036
1720524621328, 11.6, -2.55, 19.5, 0.295, 0.083, 0.0504
1720524621375, 11.6, -2.35, 19.55, 0.284, 0.087, 0.0464
1720524621407, 11.7, -2.75, 19.8, 0.276, 0.068, 0.0376
1720524621438, 11.65, -2.65, 19.8, 0.291, 0.074, 0.0384
1720524621469, 11.8, -2.9, 19.85, 0.255, 0.069, 0.0328
1720524621500, 11.4, -2.5, 19.6, 0.288, 0.083, 0.0544
1720524621532, 11.6, -2.8, 19.7, 0.267, 0.087, 0.0424
1720524621563, 11.25, -2.65, 19.6, 0.254, 0.099, 0.0608
1720524621594, 11.45, -2.45, 19.55, 0.285, 0.103, 0.0488
1720524621625, 11.9, -2.65, 19.65, 0.289, 0.083, 0.0488
1720524621657, 11.1, -3.05, 19.4, 0.231, 0.099, 0.0552
1720524621688, 11.45, -2.95, 19.55, 0.246, 0.098, 0.08
1720524621719, 11.6, -2.15, 19.85, 0.33, 0.102, 0.0336
1720524621750, 11.9, -2.25, 20.2, 0.335, 0.019, 0.0328
1720524621782, 11.4, -2.5, 19.05, 0.259, 0.098, 0.0448
1720524621813, 12.05, -2.7, 19.45, 0.245, 0.05, 0.0408
1720524621844, 10.9, -2.6, 19.5, 0.267, 0.144, 0.0448
1720524621875, 11.85, -2.75, 20.1, 0.336, 0.079, 0.02
1720524621907, 11.95, -2.55, 19.4, 0.275, 0.067, 0.0608
1720524621938, 11.55, -2.55, 19.25, 0.242, 0.053, 0.0032
1720524621969, 11.65, -2.8, 19.7, 0.254, 0.024, 0.0152
1720524622016, 10.8, -3.1, 19.2, 0.22, 0.126, 0.0056
1720524622078, 11.55, -2.85, 19.2, 0.223, 0.052, 0.008
1720524622141, 11.3, -2.95, 19.4, 0.284, 0.122, 0.0832
1720524622188, 11.4, -2.85, 19.45, 0.268, 0.096, 0.0464
1720524622235, 11.7, -2.6, 19.75, 0.281, 0.073, 0.0256
1720524622282, 11.7, -2.65, 19.7, 0.285, 0.084, 0.0288
1720524622313, 11.65, -2.65, 19.6, 0.294, 0.089, 0.0448
1720524622360, 11.6, -2.75, 19.6, 0.274, 0.079, 0.0376
1720524622391, 11.1, -3, 19.45, 0.229, 0.092, 0.032
1720524622422, 11.9, -2.1, 19.9, 0.343, 0.03, 0.0008
1720524622453, 13.45, -1.6, 20.7, 0.432, -0.055, -0.0064
1720524622485, 12.35, -2.55, 20.5, 0.365, 0.048, -0.0232
1720524622516, 10.15, -3.35, 18.75, 0.17, 0.208, 0.1024
1720524622547, 10.6, -2.7, 19.25, 0.258, 0.16, 0.0904
1720524622578, 12, -2.6, 19.5, 0.285, 0.05, 0.056
1720524622610, 10.85, -2.6, 19.45, 0.277, 0.115, 0.0712
1720524622641, 11.65, -3.1, 19.6, 0.225, 0.061, 0.0096
1720524622672, 11.9, -2.6, 19.95, 0.324, 0.052, 0.036
1720524622703, 11.55, -3, 19.8, 0.257, 0.066, -0.0008
1720524622735, 11.3, -2.15, 19.3, 0.295, 0.093, 0.0688
1720524622766, 12.15, -3, 19.95, 0.271, 0.043, 0.0176
1720524622797, 12.1, -2.4, 20.25, 0.318, 0.055, 0.0104
1720524622828, 12, -3.8, 19.3, 0.134, 0.023, -0.0176
1720524622907, 11.1, -2.3, 20.15, 0.322, 0.088, 0.0416
1720524622938, 11.95, -3.2, 19.6, 0.247, 0.053, 0.0392
1720524622969, 11.4, -2.25, 19.5, 0.313, 0.076, 0.032
1720524623000, 11.55, -2.95, 19.7, 0.28, 0.079, 0.0352
1720524623032, 11.25, -2.55, 19.55, 0.291, 0.114, 0.0592
1720524623063, 11.6, -2.75, 19.7, 0.298, 0.076, 0.0448
1720524623094, 11.4, -2.1, 19.05, 0.29, 0.098, 0.028
1720524623125, 11.1, -3.1, 19.75, 0.264, 0.14, 0.1088
1720524623157, 12.1, -1.65, 20.45, 0.413, 0.03, 0.0504
1720524623188, 10.7, -3, 18.8, 0.226, 0.125, 0.0944
1720524623219, 11.85, -2.05, 20.25, 0.353, 0.081, 0.0328
1720524623250, 12.4, -2.4, 20.3, 0.35, 0.057, 0.0512
1720524623282, 11.8, -2.05, 20.05, 0.349, 0.054, 0.036
1720524623313, 11.9, -2.35, 19.5, 0.308, 0.065, 0.02
1720524623344, 11.05, -2.2, 19.35, 0.324, 0.138, 0.1224
1720524623375, 12.65, -2.85, 20.2, 0.278, -0.03, 0.0056
1720524623407, 12.25, -2.55, 20.55, 0.307, 0.035, -0.0192
1720524623438, 12.55, -2.85, 19.65, 0.227, 0.011, -0.0184
1720524623469, 11.3, -2.7, 19.2, 0.272, 0.114, 0.076
1720524623500, 11.25, -2.35, 19.5, 0.3, 0.108, 0.0536
1720524623547, 11.75, -3.3, 19.4, 0.21, 0.061, 0.0168
1720524623578, 11.6, -2.25, 19.65, 0.323, 0.077, 0.0336
1720524623610, 11.55, -3.15, 19.85, 0.228, 0.07, 0.0104
1720524623657, 11.35, -2.6, 19.6, 0.305, 0.1, 0.0752
1720524623688, 11.85, -3.05, 20.25, 0.28, 0.046, 0.0128
1720524623719, 12.2, -2.1, 20.15, 0.353, 0.027, 0
1720524623750, 12.1, -2.55, 19.4, 0.3, 0.008, 0.0304
1720524623782, 11.5, -2.5, 19.8, 0.306, 0.082, 0.0352
1720524623813, 11.55, -3.55, 20.2, 0.254, 0.112, 0.0448
1720524623844, 11.35, -2, 20, 0.345, 0.058, 0.044
1720524623875, 11.2, -3.15, 18.85, 0.164, 0.065, 0.004
1720524623907, 11.65, -3.15, 20.2, 0.284, 0.068, 0.0432
1720524623938, 11.75, -2.75, 19.25, 0.223, 0.049, 0.056
1720524623969, 12.25, -2.15, 20.25, 0.398, 0.052, 0.04
1720524624000, 11.6, -2.55, 20.05, 0.337, 0.092, 0.0856
1720524624032, 10.9, -2.9, 19.5, 0.25, 0.156, 0.0904
1720524624063, 11.25, -3.1, 19.75, 0.249, 0.114, 0.0464
1720524624094, 10.75, -4.1, 18.9, 0.039, 0.079, 0.0112
1720524624125, 11.95, -8.7, 17.35, -0.403, -0.037, -0.1016
1720524624157, 11.95, 0.95, 19.15, 0.51, -0.05, -0.0208
1720524624188, 12.35, -3.55, 20.2, 0.337, 0.104, 0.0424
1720524624219, 9.9, -3.7, 19.95, 0.178, 0.202, 0.0584
1720524624250, 5.25, -4.2, 19.55, 0.191, 0.54, 0.2328
1720524624282, 5.25, -2.35, 19.7, 0.2, 0.529, 0.3672
1720524624313, 3.1, -7.35, 20.7, 0.078, 0.638, 0.1704
1720524624344, 5.8, -8.25, 22.3, -0.253, 0.655, 0.276
1720524624375, 5.95, -5.3, 25.2, 0.12, 0.534, 0.1624
1720524624407, 6.65, -6.95, 20.05, 0.256, 0.391, 0.0264
1720524624438, 8.45, -5.55, 17.55, 0.575, 0.38, 0.0896
1720524624469, 17.7, -1.85, 21.7, 0.382, -0.165, -0.1144
1720524624500, 25.1, -3.9, 20.55, 0.324, -1.01, -0.3168
1720524624532, 22.15, -7.7, 19.35, 0.193, -0.472, -0.136
1720524624563, 15.65, -5.85, 16.55, 0.116, -0.112, -0.0128
1720524624594, 12, -8.85, 12.65, -0.297, 0.24, 0.1688
1720524624625, 13.15, -8.05, 16.55, -0.196, -0.141, -0.052
1720524624657, 8.8, -5.7, 20.45, 0.031, 0.287, 0.1864
1720524624688, 12.75, -8.5, 23.9, 0.059, -0.134, -0.1104
1720524624719, 10.45, -8, 17.95, -0.175, 0.199, 0.0416
1720524624750, 13.35, -6.25, 19.7, -0.04, -0.065, -0.1176
1720524624782, 11.8, -8.1, 17.55, -0.126, 0.075, 0.0192
1720524624813, 12.55, -7.15, 20, -0.024, -0.022, 0.0032
1720524624844, 12.1, -6.2, 23.6, 0.282, -0.001, -0.0616
1720524624891, 12.7, -8.6, 27, 0.26, 0.054, 0.1032
1720524624922, 12.8, -5.3, 19.25, 0.041, 0.106, 0.0848
1720524624969, 14.2, -9.8, 19.6, -0.052, -0.245, -0.2104
1720524624985, 12.4, -8.55, 18.25, -0.208, 0.071, 0.0472
1720524625016, 13.55, -8, 18.85, 0.044, -0.125, -0.2096
1720524625047, 11.65, -10.8, 22.2, -0.242, 0.082, -0.1472
1720524625078, 12.95, -6.3, 25.55, 0.348, -0.01, -0.0424
1720524625110, 9.15, -5.3, 26.45, 0.201, 0.333, 0.1352
1720524625141, 10.05, -3.85, 32.65, 0.604, 0.378, 0.276
1720524625172, 8.3, -8.35, 33.25, 0.926, 0.191, 0.3112
1720524625203, 11.9, -5.05, 24.45, 0.18, 0.215, 0.2632
1720524625235, 11.35, -4.25, 16.3, -0.365, 0.325, -0.0512
1720524625297, 11.95, -11.5, 9.9, -0.975, -0.317, 0.0224
1720524625375, 10.1, -9.95, 13.45, -0.422, 0.305, 0.0864
1720524625407, 6.4, -11.5, 15.45, -0.408, 0.566, 0.1048
1720524625438, 6.95, -9.8, 17.75, -0.201, 0.479, 0.1312
1720524625469, 6.35, -9.45, 19.4, -0.129, 0.497, 0.204
1720524625500, 7.05, -10.05, 18.95, -0.244, 0.484, 0.1768
1720524625532, 5.75, -8.3, 19.5, -0.032, 0.554, 0.1968
1720524625563, 7.25, -10.3, 19.3, -0.216, 0.438, 0.168
1720524625594, 6.9, -9.65, 19.1, -0.191, 0.509, 0.1888
1720524625641, 6.9, -9.55, 19, -0.195, 0.468, 0.1584
