UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722926351719, -5.75, 16.75, 0.7, -0.132, -0.015, -0.0304
1722926351735, -5.85, 16.85, 0.7, -0.133, -0.016, -0.0248
1722926351766, -5.75, 16.8, 0.75, -0.138, -0.016, -0.028
1722926351813, -5.65, 17, 0.75, -0.132, -0.016, -0.0264
1722926351844, -5.8, 16.75, 0.75, -0.135, -0.015, -0.0272
1722926351876, -5.65, 16.75, 0.7, -0.139, -0.015, -0.028
1722926351907, -5.65, 16.75, 0.75, -0.133, -0.016, -0.0264
1722926351938, -5.65, 16.9, 0.8, -0.137, -0.015, -0.0296
1722926351969, -5.7, 16.9, 0.75, -0.134, -0.015, -0.0256
1722926352001, -5.7, 17, 0.7, -0.133, -0.015, -0.0232
1722926352032, -5.7, 16.8, 0.75, -0.138, -0.015, -0.0272
1722926352063, -5.65, 16.75, 0.6, -0.136, -0.017, -0.0256
1722926352094, -5.75, 17.15, 0.7, -0.134, -0.015, -0.028
1722926352126, -5.75, 16.8, 0.7, -0.138, -0.014, -0.0256
1722926352157, -5.8, 17, 0.7, -0.131, -0.016, -0.0256
1722926352188, -5.6, 16.85, 0.7, -0.136, -0.016, -0.024
1722926352219, -5.7, 16.95, 0.75, -0.134, -0.017, -0.0248
1722926352251, -5.65, 16.75, 0.7, -0.134, -0.014, -0.0296
1722926352282, -5.85, 17, 0.75, -0.138, -0.016, -0.0272
1722926352313, -5.65, 16.9, 0.75, -0.134, -0.015, -0.0288
1722926352344, -5.7, 16.85, 0.65, -0.133, -0.017, -0.0264
1722926352391, -5.75, 17, 0.7, -0.135, -0.017, -0.028
1722926352438, -5.7, 17.05, 0.65, -0.133, -0.016, -0.0272
1722926352469, -5.65, 16.9, 0.75, -0.137, -0.014, -0.0232
1722926352501, -5.75, 17.05, 0.8, -0.133, -0.015, -0.0248
1722926352548, -5.7, 16.9, 0.7, -0.136, -0.016, -0.0264
1722926352579, -5.75, 16.9, 0.65, -0.134, -0.015, -0.0288
1722926352610, -5.7, 16.75, 0.65, -0.133, -0.015, -0.0256
1722926352641, -5.75, 17.05, 0.75, -0.137, -0.017, -0.028
1722926352688, -5.7, 17.05, 0.7, -0.131, -0.015, -0.0304
