UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722923730222, -5.85, 17, 0.95, -0.137, -0.012, -0.0248
1722923730254, -5.85, 17.1, 1.05, -0.136, -0.012, -0.0264
1722923730285, -5.7, 17.2, 1.05, -0.136, -0.011, -0.0264
1722923730316, -5.8, 17.05, 1, -0.136, -0.012, -0.0264
1722923730347, -5.85, 17.1, 1.05, -0.138, -0.012, -0.0264
1722923730394, -5.7, 17.1, 0.95, -0.136, -0.012, -0.028
1722923730441, -5.8, 17.1, 0.95, -0.135, -0.01, -0.028
1722923730457, -5.85, 17.05, 1, -0.136, -0.013, -0.0296
1722923730488, -5.75, 17.1, 1, -0.137, -0.011, -0.0288
1722923730519, -5.95, 17.1, 1, -0.137, -0.011, -0.028
1722923730644, -5.75, 17.1, 0.9, -0.136, -0.012, -0.028
1722923730676, -5.7, 17.2, 1, -0.135, -0.012, -0.032
1722923730722, -5.7, 16.9, 1.05, -0.135, -0.011, -0.0288
1722923730769, -5.65, 17.1, 0.95, -0.137, -0.012, -0.0264
1722923730863, -5.7, 17.15, 1, -0.136, -0.012, -0.0296
1722923730910, -5.75, 17.1, 1, -0.137, -0.011, -0.0264
1722923731035, -5.8, 16.95, 0.9, -0.135, -0.011, -0.0272
1722923731113, -5.75, 17.05, 1, -0.137, -0.01, -0.0272
1722923731176, -5.75, 17.1, 0.95, -0.137, -0.013, -0.0264
1722923731207, -5.85, 16.95, 1, -0.134, -0.011, -0.0264
1722923731254, -5.8, 16.9, 1, -0.136, -0.01, -0.0272
1722923731285, -5.85, 17.05, 1, -0.135, -0.012, -0.0288
1722923731316, -5.85, 17.05, 0.9, -0.137, -0.012, -0.0328
1722923731347, -5.6, 17.1, 0.95, -0.137, -0.011, -0.0264
1722923731379, -5.65, 17.05, 1, -0.136, -0.012, -0.0304
1722923731410, -5.85, 17.1, 0.9, -0.137, -0.012, -0.0264
1722923731441, -5.7, 17.05, 0.95, -0.136, -0.011, -0.0272
1722923731472, -5.7, 17.1, 1, -0.135, -0.011, -0.0304
1722923731504, -5.75, 16.8, 0.9, -0.136, -0.011, -0.0344
1722923731535, -5.85, 17.15, 0.9, -0.139, -0.01, -0.0176
1722923731566, -5.65, 16.85, 0.95, -0.133, -0.012, -0.0152
1722923731613, -5.55, 17.1, 0.95, -0.148, -0.01, -0.0096
1722923731660, -5.85, 17.1, 1.05, -0.146, -0.017, -0.0632
1722923731691, -5.8, 16.1, 0.85, -0.13, -0.019, 0.0352
1722923731738, -6.45, 17.25, 1.2, -0.112, -0.016, -0.1936
1722923731785, -6.05, 17.15, 0.85, -0.116, -0.005, -0.048
1722923731832, -6.25, 17, 0.95, -0.109, -0.009, -0.132
1722923731863, -5.3, 16.95, 0.85, -0.128, -0.007, 0.0752
1722923731894, -5.7, 17.2, 1, -0.161, -0.013, -0.0048
1722923731926, -5.65, 17, 0.8, -0.119, -0.013, 0.0056
1722923731972, -5.7, 17.05, 1.05, -0.169, -0.008, 0.0016
1722923732004, -5.85, 17, 0.9, -0.118, -0.009, -0.0384
1722923732051, -5.85, 17, 1, -0.158, -0.011, -0.0376
1722923732082, -5.75, 17, 0.95, -0.163, -0.015, -0.0488
1722923732129, -5.65, 17.1, 1.05, -0.147, -0.01, -0.0168
1722923732160, -5.85, 17.3, 1, -0.172, -0.01, -0.0592
1722923732207, -5.95, 16.85, 0.95, -0.139, -0.014, -0.0568
1722923732238, -5.7, 17.15, 1.1, -0.182, -0.011, 0.0064
1722923732269, -5.8, 17, 0.85, -0.077, -0.01, -0.036
1722923732301, -5.75, 16.85, 1.1, -0.146, -0.013, -0.0304
