UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720525908800, -6.15, 15.25, 0.2, -0.138, -0.026, -0.0256
1720525908831, -6.25, 15.2, 0.35, -0.155, -0.025, -0.032
1720525908862, -6.2, 15.15, 0.05, -0.101, -0.027, -0.0368
1720525908894, -6.2, 15.05, 0.25, -0.144, -0.027, -0.0384
1720525908925, -6.2, 15.2, 0.15, -0.131, -0.028, -0.0368
1720525908956, -6.15, 15.25, 0.05, -0.104, -0.027, -0.0304
1720525908987, -6.1, 15.15, 0.35, -0.15, -0.027, -0.0368
1720525909019, -6.3, 15.2, 0.2, -0.114, -0.027, -0.028
1720525909050, -6.2, 15.1, 0.15, -0.103, -0.027, -0.04
1720525909081, -6.25, 15.25, 0.35, -0.167, -0.027, -0.0328
1720525909097, -6.15, 15.1, 0.2, -0.119, -0.027, -0.0312
1720525909128, -6.2, 15.1, 0.2, -0.093, -0.026, -0.032
1720525909144, -6.25, 15.1, 0.2, -0.141, -0.026, -0.0376
1720525909175, -6.15, 15, 0.3, -0.167, -0.026, -0.0304
1720525909206, -6.25, 15.2, 0.1, -0.087, -0.028, -0.0312
1720525909237, -6.25, 14.9, 0.25, -0.136, -0.027, -0.036
1720525909269, -6.2, 15.15, 0.4, -0.16, -0.027, -0.0368
1720525909300, -6.2, 15.2, 0.15, -0.086, -0.028, -0.0328
1720525909331, -6.05, 15.2, 0.3, -0.148, -0.026, -0.0312
1720525909362, -6.25, 15.15, 0.25, -0.123, -0.028, -0.0344
1720525909394, -6.2, 15, 0.15, -0.087, -0.027, -0.0288
1720525909425, -6.15, 15.05, 0.25, -0.151, -0.028, -0.036
1720525909456, -6.15, 15.05, 0.2, -0.132, -0.026, -0.0344
1720525909487, -6.15, 15.1, 0.2, -0.116, -0.027, -0.0344
1720525909534, -6.35, 15.1, 0.2, -0.143, -0.026, -0.0384
1720525909581, -6.15, 15.15, 0.15, -0.108, -0.027, -0.0312
1720525909628, -6.25, 15.25, 0.3, -0.15, -0.027, -0.0296
1720525909675, -6.15, 15.25, 0.2, -0.123, -0.027, -0.0312
1720525909722, -6.1, 15.1, 0.15, -0.127, -0.027, -0.0304
