UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722926315102, 11, -2.05, 18.95, 0.262, 0.098, 0.0496
1722926315118, 10.9, -1.35, 19.3, 0.308, 0.086, 0.0264
1722926315134, 11.65, -2, 19.4, 0.272, 0.057, 0.0192
1722926315149, 11.3, -2.35, 19.2, 0.268, 0.087, 0.0264
1722926315165, 11, -1.8, 19.2, 0.291, 0.11, 0.0208
1722926315181, 11, -1.55, 19.4, 0.33, 0.11, 0.044
1722926315196, 11.15, -2.3, 19.2, 0.249, 0.079, 0.0232
1722926315212, 11.3, -2.25, 19.45, 0.275, 0.087, 0.0232
1722926315243, 11.15, -1.75, 19.4, 0.305, 0.088, 0.0296
1722926315259, 11.3, -2.1, 19.35, 0.275, 0.064, 0.0056
1722926315290, 11.05, -2, 19.45, 0.298, 0.102, 0.0392
1722926315306, 11.4, -1.9, 19.2, 0.289, 0.086, 0.0256
1722926315321, 11.25, -1.85, 19.25, 0.3, 0.105, 0.0368
1722926315337, 11.2, -1.9, 19.35, 0.281, 0.086, 0.0184
1722926315352, 11.25, -2.05, 19.2, 0.275, 0.084, 0.0376
1722926315399, 11.2, -1.95, 19.3, 0.287, 0.104, 0.0312
1722926315431, 11.5, -2, 19.35, 0.269, 0.078, 0.0264
1722926315462, 11.2, -1.85, 19.35, 0.293, 0.099, 0.0328
1722926315493, 11.35, -2, 19.4, 0.291, 0.088, 0.0256
1722926315524, 11.3, -1.8, 19.1, 0.283, 0.097, 0.0232
1722926315556, 11.35, -1.95, 19.5, 0.31, 0.084, 0.0176
1722926315587, 11.15, -2.05, 19.4, 0.289, 0.103, 0.0232
1722926315618, 11.45, -1.8, 19.45, 0.312, 0.072, 0.0104
1722926315649, 11.35, -2.2, 19.35, 0.26, 0.081, 0.0512
1722926315681, 11, -1.95, 19.4, 0.298, 0.099, 0.0224
1722926315712, 10.85, -2, 19, 0.239, 0.089, 0
1722926315743, 10.4, -2.05, 18.5, 0.264, 0.102, 0.024
1722926315774, 11.65, -1.75, 19.7, 0.327, 0.058, 0.0048
1722926315806, 12.3, -1.5, 19.95, 0.345, 0.015, -0.0136
1722926315837, 10.95, -2.7, 19.25, 0.189, 0.116, 0.0008
1722926315868, 10.8, -1.4, 18.75, 0.314, 0.166, 0.0464
1722926315899, 11.15, -2.3, 19, 0.228, 0.166, 0.0224
1722926315931, 11.75, -1.7, 20.25, 0.363, 0.041, -0.04
1722926315962, 11.15, -2.3, 19.45, 0.245, 0.092, -0.0144
1722926315993, 11.35, -2, 19.35, 0.285, 0.095, 0.044
1722926316024, 10.65, -2.4, 18.5, 0.216, 0.116, 0.0496
1722926316056, 11.6, -1.6, 19.8, 0.352, 0.03, 0.004
1722926316102, 10.3, -2.15, 18.55, 0.233, 0.156, 0.0432
1722926316149, 12.05, -1.85, 19.9, 0.292, 0.059, -0.0208
1722926316212, 11.1, -1.95, 19.2, 0.291, 0.098, 0.0304
1722926316243, 11.65, -1.9, 19.5, 0.287, 0.061, 0.0112
1722926316274, 11.2, -1.8, 19.7, 0.312, 0.09, 0.024
1722926316321, 10.9, -1.1, 18.9, 0.319, 0.116, 0.04
1722926316368, 12.8, -1.45, 20, 0.344, -0.028, -0.0584
1722926316415, 10.95, -2.1, 18.7, 0.185, 0.124, 0.0216
1722926316446, 11.65, -0.95, 19.85, 0.408, 0.049, 0.0456
1722926316462, 10.95, -2.3, 19.45, 0.234, 0.089, 0.0024
1722926316493, 11.55, -2.55, 19.15, 0.217, 0.065, 0.012
1722926316524, 11.1, -1.75, 19.25, 0.299, 0.101, 0.0416
1722926316556, 10.7, -2.45, 18.85, 0.218, 0.149, 0.0528
1722926316587, 10.45, -2, 18.65, 0.237, 0.151, 0.0224
1722926316618, 11.7, -1.85, 19.95, 0.349, 0.092, 0.1112
1722926316649, 11.4, -1.8, 19.65, 0.327, 0.117, 0.052
1722926316681, 11.2, -1.45, 19.4, 0.338, 0.057, 0.004
1722926316712, 11.4, -2.25, 18.75, 0.251, 0.104, 0.0344
1722926316743, 11.6, -1.75, 19.6, 0.311, 0.044, 0.0288
1722926316774, 11.55, -2.3, 19.8, 0.272, 0.063, -0.036
1722926316806, 11.2, -2.45, 18.9, 0.232, 0.08, 0.0304
1722926316837, 11.45, -1.1, 19.45, 0.35, 0.056, 0.0168
1722926316868, 11.7, -2.9, 19.3, 0.184, 0.074, 0.0112
1722926316899, 10.75, -1.5, 19.45, 0.327, 0.128, 0.0504
1722926316931, 11.2, -1.75, 19.2, 0.277, 0.1, 0.0424
1722926316977, 11.9, -2.25, 19.45, 0.26, 0.033, -0.0048
1722926317040, 11.2, -2.45, 19.3, 0.254, 0.103, 0.028
1722926317071, 11.4, -1.85, 19.55, 0.291, 0.089, 0.0216
1722926317102, 11.85, -2.05, 19.75, 0.272, 0.047, 0.0128
1722926317134, 11.95, -1.6, 19.5, 0.3, 0.038, -0.0176
1722926317165, 11.75, -1.7, 19.55, 0.318, 0.053, 0.0664
1722926317196, 11.3, -2.6, 19.35, 0.197, 0.097, 0.004
1722926317227, 10.95, -1.25, 19.8, 0.374, 0.116, 0.072
1722926317274, 12.55, -2.6, 20.25, 0.209, -0.006, -0.0392
1722926317290, 11.15, -1.65, 18.8, 0.268, 0.09, -0.0312
1722926317321, 11.25, -2.65, 19.65, 0.195, 0.101, -0.0392
1722926317352, 10.1, -2.45, 18.65, 0.203, 0.176, 0.0496
1722926317384, 11.35, -2.15, 19.7, 0.279, 0.05, 0.0464
1722926317415, 10.95, -1.35, 19.45, 0.349, 0.135, 0.0824
1722926317446, 11.6, -2.05, 19.45, 0.312, 0.058, 0.0032
1722926317477, 11.4, -1.75, 19.2, 0.306, 0.075, 0.0056
1722926317493, 11.2, -1.85, 19.7, 0.32, 0.088, 0.048
1722926317524, 11.8, -2, 19.4, 0.264, 0.066, 0.0056
1722926317556, 12, -1.95, 19.95, 0.295, 0.038, -0.0152
1722926317587, 10.95, -1.9, 19.3, 0.268, 0.129, 0.0456
1722926317618, 11.25, -1.7, 19.35, 0.308, 0.109, 0.0336
1722926317649, 11.75, -1.5, 19.65, 0.343, 0.062, -0.0048
1722926317681, 11.2, -1.75, 19.75, 0.332, 0.095, 0.0408
1722926317712, 11, -1.95, 19.2, 0.274, 0.137, 0.0472
1722926317743, 11.25, -1.85, 19.05, 0.293, 0.094, 0.0336
1722926317774, 11.05, -2, 19.65, 0.285, 0.086, 0.0256
1722926317806, 11.05, -1.65, 19.5, 0.312, 0.075, 0.0384
1722926317837, 11.7, -2.15, 19.2, 0.255, 0.036, -0.0328
1722926317868, 10.75, -1.55, 19.25, 0.32, 0.119, 0.0384
1722926317915, 10.9, -2.75, 18.7, 0.157, 0.123, -0.0032
1722926317946, 11.6, -2.1, 19.4, 0.276, 0.085, 0.0448
1722926317977, 10.4, -2, 19.15, 0.272, 0.162, 0.0344
1722926318009, 11, -3, 19.2, 0.179, 0.098, 0.0544
1722926318040, 11.15, -1.8, 19.25, 0.255, 0.122, 0.0072
1722926318071, 11.75, -1.85, 19.6, 0.299, 0.019, -0.0136
1722926318102, 11.1, -1.45, 19.3, 0.317, 0.109, 0.0504
1722926318118, 10.7, -2, 19.4, 0.258, 0.071, 0.0112
1722926318149, 12.5, -2.95, 20.35, 0.334, 0.031, 0.0392
1722926318181, 11.3, -0.1, 19.65, 0.436, 0.145, -0.0104
1722926318212, 10.45, -3.25, 18.6, 0.129, 0.157, 0.0624
1722926318243, 9.5, -3.5, 18.9, 0.123, 0.208, 0.0512
1722926318274, 8.35, -1.9, 19.9, 0.291, 0.251, 0.068
1722926318321, 5.15, -2.5, 20.4, 0.174, 0.477, 0.2984
1722926318352, 5.25, -4.85, 22.45, 0.164, 0.411, 0.2808
1722926318368, 3, -4.4, 16.6, 0.266, 0.703, 0.468
1722926318399, 2, -5, 17.5, 0.172, 0.898, 0.1112
1722926318431, 5.1, -3.95, 18.95, -0.002, 0.421, 0.032
1722926318462, 9.7, -5.55, 18.5, 0.323, 0.459, 0.0456
1722926318493, 13.35, -6.85, 26.55, 0.138, -0.326, -0.112
1722926318524, 23.7, -3.3, 21.7, 0.143, -0.656, -0.108
1722926318571, 20.15, -3.75, 14.55, 0.054, -0.399, -0.2576
1722926318618, 18.7, -5.45, 13.65, -0.205, -0.402, -0.2664
1722926318649, 15.6, -6, 19.7, -0.053, -0.125, -0.3664
1722926318681, 16.2, -4.3, 20.4, -0.062, -0.066, -0.156
1722926318712, 12.85, -7.4, 24.75, 0.163, -0.095, -0.036
1722926318743, 11.2, -6.6, 21.65, 0.017, 0.082, 0.036
1722926318774, 10.85, -6.9, 18.95, -0.143, 0.093, -0.0216
1722926318806, 10.7, -7.65, 18.75, -0.168, 0.129, 0.056
1722926318837, 11.65, -5.65, 21.65, 0.112, 0.081, -0.0088
1722926318868, 13.05, -5.7, 25.5, 0.207, 0.149, 0.1824
1722926318915, 11.25, -6.85, 22.55, 0.121, 0.163, 0.064
1722926318946, 9.45, -8.75, 20.05, -0.107, 0.401, 0.1632
1722926318977, 8.6, -9.95, 15.3, -0.407, 0.495, 0.1792
1722926319009, 11.75, -8.35, 17.7, -0.073, 0.094, 0.0224
1722926319040, 10.15, -9.7, 18.55, -0.265, 0.077, -0.1176
1722926319087, 13.5, -7.55, 21.05, -0.012, -0.024, -0.1224
1722926319134, 8.4, -5.4, 27.45, 0.381, 0.502, 0.16
1722926319165, 12.45, -3.9, 32.65, 0.599, 0.189, 0.216
1722926319196, 4.6, -6.05, 30.1, 0.041, 0.694, 0.1848
1722926319227, 9.15, -7.65, 35.45, 1.136, 0.165, 0.3104
1722926319259, 9.65, -8.4, 10.6, -0.146, 0.598, 0.1568
1722926319290, 10.45, -11.2, 14.45, -0.515, 0.046, -0.0472
1722926319321, 10.85, -10.65, 8.15, -0.861, 0.359, -0.2376
1722926319384, 10.1, -8.85, 14.3, -0.408, 0.023, 0.028
1722926319431, 6.9, -11.45, 17, -0.481, 0.455, 0.0816
1722926319462, 7.2, -8.5, 17.3, -0.252, 0.451, 0.1328
1722926319493, 6.55, -8.65, 19.75, -0.085, 0.498, 0.1344
1722926319524, 7, -9.45, 18.3, -0.246, 0.428, 0.1512
1722926319556, 6.15, -8.6, 19.35, -0.109, 0.527, 0.1808
1722926319587, 7.3, -9.35, 18.75, -0.218, 0.444, 0.1408
1722926319618, 6.3, -8.35, 18.6, -0.155, 0.5, 0.1616
1722926319649, 6, -8.8, 18.95, -0.125, 0.557, 0.1768
1722926319696, 6.9, -9.8, 18.75, -0.276, 0.451, 0.14
1722926319727, 6.6, -8.25, 19.2, -0.117, 0.459, 0.1448
1722926319759, 6.5, -9.55, 19.05, -0.248, 0.484, 0.1552
1722926319790, 6.4, -8.7, 18.9, -0.166, 0.485, 0.16
1722926319837, 7.2, -9.2, 18.95, -0.192, 0.457, 0.1456
1722926319899, 6.55, -9.15, 19.15, -0.198, 0.477, 0.1576
1722926319931, 6.85, -8.95, 19, -0.176, 0.453, 0.1496
1722926319977, 6.75, -9.05, 18.75, -0.187, 0.479, 0.1504
1722926320024, 6.65, -8.7, 19.05, -0.155, 0.48, 0.1608
1722926320056, 6.65, -9, 19.05, -0.208, 0.452, 0.148
1722926320102, 6.75, -8.65, 19.05, -0.144, 0.48, 0.1528
1722926320134, 7.3, -8.55, 19.55, -0.097, 0.431, 0.148
1722926320165, 7.35, -8.4, 19.85, -0.081, 0.46, 0.1944
1722926320196, 7.1, -9.1, 18.9, -0.166, 0.504, 0.2088
1722926320228, 6.2, -8.7, 18.5, -0.16, 0.456, 0.1048
1722926320274, 6.85, -9.05, 19.25, -0.184, 0.46, 0.144
1722926320306, 6.95, -9.05, 19.45, -0.182, 0.436, 0.124
1722926320337, 6.5, -9.2, 19, -0.184, 0.469, 0.152
1722926320368, 7, -9.15, 18.7, -0.229, 0.461, 0.1544
1722926320399, 6.7, -9.4, 19.2, -0.208, 0.467, 0.128
1722926320431, 5.9, -8.65, 19.05, -0.134, 0.522, 0.18
1722926320462, 6.25, -8.95, 18.45, -0.183, 0.473, 0.1816
1722926320509, 7.4, -9.75, 19.15, -0.253, 0.405, 0.12
1722926320571, 6.6, -9.35, 18.7, -0.21, 0.479, 0.1448
1722926320618, 6.8, -9.2, 19.25, -0.205, 0.447, 0.1392
1722926320696, 6.65, -8.9, 18.9, -0.17, 0.478, 0.152
1722926320743, 6.45, -8.45, 19.05, -0.127, 0.49, 0.1624
1722926320790, 7.1, -8.9, 19.45, -0.186, 0.428, 0.1672
1722926320821, 6.55, -9.05, 18.6, -0.197, 0.484, 0.1592
