UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722845704186, 15.85, -8.95, 12.1, -0.183, 0.109, -0.0648
1722845704218, 15.65, -9, 12.2, -0.187, 0.093, -0.0744
1722845704249, 15.75, -9, 12.35, -0.186, 0.074, -0.0744
1722845704280, 16.05, -9.1, 12.25, -0.188, 0.088, -0.0696
1722845704296, 15.9, -9, 12.15, -0.186, 0.088, -0.0688
1722845704311, 15.9, -9.1, 12.35, -0.191, 0.086, -0.0824
1722845704327, 16, -9.05, 12.05, -0.187, 0.106, -0.0624
1722845704343, 16, -9.3, 12.1, -0.19, 0.087, -0.072
1722845704358, 15.8, -9.05, 12, -0.199, 0.106, -0.0736
1722845704374, 15.9, -9.05, 12.15, -0.173, 0.109, -0.0688
1722845704405, 15.95, -9.15, 12.15, -0.188, 0.09, -0.0712
1722845704452, 15.9, -9.2, 12.1, -0.181, 0.112, -0.0736
1722845704483, 16, -8.9, 12.1, -0.183, 0.092, -0.064
1722845704499, 15.9, -9.1, 12.25, -0.182, 0.086, -0.0688
1722845704530, 16.05, -9.05, 12.25, -0.168, 0.086, -0.056
1722845704546, 16.2, -9.15, 12.05, -0.189, 0.093, -0.0672
1722845704561, 15.95, -9.1, 12.2, -0.192, 0.104, -0.088
1722845704577, 15.95, -8.7, 12.35, -0.142, 0.114, -0.0584
1722845704608, 16, -8.1, 12.35, -0.102, 0.091, -0.0704
1722845704624, 15.8, -7.9, 11.4, -0.077, 0.133, -0.0728
1722845704655, 14.95, -6.65, 12, 0.003, 0.199, -0.0736
1722845704671, 14.65, -5.1, 11.65, 0.165, 0.194, -0.1016
1722845704702, 15.3, -5.35, 9.95, 0.216, 0.149, -0.0552
1722845704718, 15.75, -5.9, 12.75, 0.072, 0.093, -0.0416
1722845704749, 17.1, -5.95, 13.1, 0.051, -0.099, -0.108
1722845704764, 17.4, -6.3, 14.4, -0.005, -0.036, -0.108
1722845704780, 15.5, -4.15, 13.4, 0.173, 0.029, -0.0168
1722845704796, 16, -5.4, 13.35, 0.108, -0.059, -0.136
