UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924880591, 10.65, -2.6, 18.65, 0.174, 0.137, 0.0416
1722924880606, 11.45, -1.55, 19.55, 0.315, 0.1, 0.0256
1722924880622, 11.35, -1.3, 19.85, 0.361, 0.083, 0.0184
1722924880638, 11.1, -2.5, 19.05, 0.208, 0.097, 0.0184
1722924880653, 11.45, -2.2, 19.2, 0.28, 0.068, 0.0136
1722924880669, 10.9, -1.3, 19.4, 0.345, 0.116, 0.0368
1722924880684, 11.2, -1.7, 19.45, 0.29, 0.076, 0.0104
1722924880700, 11.6, -2.2, 19.3, 0.255, 0.057, 0.0208
1722924880716, 11.15, -2, 19.2, 0.266, 0.091, 0.0232
1722924880731, 11.2, -1.35, 19.45, 0.325, 0.094, 0.0208
1722924880763, 11.65, -2.2, 19.4, 0.245, 0.063, 0.0088
1722924880794, 11.2, -1.65, 19.6, 0.309, 0.092, 0.0152
1722924880825, 11.5, -2, 19.2, 0.268, 0.084, 0.0208
1722924880856, 11.45, -2.05, 19.5, 0.263, 0.088, 0.016
1722924880872, 11.25, -1.9, 19.3, 0.279, 0.093, 0.0232
1722924880919, 11.4, -2, 19.25, 0.273, 0.077, 0.032
1722924880950, 11.05, -1.65, 19.25, 0.31, 0.108, 0.0264
1722924880981, 11.5, -2, 19.4, 0.271, 0.078, 0.0168
1722924881013, 11.15, -1.5, 19.3, 0.308, 0.09, 0.0344
1722924881044, 11.3, -1.95, 19.25, 0.269, 0.081, 0.0128
1722924881075, 10.95, -1.75, 19.2, 0.283, 0.106, 0.0384
1722924881106, 11.25, -2.05, 19.15, 0.261, 0.101, 0.0248
1722924881138, 11.65, -1.55, 19.65, 0.331, 0.055, 0.0024
1722924881169, 11.5, -1.75, 19.7, 0.316, 0.08, 0.008
1722924881200, 11.55, -1.65, 19.6, 0.314, 0.088, 0.0312
1722924881231, 11, -1.85, 19.25, 0.286, 0.091, -0.0072
1722924881263, 10.9, -2, 18.9, 0.241, 0.069, 0.0232
1722924881294, 10.85, -2.4, 19.35, 0.244, 0.14, 0.0584
