UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722846948667, -5.5, 16.55, 0.5, -0.134, -0.019, -0.028
1722846948698, -5.65, 16.6, 0.6, -0.133, -0.019, -0.0256
1722846948729, -5.65, 16.6, 0.6, -0.135, -0.018, -0.0256
1722846948761, -5.75, 16.6, 0.45, -0.135, -0.018, -0.0256
1722846948792, -5.75, 16.6, 0.45, -0.134, -0.018, -0.0248
1722846948823, -5.55, 16.65, 0.5, -0.136, -0.018, -0.0216
1722846948854, -5.6, 16.8, 0.55, -0.133, -0.019, -0.028
1722846948886, -5.65, 16.6, 0.5, -0.133, -0.019, -0.0232
1722846948917, -5.65, 16.75, 0.5, -0.136, -0.019, -0.0264
1722846948948, -5.55, 16.7, 0.5, -0.133, -0.018, -0.028
1722846948995, -5.5, 16.65, 0.5, -0.136, -0.02, -0.0248
1722846949026, -5.7, 16.7, 0.5, -0.133, -0.018, -0.028
1722846949058, -5.6, 16.8, 0.5, -0.134, -0.019, -0.0264
1722846949089, -5.75, 16.55, 0.5, -0.137, -0.018, -0.0232
1722846949120, -5.75, 16.6, 0.5, -0.133, -0.017, -0.0256
1722846949151, -5.6, 16.8, 0.5, -0.132, -0.018, -0.0248
1722846949183, -5.55, 16.65, 0.5, -0.136, -0.018, -0.0232
1722846949214, -5.7, 16.65, 0.5, -0.131, -0.019, -0.0248
1722846949245, -5.6, 16.7, 0.45, -0.134, -0.019, -0.0232
1722846949276, -5.65, 16.6, 0.5, -0.134, -0.019, -0.0232
1722846949308, -5.7, 16.7, 0.45, -0.133, -0.017, -0.0272
1722846949354, -5.7, 16.7, 0.55, -0.135, -0.018, -0.0288
1722846949401, -5.65, 16.75, 0.55, -0.132, -0.018, -0.0232
1722846949433, -5.75, 16.65, 0.5, -0.137, -0.019, -0.0264
1722846949464, -5.55, 16.55, 0.55, -0.131, -0.018, -0.0256
1722846949495, -5.65, 16.7, 0.5, -0.134, -0.018, -0.0256
1722846949526, -5.55, 16.7, 0.5, -0.136, -0.018, -0.0224
1722846949558, -5.7, 16.6, 0.5, -0.133, -0.019, -0.0248
1722846949604, -5.55, 16.6, 0.65, -0.135, -0.019, -0.0248
1722846949651, -5.6, 16.65, 0.5, -0.132, -0.019, -0.0272
1722846949698, -5.7, 16.7, 0.5, -0.138, -0.018, -0.0256
