UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722926143882, 11.65, -1.9, 19.65, 0.296, 0.044, 0.008
1722926143898, 10.8, -2, 18.95, 0.277, 0.089, 0.0368
1722926143913, 11.45, -1.5, 19.5, 0.317, 0.057, 0.0264
1722926143929, 11.4, -2.15, 19.45, 0.265, 0.085, 0.0248
1722926143944, 11.05, -2.05, 19.1, 0.269, 0.099, 0.0304
1722926143960, 11.3, -1.35, 19.55, 0.335, 0.095, 0.028
1722926143976, 10.9, -2.15, 19.15, 0.262, 0.108, 0.0288
1722926143991, 11.45, -2.25, 19.6, 0.277, 0.07, 0.0144
1722926144007, 11.35, -1.95, 19.5, 0.303, 0.087, 0.0312
1722926144038, 11.1, -1.55, 19.25, 0.306, 0.096, 0.0376
1722926144054, 11.2, -2.25, 19.4, 0.269, 0.08, 0.0248
1722926144069, 11.45, -1.9, 19.35, 0.272, 0.071, 0.0248
1722926144101, 11.25, -1.7, 19.4, 0.308, 0.092, 0.028
1722926144132, 11.3, -2.05, 19.4, 0.282, 0.092, 0.0312
1722926144148, 11.25, -1.9, 19.25, 0.29, 0.091, 0.0352
1722926144163, 11.15, -2.1, 19.3, 0.271, 0.102, 0.0248
1722926144210, 11.3, -1.85, 19.35, 0.284, 0.081, 0.036
1722926144241, 11.25, -1.85, 19.2, 0.28, 0.101, 0.0312
1722926144257, 11.3, -2.05, 19.45, 0.285, 0.084, 0.0232
1722926144288, 11.15, -1.95, 19.3, 0.278, 0.102, 0.032
1722926144319, 11.3, -1.7, 19.25, 0.286, 0.082, 0.0184
1722926144351, 11.35, -1.9, 19.35, 0.306, 0.07, 0.0184
1722926144382, 11, -2, 19.25, 0.281, 0.102, 0.016
1722926144413, 11.1, -1.85, 19.2, 0.266, 0.094, 0.0424
1722926144445, 11.25, -1.8, 19.55, 0.278, 0.078, 0.0376
1722926144476, 11.45, -2, 19.2, 0.276, 0.086, 0.0416
1722926144507, 10.4, -2.1, 18.4, 0.228, 0.157, 0.0392
1722926144538, 11.15, -1.95, 19.15, 0.286, 0.096, 0.0768
1722926144585, 10.6, -2.65, 18.85, 0.262, 0.172, 0.1096
1722926144616, 10.55, -2.45, 18.95, 0.209, 0.107, 0.0296
1722926144648, 10.95, -1.3, 19.35, 0.353, 0.108, 0.0368
1722926144679, 11.8, -1.95, 19.85, 0.323, 0.042, 0.012
1722926144710, 11.05, -2.05, 19.2, 0.253, 0.124, -0.0176
1722926144741, 11.2, -2.1, 18.85, 0.215, 0.127, 0.0624
1722926144773, 11.45, -1.6, 19.8, 0.321, 0.101, 0.0216
1722926144804, 11.2, -2.5, 19.3, 0.237, 0.114, 0.0392
1722926144835, 11.6, -1.5, 19.75, 0.337, 0.098, 0.0208
1722926144882, 11.9, -1.55, 20.05, 0.361, 0.053, 0.0352
1722926144929, 11, -2.35, 18.95, 0.248, 0.138, 0.0624
1722926144976, 11.1, -2.2, 19.1, 0.247, 0.111, 0.0072
1722926145007, 11.45, -1.7, 19.3, 0.3, 0.089, 0.0336
1722926145038, 11.2, -2.05, 19.55, 0.296, 0.097, 0.0296
1722926145085, 11.35, -2.15, 19.35, 0.272, 0.076, 0.0296
1722926145116, 10.6, -1.55, 18.8, 0.301, 0.146, 0.0608
1722926145148, 10.3, -2.35, 18.7, 0.23, 0.163, 0.0648
1722926145194, 11.65, -1.65, 19.7, 0.343, 0.054, 0.0224
1722926145241, 11.05, -2.3, 19.35, 0.251, 0.052, 0.016
