UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722846791469, -5.6, 16.8, 0.55, -0.135, -0.019, -0.0264
1722846791501, -5.6, 16.65, 0.6, -0.133, -0.019, -0.0256
1722846791532, -5.65, 16.75, 0.55, -0.135, -0.019, -0.0264
1722846791563, -5.8, 16.55, 0.5, -0.134, -0.018, -0.0296
1722846791594, -5.6, 16.6, 0.55, -0.133, -0.019, -0.0248
1722846791626, -5.6, 16.55, 0.55, -0.137, -0.018, -0.0264
1722846791657, -5.6, 16.6, 0.55, -0.134, -0.018, -0.0304
1722846791688, -5.7, 16.6, 0.55, -0.133, -0.019, -0.028
1722846791719, -5.65, 16.7, 0.55, -0.135, -0.019, -0.0264
1722846791751, -5.8, 16.7, 0.55, -0.131, -0.018, -0.0248
1722846791782, -5.7, 16.6, 0.55, -0.135, -0.018, -0.0264
1722846791813, -5.6, 16.7, 0.55, -0.137, -0.019, -0.028
1722846791844, -5.6, 16.7, 0.6, -0.132, -0.019, -0.0264
1722846791876, -5.65, 16.65, 0.55, -0.136, -0.017, -0.0272
1722846791907, -5.75, 16.75, 0.55, -0.134, -0.019, -0.0256
1722846791938, -5.6, 16.65, 0.55, -0.135, -0.019, -0.028
1722846791969, -5.65, 16.8, 0.6, -0.135, -0.018, -0.028
1722846792001, -5.65, 16.55, 0.55, -0.135, -0.017, -0.028
1722846792032, -5.6, 16.65, 0.55, -0.133, -0.019, -0.0224
1722846792063, -5.65, 16.9, 0.5, -0.136, -0.017, -0.0264
1722846792094, -5.65, 16.6, 0.5, -0.134, -0.018, -0.0224
1722846792141, -5.65, 16.65, 0.5, -0.137, -0.019, -0.0232
1722846792188, -5.7, 16.75, 0.5, -0.134, -0.018, -0.0248
1722846792219, -5.75, 16.55, 0.45, -0.136, -0.018, -0.0312
1722846792251, -5.65, 16.65, 0.5, -0.136, -0.019, -0.0256
1722846792298, -5.65, 16.65, 0.5, -0.135, -0.018, -0.024
1722846792329, -5.55, 16.75, 0.5, -0.135, -0.018, -0.0288
1722846792376, -5.6, 16.8, 0.55, -0.134, -0.018, -0.0264
1722846792423, -5.75, 16.75, 0.55, -0.135, -0.019, -0.028
1722846792454, -5.65, 16.55, 0.5, -0.133, -0.019, -0.0296
1722846792485, -5.55, 16.7, 0.5, -0.133, -0.018, -0.0296
1722846792516, -5.55, 16.6, 0.5, -0.137, -0.019, -0.0248
