UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720525781771, 12.05, -2.45, 20.1, 0.319, 0.03, 0.0184
1720525781787, 11.1, -3.25, 19.1, 0.187, 0.12, 0.04
1720525781803, 11.15, -2.05, 19.6, 0.314, 0.093, 0.0512
1720525781818, 11.6, -2.25, 19.85, 0.336, 0.078, 0.0424
1720525781834, 11.5, -3.35, 19.35, 0.189, 0.073, 0.0112
1720525781849, 11.6, -2.5, 19.8, 0.301, 0.082, 0.0416
1720525781865, 11.15, -2.35, 19.65, 0.314, 0.114, 0.044
1720525781881, 11.95, -2.5, 19.85, 0.279, 0.048, 0.02
1720525781896, 11.6, -2.95, 19.85, 0.268, 0.073, 0.048
1720525781912, 11.55, -2.35, 19.6, 0.305, 0.098, 0.0528
1720525781928, 11.6, -2.5, 19.9, 0.301, 0.068, 0.0264
1720525781943, 11.55, -2.8, 19.65, 0.281, 0.092, 0.0544
1720525781959, 11.6, -2.8, 19.5, 0.262, 0.082, 0.0312
1720525781974, 11.65, -2.6, 19.8, 0.286, 0.089, 0.0336
1720525781990, 11.35, -2.5, 19.5, 0.29, 0.096, 0.048
1720525782006, 11.6, -2.9, 19.7, 0.253, 0.069, 0.024
1720525782021, 11.25, -2.5, 19.65, 0.294, 0.098, 0.0528
1720525782037, 11.75, -2.4, 19.55, 0.296, 0.075, 0.0456
1720525782068, 11.65, -2.7, 19.75, 0.26, 0.064, 0.0256
1720525782099, 11.6, -2.9, 19.7, 0.26, 0.074, 0.0312
1720525782131, 11.6, -2.45, 19.75, 0.295, 0.078, 0.0344
1720525782162, 11.8, -2.7, 19.6, 0.27, 0.066, 0.0368
1720525782193, 11.45, -2.4, 19.75, 0.301, 0.092, 0.048
1720525782224, 11.65, -2.85, 19.4, 0.249, 0.071, 0.024
1720525782271, 11.5, -2.5, 19.85, 0.319, 0.072, 0.036
1720525782303, 11.5, -2.65, 19.8, 0.275, 0.092, 0.0384
1720525782334, 12, -2.5, 19.95, 0.316, 0.063, 0.0264
1720525782365, 11.55, -2.6, 19.65, 0.286, 0.096, 0.0256
1720525782396, 11.7, -2.5, 19.45, 0.288, 0.081, 0.0784
1720525782428, 12.25, -1.85, 19.9, 0.362, 0.047, 0.0344
1720525782459, 11.65, -2.55, 19.85, 0.302, 0.079, 0.0816
1720525782490, 11.35, -2.25, 19.45, 0.322, 0.054, 0.0312
1720525782521, 12.2, -2.45, 20.4, 0.325, 0.023, 0.0032
1720525782553, 11.35, -2.15, 19.75, 0.288, 0.089, 0.088
1720525782584, 11.65, -3, 19.5, 0.274, 0.06, 0.04
1720525782615, 11.45, -2.15, 19.85, 0.291, 0.056, 0.0288
1720525782646, 11.3, -3.6, 19.7, 0.234, 0.068, 0.016
1720525782678, 10.45, -2.6, 18.65, 0.218, 0.147, 0.0824
1720525782709, 12.05, -2.8, 19.85, 0.27, 0.072, 0.0576
1720525782740, 11.85, -1.75, 20.45, 0.426, 0.08, 0.04
1720525782818, 11, -2.5, 18.85, 0.225, 0.092, 0.0352
1720525782865, 11.3, -2.55, 19.45, 0.261, 0.072, 0.028
1720525782912, 11.3, -2.85, 19.5, 0.269, 0.126, 0.048
1720525782943, 11.5, -2.85, 19.6, 0.243, 0.086, 0.0248
1720525782974, 11.65, -2.7, 19.45, 0.249, 0.076, 0.0376
1720525783021, 11.8, -2.7, 19.5, 0.272, 0.071, 0.0232
1720525783053, 11.8, -2.75, 19.5, 0.288, 0.062, 0.0472
1720525783084, 11.3, -1.95, 19.15, 0.304, 0.105, 0.052
1720525783131, 12.7, -1.45, 20.15, 0.389, -0.002, 0.0232
1720525783178, 11.8, -2.95, 19.85, 0.247, 0.108, 0.008
1720525783209, 11.3, -2.25, 19.5, 0.313, 0.075, 0.0608
1720525783240, 11.4, -3.45, 19.85, 0.236, 0.097, 0.0592
1720525783271, 11.55, -1.95, 20.2, 0.35, 0.089, 0.0416
1720525783303, 12.25, -2.75, 19.6, 0.274, 0.053, 0.036
1720525783334, 12.3, -1.9, 19.9, 0.354, -0.003, 0.0232
1720525783365, 11.05, -2.85, 19.3, 0.261, 0.121, 0.0696
1720525783396, 12.05, -2.45, 19.75, 0.273, 0.043, 0.0272
1720525783428, 12.05, -2.7, 20, 0.277, 0.015, 0.0128
1720525783459, 12, -2.55, 20.2, 0.287, 0.035, 0.0256
1720525783490, 11.15, -2.35, 19.4, 0.303, 0.094, 0.0704
1720525783521, 11.9, -2.6, 19.55, 0.311, 0.071, 0.084
1720525783553, 11.75, -2.25, 19.55, 0.328, 0.075, 0.068
1720525783584, 11.95, -2.7, 19.45, 0.265, 0.042, 0.0144
1720525783615, 11.7, -3, 18.85, 0.201, 0.051, -0.0032
1720525783646, 11.85, -2.6, 20, 0.29, 0.047, 0.0376
1720525783662, 11.6, -3, 19.5, 0.242, 0.074, 0.048
1720525783709, 11.65, -2.7, 19.75, 0.287, 0.093, 0.0496
1720525783787, 11.55, -2.9, 19.25, 0.256, 0.081, 0.052
1720525783818, 11.05, -2.4, 19.75, 0.298, 0.114, 0.0608
1720525783849, 11.5, -2.95, 20, 0.269, 0.08, 0.036
1720525783881, 11.3, -2.95, 19.65, 0.233, 0.097, 0.0608
1720525783912, 12.15, -2.35, 19.9, 0.317, 0.023, 0.012
1720525783943, 12.2, -2.7, 19.8, 0.291, 0.016, 0.04
1720525783974, 11.3, -2.6, 20.2, 0.291, 0.137, 0.0384
1720525784006, 10.8, -2.45, 19.65, 0.301, 0.127, 0.0776
1720525784037, 11.95, -3.55, 19.1, 0.139, 0.075, 0.052
1720525784068, 11.3, -2, 19.25, 0.327, 0.115, 0.0408
1720525784099, 11.1, -3.25, 19.45, 0.232, 0.11, 0.0728
1720525784131, 10.95, -2.75, 19.5, 0.276, 0.132, 0.0296
1720525784162, 11.6, -3.1, 19.75, 0.293, 0.062, 0.0664
1720525784193, 10.8, -2, 19.25, 0.321, 0.167, 0.0656
1720525784224, 12.05, -2.8, 19.5, 0.279, 0.086, 0.032
1720525784256, 11.6, -2.5, 19.95, 0.279, 0.076, 0.0152
1720525784303, 11.35, -2.35, 19.2, 0.284, 0.11, 0.0672
1720525784334, 11.6, -3, 19.4, 0.222, 0.049, 0.0104
1720525784365, 11.05, -2.35, 19.4, 0.283, 0.117, 0.0464
1720525784396, 10.85, -2.8, 19.1, 0.237, 0.099, 0.0232
1720525784428, 11.65, -2.4, 19.7, 0.321, 0.085, 0.08
1720525784459, 11.25, -2.75, 19.35, 0.25, 0.083, 0.0336
1720525784490, 12.1, -2.95, 20.25, 0.251, 0.055, -0.0032
1720525784521, 10.7, -2.6, 19.05, 0.232, 0.174, 0.0912
1720525784553, 11.3, -2.9, 19.3, 0.262, 0.091, 0.0672
1720525784584, 11.65, -2.35, 19.7, 0.303, 0.023, -0.0056
1720525784615, 11.55, -2.85, 19.3, 0.255, 0.102, 0.0656
1720525784646, 11.45, -2.4, 20.1, 0.304, 0.082, 0.0536
1720525784678, 11.05, -3.15, 19.05, 0.167, 0.061, -0.0072
1720525784709, 10.1, -3.2, 18.55, 0.175, 0.181, 0.04
1720525784740, 12.05, -3.05, 19.95, 0.281, 0.057, 0.1
1720525784771, 11.9, -2.2, 20.15, 0.365, 0.093, 0.0608
1720525784803, 11.65, -2.65, 19.3, 0.259, 0.059, 0.0032
1720525784834, 11.35, -2.85, 19.8, 0.257, 0.103, 0.0632
1720525784865, 11.2, -2.9, 19.6, 0.255, 0.122, 0.0568
1720525784896, 11.55, -2.65, 19.25, 0.267, 0.095, 0.0472
1720525784928, 13.15, -1.3, 20.25, 0.504, -0.035, -0.0024
1720525784974, 11.6, 0.8, 18.95, 0.497, -0.014, 0.0128
1720525785006, 11.55, -2.6, 20, 0.351, 0.148, 0.0832
1720525785037, 11, -1.1, 19.9, 0.463, 0.192, 0.1176
1720525785068, 9.8, -3.2, 19.9, 0.227, 0.199, 0.0744
1720525785099, 8.9, -3.15, 20.65, 0.285, 0.245, 0.12
1720525785131, 5.05, -3.35, 19.05, 0.104, 0.569, 0.3488
1720525785162, 3.8, -6.4, 21.35, 0.166, 0.584, 0.1512
1720525785193, 6.1, -2.7, 18.9, 0.361, 0.541, 0.392
1720525785224, 3.75, -3.5, 16.45, 0.376, 0.828, 0.3032
1720525785256, 8.55, -5.1, 22.6, 0.568, 0.2, 0.0448
1720525785287, 14.95, -2.35, 18.55, 0.095, 0.021, 0.2272
1720525785318, 16.8, -7.65, 24.3, 0.205, -0.49, -0.0472
1720525785349, 23.8, -6.35, 19.15, 0.068, -0.556, -0.332
1720525785381, 22.5, -5.3, 19.65, -0.103, -0.533, -0.3616
1720525785428, 17.6, -4.1, 12.85, -0.007, -0.451, -0.3224
1720525785459, 16.65, -9.95, 26, 0.081, -0.386, -0.1864
1720525785490, 17.55, -5.15, 22.35, 0.235, -0.466, -0.1904
1720525785521, 13.05, -6.15, 24.5, 0.197, -0.03, -0.008
1720525785553, 12.7, -8.05, 21.5, 0.052, -0.07, -0.0824
1720525785584, 11.95, -6.95, 18.15, -0.152, 0.039, 0.028
1720525785615, 9.15, -7.35, 17.9, -0.113, 0.174, 0.1392
1720525785646, 12.8, -5.25, 19.75, 0.168, -0.04, -0.0144
1720525785678, 8.15, -5.95, 23.2, 0.291, 0.402, 0.1032
1720525785724, 16.55, -8.75, 25.35, -0.041, -0.202, -0.1632
1720525785756, 10.1, -7.45, 20, 0.031, 0.217, -0.0664
1720525785787, 11.6, -8.2, 19.65, -0.011, 0.124, -0.0904
1720525785818, 13.6, -10.15, 18.3, -0.279, 0.022, 0
1720525785834, 13.95, -6.85, 17.95, -0.03, -0.005, 0.024
1720525785865, 14.6, -7, 19.35, -0.058, -0.086, 0.0032
1720525785912, 10.25, -5.35, 26.2, 0.337, 0.126, 0.0272
1720525785943, 9.9, -4.75, 31.85, 0.938, 0.25, 0.208
1720525785974, 8.85, -7, 31.35, 0.641, 0.293, 0.1312
1720525785990, 12.1, -9.3, 36.95, 0.711, 0.166, 0.176
1720525786021, 5.85, -7, 19, -0.143, 0.579, -0.1288
1720525786053, 13.55, -10.25, 22, -0.194, -0.241, 0.0672
1720525786131, 11.6, -13.65, 13.7, -0.891, 0.095, 0.0696
1720525786193, 10.7, -10.65, 14.05, -0.438, 0.136, -0.0064
