UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720525100834, 16.6, -10.05, 11.85, -0.178, 0.093, -0.0512
1720525100849, 16.65, -10.1, 11.85, -0.182, 0.074, -0.0136
1720525100865, 16.75, -10, 11.95, -0.184, 0.08, -0.0448
1720525100896, 16.55, -9.95, 11.9, -0.197, 0.078, -0.04
1720525100912, 16.5, -10.15, 11.9, -0.182, 0.09, -0.0424
1720525100927, 16.3, -9.8, 11.6, -0.185, 0.119, -0.04
1720525100959, 16.7, -10, 11.6, -0.174, 0.083, -0.0432
1720525101005, 16.6, -9.95, 11.7, -0.18, 0.094, -0.0456
1720525101037, 16.5, -9.95, 11.6, -0.182, 0.098, -0.048
1720525101068, 16.8, -10, 11.7, -0.174, 0.086, -0.044
1720525101099, 16.5, -9.9, 12, -0.198, 0.078, -0.0504
1720525101130, 16.45, -10.05, 11.45, -0.204, 0.108, -0.0384
1720525101162, 16.65, -9.9, 11.85, -0.191, 0.075, -0.0432
1720525101193, 16.25, -9.3, 11.25, -0.133, 0.133, -0.036
1720525101224, 16.7, -9.1, 11.75, -0.117, 0.077, -0.0728
1720525101255, 15.4, -7.3, 11.25, 0.013, 0.212, -0.052
1720525101287, 17.75, -7.95, 12.55, -0.004, -0.034, -0.1768
1720525101318, 16.8, -6.25, 11.75, 0.088, 0.08, -0.0624
1720525101349, 17.45, -6.2, 12.8, 0.171, -0.139, -0.0488
1720525101380, 15.75, -5.7, 8.85, 0.186, 0.113, -0.1184
1720525101412, 15.25, -5.8, 11.35, 0.376, 0.195, -0.0744
1720525101443, 16.1, -6.2, 10.9, 0.105, 0.263, -0.1176
1720525101474, 18.2, -7.5, 12.1, -0.035, 0.031, -0.0512
1720525101505, 17.15, -9.9, 12.15, -0.146, 0.041, 0.0464
1720525101537, 17.05, -10.65, 11.7, -0.306, 0.017, -0.0568
1720525101568, 17.3, -11.05, 12.15, -0.318, 0.148, -0.0688
1720525101599, 18, -14.35, 12.9, -0.366, 0.04, -0.0112
1720525101646, 16.45, -13.1, 9.65, -0.366, 0.262, 0.0128
1720525101677, 16.65, -11.85, 11.3, -0.352, 0.151, -0.012
1720525101724, 16.8, -9.8, 11, -0.142, 0.074, -0.0456
1720525101755, 17.7, -9.7, 12.8, -0.148, 0.004, -0.04
1720525101802, 18.1, -9.45, 12.45, -0.13, -0.018, -0.036
1720525101834, 17.4, -8.85, 11.7, -0.068, 0.013, -0.0456
1720525101849, 17.1, -8.6, 11.95, -0.056, 0.037, -0.0488
1720525101896, 17.55, -9.15, 11.75, -0.095, 0.002, -0.0432
1720525101943, 17.5, -8.7, 12.05, -0.073, 0.027, -0.0472
1720525101990, 15.9, -4.85, 7.55, 0.317, 0.212, -0.0712
1720525102052, 17.25, -7.3, 13.35, 0.041, 0.013, -0.0144
1720525102084, 14.25, -11.35, 16.5, -0.494, 0.208, 0.036
1720525102115, 15.85, -9.7, 12.8, -0.114, 0.207, -0.0816
1720525102146, 17.15, -8.45, 14.1, 0.019, 0.029, -0.0768
1720525102177, 16.65, -9.9, 10.8, -0.229, 0.071, -0.04
1720525102209, 17.35, -10.05, 7.6, -0.203, 0.023, -0.0464
1720525102240, 18.95, -9.45, 8.15, -0.149, -0.125, -0.0216
1720525102271, 18.05, -9.2, 10.4, -0.185, -0.074, 0
1720525102302, 17, -9.75, 12.3, -0.189, 0.066, 0.0016
1720525102334, 16.85, -7.5, 13.55, 0.06, 0.089, -0.0152
1720525102365, 18.2, -7.65, 15.4, 0.054, -0.12, -0.0616
1720525102396, 15.75, -3.4, 0.05, 0.931, 0.382, -0.0808
1720525102427, 8.3, 7.9, -38.05, 3.485, 1.816, -0.0184
1720525102459, 6.45, 11.2, -50.8, 4.078, 2.2, -0.1152
1720525102490, 16.5, -10.45, -6.05, 0.012, 0.249, -0.3048
1720525102521, 19.75, -16.25, 15.4, -1.381, -0.259, -0.0112
1720525102552, 16, -13.5, 7.6, -0.913, 0.212, -0.1536
1720525102568, 15.7, -15.35, 6.6, -1.195, 0.287, -0.1776
1720525102615, 16.35, -17.45, 9.15, -1.523, 0.177, -0.1512
1720525102677, 17.2, -18.85, 10.95, -1.71, -0.019, -0.128
1720525102709, 17.3, -18.8, 10.25, -1.694, 0.023, -0.1344
1720525102724, 17.35, -18.5, 10.2, -1.741, 0.101, -0.1304
1720525102755, 17.3, -18.6, 10.1, -1.734, 0.085, -0.1528
1720525102787, 18.45, -22.25, 13.45, -2.108, -0.135, -0.0952
1720525102818, 19.4, -27.35, 13.1, -2.85, -0.303, -0.0352
1720525102849, 16.85, -26, 4.5, -2.518, 0.077, 0.0216
1720525102880, 16.45, -22.3, 3.35, -2.16, 0.25, -0.0736
1720525102912, 16.95, -13.3, 3.75, -0.841, 0.208, -0.0056
1720525102943, 17.15, -10.25, 8.15, -0.448, 0.226, -0.0656
1720525102974, 17.1, -13.9, 8.1, -0.918, 0.074, 0.0904
1720525103005, 16.4, -10.3, 7.95, -0.526, 0.242, 0
1720525103037, 15.2, -10.35, 6.15, -0.585, 0.35, -0.0456
1720525103068, 15.9, -14.3, 7.35, -0.902, 0.284, 0.012
1720525103099, 14.15, -14.65, 2.95, -0.945, 0.498, 0.0496
1720525103130, 12.8, -12.45, -3.95, -0.49, 0.988, 0.048
1720525103162, 11.55, -7.9, -4.6, 0.163, 1.047, 0.024
1720525103193, 12.45, -4.2, 2.9, 0.206, 0.999, -0.0208
1720525103224, 11.8, -9.3, 1.55, -0.131, 1.015, 0.0616
1720525103256, 11.5, -13.6, 0, -0.64, 0.998, 0.1056
1720525103287, 11.2, -8.7, 5.8, -0.257, 1.121, -0.0136
1720525103318, 10.65, -7.4, 8.35, -0.313, 1.216, 0.0888
1720525103349, 11.85, -12.25, 8.8, -0.996, 1.006, 0.1856
1720525103380, 13.45, -7.05, 11.95, -0.429, 0.823, 0.1656
1720525103412, 16.4, -11.55, 13.45, -0.867, 0.367, 0.1096
1720525103443, 17.4, -6.2, 15.4, -0.177, 0.173, -0.1024
1720525103474, 19.8, -2.3, 18.95, 0.481, -0.014, -0.1648
1720525103506, 19.35, -7.05, 17.2, -0.052, -0.23, -0.2976
1720525103537, 15.85, -7.55, 15.05, 0.038, 0.126, -0.0936
1720525103568, 19.8, -10.15, 12.15, -0.13, -0.061, 0.0032
1720525103599, 19.55, -12.35, 7.05, -0.229, 0.053, -0.028
1720525103631, 15.65, -13.3, 2.6, -0.287, 0.34, 0.0704
1720525103662, 18.1, -14.45, 6, -0.579, -0.091, 0.0544
1720525103693, 19.4, -13.2, 5.7, -0.455, -0.219, 0.0128
1720525103724, 17.75, -12.5, 8.5, -0.441, -0.082, -0.0368
1720525103755, 19.05, -10.95, 8.75, -0.333, -0.283, -0.0528
1720525103787, 21, -8.8, 11.35, -0.072, -0.454, -0.0584
1720525103818, 3.3, -5.7, 42.3, -1.045, 1.385, -0.3552
1720525103865, 19.5, -11.05, 7.7, -0.383, -0.297, -0.0704
1720525103896, 29.2, -1.45, 16.2, 0.607, 0.258, -0.2288
1720525103912, 19.85, -12.7, 17.85, -0.602, -0.225, 0.0952
1720525103943, 13.85, -15.3, 9.15, -0.605, 0.472, -0.0376
1720525103990, 24.95, 1.15, 13.15, 1.002, -0.741, -0.1136
1720525104021, 28.7, 0, 12.4, 0.625, -0.989, -0.0832
1720525104052, 23.25, -5.6, 12.6, 0.179, -0.627, -0.2112
1720525104084, 19.4, -7.7, 12.45, 0.261, -0.24, 0.0496
1720525104115, 16.25, -13.55, 11.15, -0.393, 0.166, -0.0176
1720525104146, 5.75, -21.3, 11.3, -1.148, 1.093, 0.0728
1720525104177, 11.4, -13.8, 13, -0.428, 0.393, 0.0296
1720525104209, 21.05, -10.8, 11.7, -0.245, -0.519, 0.0872
1720525104240, 17.05, -13.8, 10.5, -0.391, -0.039, 0.06
1720525104271, 18.1, -11.45, 15.35, -0.336, -0.318, 0.0304
1720525104302, 20.3, -7.15, 16.9, -0.026, -0.534, -0.0064
1720525104334, 20.2, -9.3, 12.1, 0.01, -0.42, -0.0632
1720525104396, 19.75, -9.6, 11.45, -0.241, -0.408, -0.108
1720525104427, 19.95, -12.55, 12.85, -0.71, -0.505, -0.3856
1720525104459, 21.8, -10.35, 11.05, -0.551, -0.793, -0.2672
1720525104490, 20, -5.35, 12.15, 0.198, -0.577, -0.1184
1720525104521, 20.25, -8.3, 7.15, -0.024, -0.511, -0.0896
1720525104552, 19.85, -8.35, 8.55, -0.019, -0.437, -0.0664
1720525104584, 21.1, -8.95, 6.75, -0.021, -0.546, 0.0128
1720525104615, 21.7, -8.65, 5.35, 0.071, -0.575, -0.0736
1720525104646, 23, -8.75, 10.8, -0.005, -0.752, -0.0648
1720525104677, 18.7, -9.6, 11.85, -0.177, -0.26, -0.0992
1720525104709, 19.95, -11.25, 15.2, -0.434, -0.344, 0.0008
1720525104740, 19.9, -7.35, 15, 0.035, -0.315, -0.0512
1720525104771, 17.3, -8.05, 16.25, -0.104, -0.126, -0.0184
1720525104802, 17.8, -8.4, 14.75, -0.096, -0.127, -0.072
1720525104849, 20.95, -9.5, 12.1, -0.116, -0.381, -0.0496
1720525104881, 23.55, -8.4, 9.6, -0.013, -0.588, -0.0416
1720525104912, 18.85, -7.85, 12, -0.095, -0.215, -0.0376
1720525104943, 14.5, -7.35, 12.15, 0.142, 0.144, -0.0536
1720525104974, 16.9, -7.5, 12.95, 0.032, -0.287, -0.0712
1720525105068, 19.9, -8.5, 13.95, -0.024, -0.841, -0.096
1720525105131, 23.2, -7.85, 14.45, 0.2, -1.195, -0.0464
1720525105162, 22.8, -8.45, 16.35, -0.037, -1.183, -0.0768
1720525105209, 23.65, -9.6, 15.85, -0.044, -1.27, 0.0176
1720525105240, 23.05, -12.75, 17.7, -0.57, -1.231, -0.2024
1720525105287, 23.15, -11.95, 17.45, -0.588, -1.26, -0.2536
1720525105318, 22.85, -11.35, 16.45, -0.447, -1.207, -0.1904
1720525105349, 22.95, -10.55, 16.9, -0.264, -1.201, -0.1072
1720525105381, 22.9, -9, 16.45, -0.084, -1.205, -0.0952
1720525105412, 22.6, -9.15, 17.05, -0.011, -1.139, -0.0088
1720525105443, 22.65, -9.25, 17, -0.022, -1.165, 0.0056
1720525105474, 22.8, -8.4, 16.45, 0.03, -1.156, -0.0024
1720525105537, 22.8, -8.5, 16.35, 0.018, -1.153, -0.024
1720525105599, 22.45, -8.7, 16.65, -0.02, -1.14, -0.0152
1720525105646, 22.9, -8.9, 16.9, 0, -1.152, -0.0104
1720525105677, 22.35, -8.2, 16.1, 0.027, -1.153, -0.0328
1720525105709, 22.55, -7.95, 15.9, 0.087, -1.204, 0.0144
1720525105740, 21.7, -7.85, 16.1, 0.163, -1.104, 0.0176
1720525105787, 20.3, -7.25, 16.1, 0.246, -0.878, 0.044
1720525105818, 22.1, -7.95, 15.8, 0.17, -1.045, 0.1096
1720525105849, 22.6, -6.85, 15.65, 0.44, -1.024, 0.0792
1720525105881, 23.2, -6.95, 16.65, 0.302, -1.083, 0.0696
1720525105912, 24.45, -7.35, 17.05, 0.256, -1.212, 0.0664
1720525105943, 24.25, -6.95, 17, 0.323, -1.237, 0.0672
1720525105974, 23.8, -8.15, 18, 0.148, -1.216, 0.0104
1720525106006, 22, -10.15, 20.95, -0.106, -1.052, 0.0248
1720525106037, 19.95, -10.5, 19.2, 0, -0.806, 0.0344
1720525106068, 21.75, -8.6, 16.4, -0.067, -0.857, 0
1720525106099, 23.05, -7.9, 12.65, 0.029, -0.823, -0.0688
1720525106131, 21.55, -8.35, 13.4, -0.059, -0.689, -0.088
1720525106162, 19.8, -9.5, 14.05, -0.168, -0.478, -0.092
1720525106193, 21.45, -9.4, 13.45, -0.179, -0.593, -0.0864
1720525106256, 19.9, -9.85, 13.95, -0.228, -0.463, -0.0976
1720525106302, 20.8, -9.3, 13.8, -0.176, -0.525, -0.0792
