UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924561353, 15.45, -8.65, 12.8, -0.178, 0.108, -0.0752
1722924561369, 15.6, -8.9, 12.35, -0.203, 0.119, -0.0832
1722924561384, 15.75, -8.7, 12.35, -0.188, 0.098, -0.0824
1722924561415, 15.95, -8.55, 12.55, -0.155, 0.094, -0.0912
1722924561431, 15.6, -8.8, 12.5, -0.193, 0.095, -0.0792
1722924561447, 15.6, -8.95, 12.55, -0.202, 0.102, -0.0704
1722924561462, 15.45, -8.7, 12.35, -0.19, 0.125, -0.0632
1722924561478, 15.85, -8.5, 12.35, -0.154, 0.098, -0.088
1722924561494, 15.65, -8.55, 12.4, -0.197, 0.098, -0.072
1722924561509, 15.3, -8.75, 12.7, -0.212, 0.109, -0.0776
1722924561556, 15.8, -8.65, 12.4, -0.18, 0.089, -0.092
1722924561587, 15.7, -8.7, 12.4, -0.199, 0.125, -0.0816
1722924561619, 15.6, -8.85, 12.3, -0.184, 0.117, -0.088
1722924561650, 15.9, -8.65, 12.45, -0.199, 0.097, -0.0888
1722924561681, 15.6, -8.7, 12.4, -0.174, 0.122, -0.0728
1722924561712, 15.7, -8.45, 12.35, -0.147, 0.11, -0.068
1722924561744, 15.55, -8.2, 12.55, -0.144, 0.105, -0.068
1722924561775, 15.1, -6.95, 11.85, -0.064, 0.155, -0.0944
1722924561806, 13.9, -5.95, 11.7, 0.079, 0.267, -0.1144
1722924561837, 16.4, -5.85, 11.05, 0.101, 0.015, -0.1136
1722924561869, 15, -5.05, 13.5, 0.089, 0.199, -0.052
1722924561900, 14.45, -4.6, 11.8, 0.302, 0.273, -0.0984
1722924561931, 16.05, -4.65, 11.5, 0.194, 0.099, -0.144
1722924561962, 14.25, -4.1, 13.45, 0.138, 0.213, -0.0968
1722924561994, 16.45, -6.9, 10.35, -0.019, 0.105, -0.092
1722924562025, 16, -5.4, 14.85, 0.086, 0.103, 0.036
1722924562056, 16.4, -8.85, 12.25, -0.1, 0.099, -0.0016
1722924562103, 12.7, -5.5, 11.3, 0.317, 0.363, -0.0832
1722924562134, 14.85, -9.95, 12.35, -0.116, 0.216, -0.0584
1722924562150, 15.8, -13.35, 13.35, -0.646, 0.084, -0.1144
1722924562197, 16.6, -11.25, 12.8, -0.43, 0.093, 0.004
1722924562244, 17.5, -11.4, 14.25, -0.429, -0.09, -0.0136
1722924562275, 16.75, -8.35, 12.65, -0.203, 0.027, -0.0528
1722924562322, 17.1, -8.15, 12.5, -0.157, 0.011, -0.0712
1722924562353, 16.45, -7.6, 12.35, -0.079, 0.07, -0.064
1722924562400, 16.9, -7.45, 12.9, -0.101, 0.012, -0.0824
1722924562447, 16.35, -7.6, 12.6, -0.086, 0.05, -0.0808
1722924562478, 16.6, -7.4, 12.45, -0.084, 0.034, -0.0744
1722924562509, 18.7, -7, 7.1, -0.015, -0.186, -0.1112
1722924562540, 21.5, -8, 8.95, -0.142, -0.451, -0.08
1722924562572, 17.8, -7.45, 11.85, -0.016, -0.078, -0.1256
1722924562603, 13.45, -9.9, 17.25, -0.35, 0.308, 0.024
1722924562634, 15.45, -9.9, 13.95, -0.301, 0.049, -0.0552
1722924562665, 17.15, -6.25, 11.85, -0.092, -0.076, -0.0432
1722924562697, 16.7, -9.6, 10.4, -0.322, -0.012, -0.0544
1722924562728, 16.6, -8.15, 11.4, -0.243, -0.054, -0.132
