UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722923682412, -5.75, 17.05, 1.05, -0.138, -0.011, -0.028
1722923682443, -5.85, 17.05, 0.9, -0.136, -0.011, -0.028
1722923682474, -5.7, 17, 1, -0.135, -0.011, -0.0296
1722923682505, -5.8, 17.1, 0.95, -0.137, -0.012, -0.028
1722923682537, -5.8, 17.1, 0.95, -0.134, -0.012, -0.0264
1722923682568, -5.8, 17.2, 0.95, -0.136, -0.011, -0.0272
1722923682599, -5.6, 17.1, 0.95, -0.138, -0.011, -0.0288
1722923682630, -5.75, 17.05, 0.95, -0.134, -0.012, -0.0264
1722923682662, -5.8, 17.25, 0.95, -0.138, -0.01, -0.0296
1722923682693, -5.8, 17.1, 0.95, -0.137, -0.013, -0.0288
1722923682724, -5.75, 17.1, 0.9, -0.135, -0.011, -0.0264
1722923682755, -5.9, 17.1, 1, -0.138, -0.011, -0.028
1722923682787, -5.75, 17.05, 1, -0.137, -0.012, -0.0264
1722923682818, -5.7, 17, 0.9, -0.136, -0.013, -0.0312
1722923682849, -5.8, 16.9, 1, -0.138, -0.011, -0.0296
1722923682880, -5.85, 17, 1, -0.137, -0.01, -0.028
1722923682896, -5.7, 17.15, 0.95, -0.134, -0.011, -0.0304
1722923682927, -5.75, 17, 1, -0.136, -0.011, -0.032
1722923682974, -5.75, 17.1, 1, -0.136, -0.012, -0.0224
1722923683005, -5.75, 17.05, 0.95, -0.136, -0.01, -0.0296
1722923683037, -5.75, 17, 0.9, -0.138, -0.011, -0.0296
1722923683099, -5.75, 17.05, 0.95, -0.137, -0.012, -0.0232
1722923683130, -5.7, 17.2, 1.05, -0.137, -0.011, -0.028
1722923683177, -5.8, 17.15, 1.05, -0.135, -0.011, -0.0296
1722923683224, -5.85, 17.15, 1.05, -0.138, -0.012, -0.0296
1722923683255, -5.65, 17.1, 1, -0.136, -0.012, -0.0296
1722923683287, -5.7, 17.05, 1.05, -0.138, -0.01, -0.0288
1722923683318, -5.7, 17.05, 1.05, -0.136, -0.012, -0.0296
1722923683365, -5.7, 17.1, 0.9, -0.134, -0.012, -0.0288
1722923683396, -5.85, 17.1, 1, -0.136, -0.011, -0.0296
1722923683443, -5.75, 17.1, 0.95, -0.135, -0.012, -0.0288
1722923683474, -5.7, 17.15, 1, -0.136, -0.011, -0.0288
1722923683490, -5.75, 17.2, 0.95, -0.136, -0.011, -0.0312
1722923683521, -5.7, 16.95, 1, -0.135, -0.012, -0.0288
1722923683552, -5.75, 17.15, 1.05, -0.137, -0.012, -0.0288
1722923683583, -5.7, 17.1, 1, -0.137, -0.012, -0.0296
1722923683615, -5.7, 17.05, 0.95, -0.134, -0.013, -0.0288
1722923683646, -5.7, 17.1, 1, -0.137, -0.012, -0.0288
1722923683677, -5.65, 17.05, 1, -0.136, -0.012, -0.0296
1722923683693, -5.7, 17.05, 0.95, -0.134, -0.011, -0.0256
1722923683724, -5.6, 17.1, 0.95, -0.137, -0.011, -0.0192
1722923683755, -5.5, 17.1, 1.05, -0.135, -0.011, 0.0168
1722923683787, -5.6, 17.05, 0.95, -0.111, -0.009, 0.0576
1722923683818, -6.35, 17.1, 1, -0.13, -0.012, -0.1496
1722923683865, -5.65, 18.45, 1.05, -0.074, -0.002, -0.0664
1722923683896, -5.45, 17.7, 0.95, -0.176, -0.016, 0.0112
1722923683912, -6.05, 17.4, 1.1, -0.112, -0.02, -0.0752
1722923683943, -5.9, 16.65, 1, -0.168, -0.014, -0.0984
1722923683990, -5.45, 17.2, 0.95, -0.15, -0.014, 0.0368
