UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924133197, 15.7, -8.6, 12.65, -0.183, 0.087, -0.0592
1722924133213, 15.55, -8.45, 12.75, -0.179, 0.104, -0.0688
1722924133244, 15.8, -8.8, 12.4, -0.213, 0.084, -0.0696
1722924133260, 15.6, -8.55, 12.6, -0.177, 0.114, -0.0896
1722924133275, 15.5, -8.35, 12.35, -0.169, 0.117, -0.0736
1722924133291, 15.75, -8.75, 12.5, -0.202, 0.093, -0.0648
1722924133307, 15.55, -8.8, 12.25, -0.202, 0.121, -0.088
1722924133338, 15.5, -8.45, 12.45, -0.167, 0.111, -0.0848
1722924133385, 15.4, -8.65, 12.55, -0.174, 0.104, -0.0728
1722924133416, 15.6, -8.45, 12.5, -0.199, 0.115, -0.0696
1722924133447, 15.65, -8.6, 12.25, -0.161, 0.133, -0.0808
1722924133479, 15.6, -8.75, 12.45, -0.179, 0.106, -0.0728
1722924133510, 15.75, -8.65, 12.45, -0.188, 0.08, -0.0792
1722924133557, 15.45, -8.1, 12.15, -0.167, 0.119, -0.0896
1722924133588, 15.85, -7.45, 12.25, -0.09, 0.088, -0.0992
1722924133619, 15, -6, 12.35, 0.052, 0.181, -0.1672
1722924133650, 17.4, -6.45, 13.2, 0.02, -0.028, -0.0488
1722924133682, 14.3, -4.95, 13.1, 0.186, 0.248, -0.0896
1722924133697, 14.65, -4.35, 10.3, 0.244, 0.268, -0.1344
1722924133729, 16.2, -5.9, 11.2, 0.075, 0.016, -0.2096
1722924133760, 16.7, -4.85, 12.9, 0.146, -0.074, -0.0312
1722924133791, 15.55, -5.45, 12.85, 0.267, 0.033, -0.1192
1722924133822, 15.2, -4.85, 10.55, 0.144, 0.21, -0.1704
1722924133854, 16.85, -7.95, 14.75, -0.144, 0, -0.032
1722924133885, 17.25, -10.8, 12, -0.293, -0.097, -0.0624
1722924133916, 16.9, -10.8, 13, -0.355, 0.048, -0.0728
1722924133947, 16.7, -13.2, 14.75, -0.745, -0.004, -0.0112
1722924133979, 15.4, -13.5, 12.4, -0.589, 0.179, -0.0104
1722924134010, 17.15, -12, 12.45, -0.52, -0.062, -0.1104
1722924134057, 15.9, -9.75, 11.8, -0.288, 0.114, -0.0232
1722924134104, 16.55, -8.2, 12.7, -0.111, 0.068, -0.0896
1722924134135, 16.95, -7.5, 13.3, -0.095, 0.006, -0.0544
1722924134182, 16.35, -7.6, 12.85, -0.093, 0.046, -0.0664
1722924134229, 16.95, -7.45, 12.65, -0.058, 0.013, -0.0744
1722924134275, 16.7, -7.7, 12.85, -0.121, 0.022, -0.0768
1722924134322, 16.55, -7.6, 12.65, -0.087, 0.04, -0.0768
1722924134354, 16.55, -7.5, 12.7, -0.091, 0.034, -0.0728
1722924134385, 16.7, -7.55, 12.8, -0.094, 0.004, -0.0784
1722924134416, 23.65, -10.85, 7.15, -0.501, -0.661, -0.0792
1722924134447, 21.15, -7.1, 7.75, 0.012, -0.418, -0.08
1722924134510, 12.05, -9.3, 15.55, -0.17, 0.502, -0.0184
1722924134541, 16.75, -7.35, 13, -0.193, 0.01, -0.076
1722924134572, 17.05, -8.1, 10.8, -0.039, 0.009, -0.1192
1722924134604, 15.9, -8.65, 9.2, -0.184, 0.111, -0.1232
1722924134635, 16.4, -6.35, 9.35, -0.029, 0.095, -0.1048
1722924134666, 16.2, -5.85, 14.55, 0.103, 0.123, -0.08
1722924134697, 16.55, -8.8, 15.2, -0.163, 0.099, -0.0832
1722924134729, 16.65, -6.7, 17.15, -0.123, -0.016, -0.0568
1722924134760, 17.85, -8.45, 15.05, -0.083, -0.031, -0.1016
1722924134791, 17, -6.7, 12.7, 0.106, 0.077, -0.1448
1722924134822, 16.3, -8.75, 16.25, -0.237, 0.025, -0.1624
1722924134854, 16.15, -11.4, 15.45, -0.723, 0.101, -0.1296
1722924134885, 15.5, -11.3, 11.35, -0.694, 0.196, -0.1432
1722924134932, 14.45, -12.35, 9.1, -0.852, 0.369, -0.2112
1722924134979, 15, -12.5, 10.35, -1.037, 0.281, -0.1552
1722924135010, 15.3, -12.65, 11.75, -1.049, 0.287, -0.1528
1722924135041, 15.15, -13.05, 12.2, -1.037, 0.252, -0.168
1722924135072, 15.4, -12.75, 12.05, -1.003, 0.234, -0.1808
1722924135104, 15.25, -12.95, 12.3, -0.991, 0.217, -0.1664
1722924135135, 16.2, -14.25, 13.65, -1.115, 0.136, -0.1392
1722924135166, 17.3, -18.45, 15.7, -1.647, 0.008, -0.088
1722924135197, 16.65, -19, 11.6, -1.701, 0.023, -0.0112
1722924135213, 15.7, -17.55, 12.15, -1.723, 0.033, 0.0136
1722924135260, 16.6, -10.65, 7.35, -0.708, 0.278, -0.0808
1722924135291, 14.8, -5.75, 10.4, -0.267, 0.325, -0.124
1722924135322, 14.25, -10.85, 7.55, -0.568, 0.322, -0.02
1722924135354, 14.95, -10.15, 10.1, -0.66, 0.22, 0.0064
1722924135385, 16.3, -8.75, 13.1, -0.528, 0.197, -0.08
1722924135416, 15.75, -8.4, 12.55, -0.493, 0.245, -0.0152
1722924135447, 15.05, -13.6, 9.25, -0.978, 0.287, 0.0672
1722924135479, 13.85, -13.25, 8.85, -0.916, 0.472, -0.0488
1722924135510, 14.45, -10.45, 9.4, -0.798, 0.54, 0.0224
1722924135541, 13.1, -8.5, 9.5, -0.662, 0.586, -0.0552
1722924135572, 13, -8.6, 9.95, -0.584, 0.7, -0.0048
1722924135604, 12.2, -14.4, 6.95, -1.195, 0.807, 0.0592
1722924135635, 13.1, -15.75, 8.55, -1.447, 0.773, 0.0416
1722924135666, 12.35, -11.4, 10.95, -0.952, 0.854, 0.0976
1722924135697, 13.05, -12.2, 10.2, -1.158, 0.696, 0.04
1722924135729, 13.3, -9.15, 10.9, -0.772, 0.659, 0.0472
1722924135760, 14.2, -6.3, 13.15, -0.419, 0.499, 0.06
1722924135791, 17.85, -6.45, 14.75, -0.321, 0.062, -0.0968
1722924135822, 17.15, -0.6, 18.4, 0.329, 0.11, -0.1608
1722924135854, 18.9, -2.05, 18.95, 0.276, -0.213, -0.3656
1722924135885, 16.6, -5.05, 16.1, -0.021, -0.018, -0.1016
1722924135916, 16.15, -6.45, 15, -0.06, 0.071, -0.1536
1722924135947, 18.75, -10.25, 9.45, -0.362, -0.08, 0.0264
1722924135979, 18, -12.05, 7, -0.364, -0.065, -0.0768
1722924136010, 16.95, -12.75, 5.7, -0.609, -0.012, 0.0856
1722924136041, 17.7, -12.7, 7.35, -0.586, -0.158, -0.076
