UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722925270064, 11.6, -1.45, 19.9, 0.343, 0.084, 0.0504
1722925270079, 10.35, -2.65, 18.35, 0.178, 0.142, 0.0336
1722925270095, 11.45, -1.6, 19.45, 0.307, 0.083, 0.02
1722925270111, 10.9, -1.25, 19.3, 0.336, 0.128, 0.0208
1722925270126, 11.3, -2.4, 19.2, 0.236, 0.09, 0.0232
1722925270142, 11.65, -2.2, 19.4, 0.249, 0.045, 0.0152
1722925270157, 11, -1.45, 19.45, 0.311, 0.099, 0.0424
1722925270173, 11.25, -1.45, 19.55, 0.329, 0.077, 0.012
1722925270204, 11.75, -2.45, 19.25, 0.239, 0.057, 0.0104
1722925270236, 11.05, -1.6, 19.3, 0.304, 0.105, 0.0336
1722925270267, 11.35, -2.25, 19.1, 0.241, 0.098, 0.0192
1722925270282, 11.05, -1.75, 19.4, 0.305, 0.11, 0.0336
1722925270298, 11.6, -1.95, 19.45, 0.271, 0.064, 0.0128
1722925270329, 11.2, -1.8, 19.3, 0.289, 0.085, 0.0232
1722925270376, 11.25, -1.8, 19.25, 0.279, 0.1, 0.0224
1722925270407, 11.3, -1.85, 19.45, 0.285, 0.083, 0.012
1722925270439, 11, -1.6, 19.25, 0.299, 0.108, 0.0384
1722925270470, 11.3, -2, 19.2, 0.281, 0.084, 0.0232
1722925270501, 11.2, -1.7, 19.55, 0.323, 0.087, 0.012
1722925270532, 11.3, -2, 19.25, 0.264, 0.09, 0.028
1722925270564, 11.2, -1.85, 19.4, 0.282, 0.082, 0.048
1722925270595, 11.25, -2.05, 19.15, 0.269, 0.071, 0.0368
1722925270626, 11.35, -1.7, 19.35, 0.276, 0.069, 0.0168
1722925270657, 11.2, -1.25, 19, 0.33, 0.086, 0.028
1722925270689, 12.2, -1.4, 19.75, 0.361, 0.007, -0.024
1722925270720, 11.9, -1.65, 19.9, 0.333, -0.006, -0.012
1722925270751, 11.8, -1.6, 20.35, 0.369, 0.039, -0.02
1722925270782, 10, -2, 18.55, 0.241, 0.158, 0.0328
1722925270814, 11.05, -2.2, 19.2, 0.247, 0.078, -0.0224
1722925270845, 11.55, -1.9, 19.65, 0.302, 0.071, 0.0408
1722925270876, 11.45, -2.45, 20.25, 0.312, 0.074, 0.0024
1722925270907, 10.4, -1.9, 18.1, 0.239, 0.152, 0.0704
1722925270939, 10.75, -2.3, 18.95, 0.192, 0.137, 0.0352
1722925270970, 11.4, -1.9, 19.25, 0.268, 0.06, -0.0144
1722925271001, 11.45, -1.4, 19.35, 0.355, 0.073, 0.0408
1722925271032, 11.25, -1.6, 19, 0.266, 0.086, 0.0112
1722925271079, 12.1, -1.75, 20.05, 0.316, 0.025, -0.0272
1722925271126, 11.6, -1.85, 19.55, 0.304, 0.069, 0.0232
1722925271157, 11.3, -1.7, 19.25, 0.272, 0.095, 0.0072
1722925271204, 11.3, -1.75, 19.4, 0.298, 0.088, 0.0152
1722925271236, 11.4, -2.05, 19.1, 0.287, 0.087, 0.0232
1722925271267, 11.1, -2, 19.25, 0.276, 0.096, 0.02
1722925271298, 11.95, -1.05, 19.9, 0.361, 0.03, 0.0016
1722925271361, 11.55, -2.4, 19.75, 0.209, 0.075, -0.0456
1722925271407, 11.75, -1.6, 19.5, 0.304, 0.05, -0.032
1722925271439, 11.65, -2, 19.45, 0.27, 0.061, 0.0032
1722925271470, 11.65, -2.15, 19.1, 0.225, 0.044, -0.048
1722925271501, 12.15, -1.95, 19.45, 0.282, 0.024, -0.0064
1722925271532, 11.65, -1.5, 19.65, 0.294, 0.015, -0.0576
1722925271564, 11.7, -2.3, 19.55, 0.259, 0.056, -0.048
1722925271595, 10.75, -2.05, 18.7, 0.243, 0.139, 0.0448
1722925271626, 11.1, -1.95, 19.35, 0.271, 0.073, 0.0088
1722925271657, 10.8, -2.1, 19.55, 0.295, 0.144, 0.056
1722925271704, 10.8, -1.75, 19.6, 0.287, 0.107, 0.0464
1722925271736, 11.1, -1.4, 19.65, 0.35, 0.128, 0.0832
1722925271767, 11.95, -1.95, 19.45, 0.296, 0.003, -0.0312
1722925271798, 11.15, -2.2, 19.5, 0.266, 0.099, 0.0456
1722925271845, 11.3, -2.4, 19.1, 0.227, 0.086, 0.0232
1722925271876, 11.15, -1.2, 19.45, 0.335, 0.093, 0.032
1722925271907, 10.85, -2.4, 19.4, 0.251, 0.131, 0.0512
1722925271939, 11.2, -1.85, 19.15, 0.275, 0.104, 0.0104
1722925272001, 11.4, -1.9, 19.5, 0.295, 0.078, 0.0224
1722925272048, 11.2, -2.15, 19.35, 0.256, 0.09, 0.0168
1722925272079, 10.9, -1.5, 19.35, 0.325, 0.118, 0.0456
1722925272111, 11.45, -2.25, 19.6, 0.261, 0.064, 0.0064
1722925272142, 11.1, -1.6, 19.2, 0.297, 0.096, 0.024
1722925272173, 11.3, -1.85, 19, 0.277, 0.092, 0.0296
1722925272204, 10.95, -1.7, 19.3, 0.292, 0.108, 0.0368
1722925272251, 11.1, -1.85, 19.45, 0.29, 0.093, 0.02
1722925272298, 11.1, -1.65, 19.3, 0.283, 0.094, 0.028
1722925272329, 11.4, -1.8, 19.3, 0.276, 0.088, 0.0328
1722925272361, 11.2, -1.85, 19.3, 0.289, 0.091, 0.0296
1722925272392, 11.15, -1.85, 19.2, 0.276, 0.091, 0.0288
1722925272423, 11.2, -1.85, 19.3, 0.285, 0.085, 0.0312
1722925272454, 11.1, -1.7, 19.25, 0.299, 0.098, 0.0232
1722925272470, 11.2, -1.7, 19.35, 0.306, 0.092, 0.0232
1722925272501, 11.3, -1.95, 19.3, 0.274, 0.09, 0.0288
1722925272532, 11.2, -1.75, 19.45, 0.298, 0.094, 0.0288
1722925272564, 11.3, -1.9, 19.2, 0.281, 0.085, 0.024
1722925272595, 11.3, -1.65, 19.4, 0.295, 0.096, 0.028
1722925272626, 11.15, -2, 19.2, 0.274, 0.092, 0.024
1722925272657, 11.1, -1.85, 19.35, 0.282, 0.089, 0.0272
1722925272689, 11.35, -1.65, 19.25, 0.296, 0.095, 0.0336
1722925272720, 11.2, -1.95, 19.3, 0.284, 0.094, 0.0184
1722925272751, 11.35, -2, 19.45, 0.285, 0.095, 0.0144
1722925272798, 11.1, -1.85, 19.35, 0.297, 0.101, 0.0256
1722925272829, 11.4, -1.95, 19.15, 0.265, 0.084, 0.0184
1722925272861, 10.95, -2.3, 19.2, 0.249, 0.13, 0.0256
1722925272892, 11.3, -1.45, 19.25, 0.32, 0.07, 0.0312
1722925272923, 11.4, -1.1, 19.25, 0.345, 0.062, 0.0032
1722925272954, 11.05, -1.65, 19.1, 0.289, 0.136, 0.0584
1722925272986, 11.3, -1.7, 19.95, 0.337, 0.107, 0.0408
1722925273017, 12, -1.65, 19.3, 0.297, 0.013, 0.0008
1722925273048, 12.15, -1.7, 19.6, 0.296, 0.02, -0.0352
1722925273079, 11.15, -2.5, 19, 0.208, 0.098, 0.0168
1722925273111, 11.3, -1.05, 19.5, 0.369, 0.083, 0.028
1722925273142, 12.2, -1.9, 19.7, 0.29, -0.011, 0.0016
1722925273173, 12, -1.45, 19.8, 0.366, 0.01, -0.0136
1722925273204, 12.75, -2, 20.6, 0.348, -0.048, -0.06
1722925273236, 10.65, -1.75, 19.45, 0.318, 0.147, 0.0856
1722925273267, 10.95, -1.65, 18.85, 0.252, 0.097, 0.0312
1722925273298, 11, -2, 19.25, 0.237, 0.063, -0.0568
1722925273329, 11.95, -2.35, 20.2, 0.263, 0.05, 0.02
1722925273361, 11.15, -1.9, 19.15, 0.272, 0.081, 0.0224
1722925273392, 10.85, -1.7, 18.8, 0.268, 0.11, 0.0296
1722925273454, 11.8, -1.5, 19.5, 0.322, 0.037, -0.0112
1722925273486, 11.15, -1.55, 19.2, 0.289, 0.1, 0.0352
1722925273532, 11.1, -2.05, 18.55, 0.219, 0.068, -0.0096
1722925273564, 11.35, -1.7, 19.25, 0.289, 0.069, -0.0008
1722925273579, 11.35, -2.7, 19.25, 0.187, 0.082, -0.0024
1722925273611, 11.5, -1.25, 19.15, 0.341, 0.05, 0.0128
1722925273642, 10.85, -2.3, 18.95, 0.218, 0.136, 0.0552
1722925273673, 11, -1.65, 19.45, 0.3, 0.12, 0.0384
1722925273704, 11.55, -1.9, 19.1, 0.278, 0.059, 0.0144
1722925273751, 11.25, -1.55, 18.9, 0.284, 0.096, 0.04
1722925273782, 11.65, -1.65, 19.35, 0.303, 0.055, 0.004
1722925273814, 11.25, -1.9, 19.25, 0.293, 0.096, 0.0336
1722925273845, 11.05, -2.1, 19.35, 0.286, 0.111, 0.0344
1722925273876, 11.4, -1.85, 19.1, 0.267, 0.078, 0.024
1722925273907, 11.4, -1.75, 19.3, 0.269, 0.076, 0.0128
1722925273939, 11.25, -1.2, 19.35, 0.326, 0.101, 0.0408
1722925273970, 11.2, -2.05, 19.35, 0.284, 0.084, 0.0328
1722925274001, 11.3, -1.65, 19.35, 0.304, 0.092, 0.012
1722925274032, 11.5, -1.95, 19.2, 0.275, 0.079, 0.0216
1722925274064, 11.3, -1.85, 19.35, 0.287, 0.086, 0.0216
1722925274095, 11.2, -1.95, 19.25, 0.285, 0.105, 0.0312
1722925274142, 11.3, -1.75, 19.4, 0.283, 0.089, 0.0216
1722925274173, 11.4, -1.85, 19.4, 0.282, 0.077, 0.024
1722925274204, 11.2, -1.7, 19.25, 0.292, 0.095, 0.0248
1722925274236, 11.4, -2.05, 19.3, 0.274, 0.087, 0.0208
1722925274267, 11.2, -1.75, 19.45, 0.306, 0.09, 0.0328
1722925274298, 11.4, -1.85, 19.25, 0.275, 0.088, 0.032
1722925274345, 11.35, -1.8, 19.2, 0.284, 0.1, 0.0248
1722925274407, 11.1, -1.8, 19.1, 0.29, 0.095, 0.0264
1722925274439, 11.35, -1.75, 19.25, 0.267, 0.092, 0.0312
1722925274470, 11.3, -1.75, 19.45, 0.285, 0.087, 0.008
1722925274501, 11.35, -1.95, 19.25, 0.285, 0.089, 0.0312
1722925274532, 11.1, -1.75, 19.4, 0.296, 0.101, 0.0232
1722925274564, 11.4, -1.9, 19.5, 0.298, 0.082, 0.0248
1722925274595, 11.25, -1.9, 19.45, 0.276, 0.088, 0.02
1722925274626, 11.2, -1.75, 19.3, 0.281, 0.094, 0.028
1722925274657, 11.1, -1.95, 19, 0.254, 0.105, 0.0328
1722925274689, 11.6, -1.55, 19.55, 0.318, 0.067, 0.0352
1722925274720, 11.6, -2, 19.3, 0.248, 0.085, -0.0024
1722925274751, 11.25, -2.05, 18.75, 0.239, 0.109, 0.0296
1722925274782, 11.4, -2.6, 19.9, 0.245, 0.1, 0.0408
1722925274814, 10.85, -2, 18.7, 0.224, 0.132, 0.0472
1722925274861, 11.1, -1.9, 19.4, 0.264, 0.12, 0.0112
1722925274907, 11.2, -1.95, 19.2, 0.266, 0.1, 0.016
1722925274954, 11.55, -2.15, 19.6, 0.264, 0.057, 0.004
1722925275001, 11.6, -1.95, 19.25, 0.276, 0.05, 0.004
1722925275048, 11.8, -1.45, 19.75, 0.328, 0.046, 0
1722925275095, 10, -2.2, 18.3, 0.243, 0.199, 0.0848
1722925275142, 11.45, -1.65, 19.5, 0.312, 0.087, 0.032
1722925275173, 11.4, -1.75, 19.3, 0.312, 0.045, 0.0304
1722925275204, 10.65, -1.6, 19.25, 0.324, 0.15, 0.0856
1722925275236, 11.85, -2.2, 19.15, 0.237, 0.022, -0.0392
1722925275267, 11.65, -1.5, 19.55, 0.338, 0.08, 0.0544
1722925275298, 11.45, -1.6, 19.65, 0.345, 0.115, 0.116
1722925275329, 11.3, -1.75, 19.45, 0.301, 0.075, 0.0408
1722925275361, 10.35, -2.35, 18.65, 0.214, 0.155, 0.0456
1722925275392, 10.95, -1.7, 19, 0.28, 0.13, 0.0304
1722925275423, 10.8, -2.05, 19.45, 0.281, 0.141, 0.06
1722925275454, 12.6, -1.55, 19.7, 0.277, -0.021, -0.0752
1722925275486, 11.55, -2.1, 19.2, 0.295, 0.076, 0.0776
1722925275517, 10.8, -1.2, 19.3, 0.36, 0.129, 0.084
1722925275532, 12.15, -1.65, 19.4, 0.307, 0.021, -0.004
1722925275564, 11.75, -1.9, 19.25, 0.272, 0.051, -0.036
1722925275642, 10.95, -1.75, 19.45, 0.302, 0.105, 0.0464
1722925275689, 10.7, -2.35, 19.15, 0.25, 0.146, 0.0592
1722925275720, 11.1, -1.95, 19.55, 0.283, 0.1, 0.0328
1722925275751, 11.45, -1.9, 19.45, 0.3, 0.066, 0.0008
1722925275782, 11.25, -1.75, 19, 0.293, 0.097, 0.0376
1722925275814, 11.45, -2.1, 19.3, 0.271, 0.073, 0.0112
1722925275845, 10.75, -1.7, 19.35, 0.305, 0.118, 0.0312
1722925275876, 11.4, -2.2, 19.05, 0.263, 0.08, 0.032
1722925275907, 10.75, -1.5, 19.25, 0.31, 0.112, 0.0312
1722925275954, 11.35, -1.95, 19.2, 0.281, 0.084, 0.032
1722925275986, 11.35, -2, 19.35, 0.278, 0.072, 0.0128
1722925276017, 11.05, -1.95, 19.35, 0.296, 0.102, 0.028
1722925276048, 11.15, -1.95, 19.3, 0.279, 0.091, 0.0264
1722925276079, 11.1, -1.75, 19.3, 0.299, 0.088, 0.0248
1722925276142, 11.35, -1.85, 19.35, 0.27, 0.086, 0.02
1722925276189, 11.3, -1.8, 19.4, 0.297, 0.085, 0.0304
1722925276220, 11.25, -1.8, 19.4, 0.288, 0.091, 0.0344
1722925276267, 11.1, -2, 19.35, 0.289, 0.089, 0.0224
1722925276314, 11.3, -1.85, 19.45, 0.304, 0.093, 0.0272
1722925276361, 11.25, -1.8, 19.4, 0.283, 0.09, 0.0328
1722925276392, 11.3, -1.9, 19.25, 0.284, 0.088, 0.0224
1722925276439, 11.2, -2, 19.45, 0.287, 0.087, 0.0224
1722925276486, 11.15, -1.85, 19.3, 0.287, 0.09, 0.0232
1722925276533, 11.35, -1.8, 19.4, 0.288, 0.088, 0.0256
1722925276564, 11.3, -1.65, 19.45, 0.282, 0.086, 0.0336
1722925276595, 11.15, -2.05, 19.3, 0.288, 0.087, 0.024
1722925276626, 11.2, -1.8, 19.25, 0.294, 0.103, 0.0352
1722925276658, 11.2, -2.05, 19.4, 0.283, 0.081, 0.0232
1722925276689, 11.1, -2, 19.35, 0.288, 0.087, 0.024
1722925276720, 11.1, -1.85, 19.45, 0.286, 0.091, 0.0232
1722925276767, 11.2, -1.75, 19.4, 0.287, 0.088, 0.02
1722925276814, 11.25, -1.75, 19.25, 0.282, 0.086, 0.0272
1722925276861, 11.4, -1.95, 19.25, 0.27, 0.08, 0.0232
1722925276908, 11.2, -1.8, 19.4, 0.275, 0.097, 0.028
1722925276954, 11.15, -2, 19.45, 0.285, 0.08, 0.0152
1722925276986, 11.2, -1.9, 19.4, 0.298, 0.094, 0.0248
1722925277033, 11.3, -1.95, 19.3, 0.272, 0.089, 0.0248
1722925277079, 11.2, -2.05, 19.2, 0.28, 0.096, 0.0232
1722925277111, 11.15, -1.95, 19.6, 0.296, 0.087, 0.0184
1722925277142, 11.15, -1.85, 19.4, 0.3, 0.085, 0.02
1722925277173, 11.4, -2.05, 19.3, 0.292, 0.082, 0.02
1722925277204, 11.3, -1.75, 19.3, 0.292, 0.084, 0.0304
1722925277236, 11.2, -2.05, 19.45, 0.279, 0.092, 0.0152
1722925277267, 11.4, -1.8, 19.45, 0.297, 0.083, 0.0224
1722925277298, 11.15, -1.85, 19.25, 0.29, 0.091, 0.0248
1722925277329, 11.2, -1.9, 19.2, 0.28, 0.091, 0.024
1722925277361, 11.25, -1.9, 19.4, 0.296, 0.087, 0.0248
1722925277392, 11.15, -1.85, 19.3, 0.283, 0.092, 0.0168
1722925277423, 11.15, -1.85, 19.35, 0.283, 0.09, 0.0216
1722925277454, 11.2, -1.75, 19.2, 0.288, 0.09, 0.0288
1722925277486, 11.3, -1.8, 19.3, 0.288, 0.087, 0.032
1722925277517, 11.2, -2, 19.4, 0.288, 0.089, 0.0232
1722925277579, 11.35, -1.8, 19.2, 0.29, 0.096, 0.032
1722925277611, 11.25, -1.75, 19.35, 0.287, 0.092, 0.0264
1722925277642, 11.3, -2.05, 19.4, 0.295, 0.08, 0.0208
1722925277704, 11.3, -1.85, 19.4, 0.28, 0.082, 0.0232
1722925277736, 11.35, -1.95, 19.35, 0.273, 0.093, 0.0264
1722925277767, 11.3, -1.6, 19.2, 0.293, 0.093, 0.028
1722925277798, 11.25, -1.85, 19.4, 0.296, 0.08, 0.024
1722925277829, 11.25, -1.9, 19.2, 0.283, 0.091, 0.028
1722925277861, 11.25, -1.8, 19.2, 0.284, 0.09, 0.028
1722925277892, 11.5, -1.85, 19.2, 0.277, 0.087, 0.0264
1722925277923, 11.4, -1.75, 19.35, 0.291, 0.089, 0.028
1722925277954, 11.3, -1.85, 19.35, 0.283, 0.089, 0.0224
1722925277986, 11.35, -1.9, 19.35, 0.287, 0.087, 0.0224
1722925278017, 11.3, -1.85, 19.45, 0.293, 0.081, 0.0256
1722925278048, 11.1, -2, 19.35, 0.282, 0.091, 0.0232
1722925278111, 11.35, -1.75, 19.05, 0.283, 0.096, 0.0296
1722925278158, 11.2, -2, 19.3, 0.289, 0.091, 0.016
1722925278189, 11.4, -1.8, 19.15, 0.288, 0.089, 0.0272
1722925278236, 11.1, -1.9, 19.25, 0.278, 0.095, 0.0296
1722925278267, 11.35, -1.8, 19.3, 0.279, 0.092, 0.0248
1722925278298, 11.25, -1.9, 19.35, 0.289, 0.092, 0.0168
1722925278329, 11.2, -1.95, 19.3, 0.288, 0.092, 0.028
1722925278361, 11.3, -1.8, 19.4, 0.281, 0.084, 0.0208
1722925278392, 11.2, -1.85, 19.35, 0.285, 0.092, 0.0288
1722925278423, 11.25, -1.65, 19.45, 0.285, 0.08, 0.0256
1722925278454, 11.1, -1.75, 19.3, 0.283, 0.086, 0.0296
1722925278486, 11.3, -1.65, 19.25, 0.284, 0.09, 0.032
1722925278517, 11.2, -1.95, 19.45, 0.282, 0.089, 0.024
1722925278548, 11.2, -1.75, 19.2, 0.288, 0.096, 0.0304
1722925278579, 11.2, -1.75, 19.3, 0.287, 0.093, 0.0216
