UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722846567083, 10.8, -2.35, 18.8, 0.219, 0.114, 0.032
1722846567098, 10.85, -1.6, 19.2, 0.316, 0.122, 0.052
1722846567114, 11.7, -1.85, 20.15, 0.349, 0.056, 0.0152
1722846567129, 11.35, -2.5, 19.15, 0.216, 0.076, -0.0024
1722846567145, 11.1, -2.05, 19.55, 0.294, 0.103, 0.0344
1722846567161, 11, -1.2, 19.45, 0.352, 0.114, 0.044
1722846567176, 11.3, -2.25, 19.25, 0.247, 0.089, 0.0256
1722846567192, 11.4, -2.45, 19.3, 0.256, 0.083, 0.0248
1722846567223, 11, -1.4, 19.5, 0.345, 0.107, 0.0392
1722846567254, 11.4, -2.2, 19.25, 0.264, 0.083, 0.024
1722846567286, 11.1, -1.9, 19.5, 0.295, 0.092, 0.0304
1722846567301, 11.3, -2.05, 19.35, 0.281, 0.09, 0.0272
1722846567317, 11.1, -1.9, 19.65, 0.298, 0.093, 0.0232
1722846567348, 11.3, -1.9, 19.45, 0.281, 0.092, 0.0272
1722846567379, 10.9, -1.85, 19.65, 0.311, 0.097, 0.0336
1722846567411, 11.45, -2.2, 19.35, 0.267, 0.089, 0.0304
1722846567442, 11.2, -1.75, 19.65, 0.309, 0.094, 0.0336
1722846567473, 11.35, -1.95, 19.5, 0.305, 0.091, 0.0272
1722846567504, 11.45, -2, 19.4, 0.276, 0.095, 0.02
1722846567536, 11.3, -1.8, 19.65, 0.316, 0.081, 0.0416
1722846567567, 10.75, -2.35, 18.85, 0.223, 0.133, 0.0304
1722846567598, 10.85, -1.95, 19.3, 0.275, 0.093, 0.0512
1722846567629, 11.45, -1.5, 19.15, 0.303, 0.043, 0.0096
1722846567661, 11.7, -1.55, 19.7, 0.324, 0.067, 0.072
1722846567692, 12.25, -1.5, 20.65, 0.364, 0.017, -0.0008
1722846567723, 11.4, -1.75, 19.75, 0.354, 0.079, 0.032
1722846567754, 10.25, -2, 18.95, 0.221, 0.14, 0.012
1722846567786, 11.45, -2.25, 18.9, 0.24, 0.095, 0.0552
1722846567817, 11.2, -1.75, 19.9, 0.337, 0.115, 0.0992
1722846567848, 11.7, -2.2, 20, 0.272, 0.067, 0.0176
1722846567879, 11.45, -2.1, 19.6, 0.242, 0.065, 0.02
1722846567911, 10.75, -2.1, 19, 0.25, 0.122, 0.032
1722846567942, 11.55, -1.25, 19.65, 0.352, 0.041, 0.0016
1722846567973, 11.35, -2.75, 19.3, 0.197, 0.115, 0.0384
1722846568004, 10.85, -2.2, 19, 0.234, 0.104, -0.0152
1722846568036, 10.55, -1.65, 19, 0.287, 0.126, 0.0544
1722846568067, 11.45, -1.95, 19.6, 0.264, 0.053, 0.0224
1722846568114, 10.6, -2.05, 19.1, 0.289, 0.136, 0.0712
1722846568145, 11.6, -1.65, 19.65, 0.303, 0.072, 0.024
1722846568176, 11.35, -2, 19.3, 0.26, 0.072, 0.0112
1722846568223, 11.15, -1.9, 19.2, 0.291, 0.1, 0.0456
1722846568254, 11.65, -1.7, 20.2, 0.351, 0.055, 0.016
1722846568286, 10.3, -2.6, 19.1, 0.235, 0.174, 0.0824
1722846568317, 12, -1.1, 19.75, 0.366, 0.042, 0.016
1722846568364, 11.2, -1.9, 20, 0.333, 0.146, 0.068
1722846568411, 10.1, -2.6, 19, 0.218, 0.176, 0.0712
1722846568442, 11.5, -1.8, 20.3, 0.305, 0.064, -0.0208
1722846568473, 12.05, -1.75, 19.9, 0.295, -0.006, -0.0576
1722846568504, 11.95, -2.4, 20.65, 0.309, 0.056, -0.004
1722846568536, 10.2, -1.95, 18.8, 0.273, 0.162, 0.0552
1722846568567, 10.85, -1.9, 18.9, 0.259, 0.095, 0.0152
1722846568598, 11.4, -1.9, 19.55, 0.302, 0.045, 0.0232
1722846568629, 10.6, -1.65, 19.35, 0.326, 0.138, 0.072
1722846568661, 10.65, -2.55, 19.15, 0.227, 0.134, 0.0328
1722846568692, 10.7, -1.65, 19.2, 0.286, 0.143, 0.0544
1722846568723, 11, -2.2, 19.25, 0.266, 0.116, 0.036
1722846568754, 11.35, -1.5, 19.55, 0.327, 0.077, 0.0472
1722846568786, 11.75, -2.35, 19.45, 0.267, 0.033, 0.0088
1722846568817, 10.75, -1.45, 19.65, 0.328, 0.127, 0.0472
1722846568848, 11.35, -2.5, 19.5, 0.253, 0.078, 0.0296
1722846568879, 10.85, -1.85, 19.35, 0.308, 0.109, 0.0344
1722846568911, 11.4, -2.15, 19.55, 0.27, 0.072, 0.0184
1722846568942, 11.3, -2.1, 19.65, 0.274, 0.078, 0.0264
1722846569004, 11.8, -2.05, 19.6, 0.319, 0.022, 0.0336
1722846569051, 10.1, -2.1, 18.6, 0.22, 0.148, 0.0272
1722846569083, 11, -1.85, 19.35, 0.296, 0.11, 0.064
1722846569114, 12.5, -2.3, 20.45, 0.329, 0.005, 0.028
1722846569129, 11.75, -1.65, 19.4, 0.324, 0.058, 0.0248
1722846569161, 10.45, -2.15, 19.4, 0.232, 0.156, 0.0288
1722846569192, 11.85, -2.6, 19.85, 0.26, 0.023, 0.016
1722846569223, 11.2, -2, 19.7, 0.273, 0.077, 0.04
1722846569254, 10.45, -1.85, 18.75, 0.273, 0.193, 0.0576
