UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924348574, -5.75, 17, 0.9, -0.135, -0.013, -0.028
1722924348605, -5.75, 16.95, 0.9, -0.137, -0.013, -0.0304
1722924348636, -5.85, 17.05, 0.95, -0.136, -0.013, -0.0288
1722924348652, -5.75, 16.9, 0.85, -0.134, -0.012, -0.0288
1722924348683, -5.75, 17.05, 0.95, -0.136, -0.014, -0.028
1722924348715, -5.8, 16.9, 0.85, -0.135, -0.013, -0.0296
1722924348746, -5.8, 16.95, 0.95, -0.135, -0.013, -0.0288
1722924348777, -5.75, 17.05, 0.8, -0.137, -0.012, -0.028
1722924348808, -5.6, 16.95, 0.85, -0.136, -0.012, -0.0296
1722924348840, -5.75, 17, 0.85, -0.135, -0.012, -0.0248
1722924348871, -5.7, 17.1, 0.85, -0.135, -0.013, -0.032
1722924348902, -5.75, 17.05, 0.85, -0.135, -0.012, -0.0272
1722924348933, -5.65, 17, 0.9, -0.135, -0.013, -0.028
1722924348965, -5.7, 16.9, 0.95, -0.136, -0.013, -0.024
1722924348996, -5.8, 17, 0.85, -0.134, -0.013, -0.0264
1722924349027, -5.75, 17.05, 0.85, -0.135, -0.013, -0.0256
1722924349058, -5.85, 16.9, 0.9, -0.136, -0.012, -0.0304
1722924349090, -5.7, 17.1, 0.9, -0.135, -0.012, -0.0256
1722924349121, -5.7, 17.05, 0.8, -0.136, -0.013, -0.0224
1722924349152, -5.7, 17, 0.9, -0.137, -0.013, -0.028
1722924349183, -5.75, 16.85, 0.9, -0.136, -0.013, -0.0272
1722924349230, -5.75, 17.15, 0.85, -0.137, -0.012, -0.0304
1722924349277, -5.8, 17, 0.95, -0.135, -0.013, -0.0264
1722924349324, -5.6, 17.1, 0.85, -0.138, -0.013, -0.0256
1722924349371, -5.8, 17, 0.9, -0.135, -0.012, -0.028
1722924349418, -5.8, 16.95, 1, -0.136, -0.013, -0.028
1722924349449, -5.75, 17, 0.9, -0.136, -0.012, -0.0296
1722924349511, -5.65, 17.1, 0.85, -0.137, -0.013, -0.0272
1722924349558, -5.75, 17, 0.85, -0.137, -0.013, -0.0264
1722924349590, -5.75, 17, 0.9, -0.136, -0.013, -0.0296
1722924349621, -5.7, 16.95, 0.9, -0.136, -0.012, -0.0264
1722924349652, -5.85, 16.95, 0.9, -0.136, -0.012, -0.028
1722924349683, -5.75, 17.05, 0.9, -0.136, -0.013, -0.0256
1722924349715, -5.8, 17.05, 0.95, -0.136, -0.014, -0.0264
1722924349746, -5.65, 17.05, 0.9, -0.135, -0.013, -0.032
1722924349777, -5.75, 16.85, 1, -0.137, -0.012, -0.0272
1722924349808, -5.65, 17.1, 0.9, -0.136, -0.014, -0.028
1722924349840, -5.7, 17, 0.9, -0.136, -0.011, -0.0312
1722924349871, -5.75, 17, 0.9, -0.136, -0.012, -0.0264
1722924349902, -5.7, 16.6, 0.85, -0.135, -0.013, 0.0048
1722924349933, -5.6, 16.95, 1.25, -0.174, -0.012, 0.052
1722924349965, -5.55, 16.95, 0.85, -0.051, -0.017, 0.0208
1722924349996, -5.7, 16.85, 1.25, -0.14, -0.013, -0.0056
1722924350027, -6.3, 17.05, 0.95, -0.235, -0.026, -0.1784
1722924350058, -6.15, 16.2, 0.7, -0.128, -0.017, -0.024
1722924350105, -5.6, 16.85, 1.05, -0.181, -0.017, -0.0032
1722924350152, -6.25, 17, 0.8, -0.133, -0.016, -0.124
1722924350199, -5.75, 17.25, 0.9, -0.16, -0.005, -0.0376
1722924350230, -5.4, 16.95, 0.8, -0.134, -0.009, 0.0944
1722924350261, -5.95, 16.9, 0.85, -0.116, -0.008, -0.0848
1722924350293, -5.55, 17.05, 1, -0.162, -0.006, 0.024
1722924350324, -5.7, 16.95, 0.85, -0.123, -0.012, 0.0024
1722924350355, -4.85, 16.8, 0.8, -0.138, -0.008, 0.2088
1722924350386, -6.45, 17.2, 0.65, -0.132, -0.017, -0.1912
1722924350418, -5.75, 17, 1.05, -0.116, -0.012, -0.0136
1722924350449, -6.15, 16.95, 0.95, -0.124, -0.017, -0.0912
1722924350480, -5.5, 17, 0.7, -0.103, -0.012, 0.0048
1722924350511, -5.8, 16.8, 1.05, -0.171, -0.015, -0.0264
1722924350543, -6.05, 16.95, 0.65, -0.141, -0.015, -0.0728
1722924350574, -5.55, 17, 0.85, -0.121, -0.014, 0.0336
1722924350605, -6.05, 17.15, 0.9, -0.143, -0.016, -0.1344
1722924350636, -5.6, 17.1, 0.85, -0.13, -0.012, 0.0264
1722924350668, -5.85, 17.05, 0.9, -0.134, -0.015, -0.068
1722924350699, -5.45, 17, 1, -0.164, -0.011, 0.056
1722924350730, -5.55, 17, 0.7, -0.098, -0.015, 0.0104
1722924350761, -5.95, 17.15, 0.85, -0.151, -0.012, -0.0472
1722924350793, -5.6, 17.1, 0.9, -0.152, -0.015, -0.004
1722924350824, -5.65, 17, 0.7, -0.109, -0.007, -0.0344
1722924350855, -5.9, 17, 0.9, -0.153, -0.013, -0.0496
1722924350886, -5.85, 17.05, 0.8, -0.156, -0.007, -0.0344
1722924350918, -5.9, 16.95, 0.8, -0.126, -0.014, -0.0656
1722924350949, -5.65, 17, 1, -0.143, -0.011, -0.0048
1722924350980, -5.85, 17.25, 1.05, -0.141, -0.014, -0.0256
1722924351027, -5.9, 16.8, 0.7, -0.099, -0.017, -0.056
1722924351058, -5.7, 16.85, 1, -0.155, -0.014, -0.0368
1722924351090, -5.7, 16.85, 0.65, -0.105, -0.015, -0.0088
1722924351121, -5.75, 17, 0.9, -0.15, -0.013, -0.0384
1722924351152, -5.65, 17, 0.9, -0.156, -0.013, -0.0112
1722924351183, -5.95, 16.95, 0.8, -0.095, -0.011, -0.0448
1722924351215, -5.75, 17, 0.95, -0.156, -0.012, -0.0216
1722924351246, -5.8, 16.9, 0.9, -0.154, -0.015, -0.0136
1722924351261, -5.75, 16.95, 0.8, -0.092, -0.014, -0.0128
1722924351293, -5.75, 17.1, 0.85, -0.144, -0.013, -0.0344
1722924351324, -5.8, 16.9, 1, -0.169, -0.012, -0.0312
1722924351355, -5.6, 17, 0.75, -0.099, -0.012, -0.0136
1722924351402, -5.8, 17.15, 1.1, -0.178, -0.011, -0.0312
1722924351433, -5.65, 16.9, 0.85, -0.121, -0.013, -0.0328
1722924351465, -5.8, 16.95, 0.85, -0.119, -0.012, -0.0256
1722924351496, -5.8, 16.9, 1, -0.176, -0.014, -0.0424
1722924351511, -5.7, 17.1, 0.85, -0.129, -0.01, -0.0136
1722924351543, -5.65, 16.9, 0.8, -0.104, -0.014, -0.0384
1722924351574, -5.8, 17.05, 0.95, -0.155, -0.015, -0.0208
1722924351590, -5.8, 17.05, 0.95, -0.155, -0.011, -0.0352
1722924351621, -5.6, 17.25, 2.15, -0.538, 0.017, 0.0736
1722924351652, -6.45, 17.5, 2.9, -0.73, 0.019, -0.1536
1722924351683, -5.55, 16.5, 0.55, -0.044, 0.031, 0.0592
1722924351715, -5.9, 17.65, 3.15, -0.815, 0.045, -0.0728
1722924351746, -5.7, 17.4, 2.1, -0.478, 0.018, 0.0272
1722924351777, -6.1, 16.85, 0.55, -0.003, 0.05, -0.1792
1722924351808, -5.9, 17.5, 3.15, -0.819, 0.006, -0.044
1722924351840, -4.85, 17.25, 2.2, -0.525, 0.007, 0.2616
1722924351871, -3.15, 16.85, 1.8, -0.382, -0.067, 0.6816
1722924351918, -5.5, 18, 4.65, -1.299, 0.012, 0.2024
1722924351933, -4.2, 17.8, 2.25, -0.548, -0.006, 0.5648
1722924351965, -4.55, 17.3, 1.55, -0.29, 0.015, 0.4048
1722924351996, -5.15, 18.4, 4.75, -1.266, 0.031, 0.328
1722924352027, -5.3, 18.95, 2.5, -0.534, -0.03, 0.1992
1722924352058, -5.25, 19.45, 4.15, -0.963, -0.039, 0.3032
1722924352090, -5.35, 19.9, 6, -1.565, -0.032, 0.24
1722924352121, -6.15, 18.3, 1.45, -0.114, -0.028, -0.1352
1722924352152, -6.25, 18.1, 3.35, -0.798, -0.037, -0.1976
1722924352168, -5.7, 18.8, 3.95, -1.021, -0.013, 0.0576
1722924352199, -5.9, 17.3, 0, 0.165, 0.013, -0.1056
1722924352230, -5.45, 16.6, 1.15, -0.151, -0.042, 0.0928
1722924352261, -6.2, 17.45, 3.05, -0.777, 0.011, -0.1432
1722924352293, -5.5, 16.55, -0.3, 0.319, -0.024, 0.0608
1722924352340, -5.6, 17.75, 2.8, -0.665, -0.001, 0.0336
1722924352371, -6.05, 16.85, 1.7, -0.312, -0.014, -0.1168
1722924352418, -6, 16.9, 2, -0.393, 0.006, -0.1008
1722924352465, -6.1, 16.05, 2.65, -0.409, 0, -0.0336
1722924352527, -6.05, 15.8, 5.9, -1.462, -0.037, -0.048
1722924352574, -6.3, 13.45, 3, -0.528, -0.013, -0.1496
1722924352621, -6.5, 13.65, 6.7, -1.677, 0.041, -0.0664
1722924352652, -6, 12.4, 2.9, -0.513, -0.018, 0.016
1722924352683, -3.75, 12.9, 4.65, -1.126, 0.008, 0.604
1722924352715, -4, 13.45, 5.6, -1.385, -0.039, 0.5072
1722924352746, -3.5, 13.15, 3, -0.612, -0.063, 0.596
1722924352777, -5.25, 12.9, 4.2, -0.964, -0.008, 0.1456
1722924352808, -5.8, 13.2, 3.95, -0.915, 0.014, 0.04
1722924352840, -6.8, 12.85, 3.15, -0.667, 0.026, -0.136
1722924352871, -6.05, 13.55, 4.7, -1.119, 0.018, 0.0016
1722924352918, -6.8, 13.25, 3.6, -0.772, 0.011, -0.204
1722924352949, -7, 13.15, 4.1, -0.944, 0.021, -0.2136
1722924352996, -6.35, 13.15, 3.85, -0.893, 0.017, -0.0864
1722924353058, -6.55, 13.45, 4.4, -1.065, 0.021, -0.0936
1722924353105, -6.85, 13.35, 3.8, -0.814, 0.021, -0.1872
1722924353152, -7.65, 13.65, 4.4, -0.997, 0.022, -0.388
1722924353183, -8.05, 13.8, 2.4, -0.476, -0.015, -0.464
1722924353215, -8.5, 13.5, 2.1, -0.396, 0.02, -0.6088
1722924353246, -8.15, 13.5, 2.45, -0.502, -0.012, -0.548
1722924353277, -7.45, 13.95, 2, -0.361, 0.023, -0.324
1722924353308, -7.65, 13.85, 2.75, -0.6, -0.002, -0.3672
