UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722926264264, -5.7, 17, 0.7, -0.134, -0.016, -0.0312
1722926264295, -5.7, 16.9, 0.8, -0.133, -0.014, -0.0272
1722926264326, -5.75, 16.95, 0.7, -0.138, -0.015, -0.028
1722926264357, -5.7, 17, 0.75, -0.134, -0.015, -0.0248
1722926264373, -5.7, 16.9, 0.75, -0.134, -0.014, -0.0264
1722926264404, -5.65, 16.95, 0.75, -0.135, -0.016, -0.0248
1722926264420, -5.85, 16.95, 0.7, -0.136, -0.015, -0.0264
1722926264436, -5.75, 17, 0.75, -0.135, -0.015, -0.028
1722926264467, -5.65, 16.9, 0.7, -0.132, -0.015, -0.0264
1722926264498, -5.65, 16.85, 0.75, -0.137, -0.014, -0.0248
1722926264529, -5.8, 17, 0.75, -0.134, -0.015, -0.0264
1722926264561, -5.7, 16.85, 0.75, -0.133, -0.016, -0.0264
1722926264592, -5.65, 17, 0.7, -0.138, -0.015, -0.028
1722926264623, -5.8, 16.85, 0.7, -0.135, -0.015, -0.0304
1722926264654, -5.85, 16.9, 0.7, -0.134, -0.014, -0.0264
1722926264686, -5.65, 16.9, 0.75, -0.138, -0.014, -0.0296
1722926264717, -5.7, 16.9, 0.75, -0.133, -0.015, -0.0248
1722926264748, -5.75, 16.9, 0.8, -0.134, -0.015, -0.0264
1722926264779, -5.65, 17.05, 0.75, -0.139, -0.015, -0.0248
1722926264811, -5.75, 16.7, 0.8, -0.132, -0.015, -0.0248
1722926264842, -5.7, 17, 0.75, -0.137, -0.016, -0.0296
1722926264873, -5.65, 16.9, 0.7, -0.137, -0.015, -0.0272
1722926264920, -5.65, 16.9, 0.75, -0.135, -0.016, -0.0272
1722926264967, -5.85, 17, 0.75, -0.137, -0.015, -0.0296
1722926264998, -5.75, 16.8, 0.7, -0.132, -0.015, -0.0256
1722926265045, -5.65, 16.95, 0.8, -0.137, -0.015, -0.0248
1722926265092, -5.75, 16.8, 0.75, -0.135, -0.016, -0.028
1722926265139, -5.65, 16.95, 0.75, -0.136, -0.014, -0.0296
1722926265170, -5.65, 16.95, 0.7, -0.133, -0.014, -0.0264
1722926265201, -5.75, 16.8, 0.75, -0.138, -0.014, -0.0256
1722926265232, -5.75, 16.85, 0.75, -0.134, -0.015, -0.0232
1722926265248, -5.8, 16.95, 0.7, -0.133, -0.015, -0.0272
1722926265279, -5.65, 16.85, 0.75, -0.136, -0.015, -0.0256
1722926265311, -5.65, 17.05, 0.75, -0.137, -0.014, -0.0264
1722926265342, -5.8, 16.95, 0.75, -0.131, -0.015, -0.0304
1722926265373, -5.85, 16.85, 0.75, -0.137, -0.015, -0.028
1722926265404, -5.75, 16.95, 0.7, -0.135, -0.015, -0.028
1722926265436, -5.6, 16.85, 0.7, -0.134, -0.016, -0.0264
1722926265467, -5.7, 16.95, 0.7, -0.136, -0.014, -0.028
1722926265498, -5.75, 16.8, 0.7, -0.136, -0.014, -0.0256
