UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722850439740, 16.1, -8.85, 12, -0.147, 0.086, -0.0768
1722850439756, 16.15, -9.05, 12.05, -0.168, 0.091, -0.0744
1722850439771, 15.95, -9.6, 11.95, -0.201, 0.098, -0.052
1722850439787, 15.7, -9.15, 11.95, -0.195, 0.117, -0.0792
1722850439802, 16.1, -8.75, 12.1, -0.153, 0.1, -0.0656
1722850439818, 16.05, -9.15, 12, -0.176, 0.095, -0.0592
1722850439849, 15.95, -9.3, 12.15, -0.195, 0.086, -0.06
1722850439880, 15.75, -8.9, 12.1, -0.179, 0.092, -0.0832
1722850439912, 16.25, -9.15, 12, -0.191, 0.093, -0.064
1722850439959, 16.15, -9.2, 11.95, -0.177, 0.094, -0.0784
1722850439990, 15.85, -9.25, 12, -0.18, 0.11, -0.0736
1722850440021, 16.1, -9.15, 12.05, -0.192, 0.083, -0.064
1722850440052, 16, -9.05, 12.05, -0.169, 0.098, -0.0864
1722850440084, 15.8, -9.05, 12, -0.171, 0.122, -0.06
1722850440115, 16, -8.7, 11.95, -0.144, 0.079, -0.088
1722850440146, 16.3, -8.05, 11.85, -0.082, 0.095, -0.0672
1722850440177, 14.2, -6.35, 11, 0.078, 0.26, -0.1032
1722850440209, 17.2, -6.7, 12.3, 0.04, -0.026, 0.008
1722850440240, 16.05, -5.8, 12.05, 0.098, 0.08, -0.1632
1722850440271, 15.25, -5.15, 9.9, 0.222, 0.261, -0.112
1722850440302, 16.65, -5.85, 13.2, 0.119, 0.026, -0.1328
1722850440334, 15.3, -4.85, 14.45, 0.166, 0.049, -0.0464
1722850440365, 17.5, -7.55, 11.8, -0.085, 0.074, 0.004
1722850440396, 17.45, -6.6, 13.05, -0.054, -0.087, -0.0936
1722850440427, 15.8, -8.3, 10.25, -0.015, 0.084, -0.0208
1722850440459, 16.8, -9.6, 13.05, -0.277, -0.053, -0.0416
1722850440490, 17.2, -11.65, 11.4, -0.331, 0.085, -0.1392
1722850440521, 17.9, -13.85, 13.2, -0.404, 0.013, -0.0576
1722850440552, 16.8, -15.1, 10.55, -0.596, 0.048, -0.0104
1722850440599, 16.45, -11.85, 13.75, -0.491, 0.076, -0.0896
1722850440631, 16.25, -10.3, 11.65, -0.291, 0.104, -0.0696
1722850440646, 16.85, -9.3, 12.5, -0.194, 0.04, -0.0832
1722850440693, 17.5, -8.2, 12.5, -0.104, -0.022, -0.0472
1722850440740, 16.7, -8.05, 12.55, -0.104, 0.028, -0.076
1722850440787, 17.2, -7.85, 12.2, -0.094, 0, -0.076
1722850440834, 16.85, -8.4, 12.15, -0.123, 0.037, -0.0752
1722850440881, 15.8, -4.15, 7.15, 0.277, 0.105, -0.108
