UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722926807921, -5.85, 16.9, 0.7, -0.14, -0.016, -0.0272
1722926807953, -5.7, 16.85, 0.7, -0.133, -0.015, -0.0288
1722926807984, -5.7, 16.9, 0.7, -0.135, -0.015, -0.0272
1722926808015, -5.85, 16.9, 0.75, -0.139, -0.015, -0.0264
1722926808046, -5.6, 16.85, 0.7, -0.131, -0.016, -0.0272
1722926808078, -5.65, 17.05, 0.7, -0.136, -0.015, -0.0272
1722926808109, -5.6, 16.9, 0.75, -0.136, -0.017, -0.0296
1722926808140, -5.7, 16.85, 0.65, -0.13, -0.015, -0.024
1722926808171, -5.65, 17.05, 0.6, -0.137, -0.016, -0.0256
1722926808203, -5.75, 16.75, 0.7, -0.136, -0.016, -0.028
1722926808234, -5.65, 16.9, 0.65, -0.132, -0.017, -0.0248
1722926808265, -5.7, 16.9, 0.75, -0.138, -0.016, -0.028
1722926808296, -5.65, 17, 0.75, -0.136, -0.014, -0.0248
1722926808359, -5.65, 16.85, 0.7, -0.139, -0.016, -0.028
1722926808390, -5.65, 17.05, 0.65, -0.132, -0.015, -0.0232
1722926808421, -5.5, 16.85, 0.75, -0.134, -0.013, -0.028
1722926808453, -5.65, 16.95, 0.7, -0.139, -0.016, -0.0248
1722926808484, -5.65, 16.9, 0.65, -0.132, -0.015, -0.0264
1722926808515, -5.6, 16.95, 0.65, -0.137, -0.015, -0.0248
1722926808546, -5.65, 17.05, 0.65, -0.138, -0.016, -0.028
1722926808578, -5.6, 16.85, 0.7, -0.131, -0.016, -0.0272
1722926808624, -5.8, 16.85, 0.6, -0.138, -0.015, -0.0272
1722926808671, -5.7, 16.9, 0.7, -0.131, -0.016, -0.0264
1722926808734, -5.65, 16.9, 0.75, -0.134, -0.016, -0.0288
1722926808765, -5.55, 16.95, 0.7, -0.133, -0.016, -0.0264
1722926808796, -5.55, 16.95, 0.7, -0.139, -0.015, -0.0264
1722926808843, -5.6, 16.85, 0.65, -0.13, -0.016, -0.0288
1722926808890, -5.6, 16.85, 0.7, -0.139, -0.016, -0.0272
1722926808921, -5.7, 16.95, 0.75, -0.131, -0.016, -0.0264
1722926808968, -5.65, 16.9, 0.7, -0.139, -0.016, -0.0248
1722926808999, -5.65, 16.95, 0.7, -0.135, -0.016, -0.0264
1722926809031, -5.6, 16.75, 0.75, -0.135, -0.015, -0.0272
1722926809062, -5.75, 16.9, 0.85, -0.139, -0.016, -0.028
1722926809093, -5.65, 17.05, 0.65, -0.133, -0.016, -0.0272
1722926809124, -5.8, 16.9, 0.75, -0.134, -0.016, -0.0272
1722926809156, -5.65, 16.85, 0.7, -0.137, -0.016, -0.0272
1722926809187, -5.65, 16.9, 0.7, -0.131, -0.015, -0.028
1722926809218, -5.65, 16.85, 0.65, -0.137, -0.017, -0.0248
1722926809249, -5.65, 16.9, 0.65, -0.137, -0.017, -0.0192
1722926809281, -5.6, 16.7, 0.65, -0.124, -0.016, -0.0152
1722926809312, -5.5, 17.05, 1.25, -0.266, -0.006, 0.0792
1722926809343, -7.25, 16.65, -0.05, 0.066, -0.03, -0.4072
1722926809374, -3.55, 16.75, 0, 0.079, -0.008, 0.5024
1722926809406, -7.2, 17.2, 2.15, -0.527, -0.01, -0.3888
1722926809421, -5.35, 16.95, 0.5, -0.011, -0.008, 0.0056
1722926809453, -6.7, 16.75, -0.55, 0.239, -0.043, -0.2632
1722926809484, -4.85, 17.1, 1.7, -0.419, -0.014, 0.2472
1722926809578, -6.5, 17.25, 1.85, -0.455, -0.02, -0.2184
1722926809593, -5.35, 16.95, 0.8, -0.189, -0.012, 0.0368
1722926809624, -5.45, 16.55, -0.4, 0.267, -0.022, -0.012
1722926809656, -5.85, 17.2, 1.65, -0.468, -0.017, -0.04
1722926809687, -6, 16.9, 0.6, -0.109, -0.018, -0.0592
1722926809718, -5.6, 16.75, -0.05, 0.096, -0.019, -0.0616
1722926809749, -5.9, 17.2, 1.65, -0.448, -0.009, -0.0816
1722926809781, -5.35, 16.8, 0.55, -0.069, -0.015, 0.0224
1722926809812, -5.9, 16.5, -0.2, 0.171, -0.023, -0.108
1722926809843, -5.65, 17.15, 1.9, -0.557, -0.006, 0.016
1722926809874, -5.95, 16.75, 0.3, 0.026, -0.02, -0.0888
1722926809906, -5.3, 16.65, 0.35, 0.041, -0.015, 0.0648
1722926809937, -5.7, 17.3, 1.9, -0.48, -0.006, -0.0232
1722926809968, -5.55, 16.7, -0.15, 0.123, -0.019, 0
1722926810015, -5.7, 17.1, 1.6, -0.384, -0.012, -0.0096
1722926810046, -5.45, 17, 0.6, -0.101, -0.016, -0.008
1722926810078, -5.95, 16.95, 0.1, 0.05, -0.021, -0.1
1722926810109, -5.6, 17.1, 1.8, -0.486, -0.006, 0.0296
1722926810140, -5.9, 16.65, -0.2, 0.163, -0.012, -0.088
