UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722846948511, 16.15, -9.3, 11.85, -0.186, 0.07, -0.0728
1722846948526, 15.95, -8.95, 12.15, -0.169, 0.124, -0.0688
1722846948558, 15.8, -9.35, 12.1, -0.183, 0.088, -0.0728
1722846948589, 15.9, -9.1, 12, -0.191, 0.113, -0.0776
1722846948604, 16, -8.85, 11.75, -0.182, 0.108, -0.0688
1722846948620, 16, -9.5, 12.3, -0.201, 0.085, -0.0768
1722846948636, 15.9, -9.2, 12.1, -0.194, 0.118, -0.0672
1722846948683, 15.95, -9.15, 12.1, -0.187, 0.117, -0.0688
1722846948698, 15.75, -9.15, 12.15, -0.19, 0.111, -0.0656
1722846948729, 15.85, -9.05, 12.05, -0.159, 0.114, -0.0824
1722846948761, 15.9, -9.1, 12.1, -0.187, 0.104, -0.0912
1722846948792, 16.05, -9.25, 12.2, -0.199, 0.096, -0.0712
1722846948823, 16.3, -9.05, 12.05, -0.185, 0.098, -0.0648
1722846948854, 15.55, -9.2, 11.9, -0.179, 0.131, -0.0632
1722846948886, 15.9, -8.6, 12.15, -0.142, 0.1, -0.0632
1722846948917, 16, -8.05, 12.05, -0.085, 0.083, -0.0896
1722846948948, 16.7, -7.65, 12.35, -0.056, 0.054, -0.0944
1722846948979, 17.7, -7.15, 12.95, -0.046, -0.067, -0.1136
1722846948995, 15.25, -5.4, 9.3, 0.206, 0.156, -0.0368
1722846949026, 15.5, -5.95, 13.05, -0.003, 0.079, -0.0304
1722846949058, 17.05, -6.85, 11.5, 0.006, 0.038, -0.1952
1722846949073, 15, -4.4, 10.95, 0.324, 0.106, -0.0568
1722846949104, 17, -6.3, 14.95, 0.041, -0.202, -0.1456
1722846949136, 16.1, -6.35, 10.85, 0.062, 0.149, -0.0616
1722846949167, 17.45, -6.75, 12.9, 0.099, -0.048, -0.1128
1722846949198, 15.4, -6.65, 11.7, 0.091, 0.226, -0.0816
1722846949214, 17.75, -11.45, 12.05, -0.341, -0.206, -0.0864
1722846949245, 17.75, -11.3, 13.1, -0.489, -0.059, -0.0336
1722846949276, 17.2, -12.45, 13.65, -0.291, 0.04, -0.0568
1722846949308, 17, -13.7, 13.75, -0.657, -0.051, 0.0248
1722846949339, 16.5, -12.4, 11.05, -0.334, 0.118, -0.084
1722846949401, 17.3, -11.55, 13.8, -0.386, -0.002, -0.0472
1722846949417, 17.3, -10.25, 13.4, -0.336, 0.008, -0.0912
1722846949464, 17.45, -8.2, 13.05, -0.133, -0.038, -0.1016
1722846949511, 16.7, -8.05, 12.05, -0.095, 0.039, -0.08
1722846949558, 15.6, -5.5, 10.25, 0.191, 0.177, -0.0568
1722846949604, 22.35, -8.1, 5, -0.104, -0.514, -0.0496
1722846949636, 14.4, -5.45, 14.2, 0.236, 0.316, -0.0472
1722846949667, 13, -9.65, 14.3, -0.329, 0.439, -0.1024
1722846949698, 16, -9.35, 12.85, -0.149, 0.098, -0.0816
1722846949745, 17.95, -7.9, 12.4, -0.095, -0.135, -0.1128
1722846949776, 17.35, -9.9, 10.65, -0.281, -0.002, -0.0808
1722846949808, 18, -9.5, 12.8, -0.211, -0.029, -0.0352
1722846949839, 16.75, -6.45, 13.8, 0.135, 0.097, -0.0848
1722846949870, 16.55, -6.9, 15.15, 0.038, 0.093, -0.0608
1722846949901, 15.75, -5.2, 12.95, 0.245, 0.142, -0.1592
1722846949933, 18.3, -9.05, 16.05, -0.081, -0.099, -0.1288
1722846949964, 17.25, -10.7, 16.45, -0.373, 0.005, -0.204
1722846949995, 16.55, -11.2, 12.5, -0.528, 0.094, -0.276
1722846950026, 15.75, -10.05, 9.55, -0.52, 0.28, -0.2392
1722846950058, 15.15, -11.95, 8.35, -0.724, 0.31, -0.2368
1722846950089, 15.1, -10.85, 9.8, -0.623, 0.356, -0.288
1722846950120, 16.05, -12.5, 11.2, -0.827, 0.199, -0.2664
1722846950151, 15.85, -12, 11.75, -0.762, 0.231, -0.2712
1722846950183, 15.6, -11.7, 11.55, -0.795, 0.297, -0.2416
1722846950214, 17.55, -15.7, 15.75, -1.149, -0.068, -0.1952
1722846950276, 16.75, -17.7, 12.5, -1.456, 0.03, -0.0936
1722846950323, 16.4, -10.6, 9.1, -0.54, 0.178, -0.1432
1722846950354, 14.05, -5.65, 7.45, -0.225, 0.412, -0.1144
1722846950386, 14.9, -11.75, 9.9, -0.837, 0.18, 0.0448
1722846950417, 17.15, -13.35, 9.25, -0.974, 0.084, -0.0264
1722846950448, 15.5, -8.6, 12.25, -0.474, 0.291, -0.0704
1722846950479, 15.2, -8.8, 9.6, -0.535, 0.304, -0.0888
1722846950511, 15.75, -12.8, 9.4, -0.85, 0.294, -0.02
1722846950542, 13.3, -12.8, 8.05, -0.865, 0.495, -0.1112
1722846950573, 14.7, -12.6, 10.55, -0.921, 0.367, -0.0248
1722846950604, 13.85, -9.6, 8.8, -0.715, 0.584, -0.0104
1722846950651, 13, -9.9, 8.3, -0.57, 0.66, 0.0432
1722846950683, 12.75, -15.95, 5.3, -1.319, 0.744, 0.0888
1722846950714, 12.65, -14.7, 6.8, -1.258, 0.852, 0.0832
1722846950745, 11.95, -10.05, 11.35, -0.809, 0.844, 0.0712
1722846950776, 12.55, -12.05, 9.75, -1.035, 0.814, 0.1048
1722846950808, 13.75, -8.3, 11.4, -0.637, 0.641, 0.1448
1722846950839, 15.1, -8.5, 11.25, -0.549, 0.435, 0.0416
1722846950870, 17.5, -6.25, 15.9, -0.235, 0.056, -0.0704
1722846950901, 17.8, -0.4, 19, 0.35, -0.053, -0.2896
1722846950933, 17.95, -4, 18, 0.194, -0.02, -0.4864
1722846950979, 15.45, -5.45, 15.3, 0.177, 0.111, -0.1984
1722846951011, 19.7, -10.6, 10.95, -0.3, -0.212, -0.0864
1722846951026, 17.45, -10.3, 9.85, -0.258, -0.07, -0.024
1722846951058, 17.55, -13.9, 12.2, -0.813, -0.24, 0.0512
1722846951104, 17.75, -14.15, 5.5, -0.602, -0.205, -0.0448
1722846951136, 18.55, -12.4, 7.3, -0.416, -0.127, -0.0392
1722846951151, 16.5, -10.75, 8, -0.344, 0.064, -0.0632
1722846951183, 17.2, -10.05, 8.9, -0.28, -0.093, -0.0512
1722846951214, 19.3, -8.65, 11, -0.117, -0.352, -0.0736
1722846951261, 18.95, -8.05, 15.1, -0.11, -0.295, -0.0808
1722846951292, -2.8, -7.1, 15.35, -0.997, 2.567, 0.92
1722846951308, 14.4, -7.2, 8.15, 0.257, -0.131, -0.1928
1722846951339, 26.1, -9.25, 11.55, -0.292, -1.01, -0.0232
1722846951370, 11.5, -4.75, 17.55, -0.342, 1.022, -0.416
1722846951401, 11.25, -10.9, 9.45, -0.169, 0.21, 0.1616
1722846951433, 19.4, -6.6, 12.35, 0.14, -0.134, -0.12
1722846951464, 26.45, -1.25, 12.6, 0.472, -0.858, -0.176
1722846951495, 25.3, -0.95, 11.5, 0.556, -0.777, -0.1264
1722846951526, 23.6, -1.85, 11.95, 0.655, -0.571, 0.0096
1722846951558, 22.85, -2.85, 11.4, 0.244, -0.588, -0.0824
1722846951589, 14.8, -14.6, 12.8, -0.59, 0.244, -0.0608
1722846951620, 4.75, -19.25, 13.6, -1.067, 1.18, -0.0504
1722846951651, 16.9, -14.2, 14.7, -0.538, -0.113, 0.0088
1722846951683, 19.95, -11.65, 12.9, -0.293, -0.449, 0.04
1722846951714, 15.9, -13.1, 11.25, -0.564, -0.042, 0.0448
1722846951745, 17.05, -9.35, 14.85, -0.399, -0.256, -0.0152
1722846951776, 20.65, -6.35, 16.25, -0.161, -0.662, -0.0448
1722846951808, 17.5, -3.65, 10.95, 0.485, -0.098, -0.1128
1722846951854, 19.25, -10.05, 11, -0.344, -0.411, -0.128
1722846951886, 20.4, -8.65, 14.6, -0.239, -0.583, -0.2376
1722846951917, 19.5, -8.25, 10.2, -0.516, -0.566, -0.3264
1722846951964, 18.15, -6.15, 12.45, 0.059, -0.351, -0.136
1722846951995, 18.9, -7, 9.5, -0.041, -0.385, -0.1104
1722846952026, 18.55, -6.75, 7.4, 0.153, -0.336, -0.1152
1722846952073, 19.15, -8.25, 5.35, -0.183, -0.236, -0.0304
1722846952120, 22.8, -10.45, 14, -0.493, -0.764, -0.0704
1722846952151, 16.7, -9, 11.5, 0, -0.078, -0.0992
1722846952183, 18.75, -9.2, 14.1, -0.211, -0.299, -0.0464
1722846952214, 18.85, -7.55, 14.75, 0, -0.242, -0.0776
1722846952261, 16.75, -8.9, 16.25, -0.297, -0.077, -0.0512
1722846952308, 17.95, -9.05, 14.2, -0.09, -0.155, -0.084
1722846952339, 23.4, -9.85, 12.5, -0.416, -0.659, -0.056
1722846952386, 19.9, -8.65, 13.7, -0.248, -0.354, -0.08
1722846952417, 16.6, -10.05, 15.4, -0.435, -0.184, -0.0888
