UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924674318, 15.85, -8.75, 12.35, -0.169, 0.099, -0.08
1722924674334, 15.55, -8.65, 12.5, -0.189, 0.138, -0.0856
1722924674349, 15.55, -8.85, 12.55, -0.203, 0.112, -0.0832
1722924674365, 15.85, -9, 12.25, -0.215, 0.095, -0.0704
1722924674381, 15.5, -8.6, 12.4, -0.18, 0.122, -0.0808
1722924674396, 15.75, -8.25, 12.6, -0.142, 0.09, -0.0776
1722924674427, 15.8, -8.7, 12.35, -0.192, 0.116, -0.0832
1722924674443, 15.45, -8.85, 12.45, -0.181, 0.115, -0.0656
1722924674459, 15.55, -8.6, 12.5, -0.173, 0.105, -0.0928
1722924674490, 15.85, -8.65, 12.55, -0.187, 0.106, -0.072
1722924674521, 15.55, -8.75, 12.5, -0.183, 0.106, -0.0848
1722924674537, 15.8, -8.55, 12.45, -0.168, 0.089, -0.08
1722924674568, 15.65, -8.65, 12.6, -0.192, 0.102, -0.0776
1722924674599, 15.7, -8.7, 12.6, -0.191, 0.095, -0.0704
1722924674631, 15.75, -8.8, 12.55, -0.194, 0.097, -0.084
1722924674662, 15.65, -8.85, 12.3, -0.2, 0.107, -0.0816
1722924674693, 15.95, -8.1, 12.2, -0.163, 0.093, -0.0912
1722924674724, 15.85, -7.75, 12.4, -0.09, 0.108, -0.0912
1722924674756, 15.75, -6.8, 13.1, -0.064, 0.086, -0.0416
1722924674787, 17.2, -6.3, 12.8, 0.084, -0.021, -0.028
1722924674803, 14.6, -4.95, 11.65, 0.286, 0.264, -0.2128
1722924674849, 16.5, -5.05, 13.15, 0.089, -0.113, -0.0592
1722924674881, 15.35, -3.85, 13.5, 0.182, 0.081, -0.0456
1722924674912, 13.6, -4.85, 10.75, 0.176, 0.32, -0.1608
1722924674943, 16.1, -5.7, 11.55, -0.019, 0.116, -0.044
1722924674974, 15.9, -5.1, 10.15, 0.23, 0.157, -0.144
1722924675006, 16.05, -8.15, 12.85, -0.211, 0.065, -0.0968
1722924675037, 16.3, -9.6, 12.3, -0.181, 0.243, 0.0096
1722924675068, 17.2, -10.75, 12.85, -0.346, -0.102, -0.0632
1722924675099, 15.8, -11.75, 11.8, -0.54, 0.163, -0.0448
1722924675131, 16.3, -13.45, 11.7, -0.509, 0.108, -0.1352
1722924675178, 15, -9.9, 12.05, -0.218, 0.264, -0.108
1722924675224, 16.05, -8.5, 11.3, -0.181, 0.053, -0.0928
1722924675271, 16.75, -7.9, 12.5, -0.118, 0.009, -0.0752
1722924675334, 15.25, -4.6, 8.45, 0.243, 0.171, -0.1104
1722924675381, 19.7, -7.5, 9.9, -0.194, -0.239, -0.024
1722924675412, 12.95, -7.7, 15, 0.012, 0.408, -0.072
1722924675443, 11.95, -8.5, 14.35, -0.21, 0.473, -0.0112
1722924675474, 17.65, -9.05, 11.9, -0.278, -0.168, -0.0488
1722924675521, 16.4, -9.05, 10.55, -0.297, 0.009, -0.0528
1722924675553, 16.5, -8.15, 11.2, -0.186, -0.011, -0.1408
1722924675584, 17, -7.25, 15.05, -0.096, -0.008, -0.1032
1722924675615, 16.65, -7.45, 15.7, -0.069, 0.009, -0.0824
1722924675646, 15.85, -6.65, 15.65, -0.014, 0.187, -0.1008
1722924675677, 14.25, -4.35, 5.45, 0.615, 0.523, -0.1456
1722924675709, 14.2, -6.95, 5.55, 0.245, 0.566, -0.1856
1722924675740, 16.25, -12.85, 17.4, -1.001, 0.072, -0.1208
1722924675771, 15.2, -13.65, 11.1, -1.02, 0.268, -0.1488
1722924675803, 13.9, -13.6, 7.95, -1.136, 0.426, -0.1712
1722924675834, 14.5, -15.05, 9.65, -1.388, 0.332, -0.0872
1722924675865, 14.9, -14.9, 9.6, -1.347, 0.286, -0.1248
1722924675896, 15.5, -15.85, 11.4, -1.517, 0.194, -0.12
1722924675928, 15.35, -15.95, 11.05, -1.481, 0.215, -0.1184
1722924675959, 15.6, -16.4, 11.3, -1.532, 0.227, -0.1232
1722924675990, 16.05, -18.4, 13.65, -1.839, 0.064, -0.0728
1722924676006, 17.1, -21.55, 13.8, -2.088, 0.013, -0.0888
1722924676037, 15.65, -21.35, 13.9, -2.254, 0.108, -0.0656
1722924676084, 12.8, -15.1, 4.4, -1.548, 0.56, -0.096
1722924676115, 13.25, -6.55, 5.25, -0.229, 0.512, -0.1496
1722924676162, 15.8, -11.4, 10.35, -0.775, 0.166, -0.0088
1722924676193, 15.4, -10.2, 10.45, -0.582, 0.234, -0.0024
1722924676224, 15.05, -10.55, 11.95, -0.702, 0.359, -0.0568
1722924676256, 14.55, -11.05, 9.4, -0.692, 0.496, -0.0856
1722924676287, 13.5, -13.8, 6.55, -0.991, 0.52, -0.024
1722924676318, 13.45, -14.15, 4.5, -0.984, 0.614, 0.0344
1722924676349, 12.25, -9.05, 1.2, -0.411, 0.906, 0.0248
1722924676381, 11.25, -7.3, 5.15, -0.278, 1.019, 0.0208
1722924676412, 11.6, -6.55, 7.2, -0.249, 0.961, -0.0048
1722924676443, 10.75, -13.65, 3.05, -0.896, 1.03, 0.0376
1722924676474, 11.35, -13.4, 5.65, -1.002, 1.039, 0.0608
1722924676506, 9.3, -7, 10.75, -0.446, 1.265, 0.0152
