UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924834911, -5.75, 17, 0.85, -0.133, -0.014, -0.0288
1722924834942, -5.8, 17, 0.9, -0.136, -0.013, -0.0248
1722924834973, -5.8, 17.15, 0.85, -0.136, -0.014, -0.028
1722924835004, -5.65, 17.15, 0.85, -0.134, -0.014, -0.0272
1722924835036, -5.6, 17.05, 0.9, -0.138, -0.014, -0.0264
1722924835067, -5.7, 17.05, 0.8, -0.135, -0.014, -0.028
1722924835098, -5.75, 17.05, 0.85, -0.135, -0.013, -0.0272
1722924835129, -5.7, 17, 0.9, -0.136, -0.014, -0.028
1722924835161, -5.7, 17.05, 0.8, -0.135, -0.014, -0.0272
1722924835192, -5.7, 17.05, 0.85, -0.135, -0.014, -0.0288
1722924835223, -5.75, 17.05, 0.95, -0.136, -0.013, -0.0296
1722924835254, -5.7, 16.95, 0.9, -0.134, -0.012, -0.0256
1722924835286, -5.7, 17.05, 0.85, -0.136, -0.014, -0.0264
1722924835317, -5.75, 16.95, 0.8, -0.137, -0.014, -0.0256
1722924835348, -5.65, 17.05, 0.85, -0.134, -0.014, -0.0264
1722924835379, -5.7, 17.2, 0.85, -0.135, -0.014, -0.0264
1722924835411, -5.85, 17, 0.9, -0.135, -0.012, -0.0264
1722924835442, -5.6, 17, 0.8, -0.134, -0.014, -0.0248
1722924835473, -5.85, 17.15, 0.8, -0.137, -0.013, -0.0296
1722924835504, -5.7, 17.15, 0.9, -0.136, -0.013, -0.0264
1722924835536, -5.8, 16.95, 0.85, -0.135, -0.013, -0.0288
1722924835567, -5.8, 17, 0.85, -0.136, -0.014, -0.028
1722924835598, -5.75, 17.05, 0.9, -0.135, -0.013, -0.0272
1722924835645, -5.65, 17.05, 0.8, -0.137, -0.014, -0.0248
1722924835692, -5.75, 17.05, 0.8, -0.135, -0.013, -0.0288
1722924835739, -5.8, 17, 0.85, -0.135, -0.014, -0.0264
1722924835770, -5.9, 16.9, 0.8, -0.135, -0.014, -0.0288
1722924835833, -5.7, 17, 0.85, -0.136, -0.014, -0.0296
1722924835895, -5.8, 16.95, 0.85, -0.135, -0.014, -0.028
1722924835926, -5.7, 16.95, 0.9, -0.136, -0.013, -0.0288
1722924835957, -5.75, 17.15, 0.8, -0.134, -0.013, -0.0288
1722924836004, -5.65, 17.1, 0.9, -0.136, -0.013, -0.0264
1722924836036, -5.7, 17.05, 0.9, -0.135, -0.014, -0.0264
1722924836051, -5.75, 16.9, 0.8, -0.136, -0.013, -0.024
1722924836083, -5.6, 17.05, 0.9, -0.136, -0.015, -0.028
1722924836098, -5.6, 17.15, 0.85, -0.134, -0.015, -0.0224
1722924836129, -5.6, 16.95, 0.8, -0.145, -0.014, -0.0224
1722924836161, -5.9, 17, 0.8, -0.133, -0.013, -0.0504
1722924836192, -6, 16.9, 0.85, -0.117, -0.012, -0.0848
1722924836223, -6.3, 16.95, 0.9, -0.126, -0.02, -0.2112
1722924836254, -5.65, 17.15, 0.9, -0.187, -0.02, -0.032
1722924836286, -5.5, 17.1, 1, -0.135, -0.004, 0.0432
1722924836317, -6.7, 16.6, 0.8, -0.029, -0.012, -0.1536
1722924836348, -5.65, 17.3, 1.2, -0.156, -0.022, -0.028
1722924836379, -5.65, 16.85, 0.65, -0.162, -0.018, -0.0168
1722924836411, -5.75, 17.1, 0.85, -0.113, -0.014, -0.0568
1722924836442, -5.6, 17.1, 1.05, -0.138, -0.019, -0.0192
1722924836473, -5.7, 17.2, 0.65, -0.128, -0.011, -0.044
1722924836504, -5.6, 17.1, 0.7, -0.133, -0.015, 0.0304
1722924836536, -5.7, 17.05, 0.8, -0.158, -0.019, -0.0392
1722924836598, -5.55, 17.1, 0.95, -0.157, -0.009, 0.0352
1722924836629, -5.85, 17, 0.9, -0.158, -0.016, -0.0904
1722924836661, -5.5, 16.95, 0.65, -0.065, -0.011, 0.004
1722924836692, -5.95, 17.25, 1, -0.198, -0.02, -0.076
1722924836723, -5.65, 17.05, 1, -0.137, -0.009, -0.0024
1722924836754, -5.6, 16.95, 0.7, -0.07, -0.014, -0.0136
1722924836786, -5.9, 17.15, 0.95, -0.179, -0.016, -0.0216
1722924836817, -5.65, 17.05, 0.8, -0.129, -0.013, -0.0144
1722924836848, -5.8, 17, 0.75, -0.117, -0.013, -0.0432
1722924836879, -5.75, 16.95, 1.05, -0.184, -0.013, -0.0192
1722924836911, -5.75, 16.95, 0.7, -0.084, -0.014, -0.0376
1722924836942, -5.8, 17, 0.75, -0.109, -0.017, -0.0208
1722924836973, -5.75, 17, 0.85, -0.172, -0.013, -0.0416
1722924837004, -5.8, 17, 0.8, -0.088, -0.01, -0.0416
1722924837036, -5.8, 16.9, 1.1, -0.153, -0.013, -0.0416
1722924837067, -5.55, 17.2, 1, -0.143, -0.013, 0.0216
1722924837098, -5.65, 16.95, 0.6, -0.076, -0.012, -0.0176
1722924837129, -5.9, 17.1, 0.8, -0.144, -0.016, -0.0432
1722924837145, -5.7, 17.1, 0.85, -0.179, -0.014, -0.0392
1722924837176, -5.8, 16.95, 0.85, -0.101, -0.012, -0.0584
1722924837208, -5.5, 17.05, 0.65, -0.106, -0.016, 0.0168
1722924837239, -5.65, 16.9, 1, -0.178, -0.017, 0.0232
1722924837270, -5.6, 16.85, 0.7, -0.09, -0.015, -0.04
1722924837301, -5.7, 16.85, 1, -0.144, -0.017, -0.0184
1722924837333, -5.95, 17.2, 0.9, -0.154, -0.017, -0.0832
1722924837364, -5.55, 17.1, 0.6, -0.061, -0.012, 0.016
1722924837395, -5.8, 16.95, 1.1, -0.201, -0.01, -0.0296
