UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722844540348, -5.6, 16.65, 0.45, -0.124, -0.02, -0.0256
1722844540380, -5.6, 16.55, 0.35, -0.105, -0.02, -0.0248
1722844540411, -5.6, 16.6, 0.55, -0.175, -0.019, -0.0272
1722844540442, -5.5, 16.6, 0.35, -0.108, -0.02, -0.0272
1722844540458, -5.55, 16.55, 0.4, -0.107, -0.02, -0.0264
1722844540505, -5.8, 16.75, 0.55, -0.175, -0.019, -0.0288
1722844540536, -5.6, 16.5, 0.35, -0.11, -0.021, -0.0256
1722844540567, -5.75, 16.6, 0.5, -0.148, -0.019, -0.0248
1722844540583, -5.85, 16.7, 0.6, -0.174, -0.019, -0.0288
1722844540614, -5.7, 16.5, 0.35, -0.109, -0.021, -0.024
1722844540645, -5.7, 16.5, 0.35, -0.1, -0.02, -0.0272
1722844540676, -5.5, 16.55, 0.5, -0.17, -0.019, -0.0264
1722844540708, -5.55, 16.65, 0.3, -0.114, -0.019, -0.0256
1722844540739, -5.6, 16.7, 0.5, -0.138, -0.019, -0.0296
1722844540770, -5.65, 16.55, 0.5, -0.166, -0.019, -0.028
1722844540801, -5.55, 16.3, 0.3, -0.097, -0.02, -0.0264
1722844540833, -5.75, 16.65, 0.35, -0.13, -0.02, -0.0296
1722844540864, -5.65, 16.55, 0.5, -0.148, -0.018, -0.028
1722844540895, -5.75, 16.6, 0.25, -0.098, -0.021, -0.0256
1722844540926, -5.65, 16.5, 0.5, -0.162, -0.019, -0.0264
1722844540958, -5.6, 16.75, 0.45, -0.147, -0.019, -0.0272
1722844540989, -5.65, 16.65, 0.4, -0.105, -0.021, -0.028
1722844541020, -5.7, 16.7, 0.55, -0.172, -0.019, -0.0224
1722844541051, -5.65, 16.5, 0.3, -0.13, -0.02, -0.0288
1722844541083, -5.65, 16.5, 0.35, -0.107, -0.02, -0.0272
1722844541114, -5.55, 16.55, 0.55, -0.172, -0.018, -0.0256
1722844541145, -5.6, 16.5, 0.45, -0.104, -0.021, -0.0272
1722844541176, -5.65, 16.5, 0.35, -0.119, -0.02, -0.024
1722844541208, -5.65, 16.6, 0.5, -0.173, -0.02, -0.0272
1722844541239, -5.6, 16.55, 0.35, -0.099, -0.019, -0.0248
1722844541286, -5.75, 16.55, 0.55, -0.163, -0.02, -0.0272
1722844541317, -5.5, 16.6, 0.45, -0.119, -0.021, -0.0216
1722844541348, -5.65, 16.6, 0.35, -0.11, -0.02, -0.0272
