UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722925806660, 16.1, -8.55, 12.15, -0.167, 0.079, -0.0648
1722925806675, 15.55, -8.7, 12.45, -0.163, 0.112, -0.0864
1722925806691, 15.4, -9.15, 12.2, -0.219, 0.132, -0.0728
1722925806707, 15.8, -9.1, 12.6, -0.219, 0.091, -0.0664
1722925806722, 15.65, -8.55, 12.3, -0.166, 0.125, -0.0832
1722925806738, 15.8, -8.35, 12.4, -0.149, 0.084, -0.072
1722925806754, 16.05, -8.9, 12.5, -0.199, 0.098, -0.0768
1722925806785, 15.55, -9.25, 12.55, -0.225, 0.119, -0.084
1722925806832, 16, -8.85, 12.35, -0.188, 0.088, -0.072
1722925806863, 15.6, -8.95, 12.45, -0.17, 0.106, -0.0776
1722925806894, 15.85, -8.5, 12.3, -0.176, 0.095, -0.0736
1722925806910, 15.75, -8.8, 12.35, -0.182, 0.112, -0.0672
1722925806941, 15.55, -8.85, 12.15, -0.178, 0.115, -0.0776
1722925806957, 15.8, -8.65, 12.4, -0.181, 0.093, -0.0784
1722925806988, 15.7, -8.6, 12.55, -0.167, 0.119, -0.08
1722925807019, 15.75, -8, 12.35, -0.126, 0.103, -0.0856
1722925807050, 15.55, -7.2, 12.4, -0.055, 0.082, -0.0944
1722925807082, 15, -5.6, 11.35, 0.104, 0.119, -0.08
1722925807113, 15.55, -5.4, 10.65, 0.06, 0.087, -0.052
1722925807144, 15.1, -5, 12.8, 0.078, 0.1, -0.084
1722925807191, 15, -4.9, 11.85, 0.194, 0.171, -0.0936
1722925807222, 14.1, -4.15, 13.65, 0.034, 0.226, -0.0808
1722925807254, 15.95, -6.3, 11.4, 0.034, 0.112, -0.0912
1722925807285, 16.3, -5.05, 13.4, 0.138, 0.059, -0.0752
1722925807316, 16.15, -8.35, 12.6, -0.103, 0.172, -0.1304
1722925807347, 16.3, -9.5, 12.3, -0.198, 0.111, -0.016
1722925807379, 16.9, -10.25, 12.95, -0.298, -0.087, 0.0176
1722925807410, 18.1, -14.35, 15.9, -0.641, -0.208, -0.0536
1722925807441, 16.55, -14.95, 10.6, -0.651, 0.066, 0.0024
1722925807488, 15.9, -11.15, 13.7, -0.419, 0.086, -0.1152
1722925807535, 16.8, -10.2, 13.1, -0.27, -0.001, -0.0208
1722925807582, 17.2, -8.3, 13.15, -0.176, -0.044, -0.0712
1722925807629, 16.45, -7.8, 12.35, -0.111, 0.046, -0.0768
1722925807660, 17, -7.85, 12.65, -0.11, 0.002, -0.0888
1722925807707, 16.65, -7.8, 12.55, -0.102, 0.016, -0.0656
1722925807754, 23, -10.6, 7.1, -0.426, -0.607, -0.0528
1722925807785, 18, -7.45, 14, -0.074, -0.184, -0.104
1722925807832, 14.05, -10.7, 17.8, -0.389, 0.3, 0.0016
1722925807863, 15.65, -8.4, 13.9, -0.242, 0.086, -0.0472
1722925807894, 17.1, -7.7, 12, -0.051, -0.034, -0.1184
1722925807925, 14.95, -7.8, 8.55, -0.156, 0.171, -0.0864
1722925807957, 16.65, -8.5, 9.3, -0.168, 0.008, -0.1072
1722925807988, 17.35, -5.1, 13.6, 0.197, -0.041, -0.1184
1722925808019, 17.7, -9.95, 15.65, -0.239, -0.046, -0.0472
1722925808050, 16.5, -10.2, 15.9, -0.355, 0.032, -0.064
1722925808082, 16.65, -5.55, 13.05, 0.23, 0.099, -0.0696
1722925808113, 16.15, -3.15, 4.7, 0.826, 0.317, -0.0728
1722925808144, 15.85, -5.6, 12.95, 0.3, 0.153, -0.1344
1722925808175, 14.15, -7.5, 15.25, -0.035, 0.287, -0.0976
1722925808207, 14.4, -10.8, 11.2, -0.411, 0.4, -0.1496
1722925808238, 13.6, -9.85, 9.9, -0.554, 0.61, -0.1784
1722925808269, 13.45, -11, 9.7, -0.769, 0.523, -0.2008
1722925808300, 14.55, -12, 10.25, -0.929, 0.376, -0.1792
1722925808332, 15, -13.25, 11.7, -1.092, 0.35, -0.1664
1722925808347, 15.25, -13.7, 12.1, -1.112, 0.267, -0.1672
1722925808410, 15.25, -13.45, 12.25, -1.086, 0.268, -0.1504
1722925808441, 15.2, -13.4, 12.15, -1.096, 0.303, -0.1496
1722925808472, 15.6, -13.75, 12.6, -1.118, 0.276, -0.16
1722925808504, 16.15, -16.6, 14.25, -1.471, 0.137, -0.1352
1722925808535, 17.7, -21.25, 16.5, -2.017, -0.095, 0.0256
1722925808566, 16.35, -20.7, 10.95, -2.149, -0.028, -0.0152
1722925808597, 16.15, -13.95, 5.05, -1.103, 0.38, -0.1392
1722925808629, 16.35, -10.2, 8, -0.506, 0.246, -0.1
1722925808660, 14.8, -11.05, 7.85, -0.622, 0.359, -0.024
1722925808675, 16.55, -12.4, 9.75, -0.784, 0.023, 0.0208
1722925808707, 14.55, -9.45, 11.6, -0.588, 0.243, -0.1288
1722925808738, 15.55, -10.8, 13.3, -0.732, 0.271, -0.064
1722925808769, 14.55, -10.65, 10.65, -0.665, 0.487, -0.06
1722925808800, 13.9, -14.2, 6.45, -1.029, 0.429, -0.028
1722925808832, 13.9, -13.9, 6.1, -1.06, 0.541, -0.032
1722925808863, 13.55, -9.55, 5.4, -0.607, 0.666, -0.008
1722925808894, 12, -7.65, 6.95, -0.368, 0.832, -0.02
1722925808925, 11.55, -8.1, 7.6, -0.559, 0.855, 0.0256
1722925808957, 11.4, -13.45, 4.8, -0.912, 0.959, 0.0352
1722925808988, 10.7, -10.8, 7.45, -0.806, 0.994, -0.0232
1722925809019, 10.25, -8.2, 10.05, -0.495, 1.176, 0.088
1722925809050, 10.8, -11.15, 8.3, -0.876, 1.064, 0.1128
1722925809082, 12.2, -8.95, 11.55, -0.73, 0.832, 0.1104
1722925809113, 14.8, -8.35, 14.2, -0.617, 0.518, 0.04
1722925809144, 17.55, -6.7, 14.7, -0.335, 0.084, -0.0528
1722925809175, 17.55, -0.95, 18, 0.529, 0.139, -0.2
