UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722590955277, 16.5, -9.6, 11.8, -0.18, 0.059, -0.0608
1722590955292, 16.35, -9.5, 11.65, -0.166, 0.105, -0.0776
1722590955308, 16.05, -9.55, 11.7, -0.165, 0.102, -0.0496
1722590955324, 16.2, -9.7, 11.45, -0.203, 0.106, -0.052
1722590955339, 15.95, -9.85, 11.55, -0.193, 0.104, -0.0664
1722590955355, 16.35, -9.45, 11.7, -0.158, 0.083, -0.0592
1722590955386, 16.2, -9.35, 11.7, -0.154, 0.07, -0.0576
1722590955402, 15.95, -9.95, 11.75, -0.201, 0.118, -0.0584
1722590955417, 16.15, -9.65, 11.65, -0.167, 0.115, -0.0712
1722590955449, 16.55, -9.35, 11.8, -0.159, 0.077, -0.0688
1722590955480, 16.05, -10.05, 11.95, -0.194, 0.094, -0.0648
1722590955511, 16.45, -9.6, 12, -0.176, 0.066, -0.0632
1722590955542, 16.15, -9.7, 11.85, -0.174, 0.081, -0.08
1722590955574, 16.05, -9.55, 11.75, -0.174, 0.092, -0.0576
1722590955605, 16.15, -9.6, 11.7, -0.169, 0.085, -0.0624
1722590955636, 16.15, -9.7, 11.7, -0.173, 0.095, -0.052
1722590955667, 16.05, -9.5, 11.45, -0.152, 0.107, -0.0792
1722590955699, 16.2, -9.5, 12.2, -0.176, 0.084, -0.0528
1722590955730, 16.1, -8.3, 11.8, -0.07, 0.089, -0.0664
1722590955761, 16.2, -7.9, 11.5, -0.025, 0.089, -0.0832
1722590955792, 14.65, -5.6, 10.05, 0.265, 0.215, -0.0448
1722590955824, 15.5, -5.6, 9.05, 0.256, 0.129, -0.0104
1722590955855, 13.9, -4.95, 9.05, 0.307, 0.335, -0.0864
1722590955886, 17.9, -7.3, 11.5, -0.102, -0.084, -0.0304
1722590955917, 16.8, -6.2, 12.65, 0.04, -0.02, -0.0552
1722590955949, 15.3, -5.85, 10.5, 0.193, 0.204, 0.0248
1722590955980, 16.15, -6.2, 10.85, 0.182, 0.17, -0.1256
1722590956011, 17.2, -8.5, 13.35, -0.034, 0.044, -0.0208
1722590956042, 15.65, -10.1, 8.95, -0.039, 0.146, -0.152
1722590956074, 17.45, -11.2, 12.5, -0.167, -0.053, -0.0552
1722590956121, 18, -13.8, 13.4, -0.423, 0.038, -0.1008
1722590956167, 18.25, -13.6, 13.7, -0.54, -0.138, -0.1368
1722590956199, 15.85, -11.75, 12.55, -0.43, 0.154, -0.0992
1722590956230, 17.9, -12.1, 13.45, -0.44, -0.076, 0.0104
1722590956277, 17.9, -9.55, 12.7, -0.135, -0.033, -0.0344
1722590956308, 17.2, -8.7, 12.15, -0.089, 0.029, -0.0544
1722590956355, 17, -9.05, 11.65, -0.16, 0.034, -0.0632
1722590956402, 17.25, -8.55, 11.75, -0.088, 0.018, -0.0744
1722590956433, 17.35, -8.8, 12.25, -0.103, -0.004, -0.0696
1722590956480, 23.55, -11.25, 5.75, -0.375, -0.679, -0.0624
1722590956527, 18.35, -8.15, 13.05, -0.134, -0.139, -0.092
1722590956558, 15.25, -11.4, 17.7, -0.35, 0.187, -0.1328
1722590956589, 14.8, -9.1, 11.5, -0.078, 0.267, -0.08
1722590956621, 17.3, -7.2, 10.05, 0.133, -0.029, -0.0768
1722590956652, 15.25, -7.95, 8.65, -0.122, 0.184, -0.1072
1722590956683, 16.7, -9.35, 8.15, -0.179, 0.03, -0.0072
1722590956714, 18.35, -7.75, 12.5, 0.007, -0.077, -0.0864
1722590956746, 17.9, -9.8, 15.2, -0.256, -0.085, -0.068
1722590956777, 17.4, -10.2, 15.45, -0.2, 0.022, -0.04
1722590956808, 18.35, -8.1, 16.2, 0.091, 0.028, -0.0848
1722590956839, 17.2, -8.85, 13.4, 0.016, 0.015, -0.0984
1722590956871, 17.3, -10.1, 16, -0.196, 0.055, -0.0672
1722590956902, 16.35, -11.95, 15.2, -0.525, 0.125, -0.028
1722590956933, 17.3, -13.2, 13.1, -0.634, 0.092, -0.032
1722590956964, 16.25, -10.45, 9.65, -0.658, 0.114, 0.0696
1722590956996, 15.75, -10.85, 10.05, -0.495, 0.227, 0.0056
1722590957027, 16.6, -11.9, 10.7, -0.713, 0.142, 0.036
1722590957089, 16.8, -12.15, 11.55, -0.759, 0.061, 0.032
1722590957136, 16.8, -12.1, 11.8, -0.759, 0.087, 0.0128
1722590957167, 16.7, -12.2, 11.85, -0.708, 0.076, 0.0224
