UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720600103430, 11.35, -2.45, 19.6, 0.313, 0.128, 0.0616
1720600103445, 12.3, -2.45, 20.3, 0.335, 0.036, 0.028
1720600103461, 11.75, -2.8, 19.65, 0.266, 0.063, 0.0352
1720600103476, 11.25, -2.5, 19.45, 0.291, 0.105, 0.0456
1720600103492, 11.65, -2.3, 19.85, 0.33, 0.089, 0.0384
1720600103508, 11.5, -3.1, 19.15, 0.237, 0.096, 0.0352
1720600103523, 11.75, -2.8, 19.95, 0.275, 0.084, 0.0288
1720600103539, 11.35, -2.4, 19.5, 0.32, 0.094, 0.0512
1720600103555, 11.7, -2.7, 19.65, 0.266, 0.069, 0.036
1720600103586, 11.75, -2.8, 19.8, 0.276, 0.057, 0.0256
1720600103601, 11.5, -2.6, 19.8, 0.28, 0.08, 0.0432
1720600103617, 11.6, -2.6, 19.45, 0.277, 0.075, 0.04
1720600103633, 11.6, -2.5, 19.6, 0.294, 0.097, 0.0496
1720600103664, 11.6, -2.55, 19.75, 0.286, 0.09, 0.0408
1720600103695, 11.4, -2.6, 19.6, 0.279, 0.086, 0.0504
1720600103711, 11.4, -2.7, 19.55, 0.282, 0.089, 0.0448
1720600103758, 11.45, -2.25, 19.6, 0.314, 0.088, 0.048
1720600103789, 11.7, -2.8, 19.65, 0.267, 0.08, 0.0336
1720600103820, 11.5, -2.7, 19.75, 0.287, 0.097, 0.0376
1720600103851, 11.8, -2.9, 19.6, 0.267, 0.07, 0.0408
1720600103883, 11.6, -2.5, 19.7, 0.3, 0.082, 0.0472
1720600103914, 11.5, -2.75, 19.7, 0.268, 0.081, 0.0432
1720600103945, 11.65, -2.75, 19.7, 0.274, 0.087, 0.0384
1720600103976, 11.6, -2.65, 19.95, 0.3, 0.086, 0.036
1720600104008, 11.35, -3, 19.55, 0.252, 0.099, 0.056
1720600104039, 11.1, -2.4, 19.15, 0.289, 0.105, 0.0368
1720600104070, 10.9, -2.65, 19, 0.228, 0.113, 0.0496
1720600104101, 10.3, -3.5, 18.75, 0.168, 0.181, 0.064
1720600104133, 11.3, -2.3, 19.5, 0.318, 0.114, 0.056
1720600104164, 12.15, -2.35, 20.35, 0.333, 0.041, -0.0032
1720600104195, 12.4, -2.45, 20.2, 0.311, 0.023, 0.0056
1720600104226, 11.65, -2.45, 19.7, 0.316, 0.094, 0.0864
1720600104258, 11.85, -2.2, 19.85, 0.332, 0.086, 0.108
1720600104305, 11.2, -3.1, 19.85, 0.248, 0.083, 0.04
1720600104336, 12.6, -2.3, 20.65, 0.388, 0.016, 0.0064
1720600104367, 12.3, -2.3, 20.05, 0.366, 0.039, 0.0512
1720600104414, 11.7, -3.25, 19.4, 0.204, 0.099, 0.0384
1720600104461, 11.95, -2.85, 19.5, 0.239, 0.063, 0.0712
1720600104492, 11.4, -2.95, 19.3, 0.229, 0.07, -0.0008
1720600104523, 12, -3.2, 20.15, 0.243, 0.058, 0.0048
1720600104570, 11.5, -2.6, 19.55, 0.281, 0.086, 0.0672
1720600104586, 11.2, -2.95, 19.55, 0.265, 0.131, 0.0448
1720600104617, 11.55, -2.7, 19.4, 0.26, 0.084, 0.0448
1720600104648, 11.35, -2.55, 19.85, 0.282, 0.089, 0.028
1720600104695, 11.5, -2.5, 19.4, 0.285, 0.085, 0.0472
1720600104742, 11.7, -2.65, 19.6, 0.287, 0.056, 0.0448
1720600104773, 11.5, -1.95, 19.35, 0.309, 0.081, 0.0416
1720600104820, 13.4, -1.45, 20.75, 0.417, -0.056, -0.0096
1720600104867, 11.6, -3, 19.15, 0.238, 0.043, 0.0384
1720600104898, 12.7, -1.8, 20.35, 0.387, -0.028, 0.0224
1720600104930, 11.8, -3, 19.8, 0.247, 0.08, 0.0024
1720600104961, 11.4, -2.45, 20, 0.339, 0.118, 0.0728
1720600104992, 11.05, -2.9, 19.2, 0.256, 0.113, 0.072
1720600105023, 12.2, -2.25, 19.85, 0.298, 0.05, 0.0176
1720600105055, 11.4, -2.95, 19.4, 0.203, 0.072, 0
1720600105086, 12, -2, 20.4, 0.366, 0.04, 0.0376
1720600105117, 11.95, -2.65, 19.25, 0.263, 0.059, 0.044
1720600105148, 11.65, -2.5, 19.45, 0.275, 0.097, 0.0512
1720600105180, 11.45, -2.9, 20.1, 0.265, 0.096, 0.0312
1720600105211, 11.55, -2.5, 19.55, 0.317, 0.081, 0.068
1720600105242, 11.4, -1.9, 19.8, 0.367, 0.098, 0.0896
1720600105273, 11.5, -3.4, 19.7, 0.206, 0.089, 0.0288
1720600105305, 11.3, -2.85, 19.7, 0.266, 0.115, 0.0512
1720600105351, 11.35, -2.4, 19.75, 0.325, 0.112, 0.0528
1720600105414, 11.75, -2.55, 19.65, 0.303, 0.067, 0.0312
1720600105476, 12.2, -2.2, 19.95, 0.325, 0.055, 0.036
1720600105523, 11.5, -3.05, 19.5, 0.248, 0.08, 0.0448
1720600105570, 12.2, -2.9, 19.8, 0.275, 0.027, -0.0408
1720600105601, 11.5, -2.75, 19.1, 0.263, 0.082, 0.0752
1720600105633, 11.6, -3.4, 19.55, 0.18, 0.077, 0.0408
1720600105664, 11.55, -2.5, 19.8, 0.306, 0.072, 0.0232
1720600105695, 12.1, -2.75, 19.9, 0.261, 0.05, 0.044
1720600105726, 11.9, -3, 19.8, 0.212, 0.055, -0.0328
1720600105758, 10.5, -2.05, 19.3, 0.326, 0.192, 0.1032
1720600105789, 11.3, -2.8, 19.25, 0.234, 0.093, 0.0856
1720600105820, 10.7, -2.25, 19.5, 0.331, 0.104, 0.0664
1720600105851, 11.6, -3.25, 19.75, 0.243, 0.062, 0.0104
1720600105883, 11.7, -2.65, 19.55, 0.262, 0.057, 0.0072
1720600105914, 11.85, -2.1, 19.35, 0.33, 0.084, 0.0408
1720600105945, 12.2, -2.8, 19.7, 0.261, 0.03, -0.0016
1720600105976, 11.7, -3.05, 19.95, 0.232, 0.061, -0.008
1720600106008, 12.55, -2.5, 19.95, 0.323, 0.02, -0.024
