UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722850211756, 15.8, -9.4, 12.1, -0.211, 0.125, -0.0696
1722850211787, 15.9, -9.35, 12.05, -0.197, 0.119, -0.0696
1722850211803, 16.15, -8.65, 11.95, -0.136, 0.089, -0.0672
1722850211834, 16.1, -9.35, 12.05, -0.188, 0.098, -0.0848
1722850211850, 15.75, -9.1, 11.9, -0.188, 0.121, -0.0744
1722850211865, 16.3, -8.95, 12.15, -0.155, 0.061, -0.0816
1722850211881, 16.05, -9.1, 12, -0.165, 0.1, -0.0672
1722850211897, 16.15, -9.1, 12.25, -0.207, 0.093, -0.0616
1722850211912, 15.85, -9.2, 11.85, -0.199, 0.132, -0.0624
1722850211928, 15.9, -9.05, 12.05, -0.172, 0.099, -0.08
1722850211975, 16.1, -9.15, 12.25, -0.191, 0.065, -0.0632
1722850212006, 15.9, -9.15, 12.2, -0.201, 0.103, -0.0752
1722850212037, 16.25, -8.9, 12, -0.166, 0.082, -0.0736
1722850212068, 15.75, -9.2, 12.1, -0.195, 0.099, -0.0648
1722850212100, 16.2, -9, 12.3, -0.173, 0.081, -0.0616
1722850212131, 15.6, -8.9, 12.05, -0.171, 0.132, -0.0736
1722850212162, 16.1, -8.65, 11.9, -0.119, 0.102, -0.0736
1722850212193, 16.15, -8.05, 12.1, -0.077, 0.058, -0.0656
1722850212225, 14.55, -6, 12.45, 0.073, 0.218, -0.1072
1722850212256, 17.2, -6.55, 12.3, -0.05, 0.002, -0.0576
1722850212287, 15.5, -5.3, 13.4, 0.11, 0.141, -0.0744
1722850212318, 17.4, -5.95, 13.5, 0.071, -0.162, -0.06
1722850212350, 14.7, -3.6, 12.15, 0.222, 0.194, -0.0832
1722850212381, 14.4, -4.65, 12.65, 0.173, 0.216, -0.0488
1722850212412, 17.45, -7.95, 11.85, -0.128, 0.006, -0.1736
1722850212443, 15.55, -5.2, 11.35, 0.26, 0.361, -0.2408
1722850212475, 16.65, -9.15, 13.9, -0.292, -0.007, -0.0392
1722850212506, 16.8, -10.65, 12.45, -0.442, 0.079, -0.0656
1722850212537, 17.25, -11.05, 11.25, -0.298, -0.032, -0.0672
1722850212600, 17.2, -14.75, 11.95, -0.894, -0.017, 0.016
1722850212647, 15.3, -10.6, 12.25, -0.323, 0.214, -0.0552
1722850212678, 17.25, -11.25, 12.55, -0.381, 0.042, -0.0736
1722850212756, 16.75, -8.05, 12.7, -0.12, 0.04, -0.084
1722850212787, 17.05, -8.55, 12.3, -0.137, 0.011, -0.0656
1722850212834, 16.9, -7.75, 12.2, -0.078, 0.041, -0.0688
1722850212865, 16.9, -8.2, 12.15, -0.103, 0.028, -0.0712
1722850212897, 16.95, -7.7, 12.2, -0.065, 0.028, -0.0688
1722850212928, 15.55, -5.05, 9.05, 0.229, 0.16, -0.084
1722850212975, 21.6, -7.9, 7.1, -0.035, -0.438, -0.0792
1722850213006, 14.3, -5.9, 14.1, 0.156, 0.359, -0.1048
1722850213037, 12.35, -8.85, 14.35, -0.306, 0.434, -0.0792
1722850213068, 16.9, -8.35, 10.45, -0.038, 0.014, -0.092
1722850213100, 17.2, -7.05, 10.6, -0.109, -0.097, -0.06
1722850213131, 17.15, -10, 11.65, -0.345, -0.025, -0.0896
1722850213162, 17.45, -8.5, 11.85, -0.075, 0.007, -0.1008
1722850213193, 18.25, -8.7, 16.15, -0.169, -0.102, -0.12
1722850213225, 17.7, -9.3, 16.15, -0.313, -0.031, -0.0544
1722850213256, 17.6, -8.85, 15.95, -0.096, 0.012, -0.0736
1722850213287, 18.25, -10.3, 16.4, -0.318, -0.054, -0.0648
1722850213318, 16.95, -9.45, 17.7, -0.226, 0.022, -0.08
1722850213350, 16.1, -8.1, 13.9, -0.208, 0.106, -0.1008
1722850213381, 18.95, -9.35, 12.05, -0.301, -0.197, -0.0528
1722850213412, 17.55, -8.45, 9.5, -0.13, -0.062, -0.1048
1722850213443, 16.85, -7.3, 11.5, -0.038, 0.02, -0.0976
1722850213522, 17.15, -8.2, 12.15, -0.145, 0.021, -0.0656
1722850213553, 16.8, -7.45, 12.05, -0.072, 0.055, -0.0704
1722850213568, 17.1, -7.95, 12.4, -0.056, -0.032, -0.0896
1722850213600, 16.65, -7.8, 12, -0.049, 0.018, -0.088
1722850213631, 17, -7.95, 12.4, -0.095, -0.009, -0.0928
1722850213662, 16.9, -7.65, 12.25, -0.077, -0.003, -0.0912
1722850213709, 17, -8.2, 12.35, -0.1, 0.038, -0.0552
1722850213740, 16.9, -7.9, 12.35, -0.048, 0, -0.0712
1722850213772, 17, -8, 12.3, -0.079, 0.02, -0.0848
1722850213803, 16.95, -8.1, 12.5, -0.087, 0.021, -0.0472
1722850213834, 17.2, -8.1, 12.15, -0.09, 0.006, -0.1032
1722850213865, 17.05, -7.85, 12.3, -0.101, 0.022, -0.0712
1722850213881, 16.9, -8.05, 12.3, -0.076, 0.038, -0.0728
1722850213912, 16.9, -8, 12.25, -0.093, 0.013, -0.0904
1722850213928, 17, -7.9, 12.15, -0.088, 0.044, -0.0704
1722850213959, 16.95, -8, 12.3, -0.06, 0.005, -0.0808
1722850213990, 16.95, -7.95, 12.35, -0.089, 0.02, -0.0728
1722850214022, 17.2, -8, 12.55, -0.098, 0.011, -0.052
1722850214053, 17.15, -8.2, 12.3, -0.067, 0.017, -0.068
1722850214068, 17.05, -8.05, 12.2, -0.065, 0.002, -0.0856
1722850214100, 17.1, -8.25, 12.35, -0.058, 0.015, -0.0832
1722850214115, 16.95, -7.95, 12.2, -0.077, -0.005, -0.092
1722850214147, 17.05, -8, 12.2, -0.073, 0.007, -0.0888
1722850214178, 16.95, -7.8, 12.25, -0.089, 0.012, -0.0768
1722850214209, 17.15, -8.1, 12.25, -0.09, 0.052, -0.0648
1722850214240, 16.85, -7.95, 12.25, -0.08, 0.019, -0.0968
1722850214272, 17.1, -8.15, 12.35, -0.066, 0.006, -0.0688
1722850214303, 17, -8.05, 12.35, -0.074, 0.016, -0.0816
1722850214318, 16.95, -7.75, 12.3, -0.119, 0.03, -0.0728
1722850214350, 17.1, -7.9, 12.3, -0.078, 0.015, -0.0736
1722850214381, 17.1, -7.9, 12.05, -0.083, 0.024, -0.0888
1722850214412, 17, -8.15, 12.4, -0.057, -0.013, -0.0792
1722850214443, 17.25, -8.6, 13.8, -0.218, 0.031, -0.0328
1722850214459, 16.55, -8.15, 15.15, -0.143, 0.066, -0.0728
1722850214490, 14.95, -6.6, 16.9, 0.102, 0.261, -0.0328
1722850214522, 15.25, -7.65, 18.35, -0.031, 0.105, -0.0784
1722850214553, 16.05, -8, 14.05, 0.007, 0.176, -0.0584
1722850214568, 17.8, -8.3, 10.8, 0.05, -0.057, -0.052
1722850214600, 18.25, -6.4, 5.65, 0.16, -0.06, -0.056
1722850214631, 17.7, -7.75, 7, -0.037, -0.047, -0.1008
1722850214662, 17.45, -8.5, 10, -0.151, -0.087, -0.0664
1722850214693, 17.2, -7.6, 10.7, -0.005, 0.013, -0.0696
1722850214725, 18.05, -8.5, 11.85, -0.127, -0.102, -0.0728
1722850214756, 16.35, -7.4, 11.95, -0.044, 0.094, -0.0536
1722850214787, 19.35, -7.75, 5.85, -0.153, -0.208, -0.1096
1722850214818, 21.85, -9.05, 9.15, -0.264, -0.464, -0.076
1722850214850, 11.7, -4.55, 12.3, 0.325, 0.498, -0.0744
1722850214881, 12.7, -8.3, 10.75, -0.141, 0.443, -0.0512
1722850214912, 15.9, -7.95, 10.9, -0.054, 0.091, -0.1192
1722850214943, 18.25, -8.2, 13.85, -0.04, -0.135, -0.0656
1722850214975, 16.2, -7.15, 12.7, 0.006, 0.075, -0.0464
1722850215006, 17.55, -11.1, 16.5, -0.377, -0.06, -0.0328
1722850215037, 17.6, -6.55, 14.5, 0.039, -0.011, -0.1072
1722850215068, 16.15, -6.15, 13.6, 0.197, 0.152, -0.0608
1722850215100, 15.25, -8.2, 11.25, 0.014, 0.18, -0.0512
1722850215131, 17.4, -9.45, 15.7, -0.259, -0.027, -0.0632
1722850215162, 15.25, -4.95, 14.75, 0.279, 0.229, -0.1408
1722850215193, 15.05, -7.55, 11.9, 0.004, 0.292, -0.0864
1722850215225, 18.15, -9.45, 10.85, -0.261, -0.109, -0.0936
1722850215256, 18.05, -8.2, 9.9, -0.131, -0.117, -0.0248
1722850215287, 17.75, -8.2, 11.15, -0.135, -0.046, -0.048
1722850215318, 16.95, -8.7, 11.35, -0.168, 0.028, -0.0592
1722850215334, 16.9, -7.75, 12.45, -0.082, 0.049, -0.0744
1722850215381, 17.1, -8.2, 12.15, -0.055, -0.026, -0.0968
1722850215412, 16.75, -8.4, 12.65, -0.055, -0.02, -0.0808
1722850215443, 17.25, -8.1, 12.2, -0.069, -0.003, -0.0864
1722850215475, 17.4, -8.2, 12.35, -0.103, 0.001, -0.0616
1722850215506, 16.7, -7.9, 11.9, -0.05, 0.04, -0.1136
1722850215537, 16.9, -8.1, 12.3, -0.054, -0.004, -0.0848
1722850215568, 17, -7.75, 12.1, -0.091, 0.037, -0.076
1722850215615, 16.95, -7.75, 12.45, -0.117, 0.041, -0.048
1722850215647, 17, -8, 12.3, -0.081, -0.004, -0.0744
1722850215678, 17.15, -7.95, 12.55, -0.102, 0.028, -0.0432
1722850215709, 16.85, -7.9, 12.1, -0.079, 0.041, -0.088
1722850215725, 17, -8, 12.4, -0.08, 0.014, -0.0768
1722850215772, 17, -8, 12.15, -0.055, 0.009, -0.0648
1722850215803, 17, -8, 12.25, -0.07, 0.012, -0.076
1722850215897, 17, -7.95, 12.15, -0.105, 0.049, -0.0688
1722850215959, 16.9, -8.1, 12.25, -0.066, 0.016, -0.0952
1722850215990, 17, -8.05, 12.4, -0.077, 0.006, -0.0736
1722850216022, 16.85, -7.9, 12, -0.071, 0.006, -0.0912
1722850216068, 16.85, -8.05, 12.3, -0.063, 0.018, -0.0744
1722850216100, 17, -7.95, 12.2, -0.098, 0.03, -0.06
1722850216131, 16.95, -8.05, 12.45, -0.054, -0.006, -0.0912
1722850216162, 17.05, -7.85, 12.2, -0.113, 0.046, -0.0736
1722850216178, 16.95, -8.1, 12.35, -0.102, 0.021, -0.088
1722850216225, 17.1, -7.95, 12.25, -0.068, 0.004, -0.072
1722850216256, 16.9, -7.85, 12.1, -0.103, 0.049, -0.0792
1722850216287, 17.1, -8.15, 12.25, -0.082, 0.007, -0.0776
1722850216318, 17.25, -8.35, 12.55, -0.098, -0.002, -0.0712
1722850216397, 15.45, -7.85, 18.35, -0.067, 0.147, -0.112
1722850216475, 18.5, -9.45, 9.2, -0.324, -0.158, -0.0464
1722850216522, 17.8, -7.55, 7, -0.01, -0.041, -0.112
1722850216553, 17.35, -8.35, 9.85, -0.128, -0.047, -0.0784
1722850216600, 16.55, -6.85, 10, 0.057, 0.092, -0.092
1722850216631, 16.35, -7.15, 12.2, -0.002, 0.09, -0.056
1722850216662, 21.2, -8.85, 5.65, -0.132, -0.344, -0.0664
1722850216693, 22, -9.3, 8.5, -0.172, -0.434, -0.0752
1722850216725, 14.6, -5.05, 13.8, 0.207, 0.253, -0.0328
1722850216756, 12.15, -7.5, 13.25, 0.001, 0.364, -0.0624
1722850216787, 15.8, -7.3, 8.8, 0.05, 0.188, -0.1176
1722850216818, 17.55, -7.65, 10.25, -0.176, -0.133, -0.0248
1722850216850, 16.1, -8.15, 12.35, -0.124, 0.071, -0.0864
1722850216881, 15.75, -7.7, 13.25, -0.01, 0.195, -0.0592
1722850216912, 18.1, -8.75, 14.55, -0.163, -0.113, -0.0448
1722850216943, 17.7, -8.5, 15.25, -0.084, -0.031, -0.0664
1722850216975, 16.45, -8.1, 14.95, 0.009, 0.122, -0.0608
1722850217022, 16.9, -8, 17.35, -0.044, 0.075, -0.0896
1722850217084, 19.1, -10.65, 11.3, -0.35, -0.217, -0.0184
1722850217147, 16, -5.7, 10.4, 0.168, 0.118, -0.0992
1722850217193, 16.05, -8, 11.6, -0.101, 0.103, -0.0784
1722850217240, 17.1, -7.8, 12.2, -0.136, 0.038, -0.0456
1722850217272, 17.3, -8, 12.3, -0.056, -0.003, -0.068
1722850217303, 16.55, -8.25, 12.3, -0.092, 0.021, -0.0696
1722850217334, 17.35, -8.2, 12.35, -0.066, -0.02, -0.0904
1722850217365, 17.1, -7.8, 12.25, -0.114, 0, -0.0792
1722850217397, 17, -8.3, 12.35, -0.083, 0.05, -0.052
1722850217428, 17.15, -7.95, 12.3, -0.117, 0.033, -0.052
1722850217459, 17.25, -8.15, 12.5, -0.082, -0.007, -0.0776
1722850217490, 16.95, -8.05, 12.25, -0.072, 0.04, -0.0552
1722850217522, 17.1, -8.05, 12.1, -0.069, 0.011, -0.1096
1722850217553, 17.05, -8, 12.25, -0.098, 0.006, -0.0856
1722850217600, 16.95, -8.05, 12.35, -0.122, 0.036, -0.0712
1722850217647, 17, -8.05, 12.25, -0.073, 0.029, -0.0688
1722850217662, 16.95, -7.95, 12.3, -0.083, 0.034, -0.0744
1722850217725, 16.9, -8.1, 12.35, -0.065, -0.015, -0.1
1722850217787, 16.85, -8.1, 12.35, -0.109, 0.013, -0.092
1722850217834, 17.05, -8.15, 12.2, -0.076, 0.032, -0.0552
1722850217897, 16.95, -8, 12.35, -0.098, 0.02, -0.0624
1722850217928, 17.1, -8, 12.2, -0.062, 0.006, -0.076
1722850217959, 16.95, -7.75, 12.35, -0.128, 0.043, -0.06
1722850217990, 17.1, -8, 12.2, -0.08, 0.012, -0.0976
1722850218022, 16.9, -7.9, 12.35, -0.101, 0.011, -0.0672
1722850218053, 17.1, -7.95, 12.25, -0.109, 0.03, -0.0608
1722850218084, 16.9, -7.9, 12.3, -0.068, -0.007, -0.092
1722850218115, 16.9, -8.05, 12.45, -0.109, 0.017, -0.0768
1722850218147, 17.05, -8, 12.2, -0.112, 0.025, -0.0784
1722850218178, 16.85, -8.05, 12.25, -0.057, 0, -0.0832
1722850218256, 16.95, -7.95, 12.25, -0.077, 0.013, -0.084
1722850218287, 16.9, -7.9, 12.35, -0.11, 0.014, -0.064
1722850218318, 17, -7.75, 12.2, -0.104, 0.038, -0.0808
1722850218350, 17.2, -8.2, 12.25, -0.061, 0.007, -0.0648
1722850218381, 17.05, -8.1, 12.2, -0.065, -0.004, -0.088
1722850218443, 17.05, -8.05, 12.25, -0.066, -0.001, -0.0992
1722850218506, 17, -8.1, 12.35, -0.073, 0.007, -0.0816
1722850218553, 17.05, -8.1, 12.4, -0.084, 0.024, -0.0712
1722850218584, 17.1, -8.1, 12.25, -0.076, 0.028, -0.056
1722850218631, 16.85, -8, 12.25, -0.053, -0.009, -0.0816
1722850218662, 16.9, -8, 12.1, -0.089, 0.041, -0.0464
1722850218709, 17.05, -7.95, 12.3, -0.116, 0.022, -0.0704
1722850218740, 16.95, -7.85, 12.15, -0.099, 0.02, -0.0824
1722850218772, 16.9, -8, 12.4, -0.097, 0.017, -0.0768
1722850218803, 17, -8.1, 12.3, -0.112, 0.014, -0.08
1722850218834, 17, -7.85, 12.35, -0.095, 0.005, -0.0816
1722850218865, 17, -7.9, 12.05, -0.081, 0.013, -0.0968
1722850218897, 17.1, -8.15, 12.2, -0.066, 0.012, -0.0824
1722850218928, 16.9, -7.95, 12.25, -0.065, -0.012, -0.0888
1722850218959, 16.95, -8, 12.4, -0.096, -0.004, -0.0736
1722850218990, 16.95, -7.85, 12.3, -0.124, 0.03, -0.0712
1722850219022, 17.05, -8.05, 12.3, -0.07, 0.015, -0.0832
1722850219053, 17, -8.05, 12.25, -0.068, -0.002, -0.0896
1722850219084, 16.85, -7.9, 12.3, -0.111, 0.032, -0.0728
1722850219115, 17, -7.8, 12.2, -0.113, 0.035, -0.0888
1722850219147, 16.9, -8.15, 12.25, -0.077, 0.011, -0.0696
1722850219225, 16.95, -8.15, 12.3, -0.068, 0.019, -0.072
1722850219256, 17.05, -8.05, 12.3, -0.084, -0.014, -0.0824
1722850219287, 17, -8, 12.25, -0.091, 0.043, -0.0576
1722850219318, 16.9, -8.15, 12.4, -0.07, 0.008, -0.0824
1722850219350, 16.9, -8.05, 12.2, -0.101, 0.01, -0.0936
1722850219381, 17, -8.25, 12.45, -0.073, 0.012, -0.0672
1722850219412, 17.05, -8.2, 12.25, -0.059, -0.007, -0.0832
1722850219443, 17.05, -7.95, 12.2, -0.08, 0.029, -0.048
1722850219475, 16.95, -8.1, 12.1, -0.068, 0.018, -0.0928
1722850219506, 16.9, -8.1, 12.2, -0.085, 0.041, -0.0776
1722850219537, 16.95, -8.05, 12.2, -0.077, 0.008, -0.084
1722850219568, 16.9, -7.95, 12.25, -0.087, 0.02, -0.0688
1722850219600, 17.05, -8.05, 12.3, -0.091, 0.027, -0.084
1722850219631, 17.05, -7.95, 12.3, -0.103, 0.026, -0.0816
1722850219678, 17.15, -8.15, 12.4, -0.075, -0.008, -0.0712
1722850219725, 16.95, -7.85, 12.3, -0.096, 0.007, -0.068
1722850219772, 17, -7.95, 12.35, -0.104, 0.033, -0.0768
1722850219818, 17.05, -7.8, 12.4, -0.122, 0.025, -0.0552
1722850219850, 17.15, -8.05, 12.2, -0.087, 0.025, -0.0872
1722850219881, 16.85, -8, 12.1, -0.089, 0.034, -0.064
1722850219928, 17, -8.15, 12.2, -0.044, -0.015, -0.0768
