UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720525782099, -6, 14.75, 0.2, -0.131, -0.027, -0.0248
1720525782131, -6.05, 14.7, 0.2, -0.132, -0.028, -0.0288
1720525782162, -6.25, 14.55, 0.15, -0.121, -0.027, -0.0344
1720525782193, -6, 14.65, 0.2, -0.135, -0.027, -0.0328
1720525782224, -6.2, 14.75, 0.3, -0.133, -0.025, -0.0416
1720525782271, -6.2, 14.7, 0.25, -0.134, -0.027, -0.0336
1720525782303, -6.15, 14.8, 0.25, -0.131, -0.027, -0.0312
1720525782334, -6.2, 14.65, 0.2, -0.12, -0.028, -0.0376
1720525782365, -6.1, 14.7, 0.2, -0.137, -0.026, -0.0288
1720525782396, -6.05, 14.75, 0.15, -0.131, -0.027, -0.0416
1720525782428, -6.05, 14.75, 0.1, -0.127, -0.027, -0.032
1720525782459, -6.2, 14.75, 0.35, -0.133, -0.027, -0.04
1720525782490, -6.15, 14.8, 0.15, -0.132, -0.026, -0.0328
1720525782521, -6.15, 14.6, 0.2, -0.127, -0.027, -0.0208
1720525782553, -6.15, 14.65, 0.2, -0.133, -0.026, -0.036
1720525782584, -6.05, 14.65, 0.15, -0.127, -0.026, -0.0224
1720525782615, -6.25, 14.7, 0.15, -0.132, -0.028, -0.0448
1720525782646, -6.15, 14.75, 0.3, -0.132, -0.026, -0.0384
1720525782662, -6.05, 14.6, 0.1, -0.127, -0.027, -0.0352
1720525782678, -6.1, 14.8, 0.15, -0.122, -0.027, -0.0328
1720525782709, -6.2, 14.8, 0.4, -0.135, -0.026, -0.0312
1720525782740, -6.25, 14.65, 0.25, -0.132, -0.026, -0.0232
1720525782818, -6.15, 14.75, 0.15, -0.133, -0.029, -0.0328
1720525782865, -6.05, 14.65, 0.15, -0.126, -0.027, -0.0328
1720525782912, -6.15, 14.8, 0.2, -0.133, -0.027, -0.0176
1720525782943, -6.15, 14.65, 0.15, -0.124, -0.027, -0.0456
1720525782974, -6, 14.8, 0.25, -0.135, -0.027, -0.0344
1720525783021, -6.05, 14.8, 0.2, -0.126, -0.027, -0.0328
1720525783053, -6.2, 14.75, 0.15, -0.133, -0.028, -0.0384
1720525783084, -6.1, 14.6, 0.15, -0.132, -0.026, -0.0352
1720525783131, -6.15, 14.75, 0.2, -0.125, -0.027, -0.0344
1720525783178, -6.2, 14.8, 0.15, -0.131, -0.026, -0.0352
1720525783209, -6.1, 14.6, 0.1, -0.121, -0.028, -0.0312
1720525783240, -6.15, 14.65, 0.25, -0.137, -0.026, -0.0344
1720525783271, -6.25, 14.75, 0.25, -0.126, -0.026, -0.032
1720525783303, -6.15, 14.5, 0.15, -0.126, -0.026, -0.0232
1720525783334, -6.15, 14.6, 0.1, -0.136, -0.028, -0.0352
1720525783365, -6.05, 14.65, 0.1, -0.124, -0.026, -0.0352
1720525783396, -6.15, 14.7, 0.25, -0.127, -0.026, -0.044
