UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720525959455, 12.2, -2.5, 20.3, 0.343, 0.027, 0.048
1720525959471, 11.25, -3.4, 19.2, 0.177, 0.131, 0.0488
1720525959486, 11.55, -2, 19.85, 0.345, 0.094, 0.052
1720525959502, 11.4, -2.4, 19.8, 0.313, 0.115, 0.0392
1720525959517, 11.65, -3.45, 19.5, 0.201, 0.072, 0.0216
1720525959533, 11.55, -2.65, 19.65, 0.3, 0.094, 0.0416
1720525959549, 11.45, -2.2, 19.65, 0.312, 0.091, 0.0496
1720525959564, 11.85, -2.55, 19.85, 0.285, 0.047, 0.0256
1720525959580, 11.65, -2.85, 19.6, 0.264, 0.076, 0.06
1720525959596, 11.35, -2.5, 19.6, 0.29, 0.081, 0.0512
1720525959627, 11.6, -2.5, 19.85, 0.299, 0.068, 0.0288
1720525959642, 11.65, -2.7, 19.55, 0.252, 0.082, 0.036
1720525959658, 11.5, -2.5, 19.6, 0.299, 0.106, 0.0424
1720525959674, 11.35, -2.35, 19.55, 0.299, 0.095, 0.056
1720525959689, 11.75, -2.9, 19.65, 0.263, 0.052, 0.0232
1720525959705, 11.45, -2.55, 19.55, 0.285, 0.088, 0.0552
1720525959736, 11.5, -2.4, 19.6, 0.295, 0.084, 0.0552
1720525959752, 11.5, -2.7, 19.65, 0.274, 0.092, 0.0424
1720525959783, 11.55, -2.6, 19.8, 0.279, 0.077, 0.0384
1720525959814, 11.65, -2.7, 19.65, 0.265, 0.075, 0.0328
1720525959846, 11.55, -2.55, 19.65, 0.271, 0.086, 0.0392
1720525959877, 11.3, -2.45, 19.8, 0.304, 0.1, 0.0408
1720525959908, 11.7, -2.8, 19.65, 0.282, 0.077, 0.04
1720525959939, 11.4, -2.4, 19.6, 0.312, 0.082, 0.0376
1720525959971, 11.5, -2.7, 19.7, 0.277, 0.077, 0.048
1720525960002, 11.45, -2.35, 19.45, 0.272, 0.093, 0.0456
1720525960033, 11.6, -2.85, 19.8, 0.267, 0.076, 0.048
1720525960064, 11.35, -2.55, 19.7, 0.291, 0.078, 0.0688
1720525960096, 12.05, -2.35, 20.05, 0.31, 0.058, 0.0152
1720525960127, 11.05, -2.5, 18.95, 0.264, 0.092, 0.0552
1720525960158, 10.65, -3, 18.4, 0.189, 0.13, 0.0504
1720525960189, 10.6, -3.15, 18.95, 0.196, 0.14, 0.032
1720525960221, 11.8, -2.95, 19.95, 0.256, 0.096, 0.0304
1720525960252, 11.35, -2.05, 19.9, 0.323, 0.06, 0.0512
1720525960283, 12.25, -2.6, 20.25, 0.295, 0.03, 0.0656
1720525960314, 11.05, -2.95, 19.45, 0.266, 0.101, 0.0192
1720525960346, 10.95, -2.55, 19.55, 0.288, 0.133, 0.0432
1720525960377, 10.3, -3.2, 18.45, 0.184, 0.181, 0.0624
1720525960408, 11.2, -2.05, 19.55, 0.299, 0.087, 0.0424
1720525960439, 11.4, -3.4, 19.5, 0.185, 0.114, 0.0736
1720525960502, 12.25, -2.8, 19.8, 0.269, 0.007, 0.0008
1720525960533, 11.7, -2.25, 19.8, 0.334, 0.086, 0.0856
1720525960611, 11.75, -2.7, 19.6, 0.265, 0.087, 0.04
1720525960642, 11.4, -2.4, 19.75, 0.313, 0.081, 0.0488
1720525960689, 11.5, -2.9, 19.7, 0.273, 0.076, 0.0416
1720525960736, 11.45, -2.8, 19.5, 0.259, 0.097, 0.0512
1720525960767, 11.4, -2.9, 19.95, 0.263, 0.085, 0.0304
1720525960799, 11.45, -2.3, 19.9, 0.325, 0.091, 0.0504
1720525960830, 12.55, -1.75, 20.25, 0.397, 0.01, 0.0008
1720525960877, 10.95, -2.6, 18.65, 0.213, 0.124, 0.0784
1720525960908, 12.35, -0.95, 19.85, 0.446, 0.037, 0.0624
1720525960939, 11.15, -3.2, 19.55, 0.255, 0.116, 0.0704
