UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720599272641, -6.15, 15.35, 0.1, -0.144, -0.026, -0.0328
1720599272672, -6.2, 15.15, 0.15, -0.148, -0.027, -0.0328
1720599272703, -6.2, 15.2, 0.1, -0.112, -0.028, -0.0352
1720599272734, -6.25, 15.1, 0.2, -0.142, -0.027, -0.0328
1720599272766, -6.25, 15.25, 0.15, -0.144, -0.027, -0.0344
1720599272797, -6.2, 15.25, 0, -0.111, -0.027, -0.0336
1720599272828, -6.2, 15.35, 0.25, -0.147, -0.027, -0.0352
1720599272859, -6.25, 15.2, 0.15, -0.131, -0.027, -0.032
1720599272891, -6.25, 15.15, 0.05, -0.123, -0.027, -0.0344
1720599272922, -6.35, 15.15, 0.25, -0.149, -0.028, -0.0336
1720599272953, -6.35, 15.05, 0.15, -0.112, -0.027, -0.0336
1720599272984, -6.25, 15.2, 0.1, -0.129, -0.027, -0.0328
1720599273016, -6.2, 15.2, 0.1, -0.149, -0.027, -0.0352
1720599273047, -6.2, 15.2, 0.1, -0.111, -0.027, -0.0336
1720599273078, -6.25, 15, 0.2, -0.137, -0.027, -0.036
1720599273109, -6.3, 15.35, 0.1, -0.137, -0.027, -0.0328
1720599273141, -6.15, 15.3, 0.05, -0.116, -0.027, -0.0352
1720599273172, -6.3, 15.25, 0.25, -0.147, -0.027, -0.0336
1720599273203, -6.1, 15.2, 0.2, -0.127, -0.027, -0.0328
1720599273234, -6.3, 15.2, 0, -0.11, -0.027, -0.032
1720599273266, -6.15, 15.2, 0.25, -0.153, -0.027, -0.0328
1720599273297, -6.2, 15.2, 0.15, -0.124, -0.026, -0.032
1720599273328, -6.3, 15.15, 0.05, -0.114, -0.026, -0.0304
1720599273375, -6.15, 15.3, 0.1, -0.122, -0.026, -0.0352
1720599273406, -6.15, 15.3, 0, -0.111, -0.027, -0.0336
1720599273437, -6.35, 15.3, 0.3, -0.148, -0.025, -0.0352
1720599273484, -6.2, 15.15, 0.05, -0.108, -0.027, -0.0312
1720599273516, -6.35, 15.25, 0.2, -0.142, -0.027, -0.0336
1720599273562, -6.3, 15.3, 0.1, -0.114, -0.028, -0.0352
1720599273594, -6.2, 15.25, 0.2, -0.126, -0.027, -0.0336
1720599273641, -6.25, 15.35, 0.25, -0.138, -0.028, -0.0344
1720599273687, -6.3, 15.3, 0.15, -0.126, -0.027, -0.032
1720599273734, -6.3, 15.2, 0.15, -0.113, -0.028, -0.036
1720599273781, -6.25, 15.25, 0.15, -0.134, -0.027, -0.0328
1720599273828, -6.35, 15.2, 0.05, -0.114, -0.026, -0.0344
1720599273859, -6.4, 15.2, 0.05, -0.13, -0.027, -0.0336
1720599273891, -6.45, 15.35, 0.3, -0.149, -0.026, -0.0416
1720599273922, -6.35, 15.25, 0.15, -0.121, -0.027, -0.0656
1720599273953, -6.25, 15.1, 0.15, -0.1, -0.03, -0.064
1720599273984, -6.4, 15.2, 0, -0.159, -0.019, -0.192
1720599274016, -5.55, 16.1, 0.05, -0.139, -0.033, 0.1976
1720599274062, -6.1, 14.8, -0.05, -0.095, -0.03, -0.176
1720599274094, -6.75, 15.6, 0.25, -0.162, -0.025, -0.2096
1720599274125, -6.7, 15.45, 0.3, -0.109, -0.029, -0.156
1720599274156, -6.3, 15.25, 0.05, -0.145, -0.027, -0.1464
1720599274187, -7.05, 15.25, 0.3, -0.159, -0.028, -0.3136
1720599274219, -5.6, 15.2, 0.1, -0.109, -0.031, 0.1464
1720599274250, -7.1, 15.2, 0.1, -0.143, -0.034, -0.2736
1720599274281, -5.95, 15.15, 0.2, -0.156, -0.029, 0.0648
1720599274312, -5.95, 15.3, -0.05, -0.083, -0.027, 0.0248
1720599274391, -6.35, 15.25, -0.05, -0.062, -0.028, -0.0912
1720599274437, -6.05, 15.4, 0.5, -0.206, -0.029, 0.0456
1720599274469, -6.55, 15.25, 0, -0.094, -0.025, -0.1912
1720599274500, -6.3, 15.35, 0.1, -0.145, -0.02, -0.0656
1720599274531, -6.05, 15.3, 0.25, -0.158, -0.028, 0.0496
1720599274562, -6.25, 15.25, -0.05, -0.074, -0.028, 0.004
1720599274594, -6.55, 15.35, 0.25, -0.162, -0.026, -0.1448
1720599274625, -5.95, 15.45, 0.25, -0.153, -0.028, 0.068
1720599274656, -6.7, 15.1, 0, -0.059, -0.027, -0.1536
1720599274687, -6, 15.35, 0.35, -0.178, -0.027, 0.0736
1720599274719, -6, 14.9, 0, -0.105, -0.023, 0.0448
1720599274734, -6.3, 15.1, -0.1, -0.056, -0.028, -0.0792
1720599274766, -6.4, 15.35, 0.2, -0.14, -0.024, -0.1048
1720599274797, -6.35, 15.3, 0.15, -0.144, -0.025, -0.1016
1720599274828, -6.05, 15.15, -0.05, -0.067, -0.031, 0.052
1720599274859, -6.3, 15.25, 0.2, -0.18, -0.023, -0.0712
1720599274891, -6.15, 15.35, 0.1, -0.124, -0.024, 0.0152
1720599274922, -6.35, 15.15, 0, -0.08, -0.03, -0.1072
1720599274953, -6.25, 15.45, 0.4, -0.223, -0.023, -0.0472
1720599274984, -6.1, 15.15, 0.1, -0.081, -0.03, -0.0232
1720599275016, -6.45, 15.15, 0, -0.1, -0.027, -0.08
1720599275047, -6.15, 15.35, 0.3, -0.218, -0.021, 0.0016
1720599275078, -6.2, 15.15, 0, -0.063, -0.031, -0.056
1720599275109, -6.1, 15.3, 0.15, -0.135, -0.028, 0.0088
1720599275141, -6.5, 15.25, 0.15, -0.16, -0.027, -0.0336
1720599275172, -6.2, 15.1, 0, -0.058, -0.029, 0.0024
1720599275203, -6.45, 15.25, 0.35, -0.186, -0.031, -0.0648
1720599275234, -6.2, 15.3, 0.05, -0.132, -0.024, -0.0104
1720599275266, -6.2, 15.2, 0, -0.07, -0.03, -0.0584
1720599275312, -6.25, 15.35, 0.4, -0.206, -0.027, -0.0472
1720599275344, -6.25, 15.1, 0, -0.06, -0.031, -0.0072
1720599275375, -6.25, 15.25, 0.15, -0.146, -0.027, -0.0488
1720599275406, -6.25, 15.2, 0.3, -0.166, -0.023, -0.0072
1720599275437, -6.25, 15.1, -0.05, -0.059, -0.029, -0.052
1720599275469, -6.25, 15.3, 0.4, -0.2, -0.028, -0.024
1720599275500, -6.4, 15.3, 0.1, -0.104, -0.025, -0.0552
1720599275531, -6.3, 15.15, -0.05, -0.062, -0.028, -0.0448
1720599275562, -6.3, 15.45, 0.35, -0.203, -0.029, -0.0464
1720599275609, -6.2, 15, 0.05, -0.067, -0.026, -0.0168
1720599275656, -5.8, 15.2, 1.4, -0.435, 0.044, 0.1288
1720599275703, -6.3, 15.9, 2.4, -0.841, 0.012, -0.0048
1720599275734, -5.9, 15.05, 0.25, -0.135, 0.006, 0.116
1720599275766, -6.55, 16.65, 3.35, -1.097, 0.021, -0.072
1720599275797, -6.6, 15.1, 0.3, -0.182, 0.054, -0.0784
1720599275828, -6.05, 15.25, 0.95, -0.356, -0.015, 0.0768
1720599275859, -6.4, 16.25, 3.45, -1.127, 0.008, -0.0552
1720599275891, -4.15, 15.4, 0.3, -0.155, -0.008, 0.6168
1720599275922, -2.05, 15.55, 2.65, -0.937, -0.057, 1.3336
1720599275953, -4.95, 16.95, 6.15, -1.943, -0.117, 0.5528
1720599276000, -5.5, 15.75, 1, -0.345, -0.108, 0.2024
1720599276031, -6.85, 17.6, 5.25, -1.614, -0.077, -0.1392
1720599276062, -6.45, 17.3, 2.85, -0.844, 0.012, -0.0744
1720599276094, -6.95, 19.05, 3.95, -1.107, 0.027, -0.1896
1720599276125, -6.15, 18.3, 6, -1.754, -0.028, 0.1096
1720599276156, -6.8, 17.25, 0.25, -0.033, -0.004, -0.2416
1720599276187, -6.15, 17.15, 3.65, -1.1, 0.009, 0.0696
1720599276219, -6.1, 17.55, 4.7, -1.44, 0.024, 0.14
1720599276250, -6.65, 14.4, -1.7, 0.505, -0.001, -0.184
1720599276281, -6.7, 16.45, 2.95, -0.963, 0.024, -0.1808
1720599276328, -5.9, 14.9, 0, -0.059, 0.009, 0.0912
1720599276359, -6.1, 15.55, 0.65, -0.265, 0.016, 0.0608
1720599276391, -6.75, 16.05, 3.5, -1.089, -0.028, -0.1456
1720599276437, -6.1, 14.25, -0.75, 0.238, -0.047, 0.0432
1720599276469, -6.2, 16.25, 5.5, -1.585, -0.004, 0.0824
1720599276500, -6.1, 15.55, 3.5, -0.922, 0.022, 0.044
1720599276531, -6.55, 13.55, 2.25, -0.429, -0.007, -0.0656
1720599276562, -6.65, 14.15, 6.4, -1.775, -0.025, -0.0496
1720599276594, -6.3, 11.35, 1.55, -0.219, -0.024, 0.0136
1720599276625, -6.7, 11.7, 5.5, -1.517, -0.003, -0.0272
1720599276656, -6.6, 12.05, 6.85, -1.872, -0.027, 0.0424
1720599276687, -7.4, 10.7, 2.7, -0.664, -0.01, -0.2184
1720599276750, -5.05, 11.55, 5.75, -1.613, -0.039, 0.4424
1720599276812, -6.1, 11.5, 4.85, -1.31, 0.007, 0.1256
1720599276844, -6.75, 11.7, 4.25, -1.114, 0.027, -0.0232
1720599276875, -7.35, 11.15, 3.45, -0.853, -0.019, -0.224
1720599276937, -7.6, 11.65, 4.3, -1.166, -0.007, -0.2456
1720599276969, -7.45, 11.6, 3.65, -0.935, 0.005, -0.2192
1720599277000, -7.45, 11.85, 4.8, -1.295, -0.001, -0.2216
1720599277031, -7.35, 11.6, 3.6, -0.931, -0.002, -0.2104
1720599277062, -7.45, 11.5, 3.7, -0.973, 0.003, -0.228
1720599277094, -7.4, 11.85, 4.6, -1.265, -0.001, -0.1744
1720599277125, -7.45, 11.75, 3.7, -0.963, 0.006, -0.2152
1720599277156, -7.45, 11.75, 4.1, -1.037, -0.004, -0.1952
1720599277187, -8.1, 12, 5.15, -1.376, 0.018, -0.3432
1720599277219, -8, 11.75, 3, -0.738, 0, -0.3592
1720599277281, -8.35, 12.05, 3.15, -0.839, 0.003, -0.4312
1720599277312, -8.35, 11.85, 2.3, -0.602, -0.009, -0.4208
1720599277344, -8.4, 11.4, 2.65, -0.719, 0.015, -0.3952
1720599277391, -8.4, 11.55, 2.25, -0.631, 0.008, -0.444
1720599277422, -8.25, 11, 2.5, -0.709, 0.01, -0.3744
1720599277469, -6.95, 9.6, 1.4, -0.498, -0.022, -0.088
1720599277500, -6.8, 10.6, 0.75, -0.31, -0.035, -0.072
1720599277547, -6.2, 13.3, 0.65, -0.302, -0.018, 0.0512
1720599277578, -5.85, 12.65, 0.55, -0.27, -0.044, 0.0968
1720599277609, -6.25, 13.65, 1.15, -0.45, -0.02, -0.0336
1720599277656, -5.95, 13.4, 0.25, -0.163, -0.026, 0.1064
1720599277687, -6.3, 13.75, 1.25, -0.459, -0.033, -0.0408
1720599277734, -5.9, 13.65, 0.25, -0.177, -0.025, 0.0792
1720599277766, -5.95, 13.85, 0.9, -0.382, -0.034, 0.0624
1720599277797, -6.05, 13.95, 1.1, -0.412, -0.028, 0.076
1720599277828, -6.25, 13.75, 0.3, -0.163, -0.024, -0.0576
1720599277859, -6.25, 13.55, 1.2, -0.448, -0.008, -0.0104
1720599277891, -6.85, 12.9, 2.95, -0.859, 0.007, -0.0792
1720599277922, -7.25, 12.9, 2.6, -0.759, 0.011, -0.1824
1720599277953, -6.65, 13.25, 2.55, -0.72, -0.004, -0.0232
1720599278047, -6.3, 16.3, 5, -1.332, -0.007, 0.0856
1720599278094, -7.45, 18.5, 8.45, -2.073, -0.014, -0.0832
1720599278125, -7.6, 19.1, 9.05, -2.153, -0.005, -0.152
1720599278156, -6.9, 19.1, 8.65, -2.028, -0.011, -0.0184
1720599278187, -5.8, 20.05, 12.85, -3.071, 0.023, 0.3296
1720599278219, -5.35, 20.15, 12.5, -2.863, 0.043, 0.4368
1720599278266, -4.95, 21.65, 18.7, -4.577, 0.121, 0.7008
1720599278297, -4.6, 21.5, 18.5, -4.336, 0.116, 0.7352
1720599278328, -3.95, 20.25, 16.9, -4.045, 0.172, 0.9192
1720599278359, -3.8, 18.9, 15.15, -3.595, 0.129, 0.844
1720599278391, -4.2, 17.55, 12.25, -2.91, 0.108, 0.6744
1720599278422, -5.95, 16.35, 9.3, -2.228, 0.126, 0.2528
1720599278453, -9.6, 17.3, 8.35, -1.927, 0.029, -0.6552
1720599278484, -8.6, 16.65, 7.65, -1.958, -0.177, -0.5224
1720599278531, -8.1, 16.75, 5.35, -1.211, -0.123, -0.396
1720599278578, -8.3, 16.55, 6.7, -1.733, -0.101, -0.4032
1720599278609, -8.25, 16.6, 5.25, -1.262, -0.111, -0.4408
1720599278672, -7.95, 16.6, 6.2, -1.565, -0.11, -0.3496
1720599278703, -7.75, 16.4, 5.1, -1.256, -0.129, -0.2968
1720599278750, -4.05, 17.1, 7.85, -1.894, -0.155, 0.6072
1720599278781, -3.1, 20.15, 15.15, -3.683, -0.018, 1.0752
1720599278797, -3.7, 21.3, 18.15, -4.253, 0.075, 0.9912
1720599278828, -3.85, 20.85, 19.5, -4.774, 0.087, 1.012
1720599278859, -3.85, 20.75, 19.25, -4.305, -0.048, 0.8944
1720599278891, -4.65, 20.85, 19.2, -4.528, 0.014, 0.6864
1720599278922, -5.05, 20.5, 18.25, -4.274, 0.086, 0.6216
1720599278953, -4.75, 20.7, 19.15, -4.506, 0.059, 0.6592
1720599278984, -5.2, 20.5, 19.1, -4.461, 0.069, 0.6112
1720599279016, -4.75, 20.4, 18.7, -4.3, 0.056, 0.64
1720599279047, -5.2, 20.5, 19.05, -4.48, 0.067, 0.5896
1720599279078, -5.15, 20.3, 18.8, -4.395, 0.057, 0.58
1720599279109, -5, 20.45, 18.65, -4.328, 0.06, 0.6376
1720599279141, -5.3, 20.3, 19.05, -4.487, 0.056, 0.5656
1720599279203, -5.05, 20.1, 18.65, -4.335, 0.05, 0.5888
1720599279266, -5, 20.15, 18.6, -4.321, 0.049, 0.5944
1720599279328, -5.15, 20.2, 18.9, -4.429, 0.05, 0.5792
1720599279375, -5.25, 18.9, 17.1, -4.167, 0.088, 0.5936
1720599279422, -6.15, 14.6, -1.75, 0.651, 0.004, 0.072
1720599279469, -7, 16.65, 4.4, -1.414, -0.031, -0.1864
1720599279516, -6, 13.65, -5.05, 1.47, -0.036, -0.004
1720599279547, -6.4, 15.75, 2.25, -0.788, 0.012, -0.0688
1720599279594, -5.85, 15.5, 0.9, -0.452, 0.001, 0.0624
1720599279625, -5.75, 14.9, -0.75, 0.142, -0.024, 0.1032
1720599279687, -6.35, 14.9, -1.7, 0.596, 0.002, -0.0872
1720599279719, -6.2, 15.2, -0.15, 0.004, 0.01, -0.0344
1720599279750, -6.35, 16.3, 3, -1.022, 0.013, -0.0232
1720599279797, -6.15, 14.2, -4.15, 1.363, -0.041, -0.0584
1720599279828, -6.7, 16.95, 4.65, -1.566, 0.013, -0.1
1720599279859, -6.35, 15.45, 0.1, -0.164, 0, -0.0552
1720599279891, -6.3, 14.8, -1.6, 0.353, -0.02, -0.1336
1720599279922, -6.65, 16.6, 4.25, -1.422, -0.001, -0.0176
1720599280000, -6.35, 16.25, 3.5, -1.184, -0.021, -0.0432
1720599280078, -6.2, 15.1, -0.05, -0.042, -0.038, -0.0032
1720599280125, -6.05, 14.2, -3.65, 1.063, -0.02, -0.0144
1720599280141, -6.05, 14.2, -3.25, 0.979, -0.048, -0.0784
1720599280172, -6.3, 15.85, 2.3, -0.819, -0.014, -0.0368
1720599280203, -6.3, 15.45, 0.45, -0.238, -0.038, -0.0144
1720599280234, -6.3, 14.2, -3.05, 0.875, -0.048, -0.0608
1720599280266, -6.5, 16.6, 4, -1.342, 0.001, -0.0128
1720599280297, -6.15, 14.7, -1.6, 0.439, -0.036, -0.036
1720599280328, -6.2, 14.8, -1.35, 0.351, -0.045, -0.0296
1720599280359, -6.55, 16.2, 3.55, -1.17, -0.019, -0.0736
1720599280391, -6.2, 14.65, -2.05, 0.626, -0.05, -0.0104
1720599280422, -6.2, 14.6, -1.45, 0.359, -0.018, -0.036
1720599280453, -6.45, 16.1, 2.85, -0.938, -0.009, -0.0528
1720599280500, -6.25, 14.65, -1.95, 0.543, -0.048, -0.0392
1720599280547, -6.6, 16.25, 3.2, -1.095, -0.032, -0.072
1720599280594, -6.3, 14.6, -2.45, 0.685, -0.022, -0.0608
1720599280656, -6.2, 14.9, -1.05, 0.279, -0.029, -0.0392
1720599280688, -6.25, 15.45, 1.1, -0.431, -0.032, -0.0192
1720599280719, -6.3, 15.6, 1.7, -0.606, -0.022, -0.0392
1720599280766, -6.3, 14.9, -0.9, 0.207, -0.037, -0.052
1720599280797, -6.4, 16.25, 3.4, -1.16, -0.01, -0.0416
1720599280828, -6.1, 14.55, -2.55, 0.731, -0.027, -0.0216
1720599280859, -6.25, 15.05, -0.6, 0.098, -0.035, -0.0568
1720599280891, -6.55, 15.95, 2.6, -0.89, -0.021, -0.048
1720599280922, -6.15, 14.45, -2.65, 0.78, -0.035, -0.0456
1720599280953, -6.35, 15.95, 2.15, -0.77, -0.021, -0.0032
1720599280984, -6.45, 15.75, 2, -0.71, -0.016, -0.0712
1720599281016, -6, 14.35, -2.75, 0.815, -0.04, -0.0304
1720599281047, -6.25, 15.95, 2.55, -0.895, -0.024, -0.0128
1720599281078, -6.4, 15.75, 1.8, -0.659, -0.025, -0.0624
1720599281109, -6.1, 14.45, -2.6, 0.731, -0.039, -0.0376
1720599281141, -6.25, 16.05, 2.85, -0.977, -0.021, -0.0176
1720599281172, -6.15, 15.15, -0.25, 0.024, -0.021, -0.0248
1720599281234, -6.35, 15.95, 2.5, -0.866, -0.018, -0.0272
1720599281281, -6.3, 14.7, -2.25, 0.642, -0.029, -0.0552
1720599281328, -6.55, 15.95, 2.35, -0.825, -0.025, -0.0528
1720599281359, -6.1, 14.6, -2.25, 0.628, -0.03, -0.024
1720599281391, -6.35, 15.25, 0.25, -0.169, -0.03, -0.0296
1720599281422, -6.55, 15.85, 1.75, -0.631, -0.023, -0.0568
1720599281453, -6.15, 14.45, -2.4, 0.691, -0.029, -0.0368
1720599281484, -6.3, 15.75, 1.5, -0.578, -0.026, -0.0104
1720599281516, -6.2, 15.2, 0.15, -0.122, -0.027, -0.0288
1720599281547, -6.1, 14.65, -2.1, 0.588, -0.031, -0.0472
1720599281578, -6.2, 15.8, 1.75, -0.637, -0.02, -0.012
1720599281609, -6.3, 14.95, -0.7, 0.146, -0.026, -0.02
1720599281641, -6.4, 14.95, -0.85, 0.212, -0.027, -0.044
1720599281672, -6.5, 16, 2.55, -0.9, -0.022, -0.0264
1720599281719, -6.1, 14.6, -2.1, 0.604, -0.036, -0.036
1720599281781, -6.3, 15, -0.65, 0.127, -0.031, -0.0216
1720599281813, -6.3, 14.95, -1.1, 0.277, -0.029, -0.044
1720599281859, -6.35, 15.7, 1.6, -0.584, -0.026, -0.0512
1720599281906, -6.1, 15.2, -0.3, 0.074, -0.027, -0.0368
1720599281953, -6.35, 15.7, 1.9, -0.694, -0.021, -0.0488
1720599281984, -6.2, 14.8, -1.4, 0.356, -0.031, -0.0432
1720599282016, -6.2, 15.6, 2.1, -0.75, -0.023, -0.02
1720599282063, -6.1, 14.7, -1.35, 0.372, -0.032, -0.0312
1720599282094, -6.4, 15.6, 1.5, -0.553, -0.021, -0.0232
1720599282125, -6.4, 15.35, 0.45, -0.22, -0.028, -0.0344
1720599282156, -6.15, 14.75, -1.95, 0.52, -0.033, -0.0376
1720599282188, -6.3, 15.7, 2, -0.716, -0.02, -0.0184
1720599282219, -6.25, 15.3, 0.4, -0.179, -0.028, -0.0384
1720599282250, -6.3, 14.85, -1.6, 0.437, -0.031, -0.04
1720599282281, -6.35, 15.65, 1.95, -0.686, -0.022, -0.0192
1720599282313, -6.45, 15.4, 0.6, -0.287, -0.027, -0.0392
1720599282359, -6.35, 15.4, 0.9, -0.364, -0.026, -0.032
1720599282391, -6.35, 15.55, 1.5, -0.545, -0.024, -0.0448
1720599282422, -6.2, 14.8, -1.2, 0.293, -0.031, -0.0352
1720599282469, -6.3, 15.5, 1.5, -0.533, -0.024, -0.0408
1720599282547, -6.25, 15.65, 1.55, -0.59, -0.023, -0.024
1720599282609, -6.25, 15.1, 0, -0.081, -0.026, -0.0336
1720599282656, -6.15, 15.15, -0.4, 0.045, -0.027, -0.0384
1720599282703, -6.3, 15.15, -0.65, 0.143, -0.029, -0.0392
1720599282734, -6.4, 15.55, 0.95, -0.412, -0.027, -0.044
1720599282781, -6.3, 14.9, -1.5, 0.383, -0.031, -0.0432
1720599282813, -6.35, 15.75, 1.95, -0.687, -0.022, -0.0208
