UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722925140360, 10.65, -2.55, 18.6, 0.195, 0.128, 0.036
1722925140375, 10.8, -1.45, 19.25, 0.301, 0.11, 0.0384
1722925140391, 11.9, -1.6, 19.75, 0.321, 0.029, 0.0024
1722925140407, 11.3, -2.55, 19.1, 0.218, 0.08, 0.008
1722925140422, 11.3, -1.65, 19.5, 0.293, 0.096, 0.0304
1722925140438, 11.05, -1.3, 19.15, 0.325, 0.105, 0.0336
1722925140453, 11.4, -2.1, 19.15, 0.228, 0.079, 0.0248
1722925140469, 11.55, -2.1, 19.35, 0.274, 0.075, 0.0152
1722925140485, 11, -1.5, 19.3, 0.316, 0.115, 0.0504
1722925140500, 11.3, -1.95, 19.3, 0.269, 0.084, 0.0248
1722925140532, 11.45, -2.05, 19.45, 0.278, 0.067, 0.0096
1722925140547, 11.15, -2, 19.3, 0.282, 0.099, 0.0176
1722925140563, 11.5, -1.95, 19.4, 0.287, 0.077, 0.0128
1722925140578, 11.2, -1.85, 19.4, 0.283, 0.09, 0.0216
1722925140610, 11.35, -1.75, 19.3, 0.287, 0.097, 0.0192
1722925140625, 11.45, -2.05, 19.4, 0.269, 0.081, 0.0224
1722925140641, 11.15, -1.75, 19.4, 0.311, 0.094, 0.02
1722925140672, 11.3, -1.8, 19.4, 0.285, 0.097, 0.0312
1722925140719, 10.9, -1.9, 19.35, 0.296, 0.107, 0.0336
1722925140750, 11.4, -1.9, 19.25, 0.278, 0.081, 0.024
1722925140782, 11.1, -1.75, 19.45, 0.301, 0.088, 0.0152
1722925140813, 11.05, -1.85, 19.3, 0.28, 0.108, 0.0328
1722925140844, 11.05, -1.75, 19.2, 0.308, 0.11, 0.0376
1722925140875, 11.25, -1.7, 19.4, 0.278, 0.103, 0.0176
1722925140907, 11.4, -1.7, 19.3, 0.3, 0.074, 0.0248
1722925140938, 10.75, -2.05, 19, 0.251, 0.132, 0.0472
1722925140969, 11.1, -2.1, 19.15, 0.259, 0.108, 0.0144
1722925141000, 11.05, -1.85, 19.05, 0.284, 0.087, 0.032
1722925141032, 11.55, -1.65, 19.6, 0.319, 0.056, 0.0024
1722925141063, 11.05, -1.7, 18.95, 0.274, 0.08, 0.0448
1722925141094, 10.65, -2.6, 18.9, 0.218, 0.193, 0.08
1722925141125, 11, -2.4, 19.2, 0.239, 0.108, 0.0432
1722925141157, 11, -1.7, 19.65, 0.313, 0.146, 0.0536
1722925141188, 10.85, -1.55, 18.5, 0.266, 0.109, 0.0376
1722925141219, 11.4, -1.75, 18.9, 0.263, 0.095, 0.0424
1722925141250, 12.2, -1.65, 19.8, 0.326, 0.06, 0.0216
1722925141282, 12.55, -1.05, 20.25, 0.385, 0.005, -0.0344
1722925141313, 10.65, -2.6, 18.55, 0.218, 0.157, 0.0504
1722925141344, 11.55, -1.45, 19.75, 0.325, 0.116, 0.0472
1722925141391, 11.5, -2.05, 19.9, 0.324, 0.111, 0.0336
1722925141438, 12.15, -1.5, 20, 0.325, 0.002, -0.0032
1722925141485, 10.65, -1.75, 18.95, 0.298, 0.155, 0.0936
1722925141532, 11.2, -1.6, 19.3, 0.313, 0.107, 0.0432
1722925141578, 11.4, -1.7, 19.5, 0.299, 0.071, 0.024
1722925141610, 11.5, -1.75, 19.7, 0.314, 0.07, 0.004
1722925141641, 11.8, -1.95, 19.8, 0.277, 0.06, 0.0144
1722925141688, 12.55, -1.3, 19.85, 0.349, -0.023, -0.0592
1722925141719, 11.6, -2.55, 19.7, 0.203, 0.07, -0.0496
1722925141766, 10.2, -2.05, 18.8, 0.251, 0.174, 0.0704
1722925141797, 10.75, -2.25, 19.3, 0.268, 0.122, 0.0336
1722925141828, 11.4, -1.95, 19.5, 0.275, 0.088, 0.02
1722925141860, 11.7, -2, 19.3, 0.269, 0.094, 0.0432
1722925141891, 11.05, -1.25, 19.1, 0.305, 0.106, -0.012
1722925141922, 10.65, -2.15, 18.8, 0.237, 0.153, 0.0288
1722925141953, 11.2, -1.8, 19.4, 0.296, 0.084, 0.0136
1722925141985, 11.95, -1.85, 20, 0.347, 0.063, 0.0368
1722925142016, 10.75, -1.5, 19.1, 0.307, 0.135, 0.04
1722925142047, 11.8, -2.1, 19.3, 0.229, 0.047, -0.0208
1722925142078, 11.6, -1.7, 19.75, 0.271, 0.051, -0.0072
1722925142110, 11.5, -1.7, 19.65, 0.31, 0.094, 0.0032
1722925142141, 11.65, -2.45, 19.05, 0.248, 0.07, 0.0256
1722925142172, 10.5, -1.25, 19.25, 0.333, 0.175, 0.0816
1722925142250, 12.05, -2.65, 19.25, 0.222, 0.019, -0.0152
1722925142297, 11.55, -2, 19.2, 0.261, 0.066, 0.004
1722925142328, 11.4, -1.75, 19.7, 0.299, 0.084, 0.0048
1722925142360, 11.4, -2.05, 19.15, 0.26, 0.078, 0.0288
1722925142391, 11.15, -1.4, 19.35, 0.334, 0.096, 0.0336
1722925142422, 11.95, -1.3, 19.4, 0.32, 0.031, -0.0296
1722925142453, 10.8, -2.05, 19.85, 0.26, 0.099, -0.004
1722925142485, 10.6, -1.45, 18.95, 0.312, 0.172, 0.1176
1722925142516, 11.3, -2.2, 19.05, 0.228, 0.093, 0.0256
1722925142547, 11.1, -1, 19.65, 0.356, 0.096, 0.024
1722925142578, 11.25, -2.6, 19.7, 0.286, 0.144, 0.128
1722925142610, 10.85, -0.4, 19.55, 0.464, 0.15, 0.12
1722925142641, 12.45, -2.2, 19.55, 0.257, 0.003, -0.0384
1722925142672, 12, -0.45, 20.4, 0.464, 0.037, -0.0368
1722925142703, 12.4, -2.35, 19.55, 0.248, 0.001, -0.0136
1722925142735, 11.25, -1.55, 18.95, 0.304, 0.067, 0.048
1722925142766, 10.95, -2.25, 19, 0.218, 0.15, 0.0424
1722925142797, 11.35, -1.9, 19.6, 0.296, 0.063, 0.036
1722925142828, 11.2, -2.05, 19.2, 0.241, 0.082, -0.0264
1722925142860, 11.4, -2.45, 19.15, 0.199, 0.064, 0.0056
1722925142891, 10.35, -1.8, 19.5, 0.302, 0.137, 0.056
1722925142922, 11.85, -2.2, 19.3, 0.264, 0.049, 0.0136
1722925142953, 11.15, -1.55, 19.35, 0.329, 0.102, 0.0376
1722925142985, 11.15, -1.75, 19.6, 0.31, 0.104, 0.0424
1722925143016, 11.25, -2.05, 19.3, 0.256, 0.081, 0.0144
1722925143063, 11.4, -1.65, 19.25, 0.271, 0.079, 0.0296
1722925143094, 11.15, -1.35, 18.9, 0.309, 0.073, 0.0328
1722925143125, 11.05, -2.4, 19.85, 0.283, 0.12, 0.0568
1722925143157, 10.65, -2.1, 19.05, 0.253, 0.146, 0.076
1722925143188, 11.95, -1.85, 19.95, 0.331, 0.044, 0.0088
1722925143219, 11.3, -0.4, 18.8, 0.412, 0.069, 0.008
1722925143250, 11.35, -1.85, 19, 0.265, 0.077, 0.0248
1722925143282, 10.95, -2.3, 19.9, 0.275, 0.113, 0.0392
1722925143313, 11.3, -2.4, 19.5, 0.228, 0.079, 0.0248
1722925143344, 11.25, -1.3, 19.35, 0.354, 0.097, 0.0648
1722925143360, 11.15, -2.2, 19.5, 0.251, 0.11, 0.0288
1722925143391, 10.85, -1.95, 19.35, 0.256, 0.105, 0.0176
1722925143422, 11.3, -2.05, 19.2, 0.277, 0.087, 0.0128
1722925143453, 13.15, -3.3, 18.45, 0.096, -0.06, -0.0392
1722925143485, 9.1, 0, 20.15, 0.531, 0.338, 0.2376
1722925143516, 10.1, -3.9, 17.95, 0.108, 0.192, 0.0576
1722925143547, 13, -2.85, 19.4, 0.16, -0.083, -0.0656
1722925143578, 8.8, -3.1, 19.1, 0.088, 0.168, 0.04
1722925143594, 5.45, -3.6, 19.4, 0.17, 0.574, 0.2168
