UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722846617178, 11.45, -1.6, 19.9, 0.35, 0.053, 0.0024
1722846617194, 11.3, -2.3, 19.65, 0.277, 0.058, 0.0352
1722846617225, 11.25, -1.4, 19.55, 0.33, 0.093, 0.048
1722846617241, 11.35, -2.45, 19.3, 0.237, 0.072, -0.0032
1722846617256, 11.5, -2.15, 19.4, 0.272, 0.086, 0.0296
1722846617272, 11, -1.4, 19.65, 0.345, 0.115, 0.0376
1722846617288, 11.2, -2.05, 19.4, 0.287, 0.092, 0.0248
1722846617303, 11.55, -2.55, 19.45, 0.247, 0.074, 0.0224
1722846617319, 11.15, -1.95, 19.45, 0.298, 0.095, 0.0384
1722846617334, 11.35, -1.6, 19.6, 0.318, 0.091, 0.028
1722846617350, 11.2, -2.1, 19.35, 0.281, 0.094, 0.0344
1722846617366, 11.35, -2.15, 19.5, 0.27, 0.08, 0.0272
1722846617381, 11.25, -1.7, 19.6, 0.301, 0.093, 0.0128
1722846617397, 11.2, -1.75, 19.65, 0.306, 0.091, 0.0304
1722846617413, 11.25, -2.1, 19.4, 0.276, 0.076, 0.0272
1722846617444, 11.3, -2, 19.65, 0.29, 0.086, 0.0176
1722846617475, 11.35, -2.05, 19.5, 0.282, 0.077, 0.0224
1722846617522, 11.05, -2.2, 19.4, 0.284, 0.09, 0.032
1722846617553, 10.85, -2.05, 19.4, 0.293, 0.1, 0.0272
1722846617569, 11.2, -2.2, 19.4, 0.276, 0.095, 0.0296
1722846617600, 11.1, -1.95, 19.45, 0.29, 0.101, 0.032
1722846617631, 11.3, -1.95, 19.35, 0.273, 0.077, 0.0256
1722846617663, 11.35, -1.8, 19.6, 0.326, 0.083, 0.0224
1722846617694, 11.2, -2.15, 19.6, 0.304, 0.079, 0.0312
1722846617725, 11, -1.85, 19.25, 0.284, 0.103, 0.0344
1722846617756, 11.5, -1.9, 19.45, 0.306, 0.104, 0.0184
1722846617788, 11.1, -1.9, 19.2, 0.252, 0.101, 0.012
