UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722926433077, 16, -8.7, 12.3, -0.191, 0.067, -0.0832
1722926433109, 15.7, -8.7, 12.45, -0.168, 0.116, -0.0544
1722926433124, 15.55, -9.15, 12.25, -0.232, 0.118, -0.0808
1722926433140, 15.8, -9.2, 12.4, -0.192, 0.098, -0.0896
1722926433171, 16, -8.65, 12.55, -0.162, 0.069, -0.0744
1722926433202, 15.65, -9.2, 12.35, -0.204, 0.126, -0.0544
1722926433249, 16, -8.65, 12.25, -0.14, 0.079, -0.0744
1722926433281, 15.75, -9.05, 12.4, -0.202, 0.106, -0.056
1722926433312, 16.1, -8.85, 12.6, -0.198, 0.077, -0.0776
1722926433343, 15.7, -8.8, 12.4, -0.185, 0.093, -0.0768
1722926433374, 15.7, -8.95, 12.15, -0.201, 0.109, -0.0816
1722926433406, 15.95, -8.85, 12.2, -0.184, 0.087, -0.0984
1722926433437, 15.7, -8.95, 12.25, -0.202, 0.127, -0.0768
1722926433468, 15.85, -8.3, 12.25, -0.138, 0.095, -0.0952
1722926433499, 14.75, -7.2, 11.35, -0.048, 0.156, -0.0696
1722926433531, 14.7, -5.85, 12.6, 0.077, 0.259, -0.136
1722926433562, 15.35, -5.65, 10.85, 0.023, 0.045, -0.1392
1722926433593, 14.5, -5.1, 13.15, 0.174, 0.284, -0.1232
1722926433624, 14.3, -4.35, 11.8, 0.323, 0.292, -0.0808
1722926433656, 17.75, -5.5, 14.35, 0.095, -0.164, -0.0832
1722926433687, 16, -5.85, 13.65, 0.064, 0.068, -0.088
1722926433718, 16.4, -6.55, 11.1, 0.03, 0.055, -0.0592
1722926433749, 15.4, -5, 11.75, 0.296, 0.261, -0.1688
1722926433781, 17.05, -9.6, 14.6, -0.359, -0.027, -0.0504
1722926433812, 18.25, -12.15, 14, -0.535, -0.056, -0.0936
1722926433843, 16.95, -10.15, 13.85, -0.351, -0.012, 0.012
1722926433874, 16.55, -12.7, 10.65, -0.438, 0.09, -0.0088
1722926433906, 16.95, -14.8, 14.15, -0.881, -0.087, -0.0008
1722926433968, 17.5, -11.05, 13.85, -0.349, -0.008, -0.076
1722926434015, 16.75, -8.2, 12.85, -0.181, 0.043, -0.0888
