UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722842498387, 11.45, -2.25, 19.4, 0.292, 0.064, 0.0336
1722842498403, 11.4, -2.1, 19.45, 0.305, 0.074, 0.032
1722842498419, 11.2, -2.15, 19.1, 0.285, 0.085, 0.04
1722842498434, 11.45, -2.2, 19.5, 0.287, 0.078, 0.0288
1722842498450, 11.35, -2, 19.5, 0.3, 0.077, 0.0408
1722842498466, 11.4, -2.2, 19.35, 0.279, 0.073, 0.024
1722842498481, 11.3, -1.95, 19.4, 0.296, 0.091, 0.0344
1722842498513, 11.45, -2.1, 19.4, 0.283, 0.076, 0.0304
1722842498544, 11.3, -2, 19.4, 0.295, 0.083, 0.0312
1722842498575, 11.4, -2.25, 19.45, 0.279, 0.073, 0.0352
1722842498591, 11.3, -2, 19.5, 0.303, 0.082, 0.0296
1722842498606, 11.15, -2.15, 19.3, 0.292, 0.099, 0.0368
1722842498637, 11.35, -2.25, 19.25, 0.272, 0.07, 0.0296
1722842498684, 11.35, -2.15, 19.3, 0.281, 0.077, 0.0368
1722842498716, 11.4, -2.05, 19.45, 0.298, 0.078, 0.0328
1722842498747, 11.4, -1.95, 19.35, 0.275, 0.086, 0.0352
1722842498778, 11.1, -2.1, 19.4, 0.278, 0.089, 0.0392
1722842498809, 11.5, -2, 19.4, 0.297, 0.081, 0.0552
1722842498841, 11.5, -2.05, 19.35, 0.284, 0.066, 0.0384
1722842498872, 11.35, -1.9, 19.3, 0.305, 0.088, 0.0472
1722842498903, 11.1, -2.1, 19.2, 0.258, 0.089, 0.0624
1722842498934, 11.15, -2.3, 19.2, 0.281, 0.078, 0.0424
1722842498966, 10.7, -2.7, 18.85, 0.204, 0.116, 0.0552
1722842499013, 12.05, -2.55, 19.8, 0.271, 0.046, -0.0152
1722842499044, 10.65, -2.25, 18.6, 0.258, 0.097, 0.0056
1722842499075, 11.3, -1.85, 19.3, 0.312, 0.056, 0.0368
1722842499106, 12.05, -2.2, 19.9, 0.311, 0.068, 0.016
1722842499138, 11.65, -1.65, 20.05, 0.374, 0.044, 0.0248
1722842499169, 11.95, -2.15, 19.45, 0.275, 0.043, 0.0784
1722842499200, 11.85, -1.75, 20.15, 0.388, 0.04, 0.0232
1722842499247, 11, -2.3, 19.35, 0.28, 0.136, 0.0584
1722842499294, 11.5, -1.8, 19.25, 0.308, 0.094, 0.0328
1722842499325, 10.85, -2.55, 19.25, 0.227, 0.123, 0.06
1722842499403, 11.45, -2, 19.4, 0.342, 0.098, 0.112
1722842499450, 11.9, -1.8, 19.8, 0.354, 0.015, 0.0144
1722842499481, 10.95, -2.1, 19.35, 0.298, 0.116, 0.0496
1722842499513, 11.45, -2.35, 19.25, 0.264, 0.079, 0.0232
1722842499544, 11.05, -2.1, 19.45, 0.286, 0.095, 0.04
1722842499591, 11.1, -2.05, 19.5, 0.307, 0.089, 0.0376
1722842499622, 11.25, -2.3, 19.45, 0.289, 0.082, 0.04
1722842499653, 11.5, -2.15, 19.45, 0.295, 0.073, 0.0312
1722842499684, 10.85, -1.25, 18.8, 0.317, 0.108, 0.0544
1722842499716, 11.55, -2.5, 18.95, 0.211, 0.073, 0.0216
1722842499747, 11.45, -2.3, 20.15, 0.283, 0.034, 0.0328
1722842499778, 12, -2.75, 19.45, 0.205, 0.047, -0.0256
1722842499809, 11.9, -1.1, 19.85, 0.419, 0.062, 0.044
1722842499841, 11.9, -2.4, 19.6, 0.303, 0.055, 0.0376
1722842499872, 10.25, -1.95, 18.9, 0.276, 0.136, 0.056
1722842499903, 11.65, -3.05, 19.3, 0.213, 0.081, 0.0512
1722842499934, 11.1, -1.7, 19.05, 0.296, 0.069, 0.0192
1722842499966, 12.2, -1.85, 20.05, 0.34, 0.011, 0.0184
1722842499997, 11.55, -2.1, 19.2, 0.296, 0.08, 0.0416
1722842500028, 11.65, -2.1, 19.3, 0.284, 0.044, 0.0328
1722842500059, 11.2, -2.25, 19.5, 0.276, 0.059, 0.0288
1722842500122, 11.95, -1.7, 19.4, 0.309, 0.034, -0.0144
1722842500153, 11.75, -2, 19.55, 0.305, 0.032, 0.0344
1722842500169, 11.1, -2.15, 19.55, 0.298, 0.113, 0.0424
1722842500200, 11.7, -2.1, 19.35, 0.288, 0.074, 0.0272
1722842500231, 11.1, -1.95, 19.25, 0.291, 0.108, 0.0504
1722842500263, 11.05, -2.45, 19.45, 0.269, 0.097, 0.0608
1722842500294, 11.6, -2.2, 19.75, 0.27, 0.07, 0.024
1722842500325, 12.05, -1.6, 19.55, 0.336, 0.004, -0.0088
1722842500356, 12.1, -2.4, 19.65, 0.255, 0.041, 0.0024
1722842500388, 10.8, -2.6, 19.25, 0.221, 0.144, 0.04
1722842500419, 11.8, -2.55, 19.3, 0.224, 0.035, -0.0088
1722842500450, 11.6, -1.55, 19.1, 0.361, 0.057, 0.0688
1722842500481, 11.4, -3, 19.35, 0.184, 0.061, 0.032
1722842500513, 11.1, -2.55, 19.5, 0.243, 0.12, 0.036
1722842500544, 11.4, -2.2, 19.65, 0.271, 0.062, 0.0208
1722842500575, 10.95, -2.7, 19.1, 0.183, 0.121, 0.0512
1722842500606, 10.8, -1.5, 18.95, 0.347, 0.146, 0.06
1722842500638, 11.95, -2.65, 19.2, 0.24, 0.068, 0.0104
1722842500669, 10.9, -1.95, 19.6, 0.347, 0.095, 0.0544
1722842500700, 11.6, -2.6, 19.8, 0.258, 0.019, -0.0072
1722842500731, 11.5, -2.25, 19.25, 0.254, 0.061, -0.008
1722842500763, 11.25, -1.65, 18.9, 0.341, 0.087, 0.0568
1722842500794, 11.65, -2.2, 19.25, 0.292, 0.058, 0.0288
1722842500809, 11.05, -2.05, 19.25, 0.314, 0.102, 0.0528
1722842500841, 10.95, -2.1, 19.15, 0.282, 0.112, 0.0584
1722842500872, 11.9, -1.8, 19.9, 0.345, 0.041, 0.0024
1722842500903, 11.65, -2.35, 19.65, 0.289, 0.034, 0.0072
1722842500934, 11.75, -2.1, 19.85, 0.309, 0.057, -0.0008
1722842500966, 10.35, -2.15, 18.55, 0.264, 0.163, 0.0984
1722842500997, 11.3, -1.45, 19.3, 0.363, 0.071, 0.0632
1722842501028, 11.85, -1.9, 19.7, 0.322, 0.044, 0.0104
1722842501059, 11.5, -1.85, 19.8, 0.336, 0.065, 0.0176
1722842501091, 11.75, -2.7, 19.95, 0.285, 0.067, 0.0384
1722842501106, 11.85, -1.8, 19.55, 0.327, 0.082, 0.0272
1722842501138, 11.25, -2.25, 19.3, 0.258, 0.07, 0.0344
1722842501169, 10.2, -2.55, 18.65, 0.21, 0.142, 0.0088
1722842501200, 11.3, -2.35, 19.3, 0.279, 0.075, 0.092
1722842501231, 11.6, -1.8, 19.1, 0.304, 0.056, 0.0672
1722842501278, 11.3, -2.5, 19.15, 0.257, 0.098, 0.0232
1722842501309, 9.25, -2.75, 18.1, 0.076, 0.244, 0.0752
1722842501341, 11.6, -8.45, 16.8, -0.392, -0.059, -0.104
1722842501372, 11.05, 1.1, 18.6, 0.548, 0.061, 0.0424
1722842501403, 10.55, -3.8, 19.3, 0.147, 0.117, 0.0264
1722842501434, 8.9, -3.35, 19.25, 0.182, 0.21, 0.1184
1722842501466, 9, -1.75, 20.95, 0.41, 0.151, 0.0976
1722842501497, 2.8, -6.7, 21.45, -0.001, 0.655, 0.0816
1722842501528, 1.45, -8, 19.25, -0.251, 0.854, 0.2328
1722842501559, 0.65, -5.05, 18.2, -0.055, 1.058, 0.4264
1722842501591, 5.1, -2.25, 16.65, 0.29, 0.693, 0.344
1722842501622, 6.15, -4.6, 12.25, 0.319, 0.577, -0.0072
1722842501653, 17.25, -3.3, 21.6, -0.132, -0.252, -0.1904
1722842501700, 26.35, -0.3, 23.85, 0.029, -1.012, -0.2312
1722842501731, 18.25, -8.8, 13.85, -0.046, -0.34, -0.228
1722842501763, 16.5, -5.3, 14.35, -0.161, -0.158, -0.0536
1722842501794, 13.15, -8.75, 13.95, -0.274, 0.047, 0.0048
1722842501825, 11.45, -8.05, 18.9, -0.009, 0.051, 0.2616
1722842501856, 11, -7.9, 23.75, -0.001, 0.113, -0.008
1722842501888, 9.4, -8.35, 20.85, -0.139, 0.259, 0.0208
1722842501919, 11.65, -6.75, 18.45, -0.073, 0.052, 0.0488
1722842501950, 10.75, -6.8, 19.65, 0.03, 0.035, 0.0136
1722842501981, 12.6, -6.75, 18.75, -0.031, -0.031, -0.0608
1722842502013, 10.55, -6.05, 25.05, 0.319, 0.173, 0.112
1722842502044, 13, -6.8, 25.5, 0.181, 0.081, 0.1248
1722842502075, 12.4, -6.7, 23.15, 0.327, -0.121, -0.1672
1722842502106, 9.9, -7.5, 18.95, -0.235, 0.267, 0.256
1722842502138, 13.15, -10.75, 17.1, -0.389, 0.061, -0.012
1722842502169, 11.85, -8.3, 17.15, -0.215, 0.178, 0.1056
1722842502200, 10.75, -7.55, 19.2, 0.043, 0.245, 0.16
1722842502231, 9.2, -5.2, 25.6, 0.337, 0.363, 0.2664
1722842502263, 9.25, -4.8, 26, 0.321, 0.15, 0.0328
1722842502294, 5.75, -5.35, 27.15, 0.358, 0.509, -0.1856
1722842502309, 3.75, -4.95, 22.4, 0.451, 1.253, 0.2232
1722842502356, 7.75, -6.85, 24.2, 0.242, 0.419, 0.1248
1722842502388, 8.3, -10.3, 9.25, -0.846, 0.667, -0.1024
1722842502419, 8.8, -8.65, 8.75, -0.321, 0.594, 0.2072
1722842502481, 9.1, -14.5, 13.3, -0.981, 0.001, 0.0888
1722842502513, 8.3, -9.85, 13.6, -0.476, 0.268, 0.0688
1722842502559, 8.55, -9.75, 17.6, -0.314, 0.306, 0.2016
1722842502591, 7.25, -8.85, 17.15, -0.233, 0.438, 0.1216
1722842502622, 6.9, -9.35, 18.95, -0.222, 0.436, 0.1256
1722842502653, 7.6, -9.7, 18.35, -0.317, 0.378, 0.136
1722842502684, 6.4, -8.9, 19.25, -0.127, 0.517, 0.188
1722842502716, 6.85, -9.1, 19, -0.186, 0.468, 0.152
1722842502747, 6.9, -9, 19.1, -0.178, 0.461, 0.168
1722842502778, 6.75, -9.8, 18.9, -0.222, 0.471, 0.168
1722842502809, 6.6, -9, 18.7, -0.19, 0.474, 0.1776
1722842502841, 6.6, -8.85, 19.15, -0.162, 0.485, 0.1616
1722842502872, 6.9, -9.3, 18.75, -0.208, 0.459, 0.1528
1722842502903, 6.4, -9.05, 18.8, -0.165, 0.507, 0.156
1722842502934, 6.8, -9, 19.05, -0.145, 0.48, 0.1696
1722842502997, 6.4, -9.1, 19, -0.174, 0.487, 0.168
1722842503028, 6.8, -9.4, 19.05, -0.195, 0.465, 0.1616
1722842503075, 6.75, -9.1, 19.25, -0.174, 0.459, 0.1688
1722842503122, 6.65, -9.1, 18.85, -0.178, 0.471, 0.1656
1722842503169, 7.15, -9.05, 19.15, -0.192, 0.438, 0.1608
1722842503200, 6.8, -8.7, 18.85, -0.14, 0.481, 0.1736
1722842503231, 6.6, -9.25, 18.85, -0.226, 0.437, 0.1552
1722842503263, 6.45, -9.55, 18.75, -0.253, 0.448, 0.1336
1722842503294, 6.65, -9.05, 18.9, -0.182, 0.452, 0.1136
1722842503325, 6.9, -9.3, 19, -0.174, 0.436, 0.1376
1722842503356, 7.65, -8.85, 19.65, -0.161, 0.414, 0.1584
1722842503388, 6.85, -9.3, 19.15, -0.214, 0.442, 0.156
1722842503419, 6.55, -8.85, 18.9, -0.143, 0.466, 0.156
1722842503466, 6.85, -9.55, 18.85, -0.224, 0.462, 0.1864
1722842503481, 5.85, -8.65, 18.8, -0.114, 0.532, 0.2048
1722842503513, 6.7, -9.3, 18.9, -0.217, 0.469, 0.1504
1722842503544, 6.15, -9.55, 18.5, -0.235, 0.487, 0.1832
1722842503575, 7.3, -8.6, 19.75, -0.143, 0.417, 0.1256
1722842503606, 6.65, -9.6, 19.1, -0.256, 0.443, 0.1488
1722842503638, 6.6, -9.05, 19.2, -0.161, 0.482, 0.1704
1722842503669, 6.85, -9.25, 19, -0.186, 0.449, 0.1568
1722842503716, 6.55, -8.75, 19.1, -0.147, 0.484, 0.1712
1722842503778, 6.75, -9.25, 18.95, -0.18, 0.459, 0.1608
1722842503809, 6.65, -8.95, 18.9, -0.171, 0.485, 0.1608
1722842503841, 6.85, -9.05, 19.2, -0.171, 0.462, 0.168
1722842503872, 6.6, -8.95, 18.9, -0.168, 0.475, 0.1816
1722842503903, 6.5, -9.5, 19, -0.193, 0.479, 0.1616
1722842503934, 6.55, -9.3, 18.55, -0.193, 0.458, 0.1752
1722842503966, 6.85, -9.3, 19.35, -0.185, 0.481, 0.1632
1722842503997, 7, -9.15, 19.1, -0.196, 0.451, 0.1696
1722842504028, 6.9, -9.35, 18.85, -0.19, 0.448, 0.1552
1722842504059, 6.7, -9.6, 19.2, -0.217, 0.445, 0.1544
1722842504091, 7.2, -9.05, 19.5, -0.186, 0.453, 0.1584
1722842504122, 6.5, -8.3, 19.4, -0.101, 0.469, 0.172
1722842504153, 6.6, -9.65, 18.65, -0.225, 0.487, 0.1552
1722842504184, 6.3, -8.7, 18.7, -0.137, 0.484, 0.1568
1722842504216, 6.95, -9.4, 19.15, -0.184, 0.434, 0.1576
1722842504247, 6.7, -8.85, 19.05, -0.154, 0.468, 0.14
1722842504278, 6.75, -8.1, 19.05, -0.059, 0.475, 0.1568
1722842504309, 7.05, -10.1, 19.05, -0.289, 0.438, 0.1704
1722842504341, 6.4, -9.4, 18.5, -0.242, 0.49, 0.156
1722842504372, 6.95, -9.35, 18.85, -0.227, 0.461, 0.168
1722842504419, 6.55, -9.4, 18.95, -0.223, 0.503, 0.1832
1722842504450, 6.8, -8.8, 18.85, -0.162, 0.451, 0.1504
1722842504481, 6.7, -9.15, 19.05, -0.164, 0.445, 0.1648
1722842504513, 6.8, -9.8, 19.4, -0.24, 0.449, 0.1576
1722842504544, 6.75, -8.85, 18.95, -0.171, 0.462, 0.1704
1722842504575, 6.85, -9.45, 19.2, -0.195, 0.454, 0.1552
1722842504606, 6.45, -9.35, 18.75, -0.192, 0.496, 0.184
1722842504638, 6.6, -9.1, 18.9, -0.159, 0.483, 0.168
1722842504669, 6.85, -9.45, 19.05, -0.205, 0.45, 0.1544
1722842504684, 6.75, -9.35, 18.9, -0.181, 0.45, 0.1544
1722842504716, 6.5, -9.25, 19.05, -0.174, 0.473, 0.1624
1722842504747, 6.7, -9.25, 19.25, -0.176, 0.497, 0.1664
1722842504778, 6.8, -9.4, 19.2, -0.211, 0.457, 0.1648
1722842504809, 7.3, -8.85, 19.75, -0.099, 0.403, 0.1456
1722842504841, 7, -9.05, 19.15, -0.19, 0.422, 0.1344
1722842504872, 7.1, -10.15, 19.1, -0.282, 0.447, 0.1592
1722842504919, 6.5, -9.8, 19.1, -0.227, 0.499, 0.1912
1722842504981, 6.55, -9.45, 18.75, -0.2, 0.493, 0.1776
1722842505028, 6.7, -9.2, 19.15, -0.175, 0.463, 0.18
1722842505091, 6.4, -9.1, 19.1, -0.189, 0.475, 0.164
1722842505122, 6.75, -9.2, 18.7, -0.18, 0.472, 0.1616
1722842505153, 6.65, -9.1, 18.9, -0.183, 0.475, 0.176
1722842505184, 6.7, -9.05, 19, -0.182, 0.484, 0.1664
1722842505216, 7.05, -9.15, 19.3, -0.193, 0.439, 0.1584
1722842505247, 6.65, -9.15, 18.9, -0.17, 0.452, 0.1616
1722842505278, 6.65, -9.4, 19.2, -0.2, 0.452, 0.1624
1722842505309, 6.85, -9, 19.2, -0.186, 0.44, 0.1528
1722842505356, 6.6, -9.3, 18.9, -0.179, 0.455, 0.16
1722842505388, 6.65, -8.7, 19.55, -0.134, 0.466, 0.1648
1722842505434, 6.35, -9, 19, -0.202, 0.504, 0.1768
1722842505466, 7.4, -9.9, 18.85, -0.255, 0.374, 0.124
1722842505497, 7.7, -10.25, 18.85, -0.292, 0.409, 0.1608
1722842505544, 6, -7.85, 18.55, -0.084, 0.564, 0.1856
1722842505575, 7.9, -10.75, 18.65, -0.32, 0.401, 0.1704
1722842505606, 6.75, -7.9, 18.8, -0.059, 0.523, 0.228
1722842505653, 6.6, -8.8, 19.3, -0.125, 0.536, 0.2424
1722842505700, 7.7, -9.25, 19.9, -0.169, 0.398, 0.1432
1722842505747, 6.55, -9.25, 19, -0.238, 0.5, 0.1456
1722842505794, 7.1, -9.2, 19.55, -0.148, 0.429, 0.2048
1722842505841, 6.1, -9.1, 18.5, -0.169, 0.554, 0.2152
1722842505888, 6.75, -9.35, 19.05, -0.174, 0.476, 0.2184
1722842505919, 6.3, -8.1, 18.55, -0.108, 0.426, 0.104
1722842505950, 6.55, -9.05, 18.45, -0.142, 0.523, 0.1992
1722842505981, 6.15, -9.45, 19, -0.221, 0.471, 0.184
1722842506013, 5.9, -9.15, 18.35, -0.195, 0.574, 0.1648
1722842506044, 6.65, -9, 18.5, -0.159, 0.515, 0.22
1722842506075, 6.7, -8.6, 19.75, -0.048, 0.419, 0.1936
1722842506106, 6.25, -8.85, 18.55, -0.143, 0.457, 0.1768
1722842506138, 6.6, -9.5, 19.4, -0.184, 0.511, 0.1744
1722842506169, 7.5, -9.3, 20, -0.134, 0.507, 0.2304
1722842506200, 6.9, -8.7, 19.6, -0.117, 0.416, 0.116
1722842506231, 6.85, -8.45, 18.95, -0.11, 0.426, 0.2064
1722842506263, 6.25, -9.3, 18.8, -0.214, 0.478, 0.1968
1722842506294, 6.9, -8.35, 19.95, -0.1, 0.464, 0.1328
1722842506325, 7.05, -6.6, 20.7, 0.06, 0.416, 0.1736
1722842506356, 4.4, -5.35, 20.7, 0.116, 0.649, 0.2024
1722842506419, 6.8, -5, 21.4, -0.071, 0.337, 0.1848
1722842506450, 7, -6.7, 21.95, -0.339, 0.336, 0.2704
1722842506481, 7.75, -6.65, 17.95, -0.53, -0.011, 0.0424
1722842506513, 6.9, -5.5, 15.45, 0.032, 0.41, 0.4872
1722842506544, 6.8, -7.75, 9.5, -0.674, 0.258, -0.0464
1722842506575, 13.55, -7.45, 14.8, 0.136, 0.114, 0.2392
1722842506606, 10.9, -14.9, 19.7, -0.583, 0.235, -0.0368
1722842506653, 5.95, -11.85, 19.7, -0.603, 0.395, 0.1184
1722842506684, 4.9, -8.5, 18.3, -0.366, 0.643, 0.1432
1722842506716, 5.7, -10.65, 17.25, -0.405, 0.57, 0.26
1722842506763, 5.85, -14.25, 18.25, -0.522, 0.381, 0.1544
1722842506809, 4.15, -18.1, 13.9, -1.179, 0.636, 0.2064
1722842506856, 8.05, -14.4, 18.3, -0.63, 0.283, 0.068
1722842506919, 7.05, -12.3, 17.9, -0.478, 0.462, 0.108
1722842506966, 7.65, -11.7, 17.75, -0.458, 0.423, 0.1472
1722842507013, 7.35, -11.45, 18.05, -0.407, 0.388, 0.1448
1722842507059, 6.8, -12, 18.4, -0.451, 0.486, 0.1888
1722842507091, 8.5, -11.3, 17.75, -0.41, 0.341, 0.1008
1722842507122, 7.75, -11.5, 17.05, -0.461, 0.287, 0.1344
1722842507153, 7.85, -10.35, 17.1, -0.352, 0.364, 0.0792
1722842507184, 7.7, -11.7, 16.9, -0.42, 0.341, 0.1456
1722842507216, 5.25, -9.7, 20.1, -0.17, 0.55, 0.2328
1722842507247, 8.05, -11.55, 16.2, -0.481, 0.347, 0.0456
1722842507278, 5.65, -12.65, 17.45, -0.461, 0.532, 0.1928
1722842507309, 7.95, -20.2, 15.75, -1.096, 0.381, 0.108
1722842507356, 9, -16.2, 16.05, -0.689, 0.252, 0.0504
1722842507388, 8.6, -4.95, 10.6, 0.012, 0.452, 0.1472
1722842507419, 7.3, -9.35, 11.65, -0.213, 0.566, 0.2272
1722842507450, 9.6, -10.85, 10.35, -0.531, 0.066, -0.1144
1722842507481, 11.55, -10.95, 14.6, -0.591, -0.139, 0.2472
1722842507513, 9.3, -14.25, 15.6, -0.491, 0.326, 0.2792
1722842507544, 11.75, -11.85, 17.2, -0.551, 0.077, 0.048
1722842507606, 10.1, -3.6, 22.7, 0.307, 0.212, -0.1056
1722842507653, 12.9, -2.85, 22.85, 0.644, 0.045, -0.0936
1722842507716, 10.9, -7.5, 19.6, -0.062, 0.128, -0.0336
1722842507778, 9.5, -9.55, 19.1, -0.247, 0.197, 0.0608
1722842507856, 9.35, -7.9, 18.65, -0.126, 0.22, 0.0872
1722842507919, 9.15, -8.6, 18.65, -0.149, 0.258, 0.0888
1722842507950, 9.25, -8.4, 18.35, -0.147, 0.23, 0.068
1722842507981, 12.7, -4.8, 20.05, 0.177, 0.052, -0.0104
1722842508013, 13.95, -0.3, 23, 0.511, 0.019, 0.0616
1722842508044, 15.25, -3.4, 21.45, 0.179, -0.127, -0.1024
1722842508075, 9.25, -9.7, 23.25, -0.531, 0.048, -0.0288
1722842508106, 3.85, -10.65, 15.05, -0.387, 0.661, 0.2192
1722842508138, 6.15, -12.9, 18.7, -0.036, 0.461, 0.1656
1722842508169, 6.25, -14.85, 20.35, -0.354, 0.56, 0.2872
1722842508200, 4.7, -16, 11.65, -0.961, 0.961, 0.0448
1722842508231, 14.35, -12.4, 18.7, -0.214, -0.442, -0.032
1722842508263, 15.4, -13.3, 24.15, -0.161, -0.512, -0.1136
1722842508294, 15.1, -8.85, 15.9, -0.306, -0.07, 0.0112
1722842508341, 16.6, -6.6, 21.45, 0.251, -0.23, 0.1392
1722842508419, 10.6, -11.35, 21.2, -0.371, 0.224, 0.0544
1722842508466, 9.6, -8.05, 32.1, 0.391, 0.126, 0.1952
1722842508513, 11.75, -1.05, 25.3, 0.674, -0.041, -0.0664
1722842508575, 8.65, -7.15, 7.95, -0.356, 0.291, 0.1256
1722842508622, 12.8, -11, 12.35, -0.46, -0.001, -0.0376
1722842508653, 10.1, -10.3, 13.75, -0.349, 0.165, 0.024
1722842508684, 11, -10.25, 14.55, -0.33, 0.243, -0.0544
1722842508716, 14.1, -11.3, 26.2, 0.06, 0.08, 0.2936
1722842508747, 10.35, -5.7, 21.75, -0.275, 0.105, 0.0224
1722842508778, 9.75, -3.1, 20.5, 0.097, 0.11, -0.0568
1722842508809, 12.6, -1.7, 18.55, 0.464, -0.12, -0.0304
1722842508841, 10.7, -5.25, 18.15, 0.401, 0.123, -0.0288
1722842508872, 10.3, -4.95, 14.25, 0.199, 0.263, 0.1408
1722842508903, 11.35, -8.55, 18.1, 0.358, 0.102, 0.0984
1722842508934, 9.8, -5, 16.05, 0.293, 0.202, 0.0424
1722842508966, 10.75, -5.75, 15.35, 0.153, 0.169, 0.016
1722842508997, 11.25, -7.25, 14.65, 0.054, 0.102, -0.0656
1722842509028, 11.65, -7.4, 14.25, -0.145, 0.074, 0.0008
1722842509075, 11.4, -6.45, 14.8, -0.118, 0.056, -0.0344
1722842509138, 11.4, -7.55, 13.45, -0.28, 0.127, -0.0168
1722842509169, 11.3, -6.75, 13.05, -0.261, 0.131, 0.0032
1722842509200, 11.65, -8.2, 13.65, -0.379, 0.094, -0.0336
1722842509231, 11.25, -7.15, 13.1, -0.261, 0.117, 0.0064
1722842509278, 11.3, -7.85, 14.05, -0.334, 0.145, -0.008
1722842509309, 11.75, -7.7, 13.5, -0.31, 0.086, -0.0176
1722842509341, 11.2, -7.7, 13.55, -0.286, 0.145, -0.004
1722842509388, 11.45, -7.85, 13.7, -0.285, 0.119, -0.0112
1722842509434, 11.15, -8.45, 12.75, -0.326, 0.152, -0.0256
1722842509466, 11.65, -10.9, 13.1, -0.536, 0.102, 0.0112
1722842509497, 10.55, -11.1, 13.45, -0.512, 0.207, 0.048
1722842509528, 11.05, -11.8, 14.65, -0.656, 0.226, 0.0072
1722842509591, 10.9, -8.65, 16.1, -0.362, 0.147, 0.0312
1722842509638, 11.55, -8.35, 16.15, -0.387, 0.052, 0.0176
1722842509669, 11.4, -9.85, 16.95, -0.373, 0.1, -0.0104
1722842509731, 11.45, -10.95, 18.55, -0.362, 0.086, 0.076
