UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722846381640, 16.1, -8.95, 12.3, -0.171, 0.082, -0.0704
1722846381656, 15.95, -9, 12.25, -0.184, 0.093, -0.076
1722846381672, 15.95, -9.25, 12.3, -0.19, 0.095, -0.0656
1722846381687, 15.9, -9.1, 12.35, -0.176, 0.102, -0.0648
1722846381703, 15.85, -9.15, 12.15, -0.18, 0.099, -0.0816
1722846381719, 16, -9.2, 12.1, -0.199, 0.101, -0.0624
1722846381734, 16.05, -9.1, 12.25, -0.18, 0.07, -0.0608
1722846381750, 15.95, -9.1, 12.25, -0.178, 0.095, -0.0912
1722846381765, 16, -9.3, 12.15, -0.201, 0.107, -0.0704
1722846381781, 15.95, -9, 12, -0.186, 0.099, -0.0728
1722846381844, 16, -9, 12.1, -0.183, 0.11, -0.0808
1722846381859, 16.05, -9, 12.1, -0.169, 0.095, -0.0656
1722846381890, 16, -9.1, 12.15, -0.179, 0.114, -0.0816
1722846381922, 16.05, -9.15, 12, -0.187, 0.107, -0.076
1722846381953, 16, -9.1, 12.35, -0.2, 0.082, -0.0816
1722846381984, 15.75, -8.55, 12.15, -0.147, 0.12, -0.0608
1722846382015, 16.35, -8.3, 12.35, -0.077, 0.049, -0.084
1722846382047, 15.95, -7.2, 12.65, -0.011, 0.097, -0.0416
1722846382078, 13.55, -4.55, 9.95, 0.316, 0.371, -0.0624
1722846382109, 15.8, -4.9, 12.8, 0.098, 0.068, -0.0464
1722846382140, 17, -5.75, 12.8, 0.131, -0.121, -0.1024
1722846382172, 15.05, -5.05, 11.3, 0.17, 0.189, -0.0624
1722846382203, 13.6, -4.45, 10.2, 0.433, 0.37, -0.1344
1722846382234, 16.2, -5.8, 12.1, 0.203, 0.104, -0.1016
1722846382265, 16.6, -6.2, 11.05, 0.1, 0.104, -0.152
1722846382297, 16.1, -8.65, 10.85, -0.124, 0.057, -0.0856
1722846382312, 17.8, -11.1, 11.55, -0.32, -0.163, -0.0616
1722846382359, 16.25, -9.75, 12.7, -0.262, 0.099, -0.0944
1722846382406, 15.8, -14.25, 11.95, -0.603, 0.222, -0.0432
1722846382453, 17.35, -12.85, 12.1, -0.517, -0.064, -0.0384
1722846382484, 16.8, -11.15, 12.95, -0.295, 0.081, -0.0392
1722846382531, 17.1, -9.75, 12.45, -0.254, 0.011, -0.0776
1722846382594, 17, -8.3, 12.6, -0.124, 0.016, -0.0616
1722846382656, 17, -7.85, 12.45, -0.087, 0.008, -0.0712
1722846382687, 16.55, -8, 12.25, -0.075, 0.042, -0.0712
1722846382703, 17, -8.05, 12.2, -0.076, 0.017, -0.0744
1722846382734, 16.8, -7.7, 12.1, -0.054, 0.037, -0.0736
1722846382765, 23.4, -11.05, 6.55, -0.378, -0.597, -0.0752
1722846382797, 20.85, -8.45, 9.2, -0.232, -0.38, -0.0808
1722846382828, 12, -4.8, 12.75, 0.294, 0.56, -0.0496
1722846382859, 12.3, -6.9, 13.5, 0.013, 0.414, -0.0816
1722846382890, 15.95, -7.45, 9.8, -0.039, 0.113, -0.0928
1722846382922, 17.5, -8.05, 10.45, -0.195, -0.15, -0.0032
1722846382953, 16.65, -8.45, 11.65, -0.079, 0.007, -0.0904
1722846382984, 16.55, -8, 12.8, 0.009, 0.13, -0.0776
1722846383015, 17.15, -7.85, 15.9, -0.126, -0.034, -0.1096
1722846383047, 16.6, -6.8, 14.75, 0.046, 0.097, -0.0432
