UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722925140516, 15.6, -8.6, 12.65, -0.183, 0.12, -0.0816
1722925140532, 15.4, -8.7, 12.35, -0.173, 0.123, -0.076
1722925140547, 16, -8.95, 12.45, -0.2, 0.074, -0.0704
1722925140578, 15.6, -8.75, 12.5, -0.178, 0.099, -0.0768
1722925140594, 15.7, -8.7, 12.2, -0.193, 0.11, -0.08
1722925140610, 15.55, -9, 12.25, -0.208, 0.112, -0.0832
1722925140625, 15.6, -8.75, 12.5, -0.185, 0.114, -0.0688
1722925140641, 15.75, -8.55, 12.55, -0.165, 0.095, -0.0728
1722925140688, 15.45, -8.85, 12.45, -0.196, 0.118, -0.0784
1722925140719, 15.8, -8.7, 12.55, -0.172, 0.083, -0.0816
1722925140750, 15.6, -8.85, 12.35, -0.187, 0.116, -0.0744
1722925140782, 15.7, -8.8, 12.5, -0.199, 0.093, -0.0696
1722925140813, 15.7, -8.7, 12.55, -0.185, 0.095, -0.0776
1722925140844, 15.85, -8.9, 12.45, -0.183, 0.097, -0.068
1722925140875, 15.55, -8.75, 12.3, -0.175, 0.109, -0.0776
1722925140907, 15.75, -8.6, 12.6, -0.144, 0.13, -0.0872
1722925140938, 15.4, -7.45, 12.15, -0.048, 0.132, -0.068
1722925140969, 14.1, -6, 11.25, 0.049, 0.271, -0.0992
1722925141000, 13.7, -4.5, 11.1, 0.272, 0.281, -0.0888
1722925141032, 16.35, -5.25, 12.5, 0.034, -0.021, -0.0624
1722925141063, 15, -4.45, 10.9, 0.215, 0.271, -0.1104
1722925141094, 14.6, -4.35, 10.7, 0.276, 0.247, -0.0184
1722925141125, 14, -3.8, 12.45, 0.062, 0.25, -0.0752
1722925141157, 14.95, -4.55, 12.8, 0.094, 0.073, -0.2144
1722925141188, 16.7, -6.25, 11.9, -0.011, -0.102, -0.1704
1722925141219, 14.6, -7.15, 11.7, -0.073, 0.106, -0.1104
1722925141250, 17.35, -10.6, 13.9, -0.355, -0.044, 0.0216
1722925141282, 16.5, -10.5, 13.05, -0.266, 0.031, -0.0792
1722925141313, 16.1, -12.45, 11.65, -0.421, 0.264, -0.104
1722925141328, 15.6, -13.2, 13, -0.51, 0.193, -0.0648
1722925141391, 16.45, -11.9, 14.55, -0.426, 0.143, -0.04
1722925141438, 17.05, -10.6, 13.5, -0.346, -0.018, -0.0648
1722925141485, 17.4, -8.3, 13, -0.133, -0.045, -0.0584
1722925141532, 16.15, -7.45, 12.3, -0.07, 0.081, -0.084
1722925141578, 16.9, -8, 12.55, -0.125, 0.006, -0.084
1722925141641, 21.45, -9.35, 6.65, -0.261, -0.427, -0.0216
1722925141672, 18, -5.95, 10.95, -0.019, -0.098, -0.0976
1722925141703, 13.35, -5.15, 14.5, 0.09, 0.293, -0.1808
1722925141719, 12.4, -9.65, 16.7, -0.271, 0.426, 0.004
1722925141735, 13.9, -8.15, 15.85, -0.282, 0.191, -0.0968
1722925141766, 15.35, -6.45, 13.05, -0.073, 0.166, -0.0896
1722925141797, 17.1, -7.3, 12.1, -0.032, -0.03, -0.084
1722925141828, 16.1, -9.7, 9.9, -0.285, 0.093, -0.0192
1722925141860, 16.45, -6.85, 7.85, 0.043, 0.11, -0.1264
1722925141891, 17.95, -6.75, 11.05, -0.117, -0.198, -0.0288
1722925141922, 15.7, -8.9, 12.05, -0.229, 0.101, -0.0928
1722925141953, 15.3, -8.45, 13.1, -0.139, 0.156, -0.0368
1722925141985, 17, -5.15, 15.2, 0.279, 0.101, -0.1496
1722925142016, 16, -5.9, 9.7, 0.32, 0.154, -0.1024
1722925142047, 16.9, -9.3, 13, -0.296, 0.059, -0.1232
1722925142078, 17.25, -10.3, 16.45, -0.612, -0.099, -0.1608
1722925142110, 15.65, -11.95, 13.2, -0.706, 0.188, -0.1632
1722925142141, 14.3, -12.5, 8, -0.872, 0.412, -0.1872
1722925142172, 14.45, -12.75, 10.7, -1.181, 0.299, -0.1336
1722925142203, 15.75, -14.1, 10.5, -1.214, 0.194, -0.1624
1722925142250, 15.95, -14.5, 11.7, -1.298, 0.169, -0.1416
1722925142297, 15.7, -14.45, 11.3, -1.277, 0.225, -0.1432
1722925142328, 15.75, -14.7, 11.65, -1.245, 0.156, -0.124
1722925142360, 15.7, -14.35, 11.2, -1.251, 0.194, -0.136
1722925142391, 17, -17.9, 14.85, -1.614, 0.021, -0.0928
1722925142422, 16.7, -20.4, 13.75, -1.937, 0.015, -0.02
1722925142453, 15.2, -19.65, 9.7, -1.834, 0.234, 0.0072
1722925142485, 17, -14.3, 7, -0.979, 0.236, -0.1144
1722925142516, 16.85, -10.3, 6.95, -0.519, 0.174, -0.112
1722925142547, 16.2, -11.25, 9.7, -0.854, 0.139, 0.0088
1722925142578, 17.45, -13.05, 13.05, -0.955, 0.015, 0.0072
1722925142610, 15.6, -9.5, 11, -0.611, 0.296, -0.0624
1722925142641, 15.5, -9.95, 9.3, -0.726, 0.348, -0.1072
1722925142672, 14.95, -11.65, 8.9, -0.786, 0.35, -0.0392
1722925142703, 13.85, -14, 5.65, -0.938, 0.512, -0.0376
1722925142735, 14.65, -13.5, 8.1, -0.94, 0.436, 0.0344
1722925142766, 12.65, -7.65, 6.5, -0.406, 0.73, 0.0208
1722925142797, 12.85, -7.05, 9, -0.306, 0.728, -0.0248
1722925142828, 12.35, -12.85, 6, -0.909, 0.767, 0.0888
1722925142860, 11.35, -12.4, 5.3, -0.802, 0.907, 0.0352
1722925142907, 11.9, -10.7, 11.05, -0.985, 0.879, 0.104
1722925142938, 11.5, -12.05, 9.45, -1.116, 0.89, 0.0296
1722925142969, 12.15, -8.85, 10.55, -0.701, 0.874, 0.036
1722925143000, 14.8, -9.2, 13.4, -0.635, 0.424, -0.0104
1722925143032, 17.35, -6.65, 16, -0.432, -0.02, -0.1304
1722925143063, 18.1, -3.25, 19.35, 0.076, -0.075, -0.1864
1722925143094, 19.3, -3.8, 19.1, 0.129, -0.327, -0.2816
1722925143125, 17.4, -6.65, 17.1, -0.09, 0.003, -0.176
1722925143157, 17.7, -7.8, 14.45, -0.082, -0.13, -0.1064
1722925143188, 18.45, -10.5, 10.4, -0.374, -0.071, -0.1656
1722925143219, 17.05, -12.95, 11.2, -0.675, -0.302, -0.1032
1722925143266, 16.55, -13.15, 4.75, -0.457, 0.055, -0.0552
1722925143297, 15.8, -10.5, 5.9, -0.289, 0.091, -0.0376
1722925143328, 16.2, -10.25, 8.05, -0.377, -0.057, -0.0256
1722925143360, 19.1, -8.65, 10.65, -0.212, -0.432, -0.076
1722925143391, 19.95, -7.6, 13.6, -0.101, -0.487, -0.0888
1722925143422, -2.7, -8.15, 23.5, -0.207, 1.503, 0.1144
1722925143453, 20.75, -8.85, 13.8, -0.481, -0.289, 0.0608
1722925143485, 25.05, -8.75, 11.55, -0.33, -0.996, -0.0944
1722925143516, 12.25, -7.4, 16.75, -0.246, 0.367, -0.108
1722925143547, 14.3, -15.5, 11.1, -0.723, 0.286, 0.1776
1722925143578, 22.75, 1.3, 13.6, 0.897, -0.589, -0.0536
1722925143610, 27.55, 0.95, 13.05, 0.679, -1.088, -0.1168
1722925143641, 23.05, -2.9, 11.9, 0.404, -0.624, -0.056
1722925143672, 22.75, -4.1, 14.7, 0.087, -0.253, -0.0104
1722925143703, 18.7, -10.3, 13.15, -0.318, -0.251, -0.02
1722925143735, 5.2, -17.05, 10.5, -0.887, 1.143, -0.0472
1722925143766, 6, -17.6, 14, -1.081, 0.891, -0.0664
1722925143797, 18.9, -13.8, 11.95, -0.661, -0.314, 0.104
1722925143828, 22.1, -15.3, 11.6, -0.768, -0.662, 0.0568
