UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720511858588, -6.2, 15.3, 0.45, -0.145, -0.025, -0.0352
1720511858604, -6.25, 15.35, 0.35, -0.13, -0.026, -0.0328
1720511858635, -6.3, 15.2, 0.35, -0.118, -0.025, -0.0352
1720511858682, -6.3, 15.25, 0.4, -0.144, -0.025, -0.0352
1720511858729, -6.2, 15.4, 0.3, -0.116, -0.025, -0.0352
1720511858776, -6.2, 15.35, 0.4, -0.139, -0.024, -0.032
1720511858823, -6.2, 15.3, 0.35, -0.119, -0.025, -0.0352
1720511858854, -6.25, 15.25, 0.45, -0.143, -0.025, -0.0352
1720511858901, -6.4, 15.2, 0.3, -0.116, -0.025, -0.0368
1720511858932, -6.3, 15.35, 0.45, -0.143, -0.025, -0.0336
1720511858979, -6.35, 15.3, 0.3, -0.119, -0.024, -0.0328
1720511859010, -6.15, 15.2, 0.35, -0.135, -0.025, -0.0312
1720511859041, -6.2, 15.35, 0.4, -0.144, -0.023, -0.0304
1720511859073, -6.35, 15.35, 0.35, -0.117, -0.025, -0.0304
1720511859104, -6.2, 15.4, 0.45, -0.14, -0.025, -0.0352
1720511859135, -6.2, 15.25, 0.45, -0.135, -0.024, -0.0344
1720511859166, -6.3, 15.2, 0.4, -0.118, -0.024, -0.0352
1720511859198, -6.3, 15.4, 0.4, -0.138, -0.024, -0.0328
1720511859229, -6.25, 15.3, 0.3, -0.131, -0.025, -0.0344
1720511859260, -6.25, 15.3, 0.35, -0.122, -0.025, -0.0344
1720511859291, -6.2, 15.35, 0.45, -0.144, -0.024, -0.032
1720511859323, -6.45, 15.35, 0.3, -0.124, -0.024, -0.0312
1720511859354, -6.35, 15.35, 0.35, -0.124, -0.025, -0.0344
1720511859385, -6.2, 15.45, 0.35, -0.143, -0.025, -0.032
1720511859416, -6.35, 15.25, 0.4, -0.117, -0.024, -0.0336
1720511859448, -6.2, 15.3, 0.4, -0.136, -0.025, -0.0336
1720511859494, -6.15, 15.25, 0.4, -0.129, -0.024, -0.0368
1720511859541, -6.15, 15.3, 0.45, -0.142, -0.026, -0.0344
1720511859573, -6.3, 15.4, 0.35, -0.127, -0.026, -0.0336
1720511859619, -6.25, 15.3, 0.4, -0.133, -0.024, -0.028
1720511859635, -6.2, 15.25, 0.4, -0.14, -0.027, -0.0248
1720511859682, -6, 15.55, 0.65, -0.249, -0.02, 0.0904
1720511859713, -6.7, 15.15, -0.3, -0.002, -0.024, -0.092
1720511859744, -6.5, 15.5, 0, -0.117, -0.03, -0.216
1720511859776, -6.8, 15.25, 0.35, -0.137, -0.027, -0.04
1720511859807, -3.85, 14.9, -0.55, 0.116, -0.011, 0.496
