UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722926063214, 15.6, -9.05, 12.45, -0.208, 0.123, -0.0752
1722926063230, 15.75, -8.75, 12.1, -0.189, 0.089, -0.0784
1722926063245, 16.1, -8.65, 12.35, -0.149, 0.067, -0.0744
1722926063261, 15.7, -8.65, 12.3, -0.176, 0.098, -0.0728
1722926063276, 15.55, -9.1, 12.5, -0.21, 0.114, -0.0752
1722926063292, 15.6, -9.3, 12.25, -0.217, 0.125, -0.0704
1722926063308, 15.55, -8.9, 12.35, -0.186, 0.107, -0.0696
1722926063323, 16, -8.35, 12.35, -0.135, 0.089, -0.0736
1722926063355, 16, -8.85, 12.6, -0.198, 0.084, -0.0776
1722926063401, 16, -8.8, 12.35, -0.16, 0.087, -0.088
1722926063417, 15.9, -9.15, 12.45, -0.213, 0.086, -0.0808
1722926063448, 15.5, -8.75, 12.3, -0.18, 0.117, -0.0808
1722926063480, 16, -8.9, 12.4, -0.197, 0.095, -0.08
1722926063511, 15.7, -8.85, 12.35, -0.176, 0.101, -0.08
1722926063542, 15.6, -8.95, 12.4, -0.201, 0.126, -0.0896
1722926063573, 15.8, -8.65, 12.2, -0.16, 0.123, -0.092
1722926063605, 15.6, -8.95, 12.35, -0.2, 0.12, -0.0608
1722926063636, 15.9, -8.15, 12.05, -0.104, 0.123, -0.084
1722926063667, 16.1, -7.85, 12.2, -0.103, 0.048, -0.072
1722926063698, 14.6, -6, 12.85, 0.091, 0.218, -0.1312
1722926063730, 16.05, -5.85, 11.25, 0.052, 0.051, -0.2048
1722926063761, 15.15, -5.5, 13.55, 0.078, 0.179, -0.1232
1722926063792, 14.25, -3.9, 11.2, 0.269, 0.281, -0.0256
1722926063823, 14.95, -3.65, 12.5, 0.271, 0.203, -0.108
1722926063855, 14.9, -5.55, 11.8, 0.185, 0.198, -0.1752
1722926063886, 16.45, -6.05, 10.7, 0.015, 0.012, -0.048
1722926063917, 16.2, -6, 14.55, 0.055, 0.111, 0.0072
1722926063948, 16.75, -8.75, 13.65, -0.333, -0.042, -0.0224
1722926063980, 16.45, -10.2, 11.45, -0.237, 0.119, -0.0488
1722926064011, 16.85, -10.25, 13.35, -0.365, -0.074, 0.0216
1722926064042, 16.7, -12.95, 10.9, -0.516, 0.075, -0.032
1722926064089, 18.1, -13.4, 13.5, -0.542, -0.107, -0.124
1722926064136, 17.55, -11, 14.2, -0.387, -0.025, -0.0776
1722926064183, 16.5, -8.1, 12.75, -0.122, 0.068, -0.0928
1722926064230, 16.7, -7.6, 12.6, -0.088, 0.032, -0.088
1722926064261, 16.7, -8.15, 12.35, -0.121, 0.01, -0.0824
1722926064308, 16.65, -7.5, 12.7, -0.077, 0.03, -0.0808
1722926064339, 16.7, -7.95, 12.5, -0.113, 0.028, -0.072
1722926064370, 16.75, -7.7, 12.8, -0.107, 0.012, -0.0768
1722926064386, 15.15, -4.6, 8.95, 0.237, 0.186, -0.0768
