UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720524805800, 10.95, -3.15, 19, 0.195, 0.125, 0.0472
1720524805816, 11.5, -2.35, 19.65, 0.311, 0.108, 0.0584
1720524805831, 11.95, -2.35, 20.2, 0.348, 0.069, 0.0552
1720524805847, 11.55, -3.35, 19.2, 0.19, 0.08, 0.0112
1720524805863, 11.75, -2.55, 19.85, 0.296, 0.085, 0.0504
1720524805878, 11.05, -2.15, 19.55, 0.321, 0.114, 0.056
1720524805894, 11.9, -3, 19.7, 0.238, 0.073, 0.0256
1720524805910, 11.75, -3, 19.7, 0.267, 0.072, 0.044
1720524805925, 11.3, -2.2, 19.55, 0.321, 0.103, 0.0648
1720524805956, 11.6, -2.8, 19.7, 0.276, 0.082, 0.032
1720524805972, 11.65, -2.7, 19.65, 0.279, 0.076, 0.0544
1720524806003, 11.65, -2.6, 19.95, 0.283, 0.076, 0.0352
1720524806019, 11.6, -2.75, 19.55, 0.268, 0.071, 0.0336
1720524806035, 11.4, -2.55, 19.75, 0.286, 0.084, 0.0376
1720524806066, 11.45, -2.7, 19.55, 0.288, 0.094, 0.0424
1720524806081, 11.4, -2.45, 19.7, 0.297, 0.085, 0.0464
1720524806113, 11.55, -2.65, 19.6, 0.284, 0.079, 0.036
1720524806160, 11.45, -2.4, 19.8, 0.3, 0.089, 0.052
1720524806191, 11.55, -2.75, 19.6, 0.274, 0.079, 0.0432
1720524806222, 11.6, -2.85, 19.8, 0.274, 0.075, 0.0344
1720524806253, 11.45, -2.65, 19.6, 0.29, 0.097, 0.0472
1720524806285, 11.35, -2.65, 19.6, 0.286, 0.086, 0.0296
1720524806316, 11.55, -2.55, 19.7, 0.308, 0.075, 0.0312
1720524806347, 11.5, -2.8, 19.85, 0.269, 0.083, 0.032
1720524806378, 11.85, -2.6, 20, 0.319, 0.053, 0.028
1720524806410, 11.5, -3.15, 19.7, 0.256, 0.091, 0.0512
1720524806441, 11.45, -2.6, 19.9, 0.299, 0.071, 0.02
1720524806472, 11.2, -2.75, 19.6, 0.278, 0.112, 0.016
1720524806503, 11.05, -2.8, 18.95, 0.232, 0.095, 0.0552
1720524806535, 11.15, -2.6, 19.25, 0.264, 0.063, 0.0296
1720524806566, 11.2, -3.5, 19.15, 0.209, 0.147, 0.06
1720524806597, 10.8, -2.95, 18.8, 0.212, 0.132, 0.0688
1720524806628, 11.5, -2.35, 19.9, 0.265, 0.054, 0.0288
1720524806660, 12.15, -2.65, 20.3, 0.324, 0.026, 0.0664
1720524806691, 12, -2.2, 19.8, 0.322, 0.097, 0.04
1720524806722, 11.45, -2.7, 19.6, 0.239, 0.115, 0.056
1720524806769, 12.45, -2.5, 20.55, 0.365, 0.066, 0.0056
1720524806831, 11.35, -3, 18.95, 0.232, 0.116, 0.0176
1720524806878, 12.65, -2.7, 20.1, 0.276, 0.004, 0.004
1720524806925, 11.95, -2.5, 19.8, 0.287, 0.021, 0.0184
1720524806988, 11.75, -3, 20.05, 0.271, 0.062, 0.0456
1720524807035, 11.25, -2.4, 19.55, 0.285, 0.102, 0.0496
1720524807081, 11.65, -1.95, 19.5, 0.326, 0.052, 0.0088
1720524807128, 10.05, -3.7, 18.75, 0.118, 0.2, 0.1024
1720524807160, 10.8, -2.75, 18.85, 0.237, 0.134, 0.0944
1720524807191, 10, -3.55, 18.4, 0.135, 0.199, 0.024
1720524807222, 11.35, -3.15, 19.6, 0.269, 0.114, 0.0696
1720524807253, 11.95, -2.05, 20.6, 0.382, 0.027, 0.02
1720524807285, 12.2, -2.85, 19.6, 0.263, 0.056, 0.0088
1720524807316, 10.9, -2.7, 19.55, 0.256, 0.159, 0.0672
1720524807347, 11.05, -3.3, 19.8, 0.229, 0.116, 0.0304
1720524807378, 11.7, -2.6, 19.5, 0.297, 0.075, 0.0184
1720524807410, 12.25, -2.8, 19.9, 0.271, 0.031, 0.0032
1720524807441, 11.5, -2.9, 19.45, 0.262, 0.117, 0.0648
1720524807456, 11.9, -2.65, 19.85, 0.288, 0.054, 0.0304
1720524807488, 11.6, -2.9, 19.3, 0.227, 0.068, 0.0024
1720524807519, 10.6, -2.75, 19.3, 0.254, 0.143, 0.0616
1720524807550, 12.2, -3, 20.25, 0.269, 0.01, -0.0056
1720524807581, 12.1, -2.6, 20, 0.278, 0.065, 0.0088
1720524807613, 11.6, -2.7, 19.65, 0.301, 0.098, 0.0552
1720524807644, 11.8, -2.5, 19.3, 0.268, 0.035, 0.0048
1720524807706, 11.35, -2.55, 19.75, 0.296, 0.11, 0.048
1720524807753, 11.4, -2.55, 19.8, 0.268, 0.109, 0.0432
1720524807785, 11.4, -2.85, 19.6, 0.281, 0.089, 0.0496
1720524807816, 11.45, -2.9, 19.5, 0.262, 0.082, 0.0464
1720524807847, 11.2, -2.45, 19.65, 0.292, 0.099, 0.0552
1720524807878, 11.7, -3.4, 19.95, 0.238, 0.079, 0.0568
1720524807910, 10.45, -2.7, 19.65, 0.257, 0.156, 0.0688
1720524807941, 11.55, -2.75, 19.3, 0.272, 0.094, 0.048
1720524807972, 10.2, -3.6, 18.5, 0.15, 0.183, 0.0792
1720524808003, 11.2, -2.1, 20.25, 0.322, 0.12, 0.0336
1720524808035, 11.65, -3.5, 19.45, 0.203, 0.041, -0.0088
1720524808066, 11.35, -1.85, 19.75, 0.378, 0.095, 0.0584
1720524808097, 11.6, -3.1, 19.35, 0.22, 0.073, 0.0176
1720524808128, 10.9, -2.9, 19.4, 0.259, 0.118, 0.0168
1720524808160, 11.1, -3.1, 19.3, 0.241, 0.145, 0.0624
1720524808191, 12.4, -2.75, 20.3, 0.33, 0.03, -0.024
1720524808222, 12.25, -2.45, 20, 0.283, 0.025, 0.04
1720524808253, 12.25, -2.45, 20.15, 0.333, 0, -0.008
1720524808285, 11.9, -2.55, 19.85, 0.338, 0.063, 0.0664
1720524808316, 11.45, -2.25, 20, 0.367, 0.099, 0.0728
1720524808347, 11.5, -3.05, 19.6, 0.215, 0.055, -0.008
1720524808378, 11.2, -2.55, 19.15, 0.252, 0.1, 0.0368
1720524808410, 11, -2.75, 19, 0.248, 0.123, 0.08
1720524808456, 11.9, -2.7, 20.05, 0.286, 0.05, 0.0112
1720524808488, 11.55, -2.75, 19.4, 0.273, 0.084, 0.0704
1720524808519, 12.35, -2.8, 20.4, 0.319, -0.001, -0.0192
1720524808550, 12.55, -2.55, 20.1, 0.311, 0, -0.0336
1720524808566, 11.3, -2.75, 19.85, 0.275, 0.13, 0.0488
1720524808597, 11.75, -3.15, 19.9, 0.249, 0.075, -0.004
1720524808628, 11.45, -2.55, 19.75, 0.288, 0.067, 0.004
1720524808660, 12.3, -2.6, 19.7, 0.284, 0.081, 0.016
1720524808691, 11.75, -2.05, 20.05, 0.333, 0.063, 0.0304
1720524808722, 11.4, -2.35, 19.1, 0.272, 0.074, 0.02
1720524808753, 10.8, -2.4, 19.2, 0.273, 0.088, 0.0064
1720524808785, 11.4, -2.75, 20, 0.293, 0.095, 0.0104
1720524808816, 10.95, -3.35, 19.55, 0.217, 0.149, 0.0472
1720524808847, 10.55, -2.55, 19, 0.279, 0.164, 0.092
1720524808894, 10.9, -1.8, 19.5, 0.231, 0.147, 0.028
1720524808925, 11.25, -7.35, 19.05, -0.16, 0.026, -0.0256
1720524808956, 9.5, -3.95, 18.15, 0.183, 0.269, 0.132
1720524808988, 12.35, -2.1, 20.55, 0.474, 0.138, 0.1256
1720524809019, 8.1, -2.2, 19.8, 0.324, 0.28, 0.1528
1720524809050, 8.15, -4.45, 19.75, 0.112, 0.228, 0.1432
1720524809081, 6.45, -4.3, 19, -0.019, 0.209, 0.0784
1720524809113, 4.7, -4.1, 21.8, 0.258, 0.421, 0.2968
1720524809144, 5.25, -5.75, 20.45, -0.035, 0.329, -0.0072
1720524809175, 7.3, -1.6, 22.45, 0.249, 0.193, 0.3816
1720524809206, 13, -4.8, 26.65, -0.076, -0.081, -0.1424
1720524809238, 18.15, -2.25, 25.5, -0.127, -0.255, -0.1872
1720524809269, 16.45, -3.1, 12.45, 0.462, 0.277, -0.1368
1720524809300, 21.95, -7.85, 23.8, 0.114, -0.897, -0.168
1720524809347, 23.9, -5.15, 20.6, 0.365, -0.708, -0.0672
1720524809378, 17.7, -6, 16.8, -0.012, -0.236, -0.2712
1720524809425, 13, -8.65, 20.05, -0.152, 0.138, 0.1824
1720524809456, 8.05, -6.6, 20.25, -0.02, 0.4, 0.1832
1720524809488, 10.1, -10.4, 22.3, -0.026, 0.186, 0.0304
