UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722924234822, 10.85, -2.55, 18.5, 0.2, 0.121, 0.0328
1722924234837, 11.3, -1.4, 19.2, 0.325, 0.099, 0.0352
1722924234869, 11.3, -1.35, 19.55, 0.332, 0.074, 0.0232
1722924234884, 11.65, -2.05, 19.4, 0.276, 0.069, 0.024
1722924234900, 10.85, -0.95, 19.45, 0.352, 0.122, 0.0376
1722924234915, 11.3, -1.75, 19.25, 0.271, 0.093, 0.0152
1722924234931, 11.6, -2.25, 19.2, 0.253, 0.076, 0.0264
1722924234947, 11.05, -1.5, 19.4, 0.323, 0.113, 0.0336
1722924234962, 10.95, -1.3, 19.4, 0.312, 0.106, 0.0224
1722924234994, 11.5, -2.25, 19.2, 0.238, 0.069, 0.0128
1722924235025, 11.2, -1.7, 19.65, 0.306, 0.1, 0.016
1722924235040, 11.3, -2, 19.05, 0.255, 0.086, 0.0184
1722924235056, 11.25, -1.7, 19.5, 0.298, 0.098, 0.0232
1722924235087, 11.25, -1.6, 19.4, 0.295, 0.089, 0.024
1722924235119, 11.15, -1.8, 19.3, 0.284, 0.101, 0.0208
1722924235150, 11.55, -2, 19.2, 0.265, 0.084, 0.0176
1722924235181, 11.05, -1.45, 19.45, 0.307, 0.109, 0.0344
1722924235212, 11.3, -2, 19.3, 0.267, 0.083, 0.012
1722924235244, 11.1, -1.4, 19.35, 0.301, 0.1, 0.0264
1722924235275, 11.45, -1.5, 19.25, 0.305, 0.088, 0.0344
1722924235306, 11.05, -1.8, 19.4, 0.296, 0.108, 0.0352
1722924235337, 11.4, -1.8, 19.5, 0.304, 0.081, 0.0336
1722924235369, 11.55, -1.55, 19.7, 0.317, 0.065, 0.0112
1722924235400, 11.2, -1.6, 19.05, 0.304, 0.092, 0.0256
1722924235431, 10.65, -2.2, 19.15, 0.259, 0.132, 0.0408
1722924235478, 12, -1.35, 20.1, 0.368, -0.012, -0.024
1722924235509, 10.65, -2.05, 18.55, 0.24, 0.094, -0.0008
1722924235540, 11.3, -1.95, 19.05, 0.266, 0.087, 0.0192
1722924235572, 11.2, -1.25, 19.6, 0.314, 0.081, 0.0616
1722924235603, 11.8, -1.15, 20.05, 0.378, 0.02, -0.0064
1722924235634, 12.2, -1.6, 20.1, 0.321, 0.044, -0.0184
1722924235665, 10.85, -1.7, 19.85, 0.3, 0.097, 0.0608
1722924235697, 11, -1.45, 19.15, 0.32, 0.123, 0.0304
1722924235728, 12, -1.8, 19.65, 0.301, 0.039, -0.0048
1722924235759, 11.05, -1.9, 19.35, 0.257, 0.087, 0.0192
1722924235806, 11.9, -1.65, 20.25, 0.35, 0.063, 0.0224
1722924235853, 11.4, -1.8, 19.25, 0.281, 0.095, 0.0472
1722924235900, 10.7, -1.7, 18.95, 0.285, 0.13, 0.0736
1722924235947, 11.1, -1.75, 19.05, 0.3, 0.112, 0.0352
1722924235994, 11.4, -1.75, 19.4, 0.309, 0.086, 0.0248
1722924236040, 11.2, -1.7, 19.1, 0.28, 0.1, 0.0312
1722924236072, 11.4, -1.75, 19.55, 0.313, 0.079, 0.0216
1722924236119, 11.65, -1.65, 19.65, 0.316, 0.069, 0.004
1722924236165, 11.35, -2.6, 19.7, 0.185, 0.103, -0.0128
1722924236197, 12.2, -1.7, 20.65, 0.345, -0.026, -0.0464
1722924236228, 12.05, -0.7, 20.25, 0.443, 0.011, 0.008
1722924236259, 12.2, -1.8, 19.65, 0.323, -0.001, -0.008
1722924236290, 11.9, -1.25, 20.05, 0.373, 0.083, 0.028
1722924236322, 11.15, -2.3, 18.95, 0.218, 0.111, 0.032
1722924236353, 10.85, -1.35, 19, 0.299, 0.117, 0.0344
1722924236384, 11.65, -1.7, 19.55, 0.318, 0.048, 0.0144
1722924236415, 10.7, -2.05, 19.35, 0.233, 0.157, 0.0272
1722924236447, 11.25, -1.95, 19.8, 0.284, 0.081, 0.0144
1722924236478, 10.95, -1.4, 18.9, 0.33, 0.107, 0.0728
1722924236509, 11.55, -1.7, 19.45, 0.301, 0.073, 0.0256
1722924236540, 11.25, -1.45, 19.75, 0.324, 0.082, 0.0088
1722924236572, 11.05, -2.1, 19.15, 0.232, 0.114, 0.0232
1722924236603, 11, -1.1, 19.3, 0.354, 0.123, 0.0648
1722924236634, 11.8, -2.35, 19.25, 0.231, 0.044, -0.012
1722924236665, 11, -1.15, 19.55, 0.338, 0.11, 0.0368
1722924236697, 11.55, -2.1, 19.45, 0.255, 0.055, 0.0016
1722924236744, 11.6, -1.95, 19.6, 0.265, 0.064, 0.0136
1722924236775, 11.75, -1.1, 19.35, 0.341, 0.046, -0.0152
1722924236806, 12.1, -2.15, 19.35, 0.246, 0.01, -0.036
1722924236837, 11.4, -0.1, 20.25, 0.474, 0.07, 0.028
1722924236869, 11.3, -2.3, 18.65, 0.207, 0.094, 0.0008
1722924236900, 10.55, -1.4, 18.7, 0.336, 0.153, 0.0616
1722924236931, 11.45, -2.1, 19.1, 0.232, 0.011, -0.0504
1722924236962, 11.1, -2.6, 19.2, 0.207, 0.069, 0.0176
1722924236994, 12.15, -2.25, 20.25, 0.285, 0.016, -0.0128
1722924237025, 11.4, -2.3, 19.4, 0.268, 0.061, 0.0384
1722924237056, 10.7, -0.85, 19.65, 0.373, 0.116, 0.072
1722924237087, 11.05, -2.6, 18.6, 0.188, 0.144, 0.0344
1722924237119, 10.65, -1.35, 19, 0.274, 0.164, 0.0688
1722924237150, 11.2, -2.65, 19.15, 0.18, 0.138, 0.016
1722924237181, 10.8, -1.35, 19.35, 0.364, 0.119, 0.0528
1722924237212, 11.3, -1.5, 19.15, 0.33, 0.073, 0.0664
1722924237244, 10.75, -1.8, 19.2, 0.278, 0.135, 0.02
1722924237275, 10.9, -1.9, 19.35, 0.275, 0.125, 0.0344
1722924237306, 11.4, -1.85, 19.05, 0.252, 0.082, 0.0112
1722924237337, 11.05, -1.35, 19.5, 0.357, 0.119, 0.0464
1722924237353, 10.95, -1.85, 19, 0.261, 0.113, 0.052
1722924237384, 10.85, -1.95, 19, 0.273, 0.103, 0.0128
1722924237431, 11.25, -1.95, 18.85, 0.249, 0.101, 0.0312
