UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720599655707, 11.7, -2.85, 19.75, 0.287, 0.07, 0.056
1720599655723, 11.55, -2.65, 19.75, 0.289, 0.105, 0.0416
1720599655739, 11.25, -2.1, 19.35, 0.328, 0.127, 0.0632
1720599655754, 11.75, -3.05, 19.5, 0.248, 0.086, 0.0264
1720599655770, 11.6, -2.85, 19.7, 0.259, 0.073, 0.0328
1720599655786, 11.25, -2.35, 19.6, 0.321, 0.095, 0.068
1720599655801, 11.6, -2.7, 19.8, 0.275, 0.065, 0.032
1720599655817, 11.7, -2.9, 19.55, 0.269, 0.07, 0.0416
1720599655832, 11.55, -2.6, 19.65, 0.298, 0.092, 0.0552
1720599655864, 11.4, -2.45, 19.6, 0.292, 0.08, 0.048
1720599655879, 11.25, -2.75, 19.6, 0.293, 0.108, 0.0512
1720599655895, 11.65, -2.55, 19.75, 0.285, 0.08, 0.0208
1720599655911, 11.6, -2.55, 19.6, 0.276, 0.082, 0.0504
1720599655926, 11.55, -2.7, 19.6, 0.272, 0.075, 0.0488
1720599655942, 11.65, -2.5, 19.85, 0.275, 0.067, 0.0368
1720599655973, 11.5, -2.8, 19.8, 0.279, 0.075, 0.0416
1720599655989, 11.7, -2.7, 19.55, 0.283, 0.073, 0.0336
1720599656051, 11.6, -2.9, 19.6, 0.266, 0.08, 0.0296
1720599656082, 11.55, -2.8, 19.65, 0.279, 0.081, 0.0408
1720599656114, 11.4, -2.55, 19.35, 0.274, 0.092, 0.048
1720599656145, 11.45, -3, 19.7, 0.27, 0.092, 0.0536
1720599656176, 11.45, -2.45, 19.7, 0.292, 0.101, 0.0536
1720599656207, 11.6, -2.75, 19.5, 0.268, 0.079, 0.0328
1720599656239, 11.5, -2.6, 19.6, 0.285, 0.081, 0.0568
1720599656270, 11.4, -2.85, 19.55, 0.28, 0.081, 0.0432
1720599656301, 10.95, -2.75, 19.15, 0.267, 0.111, 0.0496
1720599656332, 10.95, -3.2, 18.8, 0.202, 0.167, 0.0872
1720599656364, 12.6, -2.15, 20.7, 0.37, 0, 0.0144
1720599656395, 12.65, -1.95, 20.35, 0.371, 0.013, 0.0048
1720599656426, 11.4, -2.25, 18.95, 0.258, 0.115, 0.0424
1720599656457, 11.45, -2.85, 19.35, 0.284, 0.082, 0.0192
1720599656489, 11, -2.35, 19.25, 0.347, 0.163, 0.1208
1720599656520, 12.45, -2.85, 20.75, 0.357, 0.048, 0.0168
1720599656551, 10.65, -3.2, 19.1, 0.182, 0.114, 0.028
1720599656582, 11, -2.75, 19, 0.236, 0.091, 0.0448
1720599656614, 11, -3.7, 18.8, 0.141, 0.128, 0.0616
1720599656629, 10.55, -3.4, 18.7, 0.153, 0.146, -0.0008
1720599656661, 11.2, -3.1, 19.3, 0.239, 0.098, 0.0792
1720599656707, 11.15, -2.5, 19, 0.267, 0.115, 0.0608
1720599656754, 11.6, -1.9, 19.9, 0.388, 0.082, 0.0728
1720599656801, 11.8, -2.85, 19.85, 0.26, 0.07, 0.024
1720599656848, 11.5, -3, 19.75, 0.25, 0.075, 0.0152
1720599656895, 11.75, -2.7, 19.7, 0.267, 0.069, 0.0384
1720599656942, 11.8, -2.7, 19.55, 0.288, 0.061, 0.0336
1720599656989, 10.9, -2, 19, 0.315, 0.122, 0.0656
1720599657020, 11.1, -3.25, 18.85, 0.204, 0.134, 0.0488
1720599657067, 11.5, -2.65, 18.85, 0.275, 0.062, 0.0656
1720599657098, 10, -3.35, 18.45, 0.157, 0.222, 0.0672
1720599657129, 10.95, -2.95, 19.65, 0.252, 0.126, 0.0976
1720599657161, 11.2, -2.65, 19.6, 0.28, 0.085, 0.0432
1720599657176, 12, -2.65, 19.7, 0.274, 0.026, -0.0216
1720599657207, 12.15, -2.8, 20.1, 0.283, 0.036, 0.0552
1720599657239, 12, -2.45, 19.5, 0.286, 0.052, 0.0208
