UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722926351563, 15.45, -8.7, 12.3, -0.177, 0.125, -0.0648
1722926351579, 15.65, -9.1, 12.6, -0.18, 0.101, -0.0736
1722926351594, 15.8, -9.05, 12.2, -0.202, 0.086, -0.068
1722926351610, 15.65, -8.75, 12.15, -0.188, 0.098, -0.0928
1722926351641, 15.85, -8.55, 12.25, -0.151, 0.104, -0.0568
1722926351657, 15.5, -9.2, 12.45, -0.213, 0.113, -0.0712
1722926351673, 15.6, -9.15, 12.25, -0.183, 0.117, -0.0584
1722926351735, 15.75, -9, 12.3, -0.209, 0.093, -0.0768
1722926351766, 15.85, -8.55, 12.25, -0.175, 0.099, -0.0896
1722926351798, 15.75, -8.9, 12.3, -0.19, 0.11, -0.0664
1722926351813, 15.8, -8.85, 12.3, -0.179, 0.11, -0.0712
1722926351844, 15.8, -8.75, 12.5, -0.18, 0.1, -0.0704
1722926351876, 15.5, -8.85, 12.2, -0.178, 0.114, -0.0824
1722926351907, 15.75, -8.95, 12.4, -0.205, 0.105, -0.0744
1722926351938, 15.65, -8, 12.1, -0.126, 0.105, -0.0896
1722926351969, 15.35, -7.8, 12.15, -0.082, 0.141, -0.068
1722926352001, 15.25, -6.05, 12.4, 0.034, 0.166, -0.14
1722926352032, 17.35, -6.55, 12.95, 0.056, -0.027, -0.0336
1722926352063, 15.35, -5.8, 13.75, 0.017, 0.155, -0.0976
1722926352094, 14.15, -4.05, 11.25, 0.324, 0.284, -0.0824
1722926352110, 16.75, -5.75, 13.4, 0.107, 0.01, -0.116
1722926352157, 13.3, -3.95, 10.55, 0.386, 0.357, -0.1616
1722926352188, 17.6, -7.75, 12.8, -0.058, 0.037, -0.0448
1722926352219, 14.8, -4.8, 12.1, 0.32, 0.243, -0.1488
1722926352251, 16.1, -8.45, 12.6, -0.168, 0.106, -0.1312
1722926352282, 17.05, -11.1, 12.25, -0.323, -0.011, -0.0504
1722926352313, 16.75, -10.65, 10.4, -0.223, 0.039, -0.1192
1722926352344, 17.9, -13.95, 15.15, -0.752, -0.134, -0.056
1722926352391, 16.6, -12.25, 13.15, -0.432, 0.022, -0.0528
1722926352423, 17.25, -11.9, 13.7, -0.542, -0.103, -0.072
1722926352469, 17.05, -9, 13.6, -0.183, 0, -0.0712
1722926352501, 17.15, -8.25, 12.35, -0.171, 0.034, -0.0776
1722926352548, 16.9, -8.3, 12.6, -0.14, 0.03, -0.0624
1722926352579, 16.8, -7.7, 12.75, -0.076, 0.012, -0.08
1722926352641, 16.55, -7.85, 12.35, -0.1, 0.045, -0.08
1722926352688, 16.8, -7.5, 12.3, -0.066, 0.021, -0.0728
1722926352719, 16.5, -7.7, 12.5, -0.078, 0.038, -0.0848
1722926352751, 16.75, -4.55, 7.3, 0.133, 0.024, -0.0944
1722926352782, 21.95, -6.45, 6.15, 0.009, -0.472, -0.112
1722926352813, 16.4, -6.5, 15.05, 0.069, 0.032, -0.1208
1722926352844, 12.3, -9.85, 16.6, -0.273, 0.391, -0.0784
1722926352876, 15.75, -8.9, 13.2, -0.327, 0.077, -0.0368
1722926352907, 16.5, -5.85, 10.85, 0.048, 0.012, -0.0984
1722926352954, 17.4, -9.85, 11.4, -0.231, -0.017, -0.1136
1722926352985, 15.45, -5.3, 9.2, 0.126, 0.168, -0.0928
1722926353016, 16.8, -6.75, 13.35, 0.03, 0.099, -0.08
1722926353048, 16.1, -8.35, 16.65, -0.176, 0.058, -0.0672
1722926353079, 17.35, -7.65, 15.9, -0.062, -0.026, -0.1248
1722926353110, 18.45, -9.5, 15.5, -0.254, -0.163, -0.1008
1722926353141, 16.55, -8.8, 16.9, -0.116, 0.068, -0.0656
1722926353173, 15.05, -7.1, 14.3, -0.112, 0.168, -0.0976
1722926353204, 19.2, -9.85, 12.8, -0.345, -0.23, 0.0016
1722926353235, 18.35, -8.95, 9.95, -0.26, -0.127, -0.1272
1722926353266, 16, -6.3, 10.9, -0.006, 0.068, -0.1096
1722926353344, 17.05, -8.25, 11.75, -0.137, 0.002, -0.0728
1722926353376, 16.7, -7.6, 12.65, -0.088, 0.048, -0.0912
1722926353407, 17.05, -8.05, 12.4, -0.087, -0.011, -0.0952
1722926353438, 16.75, -8.05, 12.55, -0.096, 0.001, -0.0616
1722926353469, 16.6, -7.5, 12.75, -0.068, 0.017, -0.0872
1722926353501, 16.75, -7.85, 12.25, -0.098, 0.001, -0.0832
1722926353532, 16.8, -7.7, 12.85, -0.087, 0, -0.076
1722926353563, 16.7, -7.7, 12.4, -0.118, 0.019, -0.0728
1722926353610, 16.7, -7.85, 12.75, -0.084, 0, -0.0776
1722926353641, 16.65, -7.65, 12.5, -0.075, 0.001, -0.1048
1722926353673, 16.65, -7.65, 12.45, -0.063, 0.017, -0.0888
1722926353704, 16.8, -7.7, 12.65, -0.12, 0.015, -0.0608
1722926353735, 16.7, -7.5, 12.4, -0.105, 0.033, -0.088
1722926353766, 16.75, -8, 12.6, -0.085, 0.013, -0.0648
1722926353798, 16.85, -7.85, 12.5, -0.088, 0.008, -0.1104
1722926353829, 16.7, -7.65, 12.6, -0.097, 0.031, -0.0696
1722926353876, 16.85, -7.9, 12.6, -0.087, 0, -0.0832
1722926353907, 16.9, -7.6, 12.5, -0.068, 0.017, -0.0728
1722926353938, 16.7, -7.8, 12.4, -0.089, 0.027, -0.0944
1722926353969, 16.6, -7.7, 12.55, -0.073, 0, -0.1032
1722926354001, 16.65, -7.75, 12.55, -0.098, 0.008, -0.0952
1722926354032, 16.85, -7.7, 12.45, -0.079, 0.028, -0.084
