UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722925175250, 10.7, -1.55, 19.15, 0.293, 0.101, 0.0488
1722925175265, 11.4, -2.15, 19.1, 0.254, 0.077, 0.028
1722925175281, 11.3, -1.9, 19.5, 0.285, 0.092, 0.0248
1722925175296, 11.05, -1.45, 19.45, 0.31, 0.097, 0.0344
1722925175312, 11.4, -1.75, 19.4, 0.284, 0.068, 0.0064
1722925175328, 11.4, -2.05, 19.45, 0.281, 0.08, 0.0288
1722925175343, 11.05, -2.05, 19.35, 0.266, 0.092, 0.0176
1722925175359, 11.25, -1.6, 19.5, 0.309, 0.091, 0.02
1722925175375, 11.3, -1.8, 19.35, 0.288, 0.094, 0.0288
1722925175406, 11.25, -1.75, 19.35, 0.284, 0.097, 0.0352
1722925175437, 11.3, -1.95, 19.25, 0.295, 0.08, 0.0192
1722925175468, 11.2, -1.85, 19.45, 0.293, 0.092, 0.02
1722925175500, 11.35, -2.1, 19.4, 0.273, 0.082, 0.0128
1722925175531, 11.05, -1.75, 19.35, 0.303, 0.096, 0.0256
1722925175562, 11.2, -2, 19.3, 0.268, 0.086, 0.0256
1722925175593, 11.3, -2.05, 19.4, 0.273, 0.081, 0.0152
1722925175625, 11.15, -1.9, 19.35, 0.303, 0.105, 0.0336
1722925175656, 11.1, -2.25, 19.4, 0.274, 0.093, 0.02
1722925175687, 11.1, -1.6, 19.15, 0.296, 0.097, 0.0192
1722925175718, 11.45, -1.9, 19.35, 0.287, 0.071, 0.0296
1722925175750, 11.45, -1.75, 19.2, 0.274, 0.086, 0.0304
1722925175781, 11.9, -1.75, 19.8, 0.322, 0.06, 0.0096
1722925175812, 11.05, -1.9, 18.95, 0.275, 0.119, 0.0304
1722925175843, 11.3, -1.8, 19.2, 0.265, 0.09, 0.0312
1722925175875, 10.65, -1.75, 18.55, 0.279, 0.106, 0.028
1722925175906, 10.25, -2.2, 18.6, 0.227, 0.186, 0.0624
1722925175937, 12.4, -1.85, 20.5, 0.377, -0.009, -0.0168
1722925175968, 11.85, -1.35, 20.15, 0.38, 0.041, -0.0344
1722925176000, 12.1, -1.8, 20.35, 0.378, 0.034, 0.008
1722925176031, 11.1, -2.35, 18.85, 0.232, 0.087, -0.0072
1722925176062, 11.55, -1.7, 19.75, 0.315, 0.068, -0.0088
1722925176093, 10.7, -2.45, 19.5, 0.256, 0.051, -0.0192
1722925176125, 10.7, -2.65, 18.85, 0.161, 0.123, 0.0208
1722925176156, 10.85, -2.2, 19, 0.242, 0.124, 0.0272
1722925176187, 11.75, -1.1, 20.05, 0.402, 0.076, 0.0128
1722925176234, 11.3, -1.45, 19.45, 0.311, 0.053, 0.0096
1722925176281, 11.6, -1.55, 19.8, 0.31, 0.064, -0.0176
1722925176328, 12.15, -2, 20.05, 0.301, 0.04, -0.0432
1722925176359, 10.35, -2.1, 18.5, 0.237, 0.177, 0.0672
1722925176390, 11, -1.75, 19.3, 0.283, 0.117, 0.0296
1722925176437, 11.55, -1.85, 19.35, 0.296, 0.075, 0.0184
1722925176484, 11.2, -1.85, 19.25, 0.285, 0.098, 0.0352
1722925176515, 11.2, -2.35, 19.2, 0.245, 0.087, 0.02
1722925176546, 11.15, -1.25, 19.05, 0.316, 0.089, 0.0072
1722925176593, 12.4, -1.4, 19.7, 0.335, 0.01, -0.04
1722925176625, 11.9, -1.2, 19.6, 0.393, 0.044, 0.04
1722925176656, 10.7, -2.15, 19.5, 0.289, 0.128, 0.0664
1722925176687, 10.4, -2.7, 19.25, 0.191, 0.135, 0
1722925176718, 12, -2.3, 19.1, 0.224, 0.003, -0.0616
1722925176750, 10.25, -1.75, 18.35, 0.26, 0.15, 0.0824
1722925176781, 11.5, -1.4, 20, 0.342, 0.075, 0.06
1722925176812, 11.95, -1.8, 19.85, 0.284, 0.008, -0.0488
1722925176843, 11.65, -1.8, 19.25, 0.27, 0.056, 0.0048
1722925176875, 11.55, -1.4, 19.75, 0.328, 0.071, 0.0352
1722925176906, 12.1, -2.3, 19.65, 0.239, 0.029, -0.0136
1722925176921, 10.35, -1.8, 18.95, 0.294, 0.171, 0.08
1722925176953, 10.5, -1.4, 18.7, 0.334, 0.138, 0.072
1722925176984, 11, -1.6, 19.15, 0.311, 0.113, 0.0648
1722925177015, 11, -1.7, 19.15, 0.314, 0.095, 0.0376
1722925177046, 11.25, -2.3, 19.3, 0.267, 0.077, 0.0512
1722925177078, 11.05, -1.3, 19.25, 0.327, 0.133, 0.044
1722925177125, 11.4, -1.6, 19.65, 0.322, 0.083, 0.0056
1722925177171, 11.25, -2.05, 19.65, 0.264, 0.07, 0.0096
1722925177203, 11.4, -1.8, 19.4, 0.279, 0.087, 0.0104
1722925177234, 11.25, -2.25, 19.4, 0.265, 0.069, -0.0016
1722925177265, 11.35, -1.95, 19.35, 0.276, 0.096, 0.04
1722925177296, 11.3, -2.2, 19.7, 0.252, 0.079, 0.0216
1722925177328, 10.95, -1.75, 19.05, 0.259, 0.12, 0.0288
1722925177359, 11.85, -1.9, 19.25, 0.261, 0.039, 0.0008
1722925177390, 10.2, -1.5, 18.4, 0.257, 0.146, 0.0456
1722925177421, 11, -2, 19.15, 0.267, 0.099, 0.0784
1722925177453, 11.15, -2.65, 19.25, 0.19, 0.061, -0.0552
1722925177468, 11.35, -2.2, 19.15, 0.24, 0.105, 0.0912
1722925177500, 10.65, -0.95, 18.75, 0.327, 0.159, 0.068
1722925177531, 11.85, -2.15, 19.45, 0.28, 0.066, -0.004
1722925177562, 11.75, -0.25, 19.85, 0.469, 0.044, -0.0104
1722925177593, 11.55, -3, 18.75, 0.163, 0.059, 0.032
1722925177625, 10.7, -2.3, 19.35, 0.213, 0.133, 0.0128
1722925177656, 10.75, -2.2, 19.4, 0.269, 0.158, 0.0336
1722925177687, 10.65, -1.35, 18.6, 0.309, 0.16, 0.0912
1722925177718, 11.6, -1.85, 19.2, 0.27, 0.076, 0.0128
1722925177750, 12, -2, 20, 0.29, 0.031, -0.0152
1722925177796, 10.8, -1.6, 19.15, 0.318, 0.14, 0.0656
1722925177812, 11.95, -1.65, 20, 0.335, 0.064, 0.0232
1722925177843, 12.05, -1.25, 19.9, 0.358, 0.028, -0.012
1722925177875, 11.3, -1.35, 19.35, 0.333, 0.078, 0.0032
1722925177906, 10.7, -2, 18.95, 0.295, 0.12, 0.0608
1722925177921, 11.45, -2.2, 19.7, 0.266, 0.082, 0.0288
1722925177953, 10.35, -1.6, 18.8, 0.297, 0.172, 0.0688
1722925177984, 11.25, -1.95, 19, 0.243, 0.106, -0.0096
1722925178015, 10.7, -2.1, 19.05, 0.25, 0.103, 0.0048
1722925178046, 11.1, -2.25, 19.2, 0.249, 0.079, 0.0352
1722925178078, 11.1, -2.05, 18.9, 0.221, 0.08, -0.0176
1722925178109, 11.35, -0.6, 19.35, 0.413, 0.074, 0.0216
1722925178140, 11.4, -1.9, 19.2, 0.266, 0.061, -0.0096
1722925178171, 10.45, -2.25, 19.1, 0.211, 0.131, 0.008
1722925178203, 10.9, -2.05, 19.15, 0.255, 0.101, 0.0384
1722925178234, 11, -2, 19.4, 0.266, 0.112, -0.0128
1722925178265, 11.65, -1.4, 19.6, 0.344, 0.064, 0.0408
1722925178296, 11.1, -1.7, 19.3, 0.331, 0.114, 0.0536
1722925178328, 11.8, -1.5, 19.55, 0.354, 0.036, 0.0168
1722925178359, 12.5, 0.05, 19.75, 0.611, 0.033, 0.0768
1722925178390, 9.6, 0.5, 20.8, 0.592, 0.226, 0.1768
1722925178421, 10.45, -4.95, 18.15, -0.082, 0.104, 0.004
1722925178453, 12.4, -1.85, 19.35, 0.241, -0.04, -0.0032
1722925178484, 12.1, -0.45, 19.75, 0.391, 0.005, 0.0016
1722925178515, 10.45, -3.15, 19.3, 0.166, 0.125, 0.032
1722925178562, 6.7, -3.4, 19.75, 0.225, 0.483, 0.2024
1722925178593, 4.1, -3.25, 19.6, 0.258, 0.479, 0.2368
1722925178640, 1.55, -6.35, 18.15, -0.274, 0.869, 0.3576
1722925178671, 4.3, -4, 19.95, 0.209, 0.548, 0.1768
1722925178718, 9.3, -3.7, 22.1, 0.615, 0.177, 0.1064
1722925178750, 14.05, -5.5, 23.4, 0.22, -0.224, -0.0512
1722925178796, 23.5, -1, 19.7, 0.184, -0.385, -0.0008
1722925178828, 21.5, -6.15, 16.25, 0.005, -0.432, -0.0984
1722925178875, 16.35, -5.2, 15.2, 0.089, 0, -0.0904
1722925178921, 13.55, -6.65, 20.8, 0.122, 0.018, -0.0576
1722925178953, 9.9, -4.75, 22.7, 0.291, 0.187, 0.1608
1722925178984, 12, -7.7, 22.65, -0.001, 0.063, -0.052
1722925179015, 12.2, -7.25, 21.75, 0.04, -0.021, -0.1296
1722925179046, 11.5, -7, 21.15, -0.083, 0.022, -0.0664
1722925179078, 12.45, -5.85, 24, 0.185, 0.052, -0.0048
1722925179109, 12.85, -6.65, 26.45, 0.308, -0.024, 0.0504
1722925179140, 11.8, -7.35, 25.3, -0.024, 0.144, 0.0984
1722925179171, 14.35, -3.75, 23.35, 0.289, -0.099, -0.0224
1722925179203, 16.5, -8.35, 19.25, -0.061, -0.193, -0.0976
1722925179234, 15.75, -8.4, 17.55, -0.353, -0.087, -0.2056
1722925179265, 12.55, -9.15, 18.8, -0.247, -0.012, -0.1256
1722925179296, 11.8, -9.65, 20.35, -0.255, 0.245, 0.0224
1722925179328, 9.35, -4.65, 25.35, 0.328, 0.13, 0.044
1722925179359, 10.4, -3.2, 26.7, 0.518, 0.237, 0.0624
1722925179390, 13.05, -3.15, 33.45, 0.644, 0.233, 0.3752
1722925179421, 7.7, -5.4, 32.2, 1.287, 0.449, 0.328
1722925179453, 8.45, -1.45, 18.65, 0.005, 0.373, 0.0048
1722925179484, 13.15, -4.4, 18.45, -0.64, -0.131, 0.2192
1722925179546, 8.75, -10.5, 4.6, -0.571, 0.803, -0.1944
1722925179578, 9.9, -13.1, 12, -0.905, -0.023, 0.0768
1722925179609, 9.9, -9.45, 15.15, -0.382, 0.016, 0
1722925179640, 7.6, -10.75, 15.85, -0.397, 0.394, 0.184
1722925179687, 6.85, -9.4, 16.55, -0.315, 0.435, 0.1856
1722925179734, 6.95, -9.15, 18.95, -0.235, 0.503, 0.1304
1722925179765, 6.6, -9, 18.85, -0.206, 0.482, 0.148
1722925179796, 6.5, -8.3, 18.6, -0.134, 0.464, 0.16
1722925179828, 7.15, -9.45, 18.95, -0.254, 0.44, 0.1464
1722925179859, 5.75, -7.45, 18.65, -0.019, 0.546, 0.1672
1722925179890, 6.9, -9.4, 18.95, -0.231, 0.472, 0.1568
1722925179921, 6.6, -8.85, 18.5, -0.155, 0.481, 0.16
1722925179953, 6.5, -8.85, 19.2, -0.183, 0.475, 0.1632
1722925179984, 7.05, -9.15, 18.7, -0.211, 0.445, 0.1424
1722925180046, 6.3, -8.7, 18.4, -0.181, 0.49, 0.1496
1722925180125, 6.5, -8.75, 19.05, -0.171, 0.477, 0.152
1722925180156, 6.45, -8.75, 18.8, -0.181, 0.484, 0.1704
1722925180203, 6.55, -9.25, 18.9, -0.232, 0.498, 0.152
1722925180234, 6.85, -8.8, 18.95, -0.183, 0.45, 0.1336
1722925180265, 6.85, -8.9, 18.65, -0.19, 0.477, 0.1504
1722925180296, 6.5, -8.9, 19, -0.172, 0.483, 0.1568
1722925180328, 6.6, -9.05, 18.85, -0.191, 0.439, 0.1456
1722925180359, 6.25, -8.1, 18.45, -0.154, 0.538, 0.1408
1722925180390, 6.6, -8.6, 19.15, -0.139, 0.506, 0.1568
1722925180421, 6.25, -8.8, 17.9, -0.194, 0.536, 0.1784
1722925180453, 6.7, -9.05, 18.7, -0.176, 0.494, 0.2024
1722925180484, 6.5, -8.75, 18.5, -0.199, 0.484, 0.1448
1722925180515, 6.75, -8.8, 18.8, -0.204, 0.476, 0.1576
1722925180546, 7.05, -8.35, 19.4, -0.129, 0.468, 0.1496
