UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720599304295, -6.35, 15.3, 0.1, -0.124, -0.027, -0.0352
1720599304326, -6.35, 15.3, 0.2, -0.144, -0.027, -0.0368
1720599304357, -6.1, 15.2, 0.2, -0.119, -0.027, -0.0352
1720599304388, -6.3, 15.2, 0.1, -0.124, -0.027, -0.0336
1720599304420, -6.35, 15.35, 0.15, -0.145, -0.027, -0.0328
1720599304451, -6.25, 15.4, 0.2, -0.116, -0.026, -0.0344
1720599304482, -6.15, 15.2, 0.2, -0.135, -0.027, -0.0328
1720599304513, -6.2, 15.35, 0.15, -0.133, -0.026, -0.032
1720599304545, -6.3, 15.25, 0.1, -0.117, -0.026, -0.0352
1720599304560, -6.25, 15.25, 0.2, -0.134, -0.026, -0.0312
1720599304591, -6.3, 15.15, 0.25, -0.144, -0.027, -0.0352
1720599304607, -6.15, 15.3, 0.05, -0.124, -0.025, -0.0328
1720599304638, -6.25, 15.25, 0.1, -0.123, -0.025, -0.0336
1720599304670, -6.15, 15.3, 0.2, -0.145, -0.026, -0.032
1720599304701, -6.25, 15.4, 0.15, -0.132, -0.026, -0.0328
1720599304732, -6.15, 15.15, 0.25, -0.126, -0.028, -0.0336
1720599304763, -6.25, 15.35, 0.05, -0.145, -0.026, -0.0336
1720599304795, -6.25, 15.25, 0.15, -0.122, -0.027, -0.0344
1720599304826, -6.35, 15.25, 0.05, -0.133, -0.028, -0.0352
1720599304857, -6.3, 15.4, 0.15, -0.141, -0.027, -0.0336
1720599304888, -6.2, 15.2, 0.1, -0.116, -0.028, -0.0344
1720599304935, -6.25, 15.25, 0.15, -0.143, -0.028, -0.0344
1720599304982, -6.4, 15.3, 0.25, -0.116, -0.027, -0.0368
1720599304998, -6.35, 15.35, 0.15, -0.132, -0.027, -0.0344
1720599305029, -6.2, 15.2, 0.2, -0.144, -0.026, -0.032
1720599305060, -6.25, 15.15, 0.1, -0.118, -0.026, -0.0344
1720599305091, -6.35, 15.2, 0.15, -0.138, -0.027, -0.0312
1720599305138, -6.15, 15.25, 0.2, -0.126, -0.027, -0.032
1720599305185, -6.2, 15.1, 0.25, -0.14, -0.026, -0.0328
1720599305232, -6.2, 15.45, 0.2, -0.12, -0.026, -0.0344
1720599305279, -6.25, 15.3, 0.15, -0.14, -0.026, -0.0352
