UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720526433880, -6.3, 15.25, 0.05, -0.069, -0.026, -0.0288
1720526433911, -6.3, 15.3, 0.3, -0.157, -0.025, -0.0384
1720526433942, -6.25, 15.3, 0.4, -0.16, -0.025, -0.0336
1720526433974, -6.2, 15.25, 0.1, -0.067, -0.026, -0.0344
1720526434005, -6.2, 15.2, 0.45, -0.165, -0.025, -0.0352
1720526434036, -6.2, 15.15, 0.35, -0.136, -0.025, -0.0328
1720526434067, -6.2, 15.25, 0.2, -0.089, -0.025, -0.0312
1720526434099, -6.25, 15.35, 0.45, -0.179, -0.025, -0.0264
1720526434130, -6.15, 15.2, 0.25, -0.106, -0.025, -0.032
1720526434161, -6.2, 15.3, 0.2, -0.112, -0.026, -0.0384
1720526434192, -6.3, 15.3, 0.45, -0.182, -0.025, -0.028
1720526434224, -6.3, 15.4, 0.2, -0.079, -0.025, -0.0344
1720526434255, -6.3, 15.25, 0.3, -0.122, -0.025, -0.0272
1720526434286, -6.25, 15.35, 0.4, -0.172, -0.025, -0.0376
1720526434317, -6.35, 15.25, 0.15, -0.073, -0.027, -0.0336
1720526434349, -6.3, 15.4, 0.4, -0.166, -0.025, -0.032
1720526434380, -6.15, 15.25, 0.25, -0.144, -0.026, -0.0304
1720526434411, -6.2, 15.25, 0.15, -0.072, -0.026, -0.0288
1720526434442, -6.35, 15.15, 0.5, -0.178, -0.025, -0.0312
1720526434474, -6.25, 15.3, 0.3, -0.131, -0.027, -0.032
1720526434505, -6.3, 15.35, 0.2, -0.11, -0.026, -0.0328
1720526434567, -6.2, 15.2, 0.25, -0.096, -0.026, -0.0376
1720526434614, -6.35, 15.3, 0.3, -0.151, -0.026, -0.036
1720526434677, -6.35, 15.15, 0.05, -0.079, -0.025, -0.0392
1720526434708, -6.25, 15.2, 0.45, -0.17, -0.027, -0.0304
1720526434755, -6.25, 15.3, 0.15, -0.083, -0.025, -0.0304
1720526434802, -6.25, 15.25, 0.45, -0.177, -0.025, -0.032
1720526434849, -6.3, 15.1, 0.1, -0.08, -0.026, -0.0368
1720526434911, -6.25, 15.2, 0.25, -0.114, -0.025, -0.0352
1720526434942, -6.15, 15.35, 0.35, -0.129, -0.026, -0.0336
1720526434974, -6.25, 15.4, 0.4, -0.178, -0.025, -0.0352
1720526435020, -6.3, 15.2, 0.15, -0.079, -0.027, -0.0352
1720526435052, -6.25, 15.35, 0.5, -0.162, -0.025, -0.0328
1720526435083, -6.2, 15.35, 0.2, -0.114, -0.027, -0.032
1720526435114, -6.35, 15.15, 0.15, -0.101, -0.028, -0.0792
1720526435145, -6.65, 15.3, 0.3, -0.221, -0.033, -0.064
1720526435177, -6.65, 15.2, -0.2, -0.025, -0.024, -0.2264
1720526435208, -5.8, 15.4, 0.4, -0.166, -0.021, 0.0584
1720526435239, -5.75, 15.5, 0.65, -0.119, -0.015, 0.0784
1720526435270, -6.45, 14.8, 0.2, -0.076, -0.03, -0.1072
1720526435302, -5.55, 15.3, 0.4, -0.133, -0.01, 0.1192
1720526435333, -7.05, 15.2, 0.45, -0.191, -0.039, -0.2168
1720526435364, -5.75, 15.3, 0, -0.069, -0.023, 0.1216
1720526435395, -6.9, 15.35, 0.5, -0.177, -0.026, -0.2456
1720526435427, -6.05, 15.35, 0.15, -0.099, -0.028, 0.06
1720526435474, -6.3, 15.45, 0.45, -0.151, -0.028, -0.0176
1720526435536, -6.4, 15.6, -0.1, -0.037, -0.027, -0.0928
1720526435567, -6.1, 15.45, 0.55, -0.211, -0.023, -0.0064
1720526435599, -6.5, 15.2, 0.25, -0.082, -0.029, -0.1184
1720526435630, -6.35, 15.2, 0.05, -0.082, -0.023, -0.072
1720526435661, -6, 15.45, 0.45, -0.208, -0.026, 0.0272
1720526435692, -6.35, 15.1, 0.1, -0.081, -0.025, -0.08
1720526435724, -6.1, 15.35, 0.2, -0.117, -0.022, 0.0368
1720526435755, -6.1, 15.15, 0.5, -0.216, -0.02, 0.036
1720526435786, -6.25, 14.9, 0.15, -0.085, -0.02, -0.0168
1720526435817, -6.45, 15.35, 0.25, -0.113, -0.028, -0.0496
1720526435849, -6.2, 15.35, 0.6, -0.213, -0.022, -0.0288
1720526435880, -6.3, 15.25, 0.05, -0.06, -0.023, -0.0232
1720526435911, -6.25, 15.25, 0.35, -0.137, -0.028, -0.044
1720526435958, -6.25, 15.4, 0.25, -0.081, -0.027, -0.0376
1720526435989, -6.3, 15.15, 0.15, -0.097, -0.028, -0.0352
1720526436020, -6.15, 15.35, 0.55, -0.219, -0.025, -0.0384
1720526436052, -6.3, 15.15, 0.05, -0.044, -0.026, -0.056
1720526436083, -6.15, 15.25, 0.6, -0.201, -0.023, -0.0168
1720526436114, -6.35, 15.3, 0.5, -0.175, -0.027, -0.0328
1720526436145, -6.3, 15.1, 0, -0.048, -0.028, -0.0424
1720526436177, -6.3, 15.2, 0.35, -0.154, -0.026, -0.0408
1720526436208, -6.35, 15.25, 0.25, -0.131, -0.025, -0.0504
1720526436239, -6.05, 15.25, 0.1, -0.065, -0.024, -0.016
1720526436270, -6.4, 15.3, 0.55, -0.204, -0.025, -0.0416
1720526436302, -6.25, 15.3, 0.35, -0.145, -0.024, -0.036
1720526436349, -6.3, 15.35, 0.3, -0.164, -0.026, -0.0128
1720526436380, -6.2, 15.15, 0.25, -0.129, -0.027, -0.0144
1720526436411, -6.35, 15.2, 0, -0.057, -0.026, -0.0184
1720526436442, -6.45, 15.45, 0.4, -0.17, -0.026, -0.06
1720526436474, -6.2, 15.45, 0.2, -0.122, -0.025, -0.0144
1720526436505, -6.5, 15.1, 0, -0.06, -0.027, -0.0512
1720526436536, -6.2, 15.4, 0.55, -0.201, -0.024, -0.0104
1720526436567, -6.25, 15.35, 0.15, -0.082, -0.025, -0.0408
1720526436599, -6.25, 15.25, 0.25, -0.101, -0.026, -0.0112
1720526436630, -6.35, 15.4, 0.45, -0.195, -0.025, -0.0504
1720526436661, -6.2, 15.2, 0.1, -0.071, -0.026, -0.0272
1720526436708, -6.4, 15.5, 0.45, -0.197, -0.026, -0.0376
1720526436724, -6.35, 15.35, 0.3, -0.144, -0.025, -0.0344
1720526436770, -6.3, 15.45, 0.15, -0.082, -0.024, -0.0288
1720526436802, -6.05, 15.2, 0.6, -0.245, 0.052, 0.0736
1720526436833, -6.2, 15.7, 2.3, -0.754, 0.053, 0.0584
1720526436864, -6.45, 16.05, 2.45, -0.802, 0.009, -0.0912
1720526436895, -5.85, 14.9, 0.8, -0.31, 0.007, 0.1304
1720526436927, -6.35, 16.1, 3.3, -1.06, 0.049, -0.0288
1720526436958, -6.75, 15.15, 0.75, -0.241, 0.035, -0.168
1720526436989, -5.95, 15.9, 2.2, -0.685, 0.047, 0.0944
1720526437020, -6.75, 15.8, 3.25, -1.049, -0.011, -0.076
1720526437052, -4.55, 15.25, 0.45, -0.163, -0.004, 0.5264
1720526437083, -4, 16.1, 4.05, -1.274, -0.084, 0.6736
1720526437114, -4.45, 16.85, 5.8, -1.794, -0.076, 0.664
1720526437145, -5.95, 16.15, 1.85, -0.526, 0.012, 0.0528
1720526437177, -6.4, 16.5, 3.15, -0.904, -0.095, -0.0688
1720526437208, -5.45, 17.2, 4.6, -1.422, 0.05, 0.36
1720526437239, -7.15, 19.05, 1.65, -0.364, 0.015, -0.3832
1720526437270, -5.9, 18.35, 4.2, -1.207, -0.022, 0.172
1720526437302, -6.15, 17.15, 3.15, -0.829, -0.07, 0.0176
1720526437333, -5.85, 15.85, -0.25, 0.221, 0, 0.1776
1720526437364, -6.5, 17.3, 3.95, -1.136, -0.04, -0.0744
1720526437395, -5.75, 14.95, 0.6, -0.168, -0.035, 0.1664
1720526437442, -6.25, 15.25, 0.45, -0.162, -0.025, -0.0112
1720526437474, -6.35, 15.6, 1.45, -0.468, -0.048, -0.0016
1720526437505, -6.3, 14.75, -1.7, 0.542, -0.05, -0.1144
1720526437536, -6.4, 15.5, 2.15, -0.65, -0.037, 0
1720526437567, -6.25, 15.55, 2.1, -0.623, -0.009, 0.1032
1720526437614, -6.2, 15.5, 2.25, -0.608, -0.004, 0.012
1720526437645, -6.7, 16.15, 4.5, -1.173, -0.002, 0.0232
1720526437677, -7.1, 13.65, 1.45, -0.137, 0.001, -0.2792
1720526437708, -5.95, 13.9, 5.2, -1.344, 0.013, 0.1656
1720526437739, -6.6, 13.8, 5.15, -1.362, -0.034, 0.0032
1720526437770, -6.6, 11.2, 1.3, -0.172, 0.02, -0.06
1720526437802, -6.65, 11.85, 6.55, -1.863, 0.042, 0.0048
1720526437864, -5.35, 10.4, 2.55, -0.561, -0.043, 0.3344
1720526437927, -3.7, 11.65, 4.35, -1.052, -0.07, 0.7416
1720526437958, -4.85, 11.5, 2.75, -0.693, -0.032, 0.3248
1720526437989, -5.1, 12, 5.35, -1.454, 0, 0.3648
1720526438020, -6.25, 11.8, 3.45, -0.846, -0.012, 0.032
1720526438067, -6.65, 11.6, 3.8, -1.005, -0.006, -0.0256
1720526438099, -6.95, 11.5, 4.25, -1.107, -0.008, -0.096
1720526438130, -6.7, 11.3, 2.9, -0.698, -0.008, -0.044
1720526438161, -6.85, 11.55, 4.75, -1.237, 0, -0.0752
1720526438192, -6.9, 11.55, 4.1, -1.073, 0.004, -0.0504
1720526438239, -7.15, 11.35, 3.5, -0.863, 0.008, -0.1216
1720526438270, -6.75, 11.7, 4.7, -1.242, 0.006, -0.08
1720526438302, -6.95, 11.45, 3.5, -0.845, 0.002, -0.0912
1720526438349, -7.85, 11.75, 4.65, -1.239, 0.024, -0.296
1720526438395, -8.3, 11.75, 2.3, -0.583, -0.03, -0.4208
1720526438442, -8.6, 11.8, 2.4, -0.61, -0.002, -0.4976
1720526438489, -8.45, 12.05, 1.85, -0.452, -0.007, -0.4456
