UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722925978564, -5.75, 16.95, 0.7, -0.135, -0.015, -0.028
1722925978596, -5.6, 16.85, 0.75, -0.133, -0.015, -0.0264
1722925978627, -5.8, 16.95, 0.7, -0.137, -0.014, -0.0272
1722925978643, -5.7, 17.05, 0.75, -0.136, -0.014, -0.0272
1722925978674, -5.7, 17, 0.75, -0.133, -0.015, -0.0264
1722925978705, -5.65, 17, 0.7, -0.136, -0.015, -0.0264
1722925978736, -5.7, 17, 0.75, -0.136, -0.015, -0.0304
1722925978768, -5.7, 16.95, 0.65, -0.133, -0.014, -0.0248
1722925978799, -5.75, 17.05, 0.85, -0.136, -0.015, -0.028
1722925978846, -5.7, 16.9, 0.8, -0.133, -0.015, -0.0288
1722925978877, -5.75, 17.05, 0.75, -0.136, -0.015, -0.0296
1722925978908, -5.7, 17.05, 0.75, -0.136, -0.015, -0.0272
1722925978939, -5.65, 16.85, 0.8, -0.133, -0.015, -0.0272
1722925978971, -5.65, 16.9, 0.65, -0.136, -0.015, -0.0264
1722925979018, -5.85, 16.9, 0.65, -0.133, -0.014, -0.028
1722925979049, -5.7, 17, 0.7, -0.134, -0.016, -0.028
1722925979080, -5.7, 16.9, 0.7, -0.136, -0.015, -0.0304
1722925979111, -5.65, 16.85, 0.7, -0.134, -0.013, -0.0248
1722925979143, -5.7, 17.1, 0.7, -0.134, -0.015, -0.0248
1722925979174, -5.55, 16.95, 0.75, -0.137, -0.015, -0.0248
1722925979205, -5.65, 17.1, 0.8, -0.132, -0.015, -0.0264
1722925979252, -5.7, 16.85, 0.75, -0.136, -0.015, -0.0264
1722925979299, -5.75, 16.9, 0.7, -0.135, -0.013, -0.0272
1722925979330, -5.6, 16.9, 0.8, -0.134, -0.015, -0.0272
1722925979361, -5.75, 17.1, 0.75, -0.137, -0.015, -0.0272
1722925979408, -5.55, 16.85, 0.7, -0.138, -0.016, -0.024
1722925979455, -5.7, 16.9, 0.75, -0.135, -0.014, -0.0296
1722925979486, -5.6, 17, 0.75, -0.134, -0.014, -0.0296
1722925979518, -5.6, 16.95, 0.75, -0.137, -0.014, -0.0248
1722925979549, -5.8, 16.9, 0.85, -0.133, -0.015, -0.0288
1722925979580, -5.7, 16.85, 0.75, -0.134, -0.014, -0.0264
1722925979627, -5.7, 16.9, 0.75, -0.136, -0.016, -0.0264
1722925979674, -5.55, 16.95, 0.7, -0.135, -0.015, -0.0272
1722925979705, -5.65, 16.95, 0.7, -0.136, -0.016, -0.0296
1722925979736, -5.7, 16.95, 0.7, -0.133, -0.015, -0.024
1722925979768, -5.7, 16.95, 0.8, -0.135, -0.015, -0.0296
1722925979799, -5.6, 16.95, 0.75, -0.136, -0.015, -0.0264
1722925979830, -5.65, 17.1, 0.75, -0.134, -0.015, -0.0296
1722925979861, -5.65, 17.15, 0.8, -0.137, -0.018, -0.0376
1722925979893, -5.95, 16.95, 0.75, -0.135, -0.02, -0.0608
1722925979939, -5.85, 16.9, 0.8, -0.135, -0.016, -0.064
1722925979955, -5.45, 17, 0.75, -0.142, -0.015, 0.0192
1722925979986, -5.85, 16.85, 0.8, -0.128, -0.016, -0.0528
1722925980018, -5.65, 17, 0.8, -0.132, -0.015, -0.0032
1722925980049, -5.75, 16.95, 0.75, -0.14, -0.015, -0.0416
1722925980080, -5.75, 17, 0.7, -0.136, -0.014, -0.0304
1722925980111, -5.65, 17, 0.75, -0.133, -0.017, -0.02
1722925980143, -5.7, 16.95, 0.75, -0.134, -0.015, -0.0408
1722925980189, -5.75, 17.05, 0.75, -0.135, -0.017, -0.0584
1722925980252, -5.6, 17, 0.85, -0.136, -0.013, -0.0416
1722925980283, -5.65, 16.95, 0.8, -0.137, -0.015, -0.0336
1722925980314, -5.75, 17, 0.8, -0.138, -0.016, -0.0312
1722925980346, -5.8, 16.9, 0.75, -0.13, -0.015, -0.0472
1722925980377, -5.75, 16.95, 0.75, -0.136, -0.016, -0.016
1722925980408, -5.8, 16.85, 0.75, -0.136, -0.015, -0.0448
1722925980439, -5.7, 16.9, 0.75, -0.132, -0.015, -0.0208
1722925980471, -5.65, 17, 0.75, -0.137, -0.014, -0.0336
1722925980502, -5.65, 16.95, 0.7, -0.136, -0.016, -0.0304
1722925980533, -5.8, 16.85, 0.75, -0.134, -0.014, -0.0272
1722925980564, -5.65, 16.95, 0.8, -0.138, -0.014, -0.032
1722925980596, -5.6, 16.95, 0.75, -0.134, -0.016, -0.0264
1722925980627, -5.85, 16.9, 0.8, -0.13, -0.014, -0.036
1722925980658, -5.65, 16.9, 0.7, -0.139, -0.015, -0.0312
1722925980689, -5.8, 16.9, 0.75, -0.133, -0.015, -0.0224
1722925980721, -5.75, 16.95, 0.8, -0.134, -0.014, -0.0344
1722925980768, -5.75, 16.8, 0.65, -0.137, -0.015, -0.0312
1722925980799, -5.6, 16.95, 0.7, -0.132, -0.014, -0.0232
1722925980830, -5.6, 17.05, 0.8, -0.138, -0.015, -0.0312
1722925980861, -5.7, 17.1, 0.7, -0.132, -0.014, -0.032
1722925980893, -5.7, 16.95, 0.7, -0.133, -0.015, -0.0296
1722925980924, -5.75, 16.9, 0.7, -0.14, -0.014, -0.0296
1722925980955, -5.6, 17, 0.75, -0.134, -0.015, -0.028
1722925980986, -5.7, 16.85, 0.7, -0.134, -0.016, -0.028
1722925981018, -5.7, 17.05, 0.7, -0.138, -0.016, -0.0256
1722925981049, -5.8, 16.9, 0.75, -0.132, -0.016, -0.0256
1722925981080, -5.7, 16.9, 0.75, -0.135, -0.015, -0.028
1722925981111, -5.75, 16.95, 0.75, -0.137, -0.014, -0.0264
1722925981143, -5.65, 16.9, 0.8, -0.132, -0.016, -0.0288
1722925981174, -5.6, 16.95, 0.75, -0.136, -0.014, -0.0256
1722925981205, -5.7, 17, 0.75, -0.136, -0.015, -0.0264
1722925981236, -5.75, 16.9, 0.7, -0.131, -0.016, -0.0256
1722925981268, -5.65, 16.95, 0.8, -0.138, -0.015, -0.0272
1722925981299, -5.55, 16.95, 0.75, -0.135, -0.014, -0.0256
1722925981330, -5.8, 17, 0.7, -0.132, -0.015, -0.0248
1722925981361, -5.75, 16.9, 0.75, -0.138, -0.015, -0.0296
1722925981393, -5.55, 16.8, 0.7, -0.134, -0.015, -0.0288
1722925981424, -5.7, 16.85, 0.8, -0.133, -0.015, -0.028
1722925981455, -5.75, 16.95, 0.7, -0.138, -0.015, -0.0296
1722925981486, -5.85, 16.85, 0.65, -0.133, -0.015, -0.028
1722925981518, -5.65, 16.95, 0.75, -0.136, -0.013, -0.028
1722925981549, -5.55, 16.95, 0.75, -0.139, -0.013, -0.0248
1722925981580, -5.9, 16.8, 0.7, -0.131, -0.014, -0.0272
1722925981611, -5.65, 17.1, 0.75, -0.134, -0.015, -0.0248
1722925981643, -5.75, 16.85, 0.7, -0.136, -0.014, -0.0272
1722925981674, -5.5, 17.05, 0.65, -0.136, -0.015, -0.0128
1722925981705, -5.7, 16.95, 0.7, -0.134, -0.016, -0.0128
1722925981736, -6, 16.95, 0.7, -0.125, -0.017, -0.088
1722925981768, -5.55, 17, 0.7, -0.141, -0.015, 0.0088
1722925981799, -5.8, 17.05, 0.8, -0.141, -0.015, -0.0568
1722925981830, -5.7, 16.85, 0.65, -0.135, -0.013, -0.0304
1722925981861, -5.7, 16.9, 0.7, -0.133, -0.013, -0.0064
1722925981893, -5.85, 17, 0.7, -0.131, -0.014, -0.0552
1722925981924, -5.5, 16.9, 0.7, -0.135, -0.014, 0.012
1722925981955, -5.85, 17, 0.8, -0.139, -0.015, -0.0352
1722925981986, -5.6, 17.05, 0.7, -0.134, -0.015, -0.0008
1722925982018, -5.55, 16.95, 0.75, -0.132, -0.014, -0.0064
1722925982049, -5.75, 16.9, 0.75, -0.14, -0.015, -0.0208
1722925982080, -5.55, 16.95, 0.75, -0.137, -0.015, 0.0056
1722925982111, -5.75, 16.85, 0.75, -0.131, -0.015, -0.0472
1722925982143, -5.6, 17.1, 0.75, -0.137, -0.012, -0.0056
1722925982174, -5.6, 16.95, 0.8, -0.132, -0.015, -0.0272
1722925982205, -5.75, 17, 0.7, -0.136, -0.016, -0.0416
1722925982236, -5.75, 16.9, 0.75, -0.138, -0.014, -0.0184
1722925982268, -5.75, 16.95, 0.75, -0.132, -0.017, -0.032
1722925982299, -5.7, 16.95, 0.75, -0.135, -0.016, -0.0232
1722925982330, -5.7, 17, 0.8, -0.136, -0.014, -0.0232
1722925982377, -5.85, 17.1, 0.7, -0.132, -0.016, -0.0376
1722925982424, -5.65, 16.95, 0.75, -0.135, -0.015, -0.024
1722925982455, -5.75, 17, 0.65, -0.132, -0.016, -0.0232
1722925982486, -5.75, 17.1, 0.75, -0.138, -0.014, -0.0304
1722925982518, -5.75, 16.85, 0.75, -0.134, -0.014, -0.032
1722925982611, -5.7, 16.95, 0.75, -0.135, -0.016, -0.0248
1722925982643, -5.75, 16.8, 0.7, -0.132, -0.015, -0.0328
1722925982674, -5.65, 16.95, 0.7, -0.139, -0.015, -0.0272
1722925982705, -5.7, 16.9, 0.75, -0.132, -0.015, -0.0288
1722925982752, -5.8, 16.8, 0.75, -0.138, -0.015, -0.028
1722925982783, -5.65, 16.9, 0.75, -0.135, -0.014, -0.0296
1722925982814, -5.7, 16.95, 0.8, -0.133, -0.016, -0.024
1722925982846, -5.55, 16.9, 0.7, -0.138, -0.015, -0.0272
1722925982877, -5.7, 16.75, 0.7, -0.132, -0.016, -0.0232
1722925982908, -5.75, 16.9, 0.6, -0.134, -0.015, -0.0296
1722925982955, -5.75, 16.95, 0.8, -0.138, -0.016, -0.0296
1722925982986, -5.7, 16.85, 0.7, -0.132, -0.015, -0.0288
1722925983018, -5.85, 17.05, 0.75, -0.137, -0.014, -0.0296
1722925983064, -5.85, 16.95, 0.75, -0.132, -0.015, -0.0288
1722925983111, -5.75, 16.9, 0.75, -0.138, -0.015, -0.0288
1722925983174, -5.65, 16.9, 0.75, -0.134, -0.015, -0.024
1722925983221, -5.7, 16.9, 0.7, -0.136, -0.013, -0.0288
1722925983252, -5.75, 16.9, 0.75, -0.133, -0.013, -0.0288
1722925983283, -5.65, 16.95, 0.75, -0.138, -0.015, -0.024
1722925983330, -5.7, 16.95, 0.75, -0.132, -0.016, -0.0272
1722925983361, -5.7, 16.9, 0.7, -0.136, -0.014, -0.0264
1722925983393, -5.65, 17.05, 0.8, -0.136, -0.015, -0.0288
1722925983439, -5.65, 16.95, 0.7, -0.132, -0.015, -0.0248
1722925983471, -5.75, 16.95, 0.7, -0.138, -0.014, -0.0312
1722925983502, -5.8, 16.95, 0.65, -0.13, -0.016, -0.0272
1722925983533, -5.7, 16.95, 0.75, -0.135, -0.015, -0.028
1722925983564, -5.75, 16.9, 0.75, -0.138, -0.015, -0.0296
1722925983596, -5.7, 16.75, 0.7, -0.131, -0.016, -0.0272
1722925983627, -5.8, 16.95, 0.75, -0.135, -0.015, -0.0296
1722925983658, -5.55, 17, 0.75, -0.137, -0.014, -0.0176
1722925983689, -5.6, 17, 0.85, -0.135, -0.015, -0.008
1722925983736, -5.55, 17.05, 0.8, -0.127, -0.012, 0.0232
1722925983768, -5.7, 16.95, 0.75, -0.133, -0.015, -0.0392
1722925983830, -6.2, 16.8, 0.7, -0.126, -0.016, -0.1584
1722925983893, -6.65, 17.1, 0.8, -0.139, -0.024, -0.2152
1722925983955, -5.65, 17.1, 0.8, -0.15, -0.01, -0.036
1722925983986, -6.25, 16.9, 0.8, -0.126, -0.017, -0.144
1722925984018, -5.5, 17, 0.5, -0.106, -0.015, 0.0416
1722925984049, -5.85, 16.9, 1, -0.161, -0.016, -0.0488
1722925984096, -5.8, 16.8, 0.55, -0.1, -0.014, -0.0776
1722925984127, -5.75, 16.85, 0.75, -0.14, -0.016, -0.012
1722925984158, -5.7, 16.9, 0.75, -0.156, -0.014, -0.0408
1722925984189, -5.6, 16.9, 0.65, -0.11, -0.014, -0.0328
1722925984221, -5.7, 16.95, 0.8, -0.158, -0.017, -0.0432
1722925984268, -5.75, 16.85, 0.65, -0.104, -0.018, 0.0088
1722925984299, -5.6, 16.7, 0.8, -0.133, -0.017, 0.0336
1722925984346, -5.55, 16.8, 0.85, -0.12, -0.013, 0.0256
1722925984377, -5.75, 16.9, 0.65, -0.122, -0.016, -0.0552
1722925984424, -5.85, 16.9, 0.85, -0.128, -0.015, -0.052
1722925984455, -5.7, 17, 0.65, -0.115, -0.012, -0.0376
