UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720601030705, 16.35, -9.75, 11.9, -0.185, 0.087, -0.044
1720601030720, 16.45, -9.85, 11.75, -0.178, 0.085, -0.0456
1720601030736, 16.25, -9.8, 11.85, -0.189, 0.1, -0.0432
1720601030767, 16.35, -9.85, 11.85, -0.173, 0.08, -0.0464
1720601030798, 16.4, -9.8, 11.8, -0.174, 0.099, -0.0424
1720601030830, 16.35, -9.85, 11.75, -0.177, 0.107, -0.044
1720601030861, 16.35, -9.9, 11.9, -0.173, 0.081, -0.036
1720601030908, 16.5, -10, 11.7, -0.185, 0.088, -0.0584
1720601030955, 16.35, -9.95, 11.95, -0.171, 0.093, -0.0504
1720601030986, 16.5, -9.85, 11.85, -0.198, 0.098, -0.0432
1720601031017, 16.4, -9.8, 11.75, -0.17, 0.093, -0.0456
1720601031064, 16.35, -9.8, 11.9, -0.174, 0.086, -0.0368
1720601031095, 16.45, -9.75, 11.9, -0.183, 0.088, -0.0304
1720601031111, 16.25, -9.75, 12, -0.192, 0.092, -0.0424
1720601031142, 16.5, -9.8, 11.8, -0.18, 0.098, -0.0512
1720601031173, 16.3, -9.65, 11.95, -0.158, 0.08, -0.04
1720601031189, 16.55, -10, 11.9, -0.204, 0.079, -0.0384
1720601031220, 15.85, -9.35, 11.5, -0.132, 0.134, -0.0568
1720601031251, 16.15, -8.65, 11.6, -0.083, 0.108, -0.036
1720601031283, 17.4, -8.55, 13.4, -0.072, -0.011, -0.0312
1720601031314, 15, -5.9, 11.95, 0.146, 0.195, -0.0728
1720601031330, 15.3, -5.65, 9.05, 0.18, 0.204, 0.0056
1720601031376, 15.8, -6.1, 12.3, 0.061, 0.048, -0.0384
1720601031408, 16.45, -6.5, 11.95, 0.162, 0.12, -0.1176
1720601031455, 14.65, -5.7, 11.3, 0.266, 0.298, -0.0584
1720601031486, 16.2, -6.85, 10.5, 0.113, 0.039, 0.012
1720601031517, 16.95, -7.4, 13.3, 0.089, 0.071, -0.0224
1720601031548, 16.05, -9.1, 11.55, -0.092, 0.221, -0.1456
1720601031580, 19.1, -13, 15.25, -0.513, -0.297, 0.0112
1720601031611, 17.55, -12.15, 12.3, -0.422, -0.139, -0.0128
1720601031642, 17.25, -13.85, 12.65, -0.579, -0.046, 0.0368
1720601031673, 17.25, -14.3, 14.25, -0.67, -0.018, 0.0096
1720601031751, 18.15, -12.4, 13.8, -0.379, -0.04, -0.032
1720601031798, 17.55, -9.6, 12.45, -0.108, -0.032, -0.0352
1720601031830, 17.35, -8.9, 12.3, -0.109, -0.005, -0.0496
1720601031861, 17.55, -9.35, 11.8, -0.151, -0.012, -0.0344
1720601031892, 17.25, -8.6, 12.05, -0.062, 0.019, -0.0408
1720601031923, 15.2, -5.5, 8.55, 0.302, 0.231, -0.0592
1720601031955, 23.8, -9.75, 4.9, -0.194, -0.615, -0.0432
1720601031986, 18.9, -8.2, 11.95, -0.026, -0.186, -0.0808
1720601032017, 14.7, -10.2, 15.9, -0.25, 0.225, -0.0824
1720601032048, 15.25, -10.1, 12.6, -0.201, 0.09, -0.0656
1720601032080, 16.45, -7.65, 9.35, 0.006, 0.013, -0.0016
1720601032111, 17.3, -8.5, 11.65, 0, 0.02, -0.0584
1720601032142, 15.15, -8.4, 10.6, 0.018, 0.245, -0.104
1720601032173, 17.7, -9.55, 16, -0.203, 0.004, -0.0968
1720601032205, 18.2, -7.35, 14.6, 0.109, -0.032, -0.0888
1720601032236, 15.8, -2.95, 2.95, 0.725, 0.367, -0.0728
1720601032267, 10.35, 5.55, -18.3, 2.316, 1.31, -0.0864
1720601032298, 8.95, 8.3, -32.2, 3.123, 1.716, -0.128
1720601032330, 17.7, -9.7, 4, -0.161, 0, -0.1824
1720601032361, 15.7, -9.4, 14.7, -0.155, 0.365, -0.0616
1720601032392, 14.1, -11, 9.75, -0.516, 0.346, -0.1696
1720601032423, 15, -14.25, 9.75, -0.95, 0.479, -0.308
1720601032455, 14.95, -14.45, 11.3, -1.148, 0.381, -0.2168
