UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722850382155, 12.05, -1.7, 19.95, 0.357, 0.053, 0.028
1722850382171, 10.7, -2.55, 18.65, 0.207, 0.118, 0.0344
1722850382202, 10.85, -1.35, 19.35, 0.319, 0.086, 0.0336
1722850382218, 11.35, -2.85, 19.05, 0.199, 0.085, 0.0088
1722850382233, 11.4, -2.1, 19.45, 0.272, 0.078, 0.0152
1722850382249, 10.95, -1.3, 19.55, 0.35, 0.108, 0.04
1722850382264, 11.3, -2.1, 19.45, 0.274, 0.071, 0.0048
1722850382280, 11.7, -2.4, 19.45, 0.271, 0.06, 0.0208
1722850382296, 11, -1.8, 19.5, 0.305, 0.1, 0.0336
1722850382311, 11.15, -1.55, 19.65, 0.315, 0.093, 0.0208
1722850382343, 11.45, -2.2, 19.4, 0.253, 0.058, 0.0104
1722850382358, 11.25, -1.75, 19.55, 0.318, 0.094, 0.0208
1722850382389, 11.2, -2.1, 19.35, 0.283, 0.094, 0.0248
1722850382405, 11.3, -1.8, 19.25, 0.296, 0.104, 0.0376
1722850382421, 11.4, -1.8, 19.4, 0.309, 0.085, 0.036
1722850382436, 11.65, -2.25, 19.4, 0.264, 0.067, 0.012
1722850382452, 11.35, -1.75, 19.2, 0.291, 0.093, 0.0352
1722850382468, 11.25, -1.5, 19.45, 0.316, 0.1, 0.032
1722850382514, 11.3, -2.05, 19.35, 0.264, 0.086, 0.0272
1722850382546, 11.2, -2.15, 19.3, 0.27, 0.085, 0.0256
1722850382577, 11.2, -1.85, 19.45, 0.289, 0.094, 0.024
1722850382608, 11.5, -2.3, 19.2, 0.257, 0.078, 0.0184
1722850382639, 11.2, -1.75, 19.5, 0.305, 0.095, 0.0232
1722850382671, 11.6, -1.9, 19.3, 0.276, 0.071, 0.0232
1722850382702, 11.2, -1.65, 19.5, 0.302, 0.091, 0.0384
1722850382733, 11.05, -1.95, 19.15, 0.26, 0.12, 0.032
1722850382764, 11.25, -1.8, 19.3, 0.279, 0.08, 0.0376
1722850382796, 11.1, -1.95, 19.15, 0.29, 0.101, 0.0336
1722850382827, 10.5, -2.25, 18.75, 0.211, 0.132, 0.032
1722850382858, 11.65, -1.75, 19.8, 0.357, 0.035, 0.0208
1722850382889, 12.05, -1.7, 20.3, 0.314, 0.039, 0
1722850382936, 11.25, -2.5, 19.4, 0.251, 0.121, 0.0672
1722850382968, 11.7, -1.3, 19.4, 0.344, 0.096, 0.0208
1722850382999, 11.55, -2.3, 19.75, 0.213, 0.032, -0.0232
1722850383030, 11.45, -1.55, 19.2, 0.298, 0.093, 0.0856
1722850383046, 11.25, -2.6, 19.3, 0.283, 0.067, 0.0352
1722850383077, 10.95, -2.3, 19, 0.197, 0.098, 0.02
1722850383108, 11.45, -1.9, 19.5, 0.326, 0.136, 0.0768
