UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720601598290, -6.4, 15.4, 0.2, -0.108, -0.026, -0.0312
1720601598337, -6.35, 15.4, 0.4, -0.149, -0.025, -0.0328
1720601598368, -6.35, 15.45, 0.2, -0.115, -0.025, -0.0328
1720601598400, -6.4, 15.35, 0.25, -0.123, -0.025, -0.0352
1720601598431, -6.25, 15.4, 0.25, -0.149, -0.025, -0.0296
1720601598462, -6.35, 15.2, 0.15, -0.116, -0.027, -0.036
1720601598493, -6.4, 15.25, 0.15, -0.131, -0.026, -0.0344
1720601598525, -6.25, 15.45, 0.25, -0.136, -0.025, -0.0328
1720601598556, -6.5, 15.3, 0.1, -0.112, -0.025, -0.0344
1720601598587, -6.5, 15.35, 0.3, -0.135, -0.026, -0.0336
1720601598618, -6.35, 15.4, 0.2, -0.132, -0.024, -0.032
1720601598650, -6.25, 15.4, 0.15, -0.109, -0.026, -0.0344
1720601598681, -6.3, 15.4, 0.4, -0.147, -0.026, -0.032
1720601598696, -6.15, 15.35, 0.35, -0.139, -0.025, -0.036
1720601598712, -6.25, 15.35, 0.25, -0.116, -0.024, -0.0296
1720601598743, -6.45, 15.45, 0.2, -0.119, -0.025, -0.0328
1720601598775, -6.4, 15.4, 0.3, -0.149, -0.025, -0.028
1720601598790, -6.35, 15.3, 0.2, -0.128, -0.026, -0.028
1720601598821, -6.4, 15.45, 0.15, -0.113, -0.026, -0.0368
1720601598837, -6.35, 15.4, 0.2, -0.131, -0.026, -0.032
1720601598868, -6.3, 15.45, 0.25, -0.145, -0.025, -0.036
1720601598900, -6.4, 15.3, 0.3, -0.114, -0.025, -0.028
1720601598931, -6.2, 15.35, 0.25, -0.136, -0.026, -0.036
1720601598962, -6.35, 15.3, 0.25, -0.136, -0.025, -0.0328
1720601599025, -6.4, 15.25, 0.35, -0.136, -0.025, -0.028
1720601599071, -6.3, 15.45, 0.2, -0.123, -0.024, -0.0296
1720601599118, -6.35, 15.35, 0.35, -0.139, -0.025, -0.0344
1720601599165, -6.5, 15.2, 0.15, -0.115, -0.025, -0.0328
1720601599212, -6.4, 15.3, 0.2, -0.148, -0.025, -0.0336
1720601599259, -6.4, 15.35, 0.2, -0.11, -0.025, -0.0336
1720601599290, -6.45, 15.25, 0.3, -0.147, -0.026, -0.032
1720601599337, -6.25, 15.4, 0.25, -0.111, -0.025, -0.0336
1720601599384, -6.45, 15.45, 0.3, -0.144, -0.025, -0.0344
1720601599415, -6.45, 15.4, 0.25, -0.116, -0.027, -0.0336
1720601599446, -6.35, 15.3, 0.2, -0.121, -0.025, -0.0296
1720601599478, -6.35, 15.4, 0.3, -0.149, -0.024, -0.036
1720601599509, -6.35, 15.4, 0.2, -0.119, -0.027, -0.0344
1720601599540, -6.4, 15.45, 0.25, -0.117, -0.026, -0.0336
1720601599556, -6.4, 15.2, 0.3, -0.146, -0.025, -0.0336
1720601599603, -6.3, 15.45, 0.25, -0.12, -0.025, -0.0344
1720601599618, -6.35, 15.2, 0.2, -0.126, -0.026, -0.0328
1720601599650, -6.45, 15.4, 0.35, -0.146, -0.025, -0.032
1720601599681, -6.25, 15.3, 0.3, -0.124, -0.024, -0.0328
1720601599712, -6.45, 15.35, 0.45, -0.133, -0.024, -0.0312
1720601599743, -6.75, 15.4, 0.35, -0.131, -0.028, -0.1944
1720601599775, -6.65, 15.25, 0.3, -0.115, -0.038, -0.1016
1720601599806, -6.95, 15.45, 0.25, -0.139, -0.045, -0.2456
1720601599837, -6.25, 14.85, 0.25, -0.12, -0.019, -0.0024
1720601599868, -5.95, 16.25, 0.2, -0.09, -0.03, -0.0592
1720601599884, -6.2, 14.95, 0.4, -0.17, -0.028, -0.0016
1720601599946, -7, 15.4, 0.3, -0.105, -0.043, -0.1496
1720601600025, -5.8, 15.45, 0.15, -0.102, -0.025, 0.1304
1720601600056, -6.3, 15.4, 0.3, -0.149, -0.029, 0.0224
1720601600087, -6.2, 15.3, 0.3, -0.132, -0.024, -0.0112
1720601600118, -5.9, 15.3, 0.2, -0.133, -0.028, 0.1304
1720601600150, -6.05, 15.1, 0.35, -0.162, -0.017, 0.0704
1720601600181, -6, 15.5, 0.2, -0.115, -0.022, 0.0696
1720601600212, -6.7, 15.65, 0.15, -0.078, -0.03, -0.152
1720601600243, -6.25, 15.55, 0.45, -0.194, -0.025, 0.024
1720601600275, -6.25, 15.6, 0.25, -0.102, -0.024, -0.0072
1720601600306, -6.35, 15.3, 0.2, -0.086, -0.023, -0.0624
1720601600337, -6.35, 15.3, 0.3, -0.186, -0.029, -0.0304
1720601600368, -6.15, 15.3, 0.05, -0.083, -0.028, 0.0288
1720601600400, -6.6, 15.4, 0.25, -0.154, -0.029, -0.1136
1720601600431, -6.5, 15.3, 0.35, -0.155, -0.029, -0.0216
1720601600462, -6.45, 15.4, 0.05, -0.057, -0.026, -0.124
1720601600493, -6.05, 15.25, 0.6, -0.164, -0.027, 0.0496
1720601600525, -6.75, 15.2, 0.45, -0.126, -0.027, -0.1672
1720601600556, -6.25, 15.15, 0.1, -0.09, -0.031, 0.0344
1720601600587, -6.3, 15.65, 0.25, -0.173, -0.027, -0.0328
1720601600618, -6.15, 15.15, 0.35, -0.113, -0.027, 0.048
1720601600650, -6.5, 15.25, 0.3, -0.094, -0.028, -0.0904
1720601600681, -6.5, 15.4, 0.4, -0.16, -0.026, -0.0464
1720601600712, -6.35, 15.45, 0, -0.087, -0.025, -0.0864
1720601600743, -6.05, 15.4, 0.05, -0.132, -0.023, 0.0616
1720601600775, -6.05, 15.6, 0.3, -0.175, -0.025, 0.0696
1720601600806, -6.5, 15.45, 0.15, -0.085, -0.024, -0.0936
1720601600837, -5.9, 15.75, 0.2, -0.089, -0.027, 0.0816
1720601600868, -6.45, 15.35, 0.55, -0.195, -0.02, -0.0792
1720601600900, -6.05, 15.3, 0.2, -0.107, -0.026, 0.06
1720601600915, -6.45, 15.25, 0.25, -0.109, -0.023, -0.072
1720601600946, -6.2, 15.15, 0.5, -0.17, -0.023, 0.0368
1720601600978, -6.25, 15.3, 0.15, -0.08, -0.026, -0.0488
1720601601009, -6.45, 15.15, 0.15, -0.111, -0.025, -0.0896
1720601601056, -6.25, 15.3, 0.25, -0.122, -0.03, -0.0104
1720601601103, -6.15, 15.35, 0.25, -0.125, -0.024, 0.0136
1720601601134, -6.2, 15.4, 0.3, -0.163, -0.026, 0
1720601601181, -6.45, 15.4, 0.15, -0.082, -0.027, -0.0504
1720601601212, -6.2, 15.4, 0.35, -0.183, -0.026, -0.0136
1720601601243, -6.3, 15.4, 0.1, -0.094, -0.027, 0.0112
1720601601290, -6.2, 15.4, 0.35, -0.174, -0.025, -0.0128
1720601601321, -6.2, 15.3, 0.2, -0.118, -0.028, -0.0184
1720601601353, -6.45, 15.35, 0.15, -0.106, -0.028, -0.0688
1720601601384, -6.3, 15.3, 0.45, -0.184, -0.023, 0.0016
1720601601415, -6.4, 15.55, 0.15, -0.087, -0.025, -0.0624
1720601601446, -6.45, 15.25, 0.2, -0.091, -0.025, -0.056
1720601601478, -5.95, 15.55, 0.75, -0.317, 0.06, 0.1072
1720601601509, -6.75, 16.05, 3.35, -1.108, 0.027, -0.124
1720601601556, -5.9, 15, -0.05, -0.015, 0.05, 0.0416
1720601601587, -6.55, 16.3, 2.85, -0.937, 0.069, -0.0776
1720601601618, -6.4, 15.6, 1.8, -0.588, 0.002, -0.0328
1720601601665, -5.75, 15.7, 1.35, -0.451, 0.007, 0.1912
1720601601696, -6.25, 16.25, 2.85, -0.909, 0.015, 0.0168
1720601601728, -3.7, 15.25, 0.45, -0.141, -0.045, 0.8568
1720601601759, -3.65, 16.8, 5.7, -1.794, -0.02, 0.972
1720601601790, -5.7, 16.8, 4.35, -1.352, -0.037, 0.2192
1720601601821, -5.95, 15.55, 0.65, -0.181, -0.08, 0.0136
1720601601868, -6.45, 17.2, 4.65, -1.434, -0.051, 0.1344
1720601601900, -7.2, 18.15, 1.1, -0.271, 0.034, -0.2816
1720601601931, -6.45, 18.9, 4.05, -1.077, -0.072, 0.0368
1720601601962, -6.75, 18.3, 5.85, -1.681, 0.035, -0.0776
1720601601993, -6.45, 16.85, 0.45, 0.067, -0.032, -0.0488
1720601602025, -6.6, 17.05, 3.4, -1.015, 0.003, -0.048
1720601602071, -6.45, 14.8, -1.15, 0.305, -0.062, -0.0744
1720601602118, -6.5, 15.95, 2.2, -0.651, -0.011, -0.0504
1720601602150, -6.25, 15.45, 0, 0.081, -0.065, 0.0088
1720601602181, -6.4, 15, -0.5, 0.176, 0.013, -0.0448
1720601602228, -6.5, 15.4, 2.25, -0.635, -0.036, -0.0464
1720601602259, -6.2, 14.3, 0.25, -0.038, 0.005, 0.012
