UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1722844619156, 11.75, -1.95, 19.9, 0.307, 0.031, 0.0016
1722844619172, 10.8, -1.8, 19.05, 0.277, 0.113, 0.044
1722844619188, 11.35, -2.25, 19.35, 0.27, 0.082, 0.036
1722844619203, 11.85, -2.6, 19.7, 0.278, 0.056, 0.016
1722844619219, 11.2, -2.2, 19.3, 0.28, 0.094, 0.0336
1722844619234, 11.35, -1.6, 19.7, 0.347, 0.082, 0.0424
1722844619250, 11.3, -2.4, 19.2, 0.243, 0.091, 0.032
1722844619266, 11.45, -2.55, 19.6, 0.26, 0.078, 0.0248
1722844619281, 11.3, -2, 19.55, 0.312, 0.1, 0.0448
1722844619297, 11.3, -1.95, 19.4, 0.298, 0.082, 0.024
1722844619313, 11.4, -2.25, 19.6, 0.289, 0.075, 0.024
1722844619328, 11.4, -2.35, 19.35, 0.288, 0.089, 0.0376
1722844619344, 11.4, -2.15, 19.6, 0.286, 0.079, 0.0248
1722844619359, 11.5, -1.95, 19.5, 0.293, 0.077, 0.0296
1722844619375, 11.2, -2.15, 19.5, 0.29, 0.088, 0.0288
1722844619406, 11.3, -2.25, 19.4, 0.275, 0.095, 0.0272
1722844619438, 11.45, -2.1, 19.45, 0.291, 0.091, 0.032
1722844619453, 11.35, -2, 19.4, 0.303, 0.079, 0.0344
1722844619469, 11.55, -2.35, 19.5, 0.271, 0.068, 0.0232
1722844619516, 11.4, -2.05, 19.5, 0.281, 0.081, 0.036
1722844619547, 11.4, -2, 19.6, 0.293, 0.076, 0.0256
1722844619578, 11.6, -2.2, 19.4, 0.278, 0.071, 0.0296
1722844619609, 11.3, -1.9, 19.4, 0.303, 0.101, 0.0408
1722844619641, 11.5, -2.05, 19.45, 0.301, 0.075, 0.02
1722844619672, 11, -2.15, 19.5, 0.282, 0.089, 0.0368
1722844619703, 11.45, -1.9, 19.6, 0.294, 0.067, 0.0384
1722844619734, 11.8, -2.1, 19.8, 0.324, 0.069, 0.02
1722844619766, 11.35, -2.2, 19.65, 0.279, 0.097, 0.0264
1722844619797, 11.6, -1.95, 19.55, 0.291, 0.077, 0.0176
1722844619828, 10.7, -2.5, 19.25, 0.248, 0.11, 0.0192
1722844619859, 11.35, -2.05, 19.6, 0.307, 0.083, 0.0728
1722844619875, 10.85, -2.5, 19.05, 0.224, 0.135, 0.0448
1722844619906, 11.95, -2.3, 20, 0.3, 0.034, 0.0488
1722844619938, 11.55, -1.6, 19.6, 0.348, 0.082, 0.0624
1722844619969, 11.05, -2.3, 19.15, 0.291, 0.074, 0.0128
1722844620000, 12.2, -2.2, 19.8, 0.31, 0.057, 0.012
1722844620047, 11.65, -1.85, 19.3, 0.31, 0.045, 0.0024
1722844620078, 11, -2.2, 19.1, 0.289, 0.102, 0.0544
1722844620094, 12.25, -1.75, 20.15, 0.363, -0.008, -0.0232
1722844620125, 11.75, -1.65, 19.95, 0.346, 0.043, -0.016
1722844620156, 11.2, -2.15, 19.4, 0.271, 0.099, 0.0056
1722844620188, 11.2, -2.4, 19.25, 0.249, 0.07, 0.0456
1722844620219, 11.4, -2.25, 19.45, 0.253, 0.081, 0.0456
1722844620250, 11.3, -2.2, 19.45, 0.264, 0.061, 0.0344
1722844620281, 11.65, -2.3, 19.45, 0.259, 0.063, -0.0264
1722844620313, 11.4, -1.75, 19.25, 0.343, 0.116, 0.0664
1722844620344, 10.85, -1.6, 19.45, 0.327, 0.123, 0.0672
1722844620375, 10.7, -2.85, 19.4, 0.227, 0.114, 0.0408
1722844620406, 10.85, -2.85, 19, 0.193, 0.14, 0.0608
1722844620438, 11.95, -2.2, 19.55, 0.246, 0.049, 0.0048
1722844620469, 12.4, -1.4, 20.15, 0.369, -0.004, -0.0416
1722844620500, 12.3, -2.4, 20.4, 0.303, -0.02, -0.0584
1722844620531, 10.75, -1.7, 19.5, 0.345, 0.147, 0.14
1722844620563, 11, -2, 18.5, 0.287, 0.126, 0.0904
1722844620594, 11.15, -1.85, 19.8, 0.343, 0.118, 0.0856
1722844620625, 12.05, -2.1, 19.95, 0.307, 0.011, -0.0256
1722844620656, 11.8, -2, 19.3, 0.27, 0.066, -0.02
1722844620688, 11.75, -1.95, 19.45, 0.287, 0.051, 0.016
1722844620719, 11.3, -1.8, 19.45, 0.292, 0.077, 0.0312
1722844620750, 11.15, -2.4, 19.1, 0.246, 0.097, -0.004
1722844620797, 10.4, -1.8, 18.45, 0.256, 0.163, 0.024
1722844620828, 12.2, -3.55, 19.45, 0.151, 0.019, -0.0176
1722844620844, 11, -1, 19.55, 0.363, 0.077, 0.0072
1722844620875, 10.85, -1.25, 19.95, 0.4, 0.116, 0.0808
1722844620906, 11.05, -1.6, 19.9, 0.34, 0.118, 0.0392
1722844620938, 11.5, -2.05, 19.4, 0.292, 0.084, 0.0144
1722844620969, 10.95, -1.55, 19.3, 0.33, 0.112, 0.044
1722844621000, 11.6, -2.15, 19.2, 0.275, 0.07, 0.0232
1722844621031, 11.45, -2.5, 19.9, 0.272, 0.065, 0.0192
