UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720599589457, 11.65, -1.9, 20, 0.37, 0.09, 0.0352
1720599589472, 11.9, -3.3, 19.6, 0.227, 0.057, 0.0352
1720599589488, 11.15, -2.3, 19.65, 0.292, 0.1, 0.0472
1720599589504, 11.65, -2, 19.95, 0.361, 0.095, 0.0504
1720599589519, 11.6, -3.25, 19.25, 0.227, 0.094, 0.0456
1720599589535, 11.85, -3.2, 19.65, 0.227, 0.061, 0.0208
1720599589550, 11.6, -2, 19.75, 0.34, 0.096, 0.0536
1720599589566, 11.55, -2.4, 19.55, 0.284, 0.08, 0.0464
1720599589582, 12.05, -3, 19.75, 0.243, 0.048, 0.0192
1720599589597, 11.55, -2.3, 19.6, 0.307, 0.083, 0.0576
1720599589613, 11.25, -2.25, 19.55, 0.303, 0.095, 0.06
1720599589629, 11.9, -2.85, 19.55, 0.25, 0.062, 0.0224
1720599589644, 11.5, -2.7, 19.4, 0.279, 0.103, 0.0616
1720599589675, 11.4, -2.5, 19.75, 0.305, 0.085, 0.0528
1720599589691, 11.35, -3, 19.35, 0.269, 0.106, 0.056
1720599589707, 11.6, -2.8, 19.75, 0.284, 0.071, 0.0288
1720599589738, 11.6, -2.55, 19.8, 0.286, 0.078, 0.036
1720599589785, 11.55, -2.45, 19.65, 0.295, 0.084, 0.0504
1720599589816, 11.5, -2.65, 19.6, 0.288, 0.101, 0.048
1720599589847, 11.55, -2.65, 19.65, 0.293, 0.083, 0.044
1720599589863, 11.5, -2.85, 19.6, 0.289, 0.087, 0.0456
1720599589894, 11.6, -2.35, 19.7, 0.324, 0.08, 0.04
1720599589925, 11.75, -2.85, 19.75, 0.285, 0.067, 0.012
1720599589957, 11.55, -2.45, 19.7, 0.293, 0.077, 0.044
1720599589988, 11.5, -2.65, 19.5, 0.265, 0.082, 0.0552
1720599590019, 11.65, -2.4, 19.5, 0.3, 0.076, 0.0192
1720599590050, 11.65, -2.6, 19.6, 0.266, 0.06, 0.0088
1720599590082, 11.3, -2.8, 19.45, 0.28, 0.098, 0.0328
1720599590113, 12.4, -2.65, 20.05, 0.311, 0.034, -0.0192
1720599590144, 11.55, -2.1, 19.7, 0.347, 0.111, 0.0256
1720599590175, 12.25, -2.45, 19.95, 0.341, 0.051, 0.036
1720599590207, 11.1, -2.75, 19.6, 0.292, 0.134, 0.0496
1720599590238, 11.85, -2.6, 19.5, 0.265, 0.059, 0.0336
1720599590285, 10.65, -3.25, 18.85, 0.204, 0.147, 0.0296
1720599590316, 10.55, -2.7, 19.65, 0.264, 0.118, 0.0384
