UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720600463023, 10.9, -3.25, 19, 0.169, 0.136, 0.0472
1720600463038, 11.85, -2.6, 19.65, 0.278, 0.082, 0.0176
1720600463054, 11.2, -2.2, 19.7, 0.322, 0.122, 0.028
1720600463070, 11.25, -2.8, 19.5, 0.26, 0.102, 0.0464
1720600463085, 11.9, -2.7, 19.7, 0.29, 0.05, 0.0472
1720600463101, 11.3, -2.65, 19.65, 0.254, 0.086, 0.0352
1720600463117, 11.65, -1.75, 20, 0.348, 0.084, 0.0512
1720600463132, 11.4, -2.9, 19.3, 0.248, 0.109, 0.0504
1720600463148, 11.9, -3.1, 19.6, 0.227, 0.079, 0.024
1720600463163, 11.9, -2.2, 19.8, 0.318, 0.086, 0.0272
1720600463179, 11.45, -2.3, 19.65, 0.289, 0.099, 0.056
1720600463195, 11.6, -2.9, 19.45, 0.239, 0.076, 0.032
1720600463226, 11.6, -2.5, 19.8, 0.292, 0.077, 0.0264
1720600463242, 11.85, -2.45, 19.5, 0.268, 0.066, 0.0344
1720600463257, 11.55, -2.7, 19.55, 0.271, 0.098, 0.0552
1720600463273, 11.65, -2.45, 19.7, 0.285, 0.088, 0.0472
1720600463288, 11.6, -2.45, 19.6, 0.303, 0.08, 0.0296
1720600463304, 11.35, -2.75, 19.5, 0.274, 0.106, 0.0456
1720600463335, 11.7, -2.65, 19.8, 0.273, 0.073, 0.036
1720600463382, 11.45, -2.65, 19.55, 0.277, 0.092, 0.0416
1720600463413, 11.5, -2.65, 19.55, 0.28, 0.087, 0.044
1720600463445, 11.3, -2.7, 19.65, 0.282, 0.098, 0.0488
1720600463476, 11.7, -2.75, 19.7, 0.269, 0.079, 0.036
1720600463507, 11.65, -2.4, 19.65, 0.312, 0.087, 0.0448
1720600463538, 11.75, -2.7, 19.5, 0.254, 0.092, 0.0384
1720600463570, 11.4, -2.55, 19.85, 0.289, 0.082, 0.0496
1720600463601, 11.3, -2.7, 19.5, 0.258, 0.11, 0.068
1720600463632, 11.35, -2.6, 19.55, 0.264, 0.085, 0.0368
1720600463663, 10.75, -3.15, 18.9, 0.189, 0.134, 0.0504
1720600463695, 10.6, -3.3, 18.85, 0.187, 0.159, 0.056
1720600463726, 11.55, -2.4, 19.75, 0.308, 0.118, 0.0792
1720600463757, 10.95, -2.75, 19.45, 0.248, 0.055, 0
1720600463788, 12, -2.55, 20.35, 0.349, 0.066, 0.0464
1720600463820, 11.45, -2.9, 19.55, 0.275, 0.112, 0.0712
1720600463851, 11.5, -2.05, 19.5, 0.324, 0.124, 0.0344
1720600463882, 12.2, -2.35, 20.25, 0.293, 0.06, 0.0216
1720600463913, 11.9, -2.55, 19.4, 0.288, 0.042, 0.0248
1720600463945, 10.9, -2.55, 18.85, 0.263, 0.09, 0.0592
1720600463976, 10.75, -3.5, 18.8, 0.15, 0.138, 0.072
1720600464007, 11.95, -3.1, 19.8, 0.237, 0.095, 0.0488
1720600464070, 12, -2.3, 20.2, 0.326, 0.076, 0.0352
1720600464117, 11.55, -2.7, 19.65, 0.266, 0.098, 0.0152
1720600464163, 11.45, -2.7, 19.6, 0.268, 0.065, 0.0432
1720600464210, 11.75, -2.8, 19.6, 0.27, 0.082, 0.0328
1720600464242, 11.45, -2.75, 19.75, 0.281, 0.103, 0.0368
1720600464273, 11.25, -2.75, 19.75, 0.289, 0.118, 0.0552
1720600464320, 11.35, -3.4, 19.3, 0.172, 0.102, 0.0344
1720600464367, 11.25, -3.1, 19.9, 0.251, 0.103, 0.0632
1720600464398, 12.05, -2.75, 20.4, 0.291, 0.036, 0.0672
1720600464445, 12.35, -2.8, 20.35, 0.312, 0.109, 0.0272
1720600464476, 12.15, -1.65, 20.4, 0.416, 0.053, 0.024
1720600464507, 11.1, -2.65, 18.75, 0.25, 0.125, 0.0792
1720600464554, 12.5, -2.7, 19.65, 0.271, 0.023, 0.0016
