UNIXtime[ms], fx[N], fy[N], fz[N], mx[Nm], my[Nm], mz[Nm]
1720601155571, 10.9, -2.45, 19.3, 0.257, 0.109, 0.0432
1720601155587, 11.55, -1.9, 19.9, 0.334, 0.051, 0.0224
1720601155603, 11.3, -2.55, 19.55, 0.264, 0.047, 0.0216
1720601155618, 11.3, -2.25, 19.8, 0.301, 0.063, 0.0328
1720601155634, 11.3, -2.5, 19.8, 0.28, 0.081, 0.0448
1720601155650, 11.25, -2.5, 19.4, 0.28, 0.082, 0.06
1720601155665, 11.45, -2.55, 19.65, 0.257, 0.076, 0.0152
1720601155681, 10.75, -1.75, 19.8, 0.341, 0.118, 0.0704
1720601155712, 11.45, -2.8, 19.7, 0.262, 0.076, 0.0488
1720601155728, 11.2, -1.9, 19.7, 0.319, 0.092, 0.0528
1720601155743, 11.15, -2.1, 19.65, 0.303, 0.081, 0.036
1720601155759, 11.5, -2.7, 19.7, 0.25, 0.057, 0.0208
1720601155775, 11.2, -2.5, 19.6, 0.288, 0.078, 0.0552
1720601155790, 11.15, -2.2, 19.7, 0.297, 0.077, 0.0296
1720601155806, 11.1, -2.35, 19.55, 0.293, 0.09, 0.0424
1720601155853, 11.1, -2.25, 19.7, 0.284, 0.092, 0.0408
1720601155884, 11.15, -2.55, 19.6, 0.267, 0.092, 0.0392
1720601155915, 11.3, -2.4, 19.55, 0.277, 0.074, 0.0304
1720601155962, 11.25, -2.3, 19.65, 0.282, 0.079, 0.036
1720601156009, 11.05, -2.3, 19.5, 0.269, 0.099, 0.0496
1720601156040, 11.2, -2.3, 19.6, 0.283, 0.074, 0.0344
1720601156087, 11.2, -2.4, 19.65, 0.284, 0.084, 0.0408
1720601156134, 11.15, -2.45, 19.95, 0.303, 0.084, 0.0376
1720601156165, 11.05, -2.5, 19.5, 0.28, 0.116, 0.0488
1720601156196, 11.8, -2.25, 19.95, 0.299, 0.091, 0.0344
1720601156228, 12.1, -2, 20.5, 0.377, 0.051, 0.0144
1720601156259, 11.4, -2, 19.65, 0.29, 0.056, 0.056
1720601156290, 10.5, -2.8, 19.25, 0.179, 0.131, 0.0504
1720601156321, 11.05, -2.85, 19.55, 0.237, 0.135, 0.096
1720601156353, 10.85, -2.05, 19.4, 0.309, 0.131, 0.0376
1720601156384, 10.85, -1.8, 19.1, 0.315, 0.1, 0.0752
1720601156415, 10.9, -2.85, 19.25, 0.227, 0.117, -0.0088
1720601156446, 11.25, -2.2, 19.75, 0.294, 0.112, 0.0544
1720601156478, 11.25, -2.7, 19.7, 0.234, 0.095, 0.0752
1720601156509, 11.7, -2.05, 19.95, 0.348, 0.044, 0.0472
1720601156540, 11.3, -1.8, 19.5, 0.332, 0.109, 0.0584
1720601156571, 12.15, -1.9, 20.8, 0.393, 0.016, 0.0216
1720601156743, 11.6, -2.65, 19.8, 0.26, 0.047, 0.0368
1720601156821, 11.4, -2.45, 19.5, 0.254, 0.064, 0.0352
1720601156884, 11.05, -2.25, 19.45, 0.288, 0.096, 0.048
1720601156946, 11.05, -2.45, 19.65, 0.292, 0.098, 0.0432
1720601156978, 11.5, -2.25, 19.55, 0.291, 0.079, 0.04
1720601157009, 11.15, -3.05, 19.35, 0.208, 0.087, 0.0352
1720601157040, 10.8, -1.9, 19.45, 0.318, 0.098, 0.0336
1720601157071, 12.35, -1.9, 19.7, 0.335, 0.014, 0.0112
1720601157103, 11.55, -2.1, 19.6, 0.31, 0.114, 0.0608
1720601157134, 10.25, -2.95, 18.4, 0.181, 0.166, 0.0808
1720601157165, 9.85, -2.45, 18.65, 0.242, 0.202, 0.0912
1720601157212, 9.9, -1.8, 19.2, 0.343, 0.179, 0.1024
1720601157259, 10.15, -1.9, 19.15, 0.306, 0.17, 0.0752
1720601157290, 11.5, -2, 19.85, 0.342, 0.071, 0.0728
1720601157337, 11.35, -2.55, 19.5, 0.266, 0.066, 0.0168
1720601157415, 10.6, -2.3, 19.25, 0.247, 0.149, 0.0264
1720601157650, 11.6, -3.1, 19.5, 0.223, 0.075, 0.0336
1720601157821, 11.15, -2.45, 19.8, 0.284, 0.08, 0.0432
1720601157853, 11.1, -2.45, 19.85, 0.287, 0.08, 0.0344
1720601157900, 11.4, -2.95, 19.75, 0.244, 0.065, 0.0304
1720601157931, 11.15, -2.85, 19.7, 0.247, 0.098, 0.056
1720601157962, 11.5, -2.25, 20.1, 0.319, 0.056, 0.0192
1720601157993, 12.05, -2.55, 19.85, 0.268, 0.033, 0.0088
